,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"K_uu_weight[24, 40]",0.252,0.193,0.006,0.595,0.006,0.007,1061.226,1321.641,1.001
"K_uu_weight[24, 41]",0.214,0.173,0.004,0.53,0.005,0.006,1044.402,1270.623,1.001
"K_uu_weight[24, 42]",0.18,0.155,0.0,0.458,0.005,0.006,1029.035,1224.009,1.002
"K_uu_weight[24, 43]",0.151,0.137,0.0,0.398,0.004,0.005,1015.594,1252.581,1.002
"K_uu_weight[24, 44]",0.125,0.12,0.0,0.342,0.004,0.005,1007.441,1228.555,1.002
"K_uu_weight[24, 45]",0.103,0.105,0.0,0.294,0.003,0.004,1000.3,1231.35,1.002
"K_uu_weight[24, 46]",0.084,0.091,0.0,0.25,0.003,0.004,994.02,1207.162,1.002
"K_uu_weight[24, 47]",0.069,0.079,0.0,0.213,0.002,0.004,988.018,1115.398,1.002
"K_uu_weight[24, 48]",0.056,0.067,0.0,0.177,0.002,0.003,983.03,1115.398,1.002
"K_uu_weight[24, 49]",0.045,0.057,0.0,0.148,0.002,0.003,979.245,1081.93,1.002
"K_uu_weight[25, 0]",0.045,0.057,0.0,0.148,0.002,0.003,979.245,1081.93,1.002
"K_uu_weight[25, 1]",0.056,0.067,0.0,0.177,0.002,0.003,983.03,1115.398,1.002
"K_uu_weight[25, 2]",0.069,0.079,0.0,0.213,0.002,0.004,988.018,1115.398,1.002
"K_uu_weight[25, 3]",0.084,0.091,0.0,0.25,0.003,0.004,994.02,1207.162,1.002
"K_uu_weight[25, 4]",0.103,0.105,0.0,0.294,0.003,0.004,1000.3,1231.35,1.002
"K_uu_weight[25, 5]",0.125,0.12,0.0,0.342,0.004,0.005,1007.441,1228.555,1.002
"K_uu_weight[25, 6]",0.151,0.137,0.0,0.398,0.004,0.005,1015.594,1252.581,1.002
"K_uu_weight[25, 7]",0.18,0.155,0.0,0.458,0.005,0.006,1029.035,1224.009,1.002
"K_uu_weight[25, 8]",0.214,0.173,0.004,0.53,0.005,0.006,1044.402,1270.623,1.001
"K_uu_weight[25, 9]",0.252,0.193,0.006,0.595,0.006,0.007,1061.226,1321.641,1.001
"K_uu_weight[25, 10]",0.295,0.214,0.012,0.679,0.006,0.007,1083.999,1406.558,1.001
"K_uu_weight[25, 11]",0.342,0.235,0.023,0.765,0.007,0.008,1115.048,1301.002,1.001
"K_uu_weight[25, 12]",0.393,0.256,0.037,0.851,0.007,0.008,1143.81,1450.508,1.001
"K_uu_weight[25, 13]",0.449,0.277,0.053,0.943,0.008,0.009,1175.717,1451.542,1.0
"K_uu_weight[25, 14]",0.508,0.298,0.111,1.078,0.008,0.009,1219.146,1445.164,1.0
"K_uu_weight[25, 15]",0.569,0.319,0.127,1.162,0.009,0.01,1267.754,1493.448,1.0
"K_uu_weight[25, 16]",0.632,0.339,0.163,1.252,0.009,0.01,1322.543,1539.029,1.0
"K_uu_weight[25, 17]",0.694,0.358,0.199,1.365,0.01,0.011,1386.339,1548.452,0.999
"K_uu_weight[25, 18]",0.755,0.376,0.21,1.432,0.01,0.011,1446.297,1524.163,1.0
"K_uu_weight[25, 19]",0.813,0.393,0.259,1.529,0.01,0.012,1499.976,1523.757,1.0
"K_uu_weight[25, 20]",0.866,0.408,0.282,1.605,0.01,0.012,1531.753,1524.009,1.0
"K_uu_weight[25, 21]",0.913,0.422,0.273,1.644,0.011,0.012,1553.645,1524.009,1.0
"K_uu_weight[25, 22]",0.951,0.433,0.289,1.699,0.011,0.013,1569.425,1500.248,0.999
"K_uu_weight[25, 23]",0.979,0.441,0.32,1.763,0.011,0.013,1579.754,1523.932,1.0
"K_uu_weight[25, 24]",0.996,0.446,0.326,1.791,0.011,0.013,1585.553,1523.932,1.0
"K_uu_weight[25, 25]",1.002,0.448,0.332,1.805,0.011,0.013,1587.497,1523.932,1.0
"K_uu_weight[25, 26]",0.996,0.446,0.326,1.791,0.011,0.013,1585.553,1523.932,1.0
"K_uu_weight[25, 27]",0.979,0.441,0.32,1.763,0.011,0.013,1579.754,1523.932,1.0
"K_uu_weight[25, 28]",0.951,0.433,0.289,1.699,0.011,0.013,1569.425,1500.248,0.999
"K_uu_weight[25, 29]",0.913,0.422,0.273,1.644,0.011,0.012,1553.645,1524.009,1.0
"K_uu_weight[25, 30]",0.866,0.408,0.282,1.605,0.01,0.012,1531.753,1524.009,1.0
"K_uu_weight[25, 31]",0.813,0.393,0.259,1.529,0.01,0.012,1499.976,1523.757,1.0
"K_uu_weight[25, 32]",0.755,0.376,0.21,1.432,0.01,0.011,1446.297,1524.163,1.0
"K_uu_weight[25, 33]",0.694,0.358,0.199,1.365,0.01,0.011,1386.339,1548.452,0.999
"K_uu_weight[25, 34]",0.632,0.339,0.163,1.252,0.009,0.01,1322.543,1539.029,1.0
"K_uu_weight[25, 35]",0.569,0.319,0.127,1.162,0.009,0.01,1267.754,1493.448,1.0
"K_uu_weight[25, 36]",0.508,0.298,0.111,1.078,0.008,0.009,1219.146,1445.164,1.0
"K_uu_weight[25, 37]",0.449,0.277,0.053,0.943,0.008,0.009,1175.717,1451.542,1.0
"K_uu_weight[25, 38]",0.393,0.256,0.037,0.851,0.007,0.008,1143.81,1450.508,1.001
"K_uu_weight[25, 39]",0.342,0.235,0.023,0.765,0.007,0.008,1115.048,1301.002,1.001
"K_uu_weight[25, 40]",0.295,0.214,0.012,0.679,0.006,0.007,1083.999,1406.558,1.001
"K_uu_weight[25, 41]",0.252,0.193,0.006,0.595,0.006,0.007,1061.226,1321.641,1.001
"K_uu_weight[25, 42]",0.214,0.173,0.004,0.53,0.005,0.006,1044.402,1270.623,1.001
"K_uu_weight[25, 43]",0.18,0.155,0.0,0.458,0.005,0.006,1029.035,1224.009,1.002
"K_uu_weight[25, 44]",0.151,0.137,0.0,0.398,0.004,0.005,1015.594,1252.581,1.002
"K_uu_weight[25, 45]",0.125,0.12,0.0,0.342,0.004,0.005,1007.441,1228.555,1.002
"K_uu_weight[25, 46]",0.103,0.105,0.0,0.294,0.003,0.004,1000.3,1231.35,1.002
"K_uu_weight[25, 47]",0.084,0.091,0.0,0.25,0.003,0.004,994.02,1207.162,1.002
"K_uu_weight[25, 48]",0.069,0.079,0.0,0.213,0.002,0.004,988.018,1115.398,1.002
"K_uu_weight[25, 49]",0.056,0.067,0.0,0.177,0.002,0.003,983.03,1115.398,1.002
"K_uu_weight[26, 0]",0.036,0.049,0.0,0.123,0.001,0.003,975.369,1083.791,1.002
"K_uu_weight[26, 1]",0.045,0.057,0.0,0.148,0.002,0.003,979.245,1081.93,1.002
"K_uu_weight[26, 2]",0.056,0.067,0.0,0.177,0.002,0.003,983.03,1115.398,1.002
"K_uu_weight[26, 3]",0.069,0.079,0.0,0.213,0.002,0.004,988.018,1115.398,1.002
"K_uu_weight[26, 4]",0.084,0.091,0.0,0.25,0.003,0.004,994.02,1207.162,1.002
"K_uu_weight[26, 5]",0.103,0.105,0.0,0.294,0.003,0.004,1000.3,1231.35,1.002
"K_uu_weight[26, 6]",0.125,0.12,0.0,0.342,0.004,0.005,1007.441,1228.555,1.002
"K_uu_weight[26, 7]",0.151,0.137,0.0,0.398,0.004,0.005,1015.594,1252.581,1.002
"K_uu_weight[26, 8]",0.18,0.155,0.0,0.458,0.005,0.006,1029.035,1224.009,1.002
"K_uu_weight[26, 9]",0.214,0.173,0.004,0.53,0.005,0.006,1044.402,1270.623,1.001
"K_uu_weight[26, 10]",0.252,0.193,0.006,0.595,0.006,0.007,1061.226,1321.641,1.001
"K_uu_weight[26, 11]",0.295,0.214,0.012,0.679,0.006,0.007,1083.999,1406.558,1.001
"K_uu_weight[26, 12]",0.342,0.235,0.023,0.765,0.007,0.008,1115.048,1301.002,1.001
"K_uu_weight[26, 13]",0.393,0.256,0.037,0.851,0.007,0.008,1143.81,1450.508,1.001
"K_uu_weight[26, 14]",0.449,0.277,0.053,0.943,0.008,0.009,1175.717,1451.542,1.0
"K_uu_weight[26, 15]",0.508,0.298,0.111,1.078,0.008,0.009,1219.146,1445.164,1.0
"K_uu_weight[26, 16]",0.569,0.319,0.127,1.162,0.009,0.01,1267.754,1493.448,1.0
"K_uu_weight[26, 17]",0.632,0.339,0.163,1.252,0.009,0.01,1322.543,1539.029,1.0
"K_uu_weight[26, 18]",0.694,0.358,0.199,1.365,0.01,0.011,1386.339,1548.452,0.999
"K_uu_weight[26, 19]",0.755,0.376,0.21,1.432,0.01,0.011,1446.297,1524.163,1.0
"K_uu_weight[26, 20]",0.813,0.393,0.259,1.529,0.01,0.012,1499.976,1523.757,1.0
"K_uu_weight[26, 21]",0.866,0.408,0.282,1.605,0.01,0.012,1531.753,1524.009,1.0
"K_uu_weight[26, 22]",0.913,0.422,0.273,1.644,0.011,0.012,1553.645,1524.009,1.0
"K_uu_weight[26, 23]",0.951,0.433,0.289,1.699,0.011,0.013,1569.425,1500.248,0.999
"K_uu_weight[26, 24]",0.979,0.441,0.32,1.763,0.011,0.013,1579.754,1523.932,1.0
"K_uu_weight[26, 25]",0.996,0.446,0.326,1.791,0.011,0.013,1585.553,1523.932,1.0
"K_uu_weight[26, 26]",1.002,0.448,0.332,1.805,0.011,0.013,1587.497,1523.932,1.0
"K_uu_weight[26, 27]",0.996,0.446,0.326,1.791,0.011,0.013,1585.553,1523.932,1.0
"K_uu_weight[26, 28]",0.979,0.441,0.32,1.763,0.011,0.013,1579.754,1523.932,1.0
"K_uu_weight[26, 29]",0.951,0.433,0.289,1.699,0.011,0.013,1569.425,1500.248,0.999
"K_uu_weight[26, 30]",0.913,0.422,0.273,1.644,0.011,0.012,1553.645,1524.009,1.0
"K_uu_weight[26, 31]",0.866,0.408,0.282,1.605,0.01,0.012,1531.753,1524.009,1.0
"K_uu_weight[26, 32]",0.813,0.393,0.259,1.529,0.01,0.012,1499.976,1523.757,1.0
"K_uu_weight[26, 33]",0.755,0.376,0.21,1.432,0.01,0.011,1446.297,1524.163,1.0
"K_uu_weight[26, 34]",0.694,0.358,0.199,1.365,0.01,0.011,1386.339,1548.452,0.999
"K_uu_weight[26, 35]",0.632,0.339,0.163,1.252,0.009,0.01,1322.543,1539.029,1.0
"K_uu_weight[26, 36]",0.569,0.319,0.127,1.162,0.009,0.01,1267.754,1493.448,1.0
"K_uu_weight[26, 37]",0.508,0.298,0.111,1.078,0.008,0.009,1219.146,1445.164,1.0
"K_uu_weight[26, 38]",0.449,0.277,0.053,0.943,0.008,0.009,1175.717,1451.542,1.0
"K_uu_weight[26, 39]",0.393,0.256,0.037,0.851,0.007,0.008,1143.81,1450.508,1.001
"K_uu_weight[26, 40]",0.342,0.235,0.023,0.765,0.007,0.008,1115.048,1301.002,1.001
"K_uu_weight[26, 41]",0.295,0.214,0.012,0.679,0.006,0.007,1083.999,1406.558,1.001
"K_uu_weight[26, 42]",0.252,0.193,0.006,0.595,0.006,0.007,1061.226,1321.641,1.001
"K_uu_weight[26, 43]",0.214,0.173,0.004,0.53,0.005,0.006,1044.402,1270.623,1.001
"K_uu_weight[26, 44]",0.18,0.155,0.0,0.458,0.005,0.006,1029.035,1224.009,1.002
"K_uu_weight[26, 45]",0.151,0.137,0.0,0.398,0.004,0.005,1015.594,1252.581,1.002
"K_uu_weight[26, 46]",0.125,0.12,0.0,0.342,0.004,0.005,1007.441,1228.555,1.002
"K_uu_weight[26, 47]",0.103,0.105,0.0,0.294,0.003,0.004,1000.3,1231.35,1.002
"K_uu_weight[26, 48]",0.084,0.091,0.0,0.25,0.003,0.004,994.02,1207.162,1.002
"K_uu_weight[26, 49]",0.069,0.079,0.0,0.213,0.002,0.004,988.018,1115.398,1.002
"K_uu_weight[27, 0]",0.029,0.041,0.0,0.101,0.001,0.002,973.574,1060.506,1.002
"K_uu_weight[27, 1]",0.036,0.049,0.0,0.123,0.001,0.003,975.369,1083.791,1.002
"K_uu_weight[27, 2]",0.045,0.057,0.0,0.148,0.002,0.003,979.245,1081.93,1.002
"K_uu_weight[27, 3]",0.056,0.067,0.0,0.177,0.002,0.003,983.03,1115.398,1.002
"K_uu_weight[27, 4]",0.069,0.079,0.0,0.213,0.002,0.004,988.018,1115.398,1.002
"K_uu_weight[27, 5]",0.084,0.091,0.0,0.25,0.003,0.004,994.02,1207.162,1.002
"K_uu_weight[27, 6]",0.103,0.105,0.0,0.294,0.003,0.004,1000.3,1231.35,1.002
"K_uu_weight[27, 7]",0.125,0.12,0.0,0.342,0.004,0.005,1007.441,1228.555,1.002
"K_uu_weight[27, 8]",0.151,0.137,0.0,0.398,0.004,0.005,1015.594,1252.581,1.002
"K_uu_weight[27, 9]",0.18,0.155,0.0,0.458,0.005,0.006,1029.035,1224.009,1.002
"K_uu_weight[27, 10]",0.214,0.173,0.004,0.53,0.005,0.006,1044.402,1270.623,1.001
"K_uu_weight[27, 11]",0.252,0.193,0.006,0.595,0.006,0.007,1061.226,1321.641,1.001
"K_uu_weight[27, 12]",0.295,0.214,0.012,0.679,0.006,0.007,1083.999,1406.558,1.001
"K_uu_weight[27, 13]",0.342,0.235,0.023,0.765,0.007,0.008,1115.048,1301.002,1.001
"K_uu_weight[27, 14]",0.393,0.256,0.037,0.851,0.007,0.008,1143.81,1450.508,1.001
"K_uu_weight[27, 15]",0.449,0.277,0.053,0.943,0.008,0.009,1175.717,1451.542,1.0
"K_uu_weight[27, 16]",0.508,0.298,0.111,1.078,0.008,0.009,1219.146,1445.164,1.0
"K_uu_weight[27, 17]",0.569,0.319,0.127,1.162,0.009,0.01,1267.754,1493.448,1.0
"K_uu_weight[27, 18]",0.632,0.339,0.163,1.252,0.009,0.01,1322.543,1539.029,1.0
"K_uu_weight[27, 19]",0.694,0.358,0.199,1.365,0.01,0.011,1386.339,1548.452,0.999
"K_uu_weight[27, 20]",0.755,0.376,0.21,1.432,0.01,0.011,1446.297,1524.163,1.0
"K_uu_weight[27, 21]",0.813,0.393,0.259,1.529,0.01,0.012,1499.976,1523.757,1.0
"K_uu_weight[27, 22]",0.866,0.408,0.282,1.605,0.01,0.012,1531.753,1524.009,1.0
"K_uu_weight[27, 23]",0.913,0.422,0.273,1.644,0.011,0.012,1553.645,1524.009,1.0
"K_uu_weight[27, 24]",0.951,0.433,0.289,1.699,0.011,0.013,1569.425,1500.248,0.999
"K_uu_weight[27, 25]",0.979,0.441,0.32,1.763,0.011,0.013,1579.754,1523.932,1.0
"K_uu_weight[27, 26]",0.996,0.446,0.326,1.791,0.011,0.013,1585.553,1523.932,1.0
"K_uu_weight[27, 27]",1.002,0.448,0.332,1.805,0.011,0.013,1587.497,1523.932,1.0
"K_uu_weight[27, 28]",0.996,0.446,0.326,1.791,0.011,0.013,1585.553,1523.932,1.0
"K_uu_weight[27, 29]",0.979,0.441,0.32,1.763,0.011,0.013,1579.754,1523.932,1.0
"K_uu_weight[27, 30]",0.951,0.433,0.289,1.699,0.011,0.013,1569.425,1500.248,0.999
"K_uu_weight[27, 31]",0.913,0.422,0.273,1.644,0.011,0.012,1553.645,1524.009,1.0
"K_uu_weight[27, 32]",0.866,0.408,0.282,1.605,0.01,0.012,1531.753,1524.009,1.0
"K_uu_weight[27, 33]",0.813,0.393,0.259,1.529,0.01,0.012,1499.976,1523.757,1.0
"K_uu_weight[27, 34]",0.755,0.376,0.21,1.432,0.01,0.011,1446.297,1524.163,1.0
"K_uu_weight[27, 35]",0.694,0.358,0.199,1.365,0.01,0.011,1386.339,1548.452,0.999
"K_uu_weight[27, 36]",0.632,0.339,0.163,1.252,0.009,0.01,1322.543,1539.029,1.0
"K_uu_weight[27, 37]",0.569,0.319,0.127,1.162,0.009,0.01,1267.754,1493.448,1.0
"K_uu_weight[27, 38]",0.508,0.298,0.111,1.078,0.008,0.009,1219.146,1445.164,1.0
"K_uu_weight[27, 39]",0.449,0.277,0.053,0.943,0.008,0.009,1175.717,1451.542,1.0
"K_uu_weight[27, 40]",0.393,0.256,0.037,0.851,0.007,0.008,1143.81,1450.508,1.001
"K_uu_weight[27, 41]",0.342,0.235,0.023,0.765,0.007,0.008,1115.048,1301.002,1.001
"K_uu_weight[27, 42]",0.295,0.214,0.012,0.679,0.006,0.007,1083.999,1406.558,1.001
"K_uu_weight[27, 43]",0.252,0.193,0.006,0.595,0.006,0.007,1061.226,1321.641,1.001
"K_uu_weight[27, 44]",0.214,0.173,0.004,0.53,0.005,0.006,1044.402,1270.623,1.001
"K_uu_weight[27, 45]",0.18,0.155,0.0,0.458,0.005,0.006,1029.035,1224.009,1.002
"K_uu_weight[27, 46]",0.151,0.137,0.0,0.398,0.004,0.005,1015.594,1252.581,1.002
"K_uu_weight[27, 47]",0.125,0.12,0.0,0.342,0.004,0.005,1007.441,1228.555,1.002
"K_uu_weight[27, 48]",0.103,0.105,0.0,0.294,0.003,0.004,1000.3,1231.35,1.002
"K_uu_weight[27, 49]",0.084,0.091,0.0,0.25,0.003,0.004,994.02,1207.162,1.002
"K_uu_weight[28, 0]",0.023,0.034,0.0,0.082,0.001,0.002,971.629,1060.506,1.002
"K_uu_weight[28, 1]",0.029,0.041,0.0,0.101,0.001,0.002,973.574,1060.506,1.002
"K_uu_weight[28, 2]",0.036,0.049,0.0,0.123,0.001,0.003,975.369,1083.791,1.002
"K_uu_weight[28, 3]",0.045,0.057,0.0,0.148,0.002,0.003,979.245,1081.93,1.002
"K_uu_weight[28, 4]",0.056,0.067,0.0,0.177,0.002,0.003,983.03,1115.398,1.002
"K_uu_weight[28, 5]",0.069,0.079,0.0,0.213,0.002,0.004,988.018,1115.398,1.002
"K_uu_weight[28, 6]",0.084,0.091,0.0,0.25,0.003,0.004,994.02,1207.162,1.002
"K_uu_weight[28, 7]",0.103,0.105,0.0,0.294,0.003,0.004,1000.3,1231.35,1.002
"K_uu_weight[28, 8]",0.125,0.12,0.0,0.342,0.004,0.005,1007.441,1228.555,1.002
"K_uu_weight[28, 9]",0.151,0.137,0.0,0.398,0.004,0.005,1015.594,1252.581,1.002
"K_uu_weight[28, 10]",0.18,0.155,0.0,0.458,0.005,0.006,1029.035,1224.009,1.002
"K_uu_weight[28, 11]",0.214,0.173,0.004,0.53,0.005,0.006,1044.402,1270.623,1.001
"K_uu_weight[28, 12]",0.252,0.193,0.006,0.595,0.006,0.007,1061.226,1321.641,1.001
"K_uu_weight[28, 13]",0.295,0.214,0.012,0.679,0.006,0.007,1083.999,1406.558,1.001
"K_uu_weight[28, 14]",0.342,0.235,0.023,0.765,0.007,0.008,1115.048,1301.002,1.001
"K_uu_weight[28, 15]",0.393,0.256,0.037,0.851,0.007,0.008,1143.81,1450.508,1.001
"K_uu_weight[28, 16]",0.449,0.277,0.053,0.943,0.008,0.009,1175.717,1451.542,1.0
"K_uu_weight[28, 17]",0.508,0.298,0.111,1.078,0.008,0.009,1219.146,1445.164,1.0
"K_uu_weight[28, 18]",0.569,0.319,0.127,1.162,0.009,0.01,1267.754,1493.448,1.0
"K_uu_weight[28, 19]",0.632,0.339,0.163,1.252,0.009,0.01,1322.543,1539.029,1.0
"K_uu_weight[28, 20]",0.694,0.358,0.199,1.365,0.01,0.011,1386.339,1548.452,0.999
"K_uu_weight[28, 21]",0.755,0.376,0.21,1.432,0.01,0.011,1446.297,1524.163,1.0
"K_uu_weight[28, 22]",0.813,0.393,0.259,1.529,0.01,0.012,1499.976,1523.757,1.0
"K_uu_weight[28, 23]",0.866,0.408,0.282,1.605,0.01,0.012,1531.753,1524.009,1.0
"K_uu_weight[28, 24]",0.913,0.422,0.273,1.644,0.011,0.012,1553.645,1524.009,1.0
"K_uu_weight[28, 25]",0.951,0.433,0.289,1.699,0.011,0.013,1569.425,1500.248,0.999
"K_uu_weight[28, 26]",0.979,0.441,0.32,1.763,0.011,0.013,1579.754,1523.932,1.0
"K_uu_weight[28, 27]",0.996,0.446,0.326,1.791,0.011,0.013,1585.553,1523.932,1.0
"K_uu_weight[28, 28]",1.002,0.448,0.332,1.805,0.011,0.013,1587.497,1523.932,1.0
"K_uu_weight[28, 29]",0.996,0.446,0.326,1.791,0.011,0.013,1585.553,1523.932,1.0
"K_uu_weight[28, 30]",0.979,0.441,0.32,1.763,0.011,0.013,1579.754,1523.932,1.0
"K_uu_weight[28, 31]",0.951,0.433,0.289,1.699,0.011,0.013,1569.425,1500.248,0.999
"K_uu_weight[28, 32]",0.913,0.422,0.273,1.644,0.011,0.012,1553.645,1524.009,1.0
"K_uu_weight[28, 33]",0.866,0.408,0.282,1.605,0.01,0.012,1531.753,1524.009,1.0
"K_uu_weight[28, 34]",0.813,0.393,0.259,1.529,0.01,0.012,1499.976,1523.757,1.0
"K_uu_weight[28, 35]",0.755,0.376,0.21,1.432,0.01,0.011,1446.297,1524.163,1.0
"K_uu_weight[28, 36]",0.694,0.358,0.199,1.365,0.01,0.011,1386.339,1548.452,0.999
"K_uu_weight[28, 37]",0.632,0.339,0.163,1.252,0.009,0.01,1322.543,1539.029,1.0
"K_uu_weight[28, 38]",0.569,0.319,0.127,1.162,0.009,0.01,1267.754,1493.448,1.0
"K_uu_weight[28, 39]",0.508,0.298,0.111,1.078,0.008,0.009,1219.146,1445.164,1.0
"K_uu_weight[28, 40]",0.449,0.277,0.053,0.943,0.008,0.009,1175.717,1451.542,1.0
"K_uu_weight[28, 41]",0.393,0.256,0.037,0.851,0.007,0.008,1143.81,1450.508,1.001
"K_uu_weight[28, 42]",0.342,0.235,0.023,0.765,0.007,0.008,1115.048,1301.002,1.001
"K_uu_weight[28, 43]",0.295,0.214,0.012,0.679,0.006,0.007,1083.999,1406.558,1.001
"K_uu_weight[28, 44]",0.252,0.193,0.006,0.595,0.006,0.007,1061.226,1321.641,1.001
"K_uu_weight[28, 45]",0.214,0.173,0.004,0.53,0.005,0.006,1044.402,1270.623,1.001
"K_uu_weight[28, 46]",0.18,0.155,0.0,0.458,0.005,0.006,1029.035,1224.009,1.002
"K_uu_weight[28, 47]",0.151,0.137,0.0,0.398,0.004,0.005,1015.594,1252.581,1.002
"K_uu_weight[28, 48]",0.125,0.12,0.0,0.342,0.004,0.005,1007.441,1228.555,1.002
"K_uu_weight[28, 49]",0.103,0.105,0.0,0.294,0.003,0.004,1000.3,1231.35,1.002
"K_uu_weight[29, 0]",0.018,0.029,0.0,0.066,0.001,0.002,970.041,1060.506,1.002
"K_uu_weight[29, 1]",0.023,0.034,0.0,0.082,0.001,0.002,971.629,1060.506,1.002
"K_uu_weight[29, 2]",0.029,0.041,0.0,0.101,0.001,0.002,973.574,1060.506,1.002
"K_uu_weight[29, 3]",0.036,0.049,0.0,0.123,0.001,0.003,975.369,1083.791,1.002
"K_uu_weight[29, 4]",0.045,0.057,0.0,0.148,0.002,0.003,979.245,1081.93,1.002
"K_uu_weight[29, 5]",0.056,0.067,0.0,0.177,0.002,0.003,983.03,1115.398,1.002
"K_uu_weight[29, 6]",0.069,0.079,0.0,0.213,0.002,0.004,988.018,1115.398,1.002
"K_uu_weight[29, 7]",0.084,0.091,0.0,0.25,0.003,0.004,994.02,1207.162,1.002
"K_uu_weight[29, 8]",0.103,0.105,0.0,0.294,0.003,0.004,1000.3,1231.35,1.002
"K_uu_weight[29, 9]",0.125,0.12,0.0,0.342,0.004,0.005,1007.441,1228.555,1.002
"K_uu_weight[29, 10]",0.151,0.137,0.0,0.398,0.004,0.005,1015.594,1252.581,1.002
"K_uu_weight[29, 11]",0.18,0.155,0.0,0.458,0.005,0.006,1029.035,1224.009,1.002
"K_uu_weight[29, 12]",0.214,0.173,0.004,0.53,0.005,0.006,1044.402,1270.623,1.001
"K_uu_weight[29, 13]",0.252,0.193,0.006,0.595,0.006,0.007,1061.226,1321.641,1.001
"K_uu_weight[29, 14]",0.295,0.214,0.012,0.679,0.006,0.007,1083.999,1406.558,1.001
"K_uu_weight[29, 15]",0.342,0.235,0.023,0.765,0.007,0.008,1115.048,1301.002,1.001
"K_uu_weight[29, 16]",0.393,0.256,0.037,0.851,0.007,0.008,1143.81,1450.508,1.001
"K_uu_weight[29, 17]",0.449,0.277,0.053,0.943,0.008,0.009,1175.717,1451.542,1.0
"K_uu_weight[29, 18]",0.508,0.298,0.111,1.078,0.008,0.009,1219.146,1445.164,1.0
"K_uu_weight[29, 19]",0.569,0.319,0.127,1.162,0.009,0.01,1267.754,1493.448,1.0
"K_uu_weight[29, 20]",0.632,0.339,0.163,1.252,0.009,0.01,1322.543,1539.029,1.0
"K_uu_weight[29, 21]",0.694,0.358,0.199,1.365,0.01,0.011,1386.339,1548.452,0.999
"K_uu_weight[29, 22]",0.755,0.376,0.21,1.432,0.01,0.011,1446.297,1524.163,1.0
"K_uu_weight[29, 23]",0.813,0.393,0.259,1.529,0.01,0.012,1499.976,1523.757,1.0
"K_uu_weight[29, 24]",0.866,0.408,0.282,1.605,0.01,0.012,1531.753,1524.009,1.0
"K_uu_weight[29, 25]",0.913,0.422,0.273,1.644,0.011,0.012,1553.645,1524.009,1.0
"K_uu_weight[29, 26]",0.951,0.433,0.289,1.699,0.011,0.013,1569.425,1500.248,0.999
"K_uu_weight[29, 27]",0.979,0.441,0.32,1.763,0.011,0.013,1579.754,1523.932,1.0
"K_uu_weight[29, 28]",0.996,0.446,0.326,1.791,0.011,0.013,1585.553,1523.932,1.0
"K_uu_weight[29, 29]",1.002,0.448,0.332,1.805,0.011,0.013,1587.497,1523.932,1.0
"K_uu_weight[29, 30]",0.996,0.446,0.326,1.791,0.011,0.013,1585.553,1523.932,1.0
"K_uu_weight[29, 31]",0.979,0.441,0.32,1.763,0.011,0.013,1579.754,1523.932,1.0
"K_uu_weight[29, 32]",0.951,0.433,0.289,1.699,0.011,0.013,1569.425,1500.248,0.999
"K_uu_weight[29, 33]",0.913,0.422,0.273,1.644,0.011,0.012,1553.645,1524.009,1.0
"K_uu_weight[29, 34]",0.866,0.408,0.282,1.605,0.01,0.012,1531.753,1524.009,1.0
"K_uu_weight[29, 35]",0.813,0.393,0.259,1.529,0.01,0.012,1499.976,1523.757,1.0
"K_uu_weight[29, 36]",0.755,0.376,0.21,1.432,0.01,0.011,1446.297,1524.163,1.0
"K_uu_weight[29, 37]",0.694,0.358,0.199,1.365,0.01,0.011,1386.339,1548.452,0.999
"K_uu_weight[29, 38]",0.632,0.339,0.163,1.252,0.009,0.01,1322.543,1539.029,1.0
"K_uu_weight[29, 39]",0.569,0.319,0.127,1.162,0.009,0.01,1267.754,1493.448,1.0
"K_uu_weight[29, 40]",0.508,0.298,0.111,1.078,0.008,0.009,1219.146,1445.164,1.0
"K_uu_weight[29, 41]",0.449,0.277,0.053,0.943,0.008,0.009,1175.717,1451.542,1.0
"K_uu_weight[29, 42]",0.393,0.256,0.037,0.851,0.007,0.008,1143.81,1450.508,1.001
"K_uu_weight[29, 43]",0.342,0.235,0.023,0.765,0.007,0.008,1115.048,1301.002,1.001
"K_uu_weight[29, 44]",0.295,0.214,0.012,0.679,0.006,0.007,1083.999,1406.558,1.001
"K_uu_weight[29, 45]",0.252,0.193,0.006,0.595,0.006,0.007,1061.226,1321.641,1.001
"K_uu_weight[29, 46]",0.214,0.173,0.004,0.53,0.005,0.006,1044.402,1270.623,1.001
"K_uu_weight[29, 47]",0.18,0.155,0.0,0.458,0.005,0.006,1029.035,1224.009,1.002
"K_uu_weight[29, 48]",0.151,0.137,0.0,0.398,0.004,0.005,1015.594,1252.581,1.002
"K_uu_weight[29, 49]",0.125,0.12,0.0,0.342,0.004,0.005,1007.441,1228.555,1.002
"K_uu_weight[30, 0]",0.014,0.024,0.0,0.054,0.001,0.002,969.268,1060.506,1.002
"K_uu_weight[30, 1]",0.018,0.029,0.0,0.066,0.001,0.002,970.041,1060.506,1.002
"K_uu_weight[30, 2]",0.023,0.034,0.0,0.082,0.001,0.002,971.629,1060.506,1.002
