beta
-0.467279
-0.225761
-0.401627
-0.707753
0.00113694
-0.361267
-0.45309
-0.16063
0.17151
0.417613
-0.990359
0.72993
0.691367
0.0221711
0.77603
0.121071
-0.776176
0.228515
-1.09979
-0.669587
1.5525
0.603395
-1.24485
0.537975
-1.32211
1.47916
0.629425
-1.97539
-1.43153
0.501517
-0.853677
-0.340914
-1.22219
-0.456075
0.365747
-0.530666
0.896286
1.71592
-1.45884
0.958193
-1.41304
1.04302
-1.21818
1.31879
0.899691
-1.06338
1.10997
-1.54722
1.09477
-0.0681646
-0.347612
-0.589674
-1.08748
-0.883442
-0.297333
-0.156533
0.862471
-1.11159
0.599143
-0.995993
-1.00364
-0.244764
-1.01888
0.535092
-0.761467
0.443486
-0.449573
-0.457891
0.173136
-0.753596
0.702609
-0.662922
-0.969403
1.07349
0.211044
0.327698
-0.991679
0.483714
-1.08848
0.782686
-0.96542
0.93722
-0.925796
0.411222
0.353867
-0.956794
0.488991
-0.124097
-0.721373
1.09155
-1.75592
-1.65052
2.04089
-0.355944
0.705148
1.55792
1.39382
-1.52795
2.01102
-0.857134
-0.405888
-1.71936
-0.980293
-0.339109
1.15073
-1.23575
0.480122
-0.948762
0.602691
-1.00075
-0.464198
0.26791
-0.458362
-0.46074
-0.987872
0.355019
-0.669317
0.409267
-0.860025
0.560877
-0.719693
-0.0322451
0.156865
-0.967664
0.173851
-0.202859
0.469265
-0.254749
-0.364796
-0.661662
-0.488653
-0.490278
0.875264
-1.38722
0.880537
-1.47171
-2.60336
2.25496
-1.27249
1.12725
-1.69768
1.17683
-1.12428
1.00342
-0.190484
-1.20476
0.983552
0.0188695
-0.961096
0.90082
-0.9168
0.345137
-0.651145
-0.469338
-0.0541587
-0.700961
0.306254
0.199522
0.238821
-0.0544069
0.167759
0.178628
-0.530806
0.0047109
-0.00545894
-0.194437
-0.361843
0.113098
0.0209879
0.265737
-0.462801
0.0947311
-1.50684
-0.843914
1.33968
-1.35221
1.36914
-2.43843
0.429551
-0.816431
0.614982
0.101895
-1.20975
-0.184582
0.0286143
-0.151101
0.464084
-0.363008
0.489004
-0.15802
-0.820557
0.340727
-1.85807
0.320705
0.126045
0.563834
-0.717629
-0.942546
0.302361
-0.0642085
-0.791542
0.379196
-0.405981
-0.903638
-0.711583
0.88833
-0.929028
1.01405
1.92365
-1.96366
-1.95722
1.40848
-1.15378
-0.394911
-0.113509
-1.16367
0.112176
-0.869453
0.249219
1.5707
-1.71409
2.07053
-2.3711
-0.338487
1.39575
-0.563519
-0.686147
0.307562
0.834221
0.290055
-0.459529
0.168178
-0.491088
-0.0979039
-0.165789
-2.64549
2.58508
2.77746
-1.698
0.285663
-0.271619
0.360197
-0.705813
-0.350432
1.70439
-2.54966
-1.76221
-0.459466
-0.511536
-1.8955
-0.437231
-1.02066
1.0689
-0.888161
0.832763
-0.446201
0.873216
-0.718199
-0.428455
-0.0269709
-0.0874703
-1.63568
-0.0931874
2.58614
2.39324
1.31897
0.129448
-0.972609
0.126772
-0.320139
-1.56283
-0.739826
1.62608
0.478233
-0.731529
-1.35485
0.931917
1.18019
1.23239
-0.879489
0.31744
-0.150162
0.912794
-1.32302
-0.649484
0.0819634
-0.0841006
