,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
alpha_weight,0.981,0.221,0.613,1.408,0.005,0.005,1638.011,1440.767,1.002
rho_weight,0.194,0.032,0.134,0.253,0.001,0.001,951.637,849.038,1.002
alpha_workout,0.239,0.114,0.078,0.459,0.004,0.004,960.125,1142.346,1.005
rho_workout,1.615,0.865,0.508,3.345,0.042,0.034,426.804,701.955,1.005
beta,-0.243,0.902,-2.048,1.397,0.017,0.02,2869.802,1376.156,1.0
sigma_weight,0.377,0.026,0.331,0.43,0.0,0.001,3155.692,1373.418,1.0
sigma_workout,0.01,0.0,0.01,0.01,0.0,0.0,2528.364,1035.211,1.001
nu_weight,24.705,13.706,5.494,50.624,0.269,0.388,2704.87,1545.372,1.001
nu_workout,1.091,0.077,1.0,1.229,0.001,0.002,2249.347,979.725,0.999
"eta_inducing_raw[0, 0]",-1.672,0.472,-2.529,-0.785,0.01,0.01,2104.778,1590.547,1.0
"eta_inducing_raw[0, 1]",-1.272,0.523,-2.239,-0.427,0.017,0.013,957.73,1196.013,1.005
"eta_inducing_raw[1, 0]",-0.572,0.746,-1.998,0.795,0.016,0.016,2181.557,1473.585,1.001
"eta_inducing_raw[1, 1]",-0.057,0.715,-1.386,1.319,0.017,0.021,1900.43,1199.535,1.001
"eta_inducing_raw[2, 0]",-0.621,0.94,-2.457,1.031,0.017,0.02,2915.311,1441.208,1.002
"eta_inducing_raw[2, 1]",-0.043,0.838,-1.635,1.504,0.016,0.019,2746.767,1468.484,1.003
"eta_inducing_raw[3, 0]",-0.803,0.9,-2.401,0.935,0.017,0.021,2977.408,1590.825,1.001
"eta_inducing_raw[3, 1]",-0.05,0.92,-1.556,1.823,0.018,0.025,2767.437,1236.367,1.002
"eta_inducing_raw[4, 0]",-0.631,0.943,-2.329,1.176,0.017,0.027,3271.818,1357.652,1.006
"eta_inducing_raw[4, 1]",-0.064,0.946,-1.957,1.582,0.018,0.025,2872.439,1401.317,1.004
"eta_inducing_raw[5, 0]",-0.54,0.93,-2.075,1.374,0.016,0.021,3516.969,1578.466,0.999
"eta_inducing_raw[5, 1]",-0.071,0.992,-1.896,1.846,0.016,0.027,3945.748,1226.411,1.008
"eta_inducing_raw[6, 0]",-0.418,0.988,-2.193,1.459,0.018,0.023,3060.286,1215.08,1.004
"eta_inducing_raw[6, 1]",-0.125,0.936,-1.782,1.614,0.015,0.023,3675.118,1449.801,1.003
"eta_inducing_raw[7, 0]",-0.277,0.967,-1.961,1.647,0.016,0.025,3489.013,1328.593,1.0
"eta_inducing_raw[7, 1]",-0.121,0.937,-1.814,1.656,0.017,0.022,3058.644,1519.621,1.002
"eta_inducing_raw[8, 0]",-0.111,0.952,-1.958,1.665,0.016,0.024,3638.481,1495.016,1.005
"eta_inducing_raw[8, 1]",-0.143,0.979,-1.975,1.699,0.019,0.026,2711.557,1402.161,1.0
"eta_inducing_raw[9, 0]",0.044,0.971,-1.902,1.724,0.018,0.026,2936.33,1368.466,1.005
"eta_inducing_raw[9, 1]",-0.158,0.918,-2.011,1.5,0.016,0.022,3376.803,1408.871,1.002
"eta_inducing_raw[10, 0]",0.188,0.969,-1.633,1.96,0.017,0.027,3058.151,1477.065,1.004
"eta_inducing_raw[10, 1]",-0.124,0.966,-1.947,1.738,0.016,0.026,3887.481,1295.126,1.004
"eta_inducing_raw[11, 0]",0.318,0.968,-1.578,2.014,0.016,0.024,3512.294,1439.172,1.0
"eta_inducing_raw[11, 1]",-0.211,0.967,-2.012,1.659,0.016,0.025,3508.775,1185.891,1.003
"eta_inducing_raw[12, 0]",0.408,0.905,-1.381,2.005,0.015,0.023,3720.544,1320.733,1.003
"eta_inducing_raw[12, 1]",-0.143,0.924,-1.917,1.542,0.017,0.024,2944.194,1478.058,1.001
"eta_inducing_raw[13, 0]",0.497,0.989,-1.481,2.197,0.017,0.028,3265.703,1302.175,1.0
"eta_inducing_raw[13, 1]",-0.167,0.991,-2.136,1.655,0.016,0.028,3929.222,1388.525,1.004
"eta_inducing_raw[14, 0]",0.487,0.922,-1.294,2.142,0.015,0.021,3696.628,1735.178,1.003
"eta_inducing_raw[14, 1]",-0.206,0.97,-1.805,1.832,0.018,0.022,2929.623,1399.63,1.004
"eta_inducing_raw[15, 0]",0.503,0.935,-1.325,2.166,0.016,0.023,3406.681,1457.571,1.004
"eta_inducing_raw[15, 1]",-0.221,0.938,-2.056,1.441,0.016,0.022,3479.745,1399.124,1.001
"eta_inducing_raw[16, 0]",0.451,0.949,-1.431,2.112,0.016,0.023,3545.086,1457.472,1.0
"eta_inducing_raw[16, 1]",-0.189,1.002,-2.054,1.648,0.017,0.025,3359.976,1404.153,1.003
"eta_inducing_raw[17, 0]",0.454,0.957,-1.238,2.234,0.015,0.025,3777.504,1389.599,1.007
"eta_inducing_raw[17, 1]",-0.164,0.974,-1.96,1.666,0.018,0.027,3017.184,1258.73,1.002
"eta_inducing_raw[18, 0]",0.396,0.973,-1.42,2.224,0.015,0.026,4203.308,1444.424,1.0
"eta_inducing_raw[18, 1]",-0.177,0.973,-2.061,1.595,0.015,0.024,4170.884,1624.701,1.001
"eta_inducing_raw[19, 0]",0.321,0.95,-1.402,2.135,0.017,0.024,3068.6,1493.972,1.004
"eta_inducing_raw[19, 1]",-0.136,0.939,-1.846,1.6,0.017,0.02,3050.04,1427.913,1.002
"eta_inducing_raw[20, 0]",0.253,0.954,-1.547,2.076,0.015,0.025,3841.92,1431.09,1.004
"eta_inducing_raw[20, 1]",-0.17,0.992,-1.922,1.672,0.016,0.025,3933.452,1462.383,1.003
"eta_inducing_raw[21, 0]",0.189,1.016,-1.701,2.063,0.018,0.025,3230.099,1382.531,1.001
"eta_inducing_raw[21, 1]",-0.169,0.994,-2.132,1.62,0.015,0.023,4145.982,1620.67,1.004
"eta_inducing_raw[22, 0]",0.128,0.979,-1.558,2.071,0.017,0.029,3227.228,1183.958,1.001
"eta_inducing_raw[22, 1]",-0.114,0.981,-1.837,1.813,0.018,0.022,3002.413,1505.217,1.005
"eta_inducing_raw[23, 0]",0.041,0.979,-1.702,1.993,0.018,0.024,3018.723,1443.968,1.002
"eta_inducing_raw[23, 1]",-0.136,0.969,-1.918,1.678,0.017,0.027,3419.262,1056.274,1.007
"eta_inducing_raw[24, 0]",0.005,0.972,-1.826,1.853,0.018,0.027,2965.3,1379.359,1.001
"eta_inducing_raw[24, 1]",-0.143,1.021,-2.14,1.652,0.018,0.027,3387.717,1265.333,1.01
"eta_inducing_raw[25, 0]",-0.094,0.968,-1.87,1.818,0.016,0.026,3557.779,1146.916,1.001
"eta_inducing_raw[25, 1]",-0.14,1.012,-1.833,1.979,0.016,0.025,4098.065,1470.108,1.004
"eta_inducing_raw[26, 0]",-0.131,0.948,-1.931,1.576,0.017,0.023,3239.54,1520.479,1.004
"eta_inducing_raw[26, 1]",-0.103,0.942,-1.825,1.736,0.017,0.024,3271.535,1287.801,1.0
"eta_inducing_raw[27, 0]",-0.169,0.905,-1.796,1.613,0.016,0.022,3297.438,1416.392,1.002
"eta_inducing_raw[27, 1]",-0.125,1.023,-2.06,1.825,0.018,0.028,3099.133,1364.469,1.001
"eta_inducing_raw[28, 0]",-0.152,0.968,-2.025,1.625,0.016,0.026,3538.9,1435.028,1.006
"eta_inducing_raw[28, 1]",-0.111,0.964,-1.848,1.681,0.016,0.023,3673.821,1242.617,1.001
"eta_inducing_raw[29, 0]",-0.129,0.902,-1.943,1.522,0.017,0.024,2767.602,1314.973,1.0
"eta_inducing_raw[29, 1]",-0.121,1.004,-1.949,1.798,0.017,0.026,3665.541,1469.579,1.003
"eta_inducing_raw[30, 0]",-0.09,0.983,-1.992,1.656,0.019,0.023,2627.393,1518.597,1.0
"eta_inducing_raw[30, 1]",-0.113,0.985,-1.938,1.676,0.015,0.023,4092.722,1692.696,1.004
"eta_inducing_raw[31, 0]",-0.026,0.947,-1.767,1.746,0.017,0.022,3333.869,1651.726,1.0
"eta_inducing_raw[31, 1]",-0.095,1.014,-1.968,1.778,0.016,0.029,4131.063,1345.28,1.004
"eta_inducing_raw[32, 0]",0.045,0.972,-1.726,1.846,0.016,0.025,3883.339,1267.172,1.007
"eta_inducing_raw[32, 1]",-0.105,0.981,-2.081,1.687,0.015,0.029,4521.639,1225.66,1.001
"eta_inducing_raw[33, 0]",0.19,0.938,-1.593,1.907,0.014,0.027,4563.083,1576.526,1.005
"eta_inducing_raw[33, 1]",-0.088,1.021,-1.969,1.888,0.018,0.029,3288.289,1217.893,1.007
"eta_inducing_raw[34, 0]",0.225,0.98,-1.742,1.954,0.016,0.022,3593.489,1446.383,1.001
"eta_inducing_raw[34, 1]",-0.089,1.049,-2.018,1.924,0.015,0.031,4927.566,1330.247,1.003
"eta_inducing_raw[35, 0]",0.309,0.957,-1.564,2.027,0.016,0.025,3367.544,1304.819,1.002
"eta_inducing_raw[35, 1]",-0.077,0.983,-2.011,1.626,0.016,0.029,3947.551,1439.655,1.002
"eta_inducing_raw[36, 0]",0.349,0.939,-1.476,2.053,0.017,0.022,3256.878,1210.984,1.0
"eta_inducing_raw[36, 1]",-0.086,0.94,-2.017,1.559,0.016,0.023,3596.857,1363.568,1.003
"eta_inducing_raw[37, 0]",0.398,0.905,-1.233,2.089,0.016,0.022,3372.501,1310.477,1.001
"eta_inducing_raw[37, 1]",-0.062,1.028,-1.877,1.959,0.016,0.028,4097.39,1408.489,1.003
"eta_inducing_raw[38, 0]",0.36,0.922,-1.536,1.984,0.015,0.021,3947.646,1589.065,1.001
"eta_inducing_raw[38, 1]",-0.065,1.033,-1.99,1.778,0.017,0.025,3829.177,1225.713,1.003
"eta_inducing_raw[39, 0]",0.353,0.942,-1.344,2.162,0.015,0.023,3701.162,1423.071,1.001
"eta_inducing_raw[39, 1]",-0.07,1.0,-2.015,1.676,0.016,0.024,4027.648,1473.18,1.002
"eta_inducing_raw[40, 0]",0.343,0.963,-1.47,2.057,0.016,0.023,3667.218,1431.453,1.0
"eta_inducing_raw[40, 1]",-0.033,1.022,-1.845,1.931,0.016,0.025,4070.341,1429.239,1.006
"eta_inducing_raw[41, 0]",0.297,0.988,-1.462,2.176,0.016,0.028,3761.671,1567.573,1.008
"eta_inducing_raw[41, 1]",-0.021,0.99,-1.714,1.923,0.018,0.026,3114.856,1454.427,1.0
"eta_inducing_raw[42, 0]",0.235,0.982,-1.528,2.083,0.016,0.021,3567.301,1566.654,1.0
"eta_inducing_raw[42, 1]",-0.043,0.906,-1.765,1.62,0.015,0.023,3735.431,1395.709,1.003
"eta_inducing_raw[43, 0]",0.219,0.983,-1.631,2.033,0.016,0.024,3787.776,1392.113,1.002
"eta_inducing_raw[43, 1]",-0.082,0.973,-1.898,1.669,0.015,0.022,4511.879,1328.933,1.001
"eta_inducing_raw[44, 0]",0.175,1.024,-1.749,2.025,0.016,0.025,3874.259,1415.491,1.004
"eta_inducing_raw[44, 1]",-0.039,0.973,-1.845,1.746,0.015,0.023,4405.265,1435.898,1.0
"eta_inducing_raw[45, 0]",0.129,0.98,-1.571,2.067,0.016,0.024,3599.41,1357.158,1.001
"eta_inducing_raw[45, 1]",-0.062,0.974,-1.85,1.793,0.016,0.025,3819.753,1536.828,1.003
"eta_inducing_raw[46, 0]",0.121,0.948,-1.643,1.905,0.016,0.022,3649.422,1766.764,1.005
"eta_inducing_raw[46, 1]",-0.045,0.96,-1.869,1.792,0.015,0.026,3911.253,1241.158,1.004
"eta_inducing_raw[47, 0]",0.036,1.009,-1.791,1.862,0.016,0.025,3863.037,1574.045,1.001
"eta_inducing_raw[47, 1]",-0.014,0.987,-1.937,1.835,0.015,0.024,4127.084,1302.352,1.002
"eta_inducing_raw[48, 0]",0.051,1.002,-1.832,1.917,0.017,0.024,3381.786,1461.638,1.005
"eta_inducing_raw[48, 1]",-0.024,0.967,-1.729,1.831,0.017,0.021,3353.633,1501.534,1.001
"eta_inducing_raw[49, 0]",0.015,1.074,-2.036,2.108,0.016,0.034,4313.465,1068.828,1.003
"eta_inducing_raw[49, 1]",-0.04,1.008,-1.832,1.863,0.015,0.025,4209.013,1526.485,1.006
"eta_inducing[0, 0]",-1.672,0.472,-2.529,-0.785,0.01,0.01,2104.778,1590.547,1.0
"eta_inducing[0, 1]",-1.272,0.523,-2.239,-0.427,0.017,0.013,957.73,1196.013,1.005
"eta_inducing[1, 0]",-0.572,0.746,-1.998,0.795,0.016,0.016,2181.557,1473.585,1.001
"eta_inducing[1, 1]",-0.057,0.715,-1.386,1.319,0.017,0.021,1900.43,1199.535,1.001
"eta_inducing[2, 0]",-0.621,0.94,-2.457,1.031,0.017,0.02,2915.311,1441.208,1.002
"eta_inducing[2, 1]",-0.043,0.838,-1.635,1.504,0.016,0.019,2746.767,1468.484,1.003
"eta_inducing[3, 0]",-0.803,0.9,-2.401,0.935,0.017,0.021,2977.408,1590.825,1.001
"eta_inducing[3, 1]",-0.05,0.92,-1.556,1.823,0.018,0.025,2767.437,1236.367,1.002
"eta_inducing[4, 0]",-0.631,0.943,-2.329,1.176,0.017,0.027,3271.818,1357.652,1.006
"eta_inducing[4, 1]",-0.064,0.946,-1.957,1.582,0.018,0.025,2872.439,1401.317,1.004
"eta_inducing[5, 0]",-0.54,0.93,-2.075,1.374,0.016,0.021,3516.969,1578.466,0.999
"eta_inducing[5, 1]",-0.071,0.992,-1.896,1.846,0.016,0.027,3945.748,1226.411,1.008
"eta_inducing[6, 0]",-0.418,0.988,-2.193,1.459,0.018,0.023,3060.286,1215.08,1.004
"eta_inducing[6, 1]",-0.125,0.936,-1.782,1.614,0.015,0.023,3675.118,1449.801,1.003
"eta_inducing[7, 0]",-0.277,0.967,-1.961,1.647,0.016,0.025,3489.013,1328.593,1.0
"eta_inducing[7, 1]",-0.121,0.937,-1.814,1.656,0.017,0.022,3058.644,1519.621,1.002
"eta_inducing[8, 0]",-0.111,0.952,-1.958,1.665,0.016,0.024,3638.481,1495.016,1.005
"eta_inducing[8, 1]",-0.143,0.979,-1.975,1.699,0.019,0.026,2711.557,1402.161,1.0
"eta_inducing[9, 0]",0.044,0.971,-1.902,1.724,0.018,0.026,2936.33,1368.466,1.005
"eta_inducing[9, 1]",-0.158,0.918,-2.011,1.5,0.016,0.022,3376.803,1408.871,1.002
"eta_inducing[10, 0]",0.188,0.969,-1.633,1.96,0.017,0.027,3058.151,1477.065,1.004
"eta_inducing[10, 1]",-0.124,0.966,-1.947,1.738,0.016,0.026,3887.481,1295.126,1.004
"eta_inducing[11, 0]",0.318,0.968,-1.578,2.014,0.016,0.024,3512.294,1439.172,1.0
"eta_inducing[11, 1]",-0.211,0.967,-2.012,1.659,0.016,0.025,3508.775,1185.891,1.003
"eta_inducing[12, 0]",0.408,0.905,-1.381,2.005,0.015,0.023,3720.544,1320.733,1.003
"eta_inducing[12, 1]",-0.143,0.924,-1.917,1.542,0.017,0.024,2944.194,1478.058,1.001
"eta_inducing[13, 0]",0.497,0.989,-1.481,2.197,0.017,0.028,3265.703,1302.175,1.0
"eta_inducing[13, 1]",-0.167,0.991,-2.136,1.655,0.016,0.028,3929.222,1388.525,1.004
"eta_inducing[14, 0]",0.487,0.922,-1.294,2.142,0.015,0.021,3696.628,1735.178,1.003
"eta_inducing[14, 1]",-0.206,0.97,-1.805,1.832,0.018,0.022,2929.623,1399.63,1.004
"eta_inducing[15, 0]",0.503,0.935,-1.325,2.166,0.016,0.023,3406.681,1457.571,1.004
"eta_inducing[15, 1]",-0.221,0.938,-2.056,1.441,0.016,0.022,3479.745,1399.124,1.001
"eta_inducing[16, 0]",0.451,0.949,-1.431,2.112,0.016,0.023,3545.086,1457.472,1.0
"eta_inducing[16, 1]",-0.189,1.002,-2.054,1.648,0.017,0.025,3359.976,1404.153,1.003
"eta_inducing[17, 0]",0.454,0.957,-1.238,2.234,0.015,0.025,3777.504,1389.599,1.007
"eta_inducing[17, 1]",-0.164,0.974,-1.96,1.666,0.018,0.027,3017.184,1258.73,1.002
"eta_inducing[18, 0]",0.396,0.973,-1.42,2.224,0.015,0.026,4203.308,1444.424,1.0
"eta_inducing[18, 1]",-0.177,0.973,-2.061,1.595,0.015,0.024,4170.884,1624.701,1.001
"eta_inducing[19, 0]",0.321,0.95,-1.402,2.135,0.017,0.024,3068.6,1493.972,1.004
"eta_inducing[19, 1]",-0.136,0.939,-1.846,1.6,0.017,0.02,3050.04,1427.913,1.002
"eta_inducing[20, 0]",0.253,0.954,-1.547,2.076,0.015,0.025,3841.92,1431.09,1.004
"eta_inducing[20, 1]",-0.17,0.992,-1.922,1.672,0.016,0.025,3933.452,1462.383,1.003
"eta_inducing[21, 0]",0.189,1.016,-1.701,2.063,0.018,0.025,3230.099,1382.531,1.001
"eta_inducing[21, 1]",-0.169,0.994,-2.132,1.62,0.015,0.023,4145.982,1620.67,1.004
"eta_inducing[22, 0]",0.128,0.979,-1.558,2.071,0.017,0.029,3227.228,1183.958,1.001
"eta_inducing[22, 1]",-0.114,0.981,-1.837,1.813,0.018,0.022,3002.413,1505.217,1.005
"eta_inducing[23, 0]",0.041,0.979,-1.702,1.993,0.018,0.024,3018.723,1443.968,1.002
"eta_inducing[23, 1]",-0.136,0.969,-1.918,1.678,0.017,0.027,3419.262,1056.274,1.007
"eta_inducing[24, 0]",0.005,0.972,-1.826,1.853,0.018,0.027,2965.3,1379.359,1.001
"eta_inducing[24, 1]",-0.143,1.021,-2.14,1.652,0.018,0.027,3387.717,1265.333,1.01
"eta_inducing[25, 0]",-0.094,0.968,-1.87,1.818,0.016,0.026,3557.779,1146.916,1.001
"eta_inducing[25, 1]",-0.14,1.012,-1.833,1.979,0.016,0.025,4098.065,1470.108,1.004
"eta_inducing[26, 0]",-0.131,0.948,-1.931,1.576,0.017,0.023,3239.54,1520.479,1.004
"eta_inducing[26, 1]",-0.103,0.942,-1.825,1.736,0.017,0.024,3271.535,1287.801,1.0
"eta_inducing[27, 0]",-0.169,0.905,-1.796,1.613,0.016,0.022,3297.438,1416.392,1.002
"eta_inducing[27, 1]",-0.125,1.023,-2.06,1.825,0.018,0.028,3099.133,1364.469,1.001
"eta_inducing[28, 0]",-0.152,0.968,-2.025,1.625,0.016,0.026,3538.9,1435.028,1.006
"eta_inducing[28, 1]",-0.111,0.964,-1.848,1.681,0.016,0.023,3673.821,1242.617,1.001
"eta_inducing[29, 0]",-0.129,0.902,-1.943,1.522,0.017,0.024,2767.602,1314.973,1.0
"eta_inducing[29, 1]",-0.121,1.004,-1.949,1.798,0.017,0.026,3665.541,1469.579,1.003
"eta_inducing[30, 0]",-0.09,0.983,-1.992,1.656,0.019,0.023,2627.393,1518.597,1.0
"eta_inducing[30, 1]",-0.113,0.985,-1.938,1.676,0.015,0.023,4092.722,1692.696,1.004
"eta_inducing[31, 0]",-0.026,0.947,-1.767,1.746,0.017,0.022,3333.869,1651.726,1.0
"eta_inducing[31, 1]",-0.095,1.014,-1.968,1.778,0.016,0.029,4131.063,1345.28,1.004
"eta_inducing[32, 0]",0.045,0.972,-1.726,1.846,0.016,0.025,3883.339,1267.172,1.007
"eta_inducing[32, 1]",-0.105,0.981,-2.081,1.687,0.015,0.029,4521.639,1225.66,1.001
"eta_inducing[33, 0]",0.19,0.938,-1.593,1.907,0.014,0.027,4563.083,1576.526,1.005
"eta_inducing[33, 1]",-0.088,1.021,-1.969,1.888,0.018,0.029,3288.289,1217.893,1.007
"eta_inducing[34, 0]",0.225,0.98,-1.742,1.954,0.016,0.022,3593.489,1446.383,1.001
"eta_inducing[34, 1]",-0.089,1.049,-2.018,1.924,0.015,0.031,4927.566,1330.247,1.003
"eta_inducing[35, 0]",0.309,0.957,-1.564,2.027,0.016,0.025,3367.544,1304.819,1.002
"eta_inducing[35, 1]",-0.077,0.983,-2.011,1.626,0.016,0.029,3947.551,1439.655,1.002
"eta_inducing[36, 0]",0.349,0.939,-1.476,2.053,0.017,0.022,3256.878,1210.984,1.0
"eta_inducing[36, 1]",-0.086,0.94,-2.017,1.559,0.016,0.023,3596.857,1363.568,1.003
"eta_inducing[37, 0]",0.398,0.905,-1.233,2.089,0.016,0.022,3372.501,1310.477,1.001
"eta_inducing[37, 1]",-0.062,1.028,-1.877,1.959,0.016,0.028,4097.39,1408.489,1.003
"eta_inducing[38, 0]",0.36,0.922,-1.536,1.984,0.015,0.021,3947.646,1589.065,1.001
"eta_inducing[38, 1]",-0.065,1.033,-1.99,1.778,0.017,0.025,3829.177,1225.713,1.003
"eta_inducing[39, 0]",0.353,0.942,-1.344,2.162,0.015,0.023,3701.162,1423.071,1.001
"eta_inducing[39, 1]",-0.07,1.0,-2.015,1.676,0.016,0.024,4027.648,1473.18,1.002
"eta_inducing[40, 0]",0.343,0.963,-1.47,2.057,0.016,0.023,3667.218,1431.453,1.0
"eta_inducing[40, 1]",-0.033,1.022,-1.845,1.931,0.016,0.025,4070.341,1429.239,1.006
"eta_inducing[41, 0]",0.297,0.988,-1.462,2.176,0.016,0.028,3761.671,1567.573,1.008
"eta_inducing[41, 1]",-0.021,0.99,-1.714,1.923,0.018,0.026,3114.856,1454.427,1.0
"eta_inducing[42, 0]",0.235,0.982,-1.528,2.083,0.016,0.021,3567.301,1566.654,1.0
"eta_inducing[42, 1]",-0.043,0.906,-1.765,1.62,0.015,0.023,3735.431,1395.709,1.003
"eta_inducing[43, 0]",0.219,0.983,-1.631,2.033,0.016,0.024,3787.776,1392.113,1.002
"eta_inducing[43, 1]",-0.082,0.973,-1.898,1.669,0.015,0.022,4511.879,1328.933,1.001
"eta_inducing[44, 0]",0.175,1.024,-1.749,2.025,0.016,0.025,3874.259,1415.491,1.004
"eta_inducing[44, 1]",-0.039,0.973,-1.845,1.746,0.015,0.023,4405.265,1435.898,1.0
"eta_inducing[45, 0]",0.129,0.98,-1.571,2.067,0.016,0.024,3599.41,1357.158,1.001
"eta_inducing[45, 1]",-0.062,0.974,-1.85,1.793,0.016,0.025,3819.753,1536.828,1.003
"eta_inducing[46, 0]",0.121,0.948,-1.643,1.905,0.016,0.022,3649.422,1766.764,1.005
"eta_inducing[46, 1]",-0.045,0.96,-1.869,1.792,0.015,0.026,3911.253,1241.158,1.004
"eta_inducing[47, 0]",0.036,1.009,-1.791,1.862,0.016,0.025,3863.037,1574.045,1.001
"eta_inducing[47, 1]",-0.014,0.987,-1.937,1.835,0.015,0.024,4127.084,1302.352,1.002
"eta_inducing[48, 0]",0.051,1.002,-1.832,1.917,0.017,0.024,3381.786,1461.638,1.005
"eta_inducing[48, 1]",-0.024,0.967,-1.729,1.831,0.017,0.021,3353.633,1501.534,1.001
"eta_inducing[49, 0]",0.015,1.074,-2.036,2.108,0.016,0.034,4313.465,1068.828,1.003
"eta_inducing[49, 1]",-0.04,1.008,-1.832,1.863,0.015,0.025,4209.013,1526.485,1.006
"K_uu_weight[0, 0]",1.012,0.474,0.306,1.89,0.012,0.014,1637.995,1440.767,1.002
"K_uu_weight[0, 1]",1.006,0.472,0.265,1.841,0.012,0.014,1634.958,1393.173,1.002
"K_uu_weight[0, 2]",0.989,0.467,0.256,1.81,0.012,0.014,1627.325,1436.312,1.002
"K_uu_weight[0, 3]",0.961,0.458,0.265,1.781,0.011,0.013,1610.061,1414.322,1.002
"K_uu_weight[0, 4]",0.923,0.447,0.284,1.756,0.011,0.013,1583.6,1401.527,1.002
"K_uu_weight[0, 5]",0.878,0.433,0.221,1.635,0.011,0.013,1552.546,1405.235,1.002
"K_uu_weight[0, 6]",0.825,0.417,0.218,1.574,0.011,0.013,1509.799,1448.679,1.002
"K_uu_weight[0, 7]",0.768,0.4,0.185,1.478,0.01,0.012,1465.23,1366.363,1.002
"K_uu_weight[0, 8]",0.707,0.381,0.18,1.415,0.01,0.012,1400.749,1407.779,1.002
"K_uu_weight[0, 9]",0.645,0.361,0.15,1.319,0.01,0.011,1339.708,1281.648,1.002
"K_uu_weight[0, 10]",0.583,0.341,0.119,1.218,0.009,0.011,1277.275,1343.374,1.002
"K_uu_weight[0, 11]",0.522,0.319,0.079,1.112,0.009,0.01,1222.211,1401.157,1.002
"K_uu_weight[0, 12]",0.463,0.297,0.064,1.018,0.008,0.01,1179.261,1340.347,1.002
"K_uu_weight[0, 13]",0.407,0.275,0.035,0.905,0.008,0.009,1139.751,1252.356,1.002
"K_uu_weight[0, 14]",0.355,0.253,0.014,0.797,0.007,0.009,1105.579,1237.821,1.002
"K_uu_weight[0, 15]",0.307,0.231,0.008,0.702,0.006,0.008,1083.731,1254.106,1.002
"K_uu_weight[0, 16]",0.264,0.21,0.004,0.619,0.006,0.008,1063.941,1084.528,1.002
"K_uu_weight[0, 17]",0.225,0.189,0.001,0.538,0.005,0.007,1051.586,997.256,1.002
"K_uu_weight[0, 18]",0.19,0.169,0.001,0.471,0.005,0.007,1036.417,935.144,1.002
"K_uu_weight[0, 19]",0.16,0.15,0.0,0.413,0.004,0.006,1027.391,909.008,1.002
"K_uu_weight[0, 20]",0.133,0.133,0.0,0.353,0.004,0.006,1018.591,909.259,1.002
"K_uu_weight[0, 21]",0.111,0.117,0.0,0.299,0.003,0.005,1010.304,909.259,1.002
"K_uu_weight[0, 22]",0.091,0.102,0.0,0.253,0.003,0.005,1001.115,917.955,1.002
"K_uu_weight[0, 23]",0.075,0.088,0.0,0.216,0.002,0.004,996.161,917.955,1.002
"K_uu_weight[0, 24]",0.061,0.076,0.0,0.178,0.002,0.004,993.046,926.457,1.002
"K_uu_weight[0, 25]",0.049,0.065,0.0,0.148,0.002,0.004,987.55,890.708,1.002
"K_uu_weight[0, 26]",0.04,0.056,0.0,0.123,0.001,0.003,980.86,890.708,1.002
"K_uu_weight[0, 27]",0.032,0.047,0.0,0.102,0.001,0.003,977.651,843.497,1.002
"K_uu_weight[0, 28]",0.025,0.04,0.0,0.083,0.001,0.003,975.889,850.787,1.002
"K_uu_weight[0, 29]",0.02,0.034,0.0,0.068,0.001,0.002,974.606,850.787,1.002
"K_uu_weight[0, 30]",0.016,0.028,0.0,0.055,0.001,0.002,973.157,858.942,1.002
"K_uu_weight[0, 31]",0.012,0.023,0.0,0.044,0.001,0.002,970.907,858.942,1.002
"K_uu_weight[0, 32]",0.01,0.019,0.0,0.035,0.0,0.002,969.749,858.942,1.002
"K_uu_weight[0, 33]",0.008,0.016,0.0,0.028,0.0,0.001,967.412,858.942,1.002
"K_uu_weight[0, 34]",0.006,0.013,0.0,0.022,0.0,0.001,966.794,858.942,1.002
"K_uu_weight[0, 35]",0.005,0.011,0.0,0.017,0.0,0.001,966.762,839.558,1.002
"K_uu_weight[0, 36]",0.003,0.009,0.0,0.014,0.0,0.001,965.642,840.024,1.002
"K_uu_weight[0, 37]",0.003,0.007,0.0,0.01,0.0,0.001,964.105,840.024,1.002
"K_uu_weight[0, 38]",0.002,0.006,0.0,0.008,0.0,0.001,963.932,840.024,1.002
"K_uu_weight[0, 39]",0.002,0.005,0.0,0.006,0.0,0.001,962.773,840.024,1.002
"K_uu_weight[0, 40]",0.001,0.004,0.0,0.005,0.0,0.0,962.855,840.024,1.002
"K_uu_weight[0, 41]",0.001,0.003,0.0,0.003,0.0,0.0,962.426,840.024,1.002
"K_uu_weight[0, 42]",0.001,0.002,0.0,0.003,0.0,0.0,962.007,840.024,1.002
"K_uu_weight[0, 43]",0.001,0.002,0.0,0.002,0.0,0.0,960.672,840.024,1.002
"K_uu_weight[0, 44]",0.0,0.002,0.0,0.001,0.0,0.0,960.003,839.903,1.002
"K_uu_weight[0, 45]",0.0,0.001,0.0,0.001,0.0,0.0,959.552,839.903,1.002
"K_uu_weight[0, 46]",0.0,0.001,0.0,0.001,0.0,0.0,959.45,839.903,1.002
"K_uu_weight[0, 47]",0.0,0.001,0.0,0.001,0.0,0.0,958.411,839.903,1.002
