beta
-0.769092
-1.06928
1.33556
1.65792
-0.825724
-0.729339
-0.156509
-1.15307
0.122015
-0.765975
0.545431
-0.812726
0.40497
0.017795
0.320094
0.452873
-0.647234
-0.0658214
-0.480809
-1.45169
0.713501
-1.68273
0.288709
-0.548461
-0.0527896
-0.30419
0.0962866
-0.336416
-0.0964015
1.33744
0.929949
-1.50728
0.0846892
-0.557736
0.649222
-0.964032
0.435715
-0.478176
0.303522
-1.13285
0.172416
0.0401026
0.424692
0.946341
-0.0806095
-1.0051
0.352783
-1.34336
0.364607
-1.07302
0.903348
-0.272965
-0.21409
0.202928
-1.06671
0.472245
0.137005
-0.301241
-2.16791
1.19475
-1.9389
1.58752
-0.603916
0.371055
-0.743829
0.311703
0.0269575
-0.463524
1.31402
-1.49753
-1.99923
0.795684
-0.718722
0.984959
-1.69487
-1.22958
0.866604
-0.597573
0.0644862
-0.697073
0.546148
-0.445869
-0.0176628
0.101311
-0.755282
0.0998411
-0.576009
-0.49565
0.591388
0.267921
-1.17872
0.224493
-0.422132
0.40538
-1.01467
-0.387843
0.525648
0.393883
0.117697
-0.566725
-0.557596
-0.523154
0.137942
-0.853579
0.194661
-0.596266
0.335743
0.531416
1.54704
-1.87369
1.67607
0.498406
-0.1919
-0.352585
-0.504099
0.278027
0.0540452
-1.54995
-1.66827
1.14879
1.16179
-0.964371
1.36887
-1.37751
0.239218
0.492753
-0.98151
0.924107
-1.70608
0.448505
-0.356039
-0.201291
0.00859287
0.0715715
-0.0127378
-0.405952
-0.393516
0.341519
1.69895
-0.365498
0.487278
-0.153276
-1.53373
1.09712
-1.45809
0.936242
-1.51236
-0.0565749
0.223462
-0.455788
-0.328364
-0.568983
1.3362
-1.31106
-1.39011
0.118587
-0.0764409
-0.342505
0.517987
-1.30398
0.526333
-1.13353
0.967772
0.934346
-1.51927
-1.08336
-1.06903
-1.1398
-0.691225
-0.126069
-0.274557
-0.0474969
-0.851243
0.0388512
0.42976
-1.06842
1.33913
-2.19025
1.0358
-0.563203
-0.00243157
-0.742548
-0.705205
0.322407
-1.07465
-0.00270494
-0.628469
-0.878918
-0.230405
-0.0628834
1.27233
1.77993
-0.881464
0.0787857
-0.63775
-0.0469913
0.190507
-0.708106
0.199824
-0.399218
0.144987
-0.839967
0.219007
-0.252593
-0.635764
-0.281807
-0.137153
1.06264
-1.97612
-2.10725
0.977948
-0.856217
-0.373882
0.396832
-0.547838
-0.475035
0.938381
-1.39659
-1.77837
-0.119203
-1.80964
1.28814
-1.28751
0.118314
0.107468
-0.185742
0.929652
0.0373419
-0.843323
0.619211
-0.411585
-0.785519
-0.984261
0.628257
-0.827065
-0.745379
-1.26935
-0.769088
0.541241
0.0370209
0.942397
-1.36261
0.29275
-0.405343
-0.255674
0.898493
-1.25441
0.399811
0.340932
-0.381732
-0.30664
-0.204405
0.427855
1.10612
0.00213046
-0.71558
-0.603611
0.360912
-0.630312
0.535643
0.0670749
-1.03813
-1.38575
-1.96766
0.345244
-0.189815
-0.446682
-0.812333
-0.772532
0.654284
-0.430617
-0.725137
-0.591741
1.17161
-1.72447
1.55486
0.329453
-0.676937
0.338633
-0.75909
-0.0198824
0.19105
-1.41952
1.09627
-1.70025
0.313314
-0.284756
0.0851925
-0.768804
0.0451607
-0.463354
-0.681948
-0.168264
-0.937204
0.632955
1.48457
1.61873
-2.70353
1.92153
-1.84795
-1.17844
0.359614
-0.705355
0.43329
-0.417675
1.80421
0.352042
-0.672605
0.23619
-1.26192
-0.987297
1.09182
-1.32483
0.56935
-0.00143393
0.833057
-0.745137
-0.183903
0.0795532
1.36658
0.174803
-0.266715
-0.774781
0.554371
-0.636679
-0.717553
0.816124
-1.10912
1.00043
-1.35416
-1.42526
1.4192
-1.07125
0.336199
-1.03427
0.550442
-0.932391
-1.11568
0.23983
0.803512
-1.1753
-0.071453
-0.0281711
-0.548683
0.00919566
0.189786
0.258821
-1.35812
-1.28502
-1.22025
1.08586
-1.55202
-2.04778
1.029
-1.41633
0.328967
-0.419727
1.72426
0.408008
-0.841566
0.282778
-0.494321
-0.293501
-0.597968
-0.0696998
0.0473203
-1.01972
-1.18137
0.148715
0.930695
0.857551
-1.01203
0.366816
-0.881399
0.311504
-1.14104
-0.450026
-0.146671
-1.52182
1.2108
-1.3165
0.730205
-1.01393
-0.278514
-0.0591456
-0.432288
-1.56312
-1.18148
-1.9626
-1.64805
-0.0443369
-0.109219
0.589297
-0.356565
-0.948114
-0.756837
-0.223974
-0.0424798
-0.528749
0.332082
0.295629
-1.12076
0.036697
-0.443559
-0.191174
-0.872368
1.4198
-1.50854
0.518576
-1.38312
2.13385
2.18688
-0.821189
-0.13623
0.654936
-1.10942
0.183419
0.382385
1.02957
-0.093373
-0.169423
0.156843
-0.870272
-0.22908
-1.68806
-1.24683
-0.79172
-0.251422
-0.534347
-0.18849
0.414112
-0.881958
0.645722
-1.15739
1.76846
-0.359345
0.0481144
-0.590913
-0.0544714
-0.861462
0.588871
-0.680986
0.212834
0.0500788
-0.234371
0.0205701
-0.514356
0.16833
-0.573375
0.8407
-0.944114
0.678273
-1.21186
0.967209
-1.40343
-2.41343
2.16525
-2.28371
1.11884
0.878696
0.0443367
-0.528094
0.932037
-0.642484
1.21
-1.58623
-0.367022
-0.119282
-0.214935
-0.222243
-0.27035
1.34332
-1.19339
-0.209923
-0.13696
0.945845
-1.72229
-0.348736
-0.119633
0.76394
-1.17418
