,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"eta_inducing_raw[7, 0]",-0.295,0.944,-2.045,1.485,0.018,0.022,2651.722,1386.219,1.003
"eta_inducing_raw[7, 1]",-0.126,0.949,-1.917,1.643,0.02,0.022,2352.729,1643.811,1.001
"eta_inducing_raw[8, 0]",-0.109,0.978,-1.986,1.653,0.019,0.023,2775.881,1219.538,1.0
"eta_inducing_raw[8, 1]",-0.134,0.959,-1.825,1.753,0.017,0.023,3062.709,1606.042,1.002
"eta_inducing_raw[9, 0]",0.041,0.972,-1.881,1.749,0.018,0.026,2837.903,1275.298,1.001
"eta_inducing_raw[9, 1]",-0.134,1.007,-2.009,1.698,0.018,0.024,3054.552,1575.606,1.001
"eta_inducing_raw[10, 0]",0.216,0.969,-1.584,2.02,0.016,0.027,3451.211,1277.509,1.0
"eta_inducing_raw[10, 1]",-0.148,0.996,-2.084,1.775,0.015,0.028,4510.525,1283.986,1.009
"eta_inducing_raw[11, 0]",0.327,0.976,-1.366,2.264,0.018,0.029,2908.797,1398.562,1.0
"eta_inducing_raw[11, 1]",-0.159,0.946,-1.909,1.587,0.017,0.025,3000.911,1588.371,1.003
"eta_inducing_raw[12, 0]",0.395,0.907,-1.255,2.074,0.017,0.024,2815.814,1095.401,1.004
"eta_inducing_raw[12, 1]",-0.155,0.94,-1.965,1.603,0.016,0.022,3296.958,1612.465,1.002
"eta_inducing_raw[13, 0]",0.448,0.969,-1.309,2.315,0.018,0.023,2836.763,1428.12,1.0
"eta_inducing_raw[13, 1]",-0.163,0.967,-1.917,1.68,0.016,0.022,3490.23,1426.527,0.999
"eta_inducing_raw[14, 0]",0.501,0.94,-1.372,2.112,0.017,0.021,3211.455,1574.321,1.0
"eta_inducing_raw[14, 1]",-0.166,0.993,-1.94,1.765,0.015,0.029,4303.689,1298.765,1.007
"eta_inducing_raw[15, 0]",0.513,0.933,-1.249,2.237,0.02,0.021,2204.97,1423.872,1.002
"eta_inducing_raw[15, 1]",-0.159,0.946,-1.989,1.486,0.016,0.023,3678.348,1230.551,1.003
"eta_inducing_raw[16, 0]",0.474,0.955,-1.15,2.365,0.017,0.024,3306.284,1425.685,0.999
"eta_inducing_raw[16, 1]",-0.144,0.988,-2.036,1.63,0.018,0.024,2844.185,1386.746,1.006
"eta_inducing_raw[17, 0]",0.44,0.906,-1.252,2.184,0.016,0.023,3072.878,1410.414,1.002
"eta_inducing_raw[17, 1]",-0.122,1.07,-2.242,1.798,0.02,0.027,2904.28,1098.973,1.005
"eta_inducing_raw[18, 0]",0.393,0.961,-1.353,2.238,0.017,0.021,3190.997,1620.526,1.001
"eta_inducing_raw[18, 1]",-0.145,0.961,-2.078,1.573,0.017,0.024,3005.114,1541.872,1.004
"eta_inducing_raw[19, 0]",0.343,0.939,-1.326,2.288,0.017,0.026,2929.219,1340.109,0.999
"eta_inducing_raw[19, 1]",-0.167,0.95,-1.875,1.683,0.018,0.025,2862.875,1440.416,1.003
"eta_inducing_raw[20, 0]",0.302,0.937,-1.51,1.987,0.018,0.02,2801.852,1605.692,1.002
"eta_inducing_raw[20, 1]",-0.149,0.978,-1.917,1.811,0.017,0.024,3271.759,1427.336,1.004
"eta_inducing_raw[21, 0]",0.225,0.944,-1.517,2.069,0.018,0.019,2691.947,1739.543,1.001
"eta_inducing_raw[21, 1]",-0.114,1.049,-2.1,1.827,0.019,0.025,3063.832,1475.738,1.003
"eta_inducing_raw[22, 0]",0.162,0.954,-1.56,2.073,0.021,0.021,2124.445,1306.699,1.002
"eta_inducing_raw[22, 1]",-0.134,0.998,-1.993,1.806,0.017,0.025,3309.972,1317.124,1.001
"eta_inducing_raw[23, 0]",0.088,0.975,-1.737,1.89,0.021,0.023,2171.205,1484.119,1.002
"eta_inducing_raw[23, 1]",-0.152,0.965,-2.121,1.522,0.02,0.024,2305.293,1414.01,1.003
"eta_inducing_raw[24, 0]",0.028,0.987,-1.854,1.813,0.02,0.023,2432.723,1244.301,1.001
"eta_inducing_raw[24, 1]",-0.154,0.982,-1.869,1.706,0.018,0.03,2883.011,1213.619,1.008
"eta_inducing_raw[25, 0]",-0.073,0.936,-1.826,1.633,0.018,0.024,2623.587,1258.576,1.007
"eta_inducing_raw[25, 1]",-0.127,0.93,-1.817,1.658,0.015,0.022,3898.197,1447.072,1.006
"eta_inducing_raw[26, 0]",-0.105,0.934,-1.815,1.642,0.018,0.021,2571.361,1544.5,1.001
"eta_inducing_raw[26, 1]",-0.108,1.0,-1.954,1.842,0.017,0.03,3339.229,1225.701,1.002
"eta_inducing_raw[27, 0]",-0.162,0.966,-1.939,1.751,0.017,0.026,3072.771,1499.12,1.002
"eta_inducing_raw[27, 1]",-0.154,1.034,-2.049,1.834,0.017,0.027,3848.548,1194.716,1.001
"eta_inducing_raw[28, 0]",-0.149,0.937,-1.939,1.525,0.02,0.022,2215.74,1323.666,1.001
"eta_inducing_raw[28, 1]",-0.125,1.03,-1.959,1.818,0.018,0.024,3250.361,1544.559,1.001
"eta_inducing_raw[29, 0]",-0.157,0.942,-1.783,1.701,0.018,0.021,2916.664,1386.253,1.005
"eta_inducing_raw[29, 1]",-0.121,0.996,-1.913,1.798,0.018,0.023,3159.427,1457.664,1.0
"eta_inducing_raw[30, 0]",-0.076,0.934,-1.795,1.646,0.018,0.024,2601.413,1505.952,1.002
"eta_inducing_raw[30, 1]",-0.1,0.991,-1.875,1.868,0.021,0.025,2348.513,1341.832,1.005
"eta_inducing_raw[31, 0]",-0.015,0.929,-1.569,1.837,0.016,0.023,3423.801,1430.052,1.001
"eta_inducing_raw[31, 1]",-0.121,0.958,-1.908,1.717,0.018,0.021,2891.818,1486.627,1.006
"eta_inducing_raw[32, 0]",0.076,0.938,-1.671,1.772,0.016,0.021,3297.373,1635.834,1.0
"eta_inducing_raw[32, 1]",-0.113,1.023,-2.05,1.771,0.019,0.027,2767.087,1351.218,1.004
"eta_inducing_raw[33, 0]",0.164,0.943,-1.583,1.983,0.019,0.024,2603.483,1374.995,1.002
"eta_inducing_raw[33, 1]",-0.115,1.0,-2.18,1.654,0.016,0.026,3733.417,1433.996,1.006
"eta_inducing_raw[34, 0]",0.261,0.894,-1.388,1.957,0.015,0.02,3426.31,1742.733,1.003
"eta_inducing_raw[34, 1]",-0.072,0.976,-1.778,1.849,0.018,0.021,3131.756,1573.048,1.005
"eta_inducing_raw[35, 0]",0.321,0.955,-1.404,2.168,0.016,0.026,3485.651,1304.783,1.003
"eta_inducing_raw[35, 1]",-0.082,0.974,-1.922,1.721,0.016,0.022,3596.526,1540.677,1.005
"eta_inducing_raw[36, 0]",0.335,1.003,-1.578,2.198,0.018,0.026,2979.48,1396.774,1.005
"eta_inducing_raw[36, 1]",-0.074,0.989,-1.864,1.911,0.017,0.027,3434.113,1296.268,0.999
"eta_inducing_raw[37, 0]",0.402,0.938,-1.315,2.266,0.02,0.023,2302.203,1335.982,1.002
"eta_inducing_raw[37, 1]",-0.095,0.979,-1.79,1.797,0.017,0.022,3366.586,1515.458,1.001
"eta_inducing_raw[38, 0]",0.429,0.955,-1.409,2.094,0.019,0.026,2614.473,1353.539,1.0
"eta_inducing_raw[38, 1]",-0.085,0.967,-1.999,1.58,0.017,0.025,3072.729,1592.424,1.001
"eta_inducing_raw[39, 0]",0.371,0.953,-1.439,2.138,0.021,0.027,2162.284,692.684,1.004
"eta_inducing_raw[39, 1]",-0.065,1.036,-1.944,1.934,0.017,0.031,3535.983,1477.335,1.004
"eta_inducing_raw[40, 0]",0.368,0.935,-1.437,2.024,0.017,0.021,2845.071,1139.725,1.0
"eta_inducing_raw[40, 1]",-0.117,0.972,-1.972,1.691,0.018,0.025,2838.062,1383.62,1.001
"eta_inducing_raw[41, 0]",0.304,0.975,-1.513,2.109,0.016,0.026,3780.122,1350.653,1.004
"eta_inducing_raw[41, 1]",-0.073,1.025,-1.947,2.055,0.019,0.031,2975.481,1168.202,1.007
"eta_inducing_raw[42, 0]",0.237,0.995,-1.636,2.07,0.019,0.026,2814.043,1497.307,1.003
"eta_inducing_raw[42, 1]",-0.082,0.957,-1.95,1.743,0.016,0.026,3385.302,1424.503,1.006
"eta_inducing_raw[43, 0]",0.206,0.992,-1.548,2.137,0.016,0.027,3927.875,1161.736,1.0
"eta_inducing_raw[43, 1]",-0.05,0.988,-1.945,1.684,0.017,0.025,3312.343,1251.171,1.005
"eta_inducing_raw[44, 0]",0.145,0.999,-1.63,2.061,0.018,0.024,3002.006,1319.689,1.006
"eta_inducing_raw[44, 1]",-0.055,0.988,-2.002,1.647,0.019,0.026,2845.178,1405.387,1.002
"eta_inducing_raw[45, 0]",0.138,0.996,-1.651,2.093,0.017,0.025,3451.164,1463.318,1.003
"eta_inducing_raw[45, 1]",-0.048,0.975,-1.672,1.952,0.017,0.034,3322.118,788.514,1.005
"eta_inducing_raw[46, 0]",0.083,0.957,-1.613,1.905,0.016,0.023,3517.866,1658.042,1.0
"eta_inducing_raw[46, 1]",-0.058,0.979,-1.983,1.686,0.017,0.024,3293.679,1345.932,1.003
"eta_inducing_raw[47, 0]",0.074,0.976,-1.795,1.88,0.016,0.024,3606.009,1408.056,1.005
"eta_inducing_raw[47, 1]",-0.035,0.97,-1.727,1.865,0.015,0.024,3949.607,1534.046,1.002
"eta_inducing_raw[48, 0]",0.037,0.987,-1.708,2.002,0.016,0.024,3755.432,1138.921,1.01
"eta_inducing_raw[48, 1]",0.009,0.972,-1.787,1.863,0.018,0.026,2931.477,1368.653,1.003
"eta_inducing_raw[49, 0]",0.029,1.034,-1.969,1.84,0.017,0.023,3600.711,1349.524,1.001
"eta_inducing_raw[49, 1]",-0.002,1.013,-1.917,1.829,0.018,0.027,3067.586,1062.517,1.007
"eta_inducing[0, 0]",-1.69,0.501,-2.611,-0.755,0.012,0.012,1645.074,1436.151,1.001
"eta_inducing[0, 1]",-1.144,0.502,-2.106,-0.338,0.019,0.012,618.647,575.654,1.01
"eta_inducing[1, 0]",-0.566,0.712,-1.864,0.748,0.016,0.015,1920.998,1448.298,1.0
"eta_inducing[1, 1]",-0.145,0.733,-1.392,1.361,0.017,0.017,1877.568,1527.012,1.003
"eta_inducing[2, 0]",-0.649,0.955,-2.555,1.052,0.021,0.032,2132.215,1015.989,1.012
"eta_inducing[2, 1]",-0.083,0.873,-1.902,1.356,0.02,0.019,1985.912,1647.618,1.0
"eta_inducing[3, 0]",-0.758,0.897,-2.529,0.833,0.017,0.026,2656.847,1365.663,1.003
"eta_inducing[3, 1]",-0.042,0.914,-1.914,1.538,0.017,0.02,2972.26,1269.874,1.001
"eta_inducing[4, 0]",-0.648,0.918,-2.285,1.189,0.018,0.021,2638.948,1643.079,0.999
"eta_inducing[4, 1]",-0.056,0.998,-2.023,1.802,0.017,0.027,3332.611,1124.57,1.002
"eta_inducing[5, 0]",-0.543,0.915,-2.302,1.028,0.018,0.02,2618.474,1562.801,1.0
"eta_inducing[5, 1]",-0.086,0.994,-1.707,2.04,0.018,0.025,3175.187,1372.23,1.001
"eta_inducing[6, 0]",-0.414,0.948,-2.348,1.226,0.018,0.022,2835.892,1540.264,1.0
"eta_inducing[6, 1]",-0.106,0.979,-2.024,1.682,0.018,0.025,2949.679,1399.523,1.003
"eta_inducing[7, 0]",-0.295,0.944,-2.045,1.485,0.018,0.022,2651.722,1386.219,1.003
"eta_inducing[7, 1]",-0.126,0.949,-1.917,1.643,0.02,0.022,2352.729,1643.811,1.001
"eta_inducing[8, 0]",-0.109,0.978,-1.986,1.653,0.019,0.023,2775.881,1219.538,1.0
"eta_inducing[8, 1]",-0.134,0.959,-1.825,1.753,0.017,0.023,3062.709,1606.042,1.002
"eta_inducing[9, 0]",0.041,0.972,-1.881,1.749,0.018,0.026,2837.903,1275.298,1.001
"eta_inducing[9, 1]",-0.134,1.007,-2.009,1.698,0.018,0.024,3054.552,1575.606,1.001
"eta_inducing[10, 0]",0.216,0.969,-1.584,2.02,0.016,0.027,3451.211,1277.509,1.0
"eta_inducing[10, 1]",-0.148,0.996,-2.084,1.775,0.015,0.028,4510.525,1283.986,1.009
"eta_inducing[11, 0]",0.327,0.976,-1.366,2.264,0.018,0.029,2908.797,1398.562,1.0
"eta_inducing[11, 1]",-0.159,0.946,-1.909,1.587,0.017,0.025,3000.911,1588.371,1.003
"eta_inducing[12, 0]",0.395,0.907,-1.255,2.074,0.017,0.024,2815.814,1095.401,1.004
"eta_inducing[12, 1]",-0.155,0.94,-1.965,1.603,0.016,0.022,3296.958,1612.465,1.002
"eta_inducing[13, 0]",0.448,0.969,-1.309,2.315,0.018,0.023,2836.763,1428.12,1.0
"eta_inducing[13, 1]",-0.163,0.967,-1.917,1.68,0.016,0.022,3490.23,1426.527,0.999
"eta_inducing[14, 0]",0.501,0.94,-1.372,2.112,0.017,0.021,3211.455,1574.321,1.0
"eta_inducing[14, 1]",-0.166,0.993,-1.94,1.765,0.015,0.029,4303.689,1298.765,1.007
"eta_inducing[15, 0]",0.513,0.933,-1.249,2.237,0.02,0.021,2204.97,1423.872,1.002
"eta_inducing[15, 1]",-0.159,0.946,-1.989,1.486,0.016,0.023,3678.348,1230.551,1.003
"eta_inducing[16, 0]",0.474,0.955,-1.15,2.365,0.017,0.024,3306.284,1425.685,0.999
"eta_inducing[16, 1]",-0.144,0.988,-2.036,1.63,0.018,0.024,2844.185,1386.746,1.006
"eta_inducing[17, 0]",0.44,0.906,-1.252,2.184,0.016,0.023,3072.878,1410.414,1.002
"eta_inducing[17, 1]",-0.122,1.07,-2.242,1.798,0.02,0.027,2904.28,1098.973,1.005
"eta_inducing[18, 0]",0.393,0.961,-1.353,2.238,0.017,0.021,3190.997,1620.526,1.001
"eta_inducing[18, 1]",-0.145,0.961,-2.078,1.573,0.017,0.024,3005.114,1541.872,1.004
"eta_inducing[19, 0]",0.343,0.939,-1.326,2.288,0.017,0.026,2929.219,1340.109,0.999
"eta_inducing[19, 1]",-0.167,0.95,-1.875,1.683,0.018,0.025,2862.875,1440.416,1.003
"eta_inducing[20, 0]",0.302,0.937,-1.51,1.987,0.018,0.02,2801.852,1605.692,1.002
"eta_inducing[20, 1]",-0.149,0.978,-1.917,1.811,0.017,0.024,3271.759,1427.336,1.004
"eta_inducing[21, 0]",0.225,0.944,-1.517,2.069,0.018,0.019,2691.947,1739.543,1.001
"eta_inducing[21, 1]",-0.114,1.049,-2.1,1.827,0.019,0.025,3063.832,1475.738,1.003
"eta_inducing[22, 0]",0.162,0.954,-1.56,2.073,0.021,0.021,2124.445,1306.699,1.002
"eta_inducing[22, 1]",-0.134,0.998,-1.993,1.806,0.017,0.025,3309.972,1317.124,1.001
"eta_inducing[23, 0]",0.088,0.975,-1.737,1.89,0.021,0.023,2171.205,1484.119,1.002
"eta_inducing[23, 1]",-0.152,0.965,-2.121,1.522,0.02,0.024,2305.293,1414.01,1.003
"eta_inducing[24, 0]",0.028,0.987,-1.854,1.813,0.02,0.023,2432.723,1244.301,1.001
"eta_inducing[24, 1]",-0.154,0.982,-1.869,1.706,0.018,0.03,2883.011,1213.619,1.008
"eta_inducing[25, 0]",-0.073,0.936,-1.826,1.633,0.018,0.024,2623.587,1258.576,1.007
"eta_inducing[25, 1]",-0.127,0.93,-1.817,1.658,0.015,0.022,3898.197,1447.072,1.006
"eta_inducing[26, 0]",-0.105,0.934,-1.815,1.642,0.018,0.021,2571.361,1544.5,1.001
"eta_inducing[26, 1]",-0.108,1.0,-1.954,1.842,0.017,0.03,3339.229,1225.701,1.002
"eta_inducing[27, 0]",-0.162,0.966,-1.939,1.751,0.017,0.026,3072.771,1499.12,1.002
"eta_inducing[27, 1]",-0.154,1.034,-2.049,1.834,0.017,0.027,3848.548,1194.716,1.001
"eta_inducing[28, 0]",-0.149,0.937,-1.939,1.525,0.02,0.022,2215.74,1323.666,1.001
"eta_inducing[28, 1]",-0.125,1.03,-1.959,1.818,0.018,0.024,3250.361,1544.559,1.001
"eta_inducing[29, 0]",-0.157,0.942,-1.783,1.701,0.018,0.021,2916.664,1386.253,1.005
"eta_inducing[29, 1]",-0.121,0.996,-1.913,1.798,0.018,0.023,3159.427,1457.664,1.0
"eta_inducing[30, 0]",-0.076,0.934,-1.795,1.646,0.018,0.024,2601.413,1505.952,1.002
"eta_inducing[30, 1]",-0.1,0.991,-1.875,1.868,0.021,0.025,2348.513,1341.832,1.005
"eta_inducing[31, 0]",-0.015,0.929,-1.569,1.837,0.016,0.023,3423.801,1430.052,1.001
"eta_inducing[31, 1]",-0.121,0.958,-1.908,1.717,0.018,0.021,2891.818,1486.627,1.006
"eta_inducing[32, 0]",0.076,0.938,-1.671,1.772,0.016,0.021,3297.373,1635.834,1.0
"eta_inducing[32, 1]",-0.113,1.023,-2.05,1.771,0.019,0.027,2767.087,1351.218,1.004
"eta_inducing[33, 0]",0.164,0.943,-1.583,1.983,0.019,0.024,2603.483,1374.995,1.002
"eta_inducing[33, 1]",-0.115,1.0,-2.18,1.654,0.016,0.026,3733.417,1433.996,1.006
"eta_inducing[34, 0]",0.261,0.894,-1.388,1.957,0.015,0.02,3426.31,1742.733,1.003
"eta_inducing[34, 1]",-0.072,0.976,-1.778,1.849,0.018,0.021,3131.756,1573.048,1.005
"eta_inducing[35, 0]",0.321,0.955,-1.404,2.168,0.016,0.026,3485.651,1304.783,1.003
"eta_inducing[35, 1]",-0.082,0.974,-1.922,1.721,0.016,0.022,3596.526,1540.677,1.005
"eta_inducing[36, 0]",0.335,1.003,-1.578,2.198,0.018,0.026,2979.48,1396.774,1.005
"eta_inducing[36, 1]",-0.074,0.989,-1.864,1.911,0.017,0.027,3434.113,1296.268,0.999
"eta_inducing[37, 0]",0.402,0.938,-1.315,2.266,0.02,0.023,2302.203,1335.982,1.002
"eta_inducing[37, 1]",-0.095,0.979,-1.79,1.797,0.017,0.022,3366.586,1515.458,1.001
"eta_inducing[38, 0]",0.429,0.955,-1.409,2.094,0.019,0.026,2614.473,1353.539,1.0
"eta_inducing[38, 1]",-0.085,0.967,-1.999,1.58,0.017,0.025,3072.729,1592.424,1.001
"eta_inducing[39, 0]",0.371,0.953,-1.439,2.138,0.021,0.027,2162.284,692.684,1.004
"eta_inducing[39, 1]",-0.065,1.036,-1.944,1.934,0.017,0.031,3535.983,1477.335,1.004
"eta_inducing[40, 0]",0.368,0.935,-1.437,2.024,0.017,0.021,2845.071,1139.725,1.0
"eta_inducing[40, 1]",-0.117,0.972,-1.972,1.691,0.018,0.025,2838.062,1383.62,1.001
"eta_inducing[41, 0]",0.304,0.975,-1.513,2.109,0.016,0.026,3780.122,1350.653,1.004
"eta_inducing[41, 1]",-0.073,1.025,-1.947,2.055,0.019,0.031,2975.481,1168.202,1.007
"eta_inducing[42, 0]",0.237,0.995,-1.636,2.07,0.019,0.026,2814.043,1497.307,1.003
"eta_inducing[42, 1]",-0.082,0.957,-1.95,1.743,0.016,0.026,3385.302,1424.503,1.006
"eta_inducing[43, 0]",0.206,0.992,-1.548,2.137,0.016,0.027,3927.875,1161.736,1.0
"eta_inducing[43, 1]",-0.05,0.988,-1.945,1.684,0.017,0.025,3312.343,1251.171,1.005
"eta_inducing[44, 0]",0.145,0.999,-1.63,2.061,0.018,0.024,3002.006,1319.689,1.006
"eta_inducing[44, 1]",-0.055,0.988,-2.002,1.647,0.019,0.026,2845.178,1405.387,1.002
"eta_inducing[45, 0]",0.138,0.996,-1.651,2.093,0.017,0.025,3451.164,1463.318,1.003
"eta_inducing[45, 1]",-0.048,0.975,-1.672,1.952,0.017,0.034,3322.118,788.514,1.005
"eta_inducing[46, 0]",0.083,0.957,-1.613,1.905,0.016,0.023,3517.866,1658.042,1.0
"eta_inducing[46, 1]",-0.058,0.979,-1.983,1.686,0.017,0.024,3293.679,1345.932,1.003
"eta_inducing[47, 0]",0.074,0.976,-1.795,1.88,0.016,0.024,3606.009,1408.056,1.005
"eta_inducing[47, 1]",-0.035,0.97,-1.727,1.865,0.015,0.024,3949.607,1534.046,1.002
"eta_inducing[48, 0]",0.037,0.987,-1.708,2.002,0.016,0.024,3755.432,1138.921,1.01
"eta_inducing[48, 1]",0.009,0.972,-1.787,1.863,0.018,0.026,2931.477,1368.653,1.003
"eta_inducing[49, 0]",0.029,1.034,-1.969,1.84,0.017,0.023,3600.711,1349.524,1.001
"eta_inducing[49, 1]",-0.002,1.013,-1.917,1.829,0.018,0.027,3067.586,1062.517,1.007
"K_uu_weight[0, 0]",0.977,0.464,0.294,1.82,0.014,0.014,1065.598,1225.093,1.002
"K_uu_weight[0, 1]",0.971,0.462,0.291,1.806,0.014,0.014,1065.075,1225.093,1.002
"K_uu_weight[0, 2]",0.954,0.456,0.283,1.785,0.014,0.014,1060.65,1225.093,1.002
"K_uu_weight[0, 3]",0.926,0.447,0.252,1.721,0.013,0.014,1057.162,1160.252,1.002
"K_uu_weight[0, 4]",0.889,0.435,0.265,1.688,0.013,0.013,1051.159,1199.555,1.002
"K_uu_weight[0, 5]",0.844,0.42,0.249,1.625,0.013,0.013,1039.884,1169.934,1.001
"K_uu_weight[0, 6]",0.793,0.404,0.198,1.512,0.012,0.012,1029.78,1171.709,1.001
"K_uu_weight[0, 7]",0.736,0.385,0.18,1.438,0.012,0.012,1016.957,1276.558,1.001
"K_uu_weight[0, 8]",0.677,0.366,0.159,1.365,0.011,0.011,1005.848,1294.524,1.001
"K_uu_weight[0, 9]",0.616,0.346,0.145,1.274,0.011,0.011,997.114,1355.94,1.001
"K_uu_weight[0, 10]",0.555,0.324,0.107,1.164,0.01,0.01,988.152,1355.624,1.001
"K_uu_weight[0, 11]",0.495,0.303,0.059,1.044,0.009,0.009,982.77,1319.507,1.001
"K_uu_weight[0, 12]",0.438,0.281,0.05,0.96,0.009,0.009,976.531,1284.454,1.001
"K_uu_weight[0, 13]",0.384,0.259,0.041,0.871,0.008,0.008,974.635,1236.297,1.001
"K_uu_weight[0, 14]",0.334,0.237,0.006,0.755,0.007,0.008,974.824,1221.479,1.002
"K_uu_weight[0, 15]",0.288,0.215,0.018,0.687,0.007,0.007,975.785,1206.769,1.002
"K_uu_weight[0, 16]",0.246,0.195,0.001,0.59,0.006,0.007,975.411,1236.969,1.002
"K_uu_weight[0, 17]",0.209,0.175,0.004,0.523,0.005,0.006,975.356,1283.412,1.002
"K_uu_weight[0, 18]",0.177,0.156,0.0,0.45,0.005,0.006,977.68,1234.046,1.002
"K_uu_weight[0, 19]",0.148,0.138,0.0,0.391,0.004,0.005,981.002,1218.315,1.002
"K_uu_weight[0, 20]",0.123,0.121,0.0,0.338,0.004,0.005,982.912,1218.677,1.003
"K_uu_weight[0, 21]",0.102,0.106,0.0,0.289,0.003,0.004,985.855,1239.906,1.003
"K_uu_weight[0, 22]",0.083,0.092,0.0,0.249,0.003,0.004,988.021,1256.209,1.003
"K_uu_weight[0, 23]",0.068,0.079,0.0,0.21,0.002,0.004,993.248,1239.513,1.003
"K_uu_weight[0, 24]",0.055,0.068,0.0,0.176,0.002,0.003,997.028,1239.513,1.002
"K_uu_weight[0, 25]",0.045,0.058,0.0,0.147,0.002,0.003,999.682,1194.577,1.002
"K_uu_weight[0, 26]",0.036,0.049,0.0,0.12,0.001,0.003,1002.805,1165.711,1.002
"K_uu_weight[0, 27]",0.029,0.041,0.0,0.1,0.001,0.002,1004.831,1194.126,1.001
"K_uu_weight[0, 28]",0.023,0.035,0.0,0.081,0.001,0.002,1007.111,1165.711,1.001
"K_uu_weight[0, 29]",0.018,0.029,0.0,0.066,0.001,0.002,1010.286,1165.711,1.001
"K_uu_weight[0, 30]",0.014,0.024,0.0,0.053,0.001,0.002,1012.462,1151.205,1.0
"K_uu_weight[0, 31]",0.011,0.02,0.0,0.042,0.001,0.001,1014.04,1151.205,1.0
"K_uu_weight[0, 32]",0.009,0.017,0.0,0.033,0.0,0.001,1016.765,1179.77,1.0
"K_uu_weight[0, 33]",0.007,0.014,0.0,0.027,0.0,0.001,1018.948,1179.77,1.0
"K_uu_weight[0, 34]",0.005,0.011,0.0,0.021,0.0,0.001,1021.184,1189.512,1.0
"K_uu_weight[0, 35]",0.004,0.009,0.0,0.016,0.0,0.001,1023.469,1204.572,1.0
"K_uu_weight[0, 36]",0.003,0.007,0.0,0.012,0.0,0.001,1024.363,1202.587,1.0
"K_uu_weight[0, 37]",0.002,0.006,0.0,0.009,0.0,0.001,1026.073,1202.587,0.999
"K_uu_weight[0, 38]",0.002,0.005,0.0,0.007,0.0,0.001,1026.895,1178.045,0.999
"K_uu_weight[0, 39]",0.001,0.004,0.0,0.005,0.0,0.0,1028.46,1178.045,0.999
"K_uu_weight[0, 40]",0.001,0.003,0.0,0.004,0.0,0.0,1029.785,1149.562,0.999
"K_uu_weight[0, 41]",0.001,0.003,0.0,0.003,0.0,0.0,1030.851,1149.562,0.999
"K_uu_weight[0, 42]",0.001,0.002,0.0,0.002,0.0,0.0,1032.769,1149.562,0.999
"K_uu_weight[0, 43]",0.0,0.002,0.0,0.002,0.0,0.0,1033.97,1149.562,0.999
"K_uu_weight[0, 44]",0.0,0.001,0.0,0.001,0.0,0.0,1035.257,1149.562,0.999
"K_uu_weight[0, 45]",0.0,0.001,0.0,0.001,0.0,0.0,1035.523,1149.562,0.999
"K_uu_weight[0, 46]",0.0,0.001,0.0,0.001,0.0,0.0,1036.73,1149.562,0.999
