,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"K_uu_weight[41, 48]",0.739,0.372,0.193,1.43,0.012,0.011,940.402,1422.997,1.003
"K_uu_weight[41, 49]",0.68,0.354,0.165,1.343,0.011,0.011,898.294,1342.505,1.003
"K_uu_weight[42, 0]",0.001,0.002,0.0,0.002,0.0,0.0,765.604,1178.632,1.004
"K_uu_weight[42, 1]",0.001,0.002,0.0,0.003,0.0,0.0,764.271,1178.632,1.004
"K_uu_weight[42, 2]",0.001,0.003,0.0,0.004,0.0,0.0,762.693,1178.632,1.004
"K_uu_weight[42, 3]",0.001,0.004,0.0,0.006,0.0,0.0,761.85,1193.423,1.004
"K_uu_weight[42, 4]",0.002,0.005,0.0,0.008,0.0,0.001,760.266,1178.546,1.004
"K_uu_weight[42, 5]",0.002,0.006,0.0,0.01,0.0,0.001,759.205,1178.546,1.004
"K_uu_weight[42, 6]",0.003,0.007,0.0,0.013,0.0,0.001,758.24,1178.546,1.004
"K_uu_weight[42, 7]",0.004,0.009,0.0,0.016,0.0,0.001,756.597,1164.047,1.004
"K_uu_weight[42, 8]",0.005,0.011,0.0,0.021,0.0,0.001,756.689,1123.112,1.004
"K_uu_weight[42, 9]",0.007,0.014,0.0,0.027,0.0,0.001,756.171,1123.112,1.004
"K_uu_weight[42, 10]",0.009,0.017,0.0,0.034,0.0,0.001,756.255,1123.112,1.004
"K_uu_weight[42, 11]",0.011,0.02,0.0,0.043,0.001,0.002,755.314,1099.062,1.004
"K_uu_weight[42, 12]",0.014,0.024,0.0,0.054,0.001,0.002,756.455,1099.062,1.004
"K_uu_weight[42, 13]",0.018,0.029,0.0,0.067,0.001,0.002,754.677,1099.062,1.004
"K_uu_weight[42, 14]",0.023,0.035,0.0,0.082,0.001,0.002,753.872,1139.26,1.004
"K_uu_weight[42, 15]",0.029,0.041,0.0,0.1,0.001,0.003,754.514,1139.26,1.004
"K_uu_weight[42, 16]",0.036,0.049,0.0,0.121,0.002,0.003,752.958,1139.26,1.004
"K_uu_weight[42, 17]",0.045,0.058,0.0,0.146,0.002,0.003,750.856,1039.101,1.004
"K_uu_weight[42, 18]",0.056,0.068,0.0,0.175,0.002,0.004,749.402,1028.178,1.004
"K_uu_weight[42, 19]",0.069,0.079,0.0,0.21,0.003,0.004,748.301,1050.71,1.004
"K_uu_weight[42, 20]",0.084,0.091,0.0,0.25,0.003,0.005,746.834,1063.242,1.004
"K_uu_weight[42, 21]",0.102,0.105,0.0,0.294,0.003,0.005,745.716,1113.475,1.004
"K_uu_weight[42, 22]",0.124,0.12,0.0,0.343,0.004,0.005,746.599,1113.293,1.004
"K_uu_weight[42, 23]",0.149,0.137,0.0,0.4,0.004,0.006,747.114,1139.069,1.004
"K_uu_weight[42, 24]",0.178,0.154,0.0,0.459,0.005,0.006,746.893,1179.814,1.004
"K_uu_weight[42, 25]",0.211,0.173,0.002,0.526,0.006,0.007,748.319,1224.228,1.004
"K_uu_weight[42, 26]",0.248,0.192,0.004,0.599,0.006,0.007,753.332,1239.952,1.004
"K_uu_weight[42, 27]",0.29,0.213,0.014,0.683,0.007,0.008,760.432,1223.353,1.004
"K_uu_weight[42, 28]",0.336,0.233,0.021,0.772,0.008,0.008,768.837,1239.807,1.004
"K_uu_weight[42, 29]",0.386,0.254,0.038,0.866,0.008,0.009,778.417,1273.612,1.004
"K_uu_weight[42, 30]",0.441,0.275,0.057,0.959,0.009,0.009,790.907,1273.253,1.004
"K_uu_weight[42, 31]",0.498,0.296,0.071,1.039,0.01,0.01,810.473,1256.548,1.004
"K_uu_weight[42, 32]",0.558,0.316,0.103,1.139,0.01,0.01,834.201,1327.789,1.004
"K_uu_weight[42, 33]",0.619,0.336,0.126,1.234,0.011,0.011,859.415,1382.315,1.003
"K_uu_weight[42, 34]",0.68,0.354,0.165,1.343,0.011,0.011,898.294,1342.505,1.003
"K_uu_weight[42, 35]",0.739,0.372,0.193,1.43,0.012,0.011,940.402,1422.997,1.003
"K_uu_weight[42, 36]",0.796,0.389,0.232,1.536,0.012,0.011,981.483,1449.552,1.003
"K_uu_weight[42, 37]",0.847,0.404,0.25,1.602,0.012,0.012,1025.262,1370.405,1.003
"K_uu_weight[42, 38]",0.892,0.418,0.303,1.707,0.012,0.012,1055.588,1471.528,1.004
"K_uu_weight[42, 39]",0.929,0.429,0.326,1.764,0.013,0.012,1089.049,1426.481,1.004
"K_uu_weight[42, 40]",0.957,0.437,0.356,1.82,0.013,0.012,1118.96,1462.651,1.004
"K_uu_weight[42, 41]",0.974,0.443,0.362,1.84,0.013,0.012,1143.361,1432.108,1.004
"K_uu_weight[42, 42]",0.98,0.445,0.366,1.85,0.013,0.012,1152.219,1432.108,1.004
"K_uu_weight[42, 43]",0.974,0.443,0.362,1.84,0.013,0.012,1143.361,1432.108,1.004
"K_uu_weight[42, 44]",0.957,0.437,0.356,1.82,0.013,0.012,1118.96,1462.651,1.004
"K_uu_weight[42, 45]",0.929,0.429,0.326,1.764,0.013,0.012,1089.049,1426.481,1.004
"K_uu_weight[42, 46]",0.892,0.418,0.303,1.707,0.012,0.012,1055.588,1471.528,1.004
"K_uu_weight[42, 47]",0.847,0.404,0.25,1.602,0.012,0.012,1025.262,1370.405,1.003
"K_uu_weight[42, 48]",0.796,0.389,0.232,1.536,0.012,0.011,981.483,1449.552,1.003
"K_uu_weight[42, 49]",0.739,0.372,0.193,1.43,0.012,0.011,940.402,1422.997,1.003
"K_uu_weight[43, 0]",0.0,0.002,0.0,0.002,0.0,0.0,764.619,1178.632,1.004
"K_uu_weight[43, 1]",0.001,0.002,0.0,0.002,0.0,0.0,765.604,1178.632,1.004
"K_uu_weight[43, 2]",0.001,0.002,0.0,0.003,0.0,0.0,764.271,1178.632,1.004
"K_uu_weight[43, 3]",0.001,0.003,0.0,0.004,0.0,0.0,762.693,1178.632,1.004
"K_uu_weight[43, 4]",0.001,0.004,0.0,0.006,0.0,0.0,761.85,1193.423,1.004
"K_uu_weight[43, 5]",0.002,0.005,0.0,0.008,0.0,0.001,760.266,1178.546,1.004
"K_uu_weight[43, 6]",0.002,0.006,0.0,0.01,0.0,0.001,759.205,1178.546,1.004
"K_uu_weight[43, 7]",0.003,0.007,0.0,0.013,0.0,0.001,758.24,1178.546,1.004
"K_uu_weight[43, 8]",0.004,0.009,0.0,0.016,0.0,0.001,756.597,1164.047,1.004
"K_uu_weight[43, 9]",0.005,0.011,0.0,0.021,0.0,0.001,756.689,1123.112,1.004
"K_uu_weight[43, 10]",0.007,0.014,0.0,0.027,0.0,0.001,756.171,1123.112,1.004
"K_uu_weight[43, 11]",0.009,0.017,0.0,0.034,0.0,0.001,756.255,1123.112,1.004
"K_uu_weight[43, 12]",0.011,0.02,0.0,0.043,0.001,0.002,755.314,1099.062,1.004
"K_uu_weight[43, 13]",0.014,0.024,0.0,0.054,0.001,0.002,756.455,1099.062,1.004
"K_uu_weight[43, 14]",0.018,0.029,0.0,0.067,0.001,0.002,754.677,1099.062,1.004
"K_uu_weight[43, 15]",0.023,0.035,0.0,0.082,0.001,0.002,753.872,1139.26,1.004
"K_uu_weight[43, 16]",0.029,0.041,0.0,0.1,0.001,0.003,754.514,1139.26,1.004
"K_uu_weight[43, 17]",0.036,0.049,0.0,0.121,0.002,0.003,752.958,1139.26,1.004
"K_uu_weight[43, 18]",0.045,0.058,0.0,0.146,0.002,0.003,750.856,1039.101,1.004
"K_uu_weight[43, 19]",0.056,0.068,0.0,0.175,0.002,0.004,749.402,1028.178,1.004
"K_uu_weight[43, 20]",0.069,0.079,0.0,0.21,0.003,0.004,748.301,1050.71,1.004
"K_uu_weight[43, 21]",0.084,0.091,0.0,0.25,0.003,0.005,746.834,1063.242,1.004
"K_uu_weight[43, 22]",0.102,0.105,0.0,0.294,0.003,0.005,745.716,1113.475,1.004
"K_uu_weight[43, 23]",0.124,0.12,0.0,0.343,0.004,0.005,746.599,1113.293,1.004
"K_uu_weight[43, 24]",0.149,0.137,0.0,0.4,0.004,0.006,747.114,1139.069,1.004
"K_uu_weight[43, 25]",0.178,0.154,0.0,0.459,0.005,0.006,746.893,1179.814,1.004
"K_uu_weight[43, 26]",0.211,0.173,0.002,0.526,0.006,0.007,748.319,1224.228,1.004
"K_uu_weight[43, 27]",0.248,0.192,0.004,0.599,0.006,0.007,753.332,1239.952,1.004
"K_uu_weight[43, 28]",0.29,0.213,0.014,0.683,0.007,0.008,760.432,1223.353,1.004
"K_uu_weight[43, 29]",0.336,0.233,0.021,0.772,0.008,0.008,768.837,1239.807,1.004
"K_uu_weight[43, 30]",0.386,0.254,0.038,0.866,0.008,0.009,778.417,1273.612,1.004
"K_uu_weight[43, 31]",0.441,0.275,0.057,0.959,0.009,0.009,790.907,1273.253,1.004
"K_uu_weight[43, 32]",0.498,0.296,0.071,1.039,0.01,0.01,810.473,1256.548,1.004
"K_uu_weight[43, 33]",0.558,0.316,0.103,1.139,0.01,0.01,834.201,1327.789,1.004
"K_uu_weight[43, 34]",0.619,0.336,0.126,1.234,0.011,0.011,859.415,1382.315,1.003
"K_uu_weight[43, 35]",0.68,0.354,0.165,1.343,0.011,0.011,898.294,1342.505,1.003
"K_uu_weight[43, 36]",0.739,0.372,0.193,1.43,0.012,0.011,940.402,1422.997,1.003
"K_uu_weight[43, 37]",0.796,0.389,0.232,1.536,0.012,0.011,981.483,1449.552,1.003
"K_uu_weight[43, 38]",0.847,0.404,0.25,1.602,0.012,0.012,1025.262,1370.405,1.003
"K_uu_weight[43, 39]",0.892,0.418,0.303,1.707,0.012,0.012,1055.588,1471.528,1.004
"K_uu_weight[43, 40]",0.929,0.429,0.326,1.764,0.013,0.012,1089.049,1426.481,1.004
"K_uu_weight[43, 41]",0.957,0.437,0.356,1.82,0.013,0.012,1118.96,1462.651,1.004
"K_uu_weight[43, 42]",0.974,0.443,0.362,1.84,0.013,0.012,1143.361,1432.108,1.004
"K_uu_weight[43, 43]",0.98,0.445,0.366,1.85,0.013,0.012,1152.219,1432.108,1.004
"K_uu_weight[43, 44]",0.974,0.443,0.362,1.84,0.013,0.012,1143.361,1432.108,1.004
"K_uu_weight[43, 45]",0.957,0.437,0.356,1.82,0.013,0.012,1118.96,1462.651,1.004
"K_uu_weight[43, 46]",0.929,0.429,0.326,1.764,0.013,0.012,1089.049,1426.481,1.004
"K_uu_weight[43, 47]",0.892,0.418,0.303,1.707,0.012,0.012,1055.588,1471.528,1.004
"K_uu_weight[43, 48]",0.847,0.404,0.25,1.602,0.012,0.012,1025.262,1370.405,1.003
"K_uu_weight[43, 49]",0.796,0.389,0.232,1.536,0.012,0.011,981.483,1449.552,1.003
"K_uu_weight[44, 0]",0.0,0.001,0.0,0.001,0.0,0.0,765.152,1178.632,1.004
"K_uu_weight[44, 1]",0.0,0.002,0.0,0.002,0.0,0.0,764.619,1178.632,1.004
"K_uu_weight[44, 2]",0.001,0.002,0.0,0.002,0.0,0.0,765.604,1178.632,1.004
"K_uu_weight[44, 3]",0.001,0.002,0.0,0.003,0.0,0.0,764.271,1178.632,1.004
"K_uu_weight[44, 4]",0.001,0.003,0.0,0.004,0.0,0.0,762.693,1178.632,1.004
"K_uu_weight[44, 5]",0.001,0.004,0.0,0.006,0.0,0.0,761.85,1193.423,1.004
"K_uu_weight[44, 6]",0.002,0.005,0.0,0.008,0.0,0.001,760.266,1178.546,1.004
"K_uu_weight[44, 7]",0.002,0.006,0.0,0.01,0.0,0.001,759.205,1178.546,1.004
"K_uu_weight[44, 8]",0.003,0.007,0.0,0.013,0.0,0.001,758.24,1178.546,1.004
"K_uu_weight[44, 9]",0.004,0.009,0.0,0.016,0.0,0.001,756.597,1164.047,1.004
"K_uu_weight[44, 10]",0.005,0.011,0.0,0.021,0.0,0.001,756.689,1123.112,1.004
"K_uu_weight[44, 11]",0.007,0.014,0.0,0.027,0.0,0.001,756.171,1123.112,1.004
"K_uu_weight[44, 12]",0.009,0.017,0.0,0.034,0.0,0.001,756.255,1123.112,1.004
"K_uu_weight[44, 13]",0.011,0.02,0.0,0.043,0.001,0.002,755.314,1099.062,1.004
"K_uu_weight[44, 14]",0.014,0.024,0.0,0.054,0.001,0.002,756.455,1099.062,1.004
"K_uu_weight[44, 15]",0.018,0.029,0.0,0.067,0.001,0.002,754.677,1099.062,1.004
"K_uu_weight[44, 16]",0.023,0.035,0.0,0.082,0.001,0.002,753.872,1139.26,1.004
"K_uu_weight[44, 17]",0.029,0.041,0.0,0.1,0.001,0.003,754.514,1139.26,1.004
"K_uu_weight[44, 18]",0.036,0.049,0.0,0.121,0.002,0.003,752.958,1139.26,1.004
"K_uu_weight[44, 19]",0.045,0.058,0.0,0.146,0.002,0.003,750.856,1039.101,1.004
"K_uu_weight[44, 20]",0.056,0.068,0.0,0.175,0.002,0.004,749.402,1028.178,1.004
"K_uu_weight[44, 21]",0.069,0.079,0.0,0.21,0.003,0.004,748.301,1050.71,1.004
"K_uu_weight[44, 22]",0.084,0.091,0.0,0.25,0.003,0.005,746.834,1063.242,1.004
"K_uu_weight[44, 23]",0.102,0.105,0.0,0.294,0.003,0.005,745.716,1113.475,1.004
"K_uu_weight[44, 24]",0.124,0.12,0.0,0.343,0.004,0.005,746.599,1113.293,1.004
"K_uu_weight[44, 25]",0.149,0.137,0.0,0.4,0.004,0.006,747.114,1139.069,1.004
"K_uu_weight[44, 26]",0.178,0.154,0.0,0.459,0.005,0.006,746.893,1179.814,1.004
"K_uu_weight[44, 27]",0.211,0.173,0.002,0.526,0.006,0.007,748.319,1224.228,1.004
"K_uu_weight[44, 28]",0.248,0.192,0.004,0.599,0.006,0.007,753.332,1239.952,1.004
"K_uu_weight[44, 29]",0.29,0.213,0.014,0.683,0.007,0.008,760.432,1223.353,1.004
"K_uu_weight[44, 30]",0.336,0.233,0.021,0.772,0.008,0.008,768.837,1239.807,1.004
"K_uu_weight[44, 31]",0.386,0.254,0.038,0.866,0.008,0.009,778.417,1273.612,1.004
"K_uu_weight[44, 32]",0.441,0.275,0.057,0.959,0.009,0.009,790.907,1273.253,1.004
"K_uu_weight[44, 33]",0.498,0.296,0.071,1.039,0.01,0.01,810.473,1256.548,1.004
"K_uu_weight[44, 34]",0.558,0.316,0.103,1.139,0.01,0.01,834.201,1327.789,1.004
"K_uu_weight[44, 35]",0.619,0.336,0.126,1.234,0.011,0.011,859.415,1382.315,1.003
"K_uu_weight[44, 36]",0.68,0.354,0.165,1.343,0.011,0.011,898.294,1342.505,1.003
"K_uu_weight[44, 37]",0.739,0.372,0.193,1.43,0.012,0.011,940.402,1422.997,1.003
"K_uu_weight[44, 38]",0.796,0.389,0.232,1.536,0.012,0.011,981.483,1449.552,1.003
"K_uu_weight[44, 39]",0.847,0.404,0.25,1.602,0.012,0.012,1025.262,1370.405,1.003
"K_uu_weight[44, 40]",0.892,0.418,0.303,1.707,0.012,0.012,1055.588,1471.528,1.004
"K_uu_weight[44, 41]",0.929,0.429,0.326,1.764,0.013,0.012,1089.049,1426.481,1.004
"K_uu_weight[44, 42]",0.957,0.437,0.356,1.82,0.013,0.012,1118.96,1462.651,1.004
"K_uu_weight[44, 43]",0.974,0.443,0.362,1.84,0.013,0.012,1143.361,1432.108,1.004
"K_uu_weight[44, 44]",0.98,0.445,0.366,1.85,0.013,0.012,1152.219,1432.108,1.004
"K_uu_weight[44, 45]",0.974,0.443,0.362,1.84,0.013,0.012,1143.361,1432.108,1.004
"K_uu_weight[44, 46]",0.957,0.437,0.356,1.82,0.013,0.012,1118.96,1462.651,1.004
"K_uu_weight[44, 47]",0.929,0.429,0.326,1.764,0.013,0.012,1089.049,1426.481,1.004
"K_uu_weight[44, 48]",0.892,0.418,0.303,1.707,0.012,0.012,1055.588,1471.528,1.004
"K_uu_weight[44, 49]",0.847,0.404,0.25,1.602,0.012,0.012,1025.262,1370.405,1.003
"K_uu_weight[45, 0]",0.0,0.001,0.0,0.001,0.0,0.0,765.793,1208.227,1.004
"K_uu_weight[45, 1]",0.0,0.001,0.0,0.001,0.0,0.0,765.152,1178.632,1.004
"K_uu_weight[45, 2]",0.0,0.002,0.0,0.002,0.0,0.0,764.619,1178.632,1.004
"K_uu_weight[45, 3]",0.001,0.002,0.0,0.002,0.0,0.0,765.604,1178.632,1.004
"K_uu_weight[45, 4]",0.001,0.002,0.0,0.003,0.0,0.0,764.271,1178.632,1.004
"K_uu_weight[45, 5]",0.001,0.003,0.0,0.004,0.0,0.0,762.693,1178.632,1.004
"K_uu_weight[45, 6]",0.001,0.004,0.0,0.006,0.0,0.0,761.85,1193.423,1.004
"K_uu_weight[45, 7]",0.002,0.005,0.0,0.008,0.0,0.001,760.266,1178.546,1.004
"K_uu_weight[45, 8]",0.002,0.006,0.0,0.01,0.0,0.001,759.205,1178.546,1.004
"K_uu_weight[45, 9]",0.003,0.007,0.0,0.013,0.0,0.001,758.24,1178.546,1.004
"K_uu_weight[45, 10]",0.004,0.009,0.0,0.016,0.0,0.001,756.597,1164.047,1.004
"K_uu_weight[45, 11]",0.005,0.011,0.0,0.021,0.0,0.001,756.689,1123.112,1.004
"K_uu_weight[45, 12]",0.007,0.014,0.0,0.027,0.0,0.001,756.171,1123.112,1.004
"K_uu_weight[45, 13]",0.009,0.017,0.0,0.034,0.0,0.001,756.255,1123.112,1.004
"K_uu_weight[45, 14]",0.011,0.02,0.0,0.043,0.001,0.002,755.314,1099.062,1.004
"K_uu_weight[45, 15]",0.014,0.024,0.0,0.054,0.001,0.002,756.455,1099.062,1.004
"K_uu_weight[45, 16]",0.018,0.029,0.0,0.067,0.001,0.002,754.677,1099.062,1.004
"K_uu_weight[45, 17]",0.023,0.035,0.0,0.082,0.001,0.002,753.872,1139.26,1.004
"K_uu_weight[45, 18]",0.029,0.041,0.0,0.1,0.001,0.003,754.514,1139.26,1.004
"K_uu_weight[45, 19]",0.036,0.049,0.0,0.121,0.002,0.003,752.958,1139.26,1.004
"K_uu_weight[45, 20]",0.045,0.058,0.0,0.146,0.002,0.003,750.856,1039.101,1.004
"K_uu_weight[45, 21]",0.056,0.068,0.0,0.175,0.002,0.004,749.402,1028.178,1.004
"K_uu_weight[45, 22]",0.069,0.079,0.0,0.21,0.003,0.004,748.301,1050.71,1.004
"K_uu_weight[45, 23]",0.084,0.091,0.0,0.25,0.003,0.005,746.834,1063.242,1.004
"K_uu_weight[45, 24]",0.102,0.105,0.0,0.294,0.003,0.005,745.716,1113.475,1.004
"K_uu_weight[45, 25]",0.124,0.12,0.0,0.343,0.004,0.005,746.599,1113.293,1.004
"K_uu_weight[45, 26]",0.149,0.137,0.0,0.4,0.004,0.006,747.114,1139.069,1.004
"K_uu_weight[45, 27]",0.178,0.154,0.0,0.459,0.005,0.006,746.893,1179.814,1.004
"K_uu_weight[45, 28]",0.211,0.173,0.002,0.526,0.006,0.007,748.319,1224.228,1.004
"K_uu_weight[45, 29]",0.248,0.192,0.004,0.599,0.006,0.007,753.332,1239.952,1.004
"K_uu_weight[45, 30]",0.29,0.213,0.014,0.683,0.007,0.008,760.432,1223.353,1.004
"K_uu_weight[45, 31]",0.336,0.233,0.021,0.772,0.008,0.008,768.837,1239.807,1.004
"K_uu_weight[45, 32]",0.386,0.254,0.038,0.866,0.008,0.009,778.417,1273.612,1.004
"K_uu_weight[45, 33]",0.441,0.275,0.057,0.959,0.009,0.009,790.907,1273.253,1.004
"K_uu_weight[45, 34]",0.498,0.296,0.071,1.039,0.01,0.01,810.473,1256.548,1.004
"K_uu_weight[45, 35]",0.558,0.316,0.103,1.139,0.01,0.01,834.201,1327.789,1.004
"K_uu_weight[45, 36]",0.619,0.336,0.126,1.234,0.011,0.011,859.415,1382.315,1.003
"K_uu_weight[45, 37]",0.68,0.354,0.165,1.343,0.011,0.011,898.294,1342.505,1.003
"K_uu_weight[45, 38]",0.739,0.372,0.193,1.43,0.012,0.011,940.402,1422.997,1.003
"K_uu_weight[45, 39]",0.796,0.389,0.232,1.536,0.012,0.011,981.483,1449.552,1.003
"K_uu_weight[45, 40]",0.847,0.404,0.25,1.602,0.012,0.012,1025.262,1370.405,1.003
"K_uu_weight[45, 41]",0.892,0.418,0.303,1.707,0.012,0.012,1055.588,1471.528,1.004
"K_uu_weight[45, 42]",0.929,0.429,0.326,1.764,0.013,0.012,1089.049,1426.481,1.004
"K_uu_weight[45, 43]",0.957,0.437,0.356,1.82,0.013,0.012,1118.96,1462.651,1.004
"K_uu_weight[45, 44]",0.974,0.443,0.362,1.84,0.013,0.012,1143.361,1432.108,1.004
"K_uu_weight[45, 45]",0.98,0.445,0.366,1.85,0.013,0.012,1152.219,1432.108,1.004
"K_uu_weight[45, 46]",0.974,0.443,0.362,1.84,0.013,0.012,1143.361,1432.108,1.004
"K_uu_weight[45, 47]",0.957,0.437,0.356,1.82,0.013,0.012,1118.96,1462.651,1.004
"K_uu_weight[45, 48]",0.929,0.429,0.326,1.764,0.013,0.012,1089.049,1426.481,1.004
"K_uu_weight[45, 49]",0.892,0.418,0.303,1.707,0.012,0.012,1055.588,1471.528,1.004
"K_uu_weight[46, 0]",0.0,0.001,0.0,0.001,0.0,0.0,765.839,1178.203,1.004
"K_uu_weight[46, 1]",0.0,0.001,0.0,0.001,0.0,0.0,765.793,1208.227,1.004
"K_uu_weight[46, 2]",0.0,0.001,0.0,0.001,0.0,0.0,765.152,1178.632,1.004
"K_uu_weight[46, 3]",0.0,0.002,0.0,0.002,0.0,0.0,764.619,1178.632,1.004
"K_uu_weight[46, 4]",0.001,0.002,0.0,0.002,0.0,0.0,765.604,1178.632,1.004
"K_uu_weight[46, 5]",0.001,0.002,0.0,0.003,0.0,0.0,764.271,1178.632,1.004
"K_uu_weight[46, 6]",0.001,0.003,0.0,0.004,0.0,0.0,762.693,1178.632,1.004
"K_uu_weight[46, 7]",0.001,0.004,0.0,0.006,0.0,0.0,761.85,1193.423,1.004
"K_uu_weight[46, 8]",0.002,0.005,0.0,0.008,0.0,0.001,760.266,1178.546,1.004
"K_uu_weight[46, 9]",0.002,0.006,0.0,0.01,0.0,0.001,759.205,1178.546,1.004
"K_uu_weight[46, 10]",0.003,0.007,0.0,0.013,0.0,0.001,758.24,1178.546,1.004
"K_uu_weight[46, 11]",0.004,0.009,0.0,0.016,0.0,0.001,756.597,1164.047,1.004
"K_uu_weight[46, 12]",0.005,0.011,0.0,0.021,0.0,0.001,756.689,1123.112,1.004
"K_uu_weight[46, 13]",0.007,0.014,0.0,0.027,0.0,0.001,756.171,1123.112,1.004
"K_uu_weight[46, 14]",0.009,0.017,0.0,0.034,0.0,0.001,756.255,1123.112,1.004
"K_uu_weight[46, 15]",0.011,0.02,0.0,0.043,0.001,0.002,755.314,1099.062,1.004
"K_uu_weight[46, 16]",0.014,0.024,0.0,0.054,0.001,0.002,756.455,1099.062,1.004
"K_uu_weight[46, 17]",0.018,0.029,0.0,0.067,0.001,0.002,754.677,1099.062,1.004
"K_uu_weight[46, 18]",0.023,0.035,0.0,0.082,0.001,0.002,753.872,1139.26,1.004
"K_uu_weight[46, 19]",0.029,0.041,0.0,0.1,0.001,0.003,754.514,1139.26,1.004
"K_uu_weight[46, 20]",0.036,0.049,0.0,0.121,0.002,0.003,752.958,1139.26,1.004
"K_uu_weight[46, 21]",0.045,0.058,0.0,0.146,0.002,0.003,750.856,1039.101,1.004
"K_uu_weight[46, 22]",0.056,0.068,0.0,0.175,0.002,0.004,749.402,1028.178,1.004
"K_uu_weight[46, 23]",0.069,0.079,0.0,0.21,0.003,0.004,748.301,1050.71,1.004
"K_uu_weight[46, 24]",0.084,0.091,0.0,0.25,0.003,0.005,746.834,1063.242,1.004
"K_uu_weight[46, 25]",0.102,0.105,0.0,0.294,0.003,0.005,745.716,1113.475,1.004
"K_uu_weight[46, 26]",0.124,0.12,0.0,0.343,0.004,0.005,746.599,1113.293,1.004
"K_uu_weight[46, 27]",0.149,0.137,0.0,0.4,0.004,0.006,747.114,1139.069,1.004
"K_uu_weight[46, 28]",0.178,0.154,0.0,0.459,0.005,0.006,746.893,1179.814,1.004
"K_uu_weight[46, 29]",0.211,0.173,0.002,0.526,0.006,0.007,748.319,1224.228,1.004
"K_uu_weight[46, 30]",0.248,0.192,0.004,0.599,0.006,0.007,753.332,1239.952,1.004
"K_uu_weight[46, 31]",0.29,0.213,0.014,0.683,0.007,0.008,760.432,1223.353,1.004
"K_uu_weight[46, 32]",0.336,0.233,0.021,0.772,0.008,0.008,768.837,1239.807,1.004
"K_uu_weight[46, 33]",0.386,0.254,0.038,0.866,0.008,0.009,778.417,1273.612,1.004
"K_uu_weight[46, 34]",0.441,0.275,0.057,0.959,0.009,0.009,790.907,1273.253,1.004
"K_uu_weight[46, 35]",0.498,0.296,0.071,1.039,0.01,0.01,810.473,1256.548,1.004
"K_uu_weight[46, 36]",0.558,0.316,0.103,1.139,0.01,0.01,834.201,1327.789,1.004
"K_uu_weight[46, 37]",0.619,0.336,0.126,1.234,0.011,0.011,859.415,1382.315,1.003
"K_uu_weight[46, 38]",0.68,0.354,0.165,1.343,0.011,0.011,898.294,1342.505,1.003
"K_uu_weight[46, 39]",0.739,0.372,0.193,1.43,0.012,0.011,940.402,1422.997,1.003
"K_uu_weight[46, 40]",0.796,0.389,0.232,1.536,0.012,0.011,981.483,1449.552,1.003
"K_uu_weight[46, 41]",0.847,0.404,0.25,1.602,0.012,0.012,1025.262,1370.405,1.003
"K_uu_weight[46, 42]",0.892,0.418,0.303,1.707,0.012,0.012,1055.588,1471.528,1.004
"K_uu_weight[46, 43]",0.929,0.429,0.326,1.764,0.013,0.012,1089.049,1426.481,1.004
"K_uu_weight[46, 44]",0.957,0.437,0.356,1.82,0.013,0.012,1118.96,1462.651,1.004
"K_uu_weight[46, 45]",0.974,0.443,0.362,1.84,0.013,0.012,1143.361,1432.108,1.004
"K_uu_weight[46, 46]",0.98,0.445,0.366,1.85,0.013,0.012,1152.219,1432.108,1.004
"K_uu_weight[46, 47]",0.974,0.443,0.362,1.84,0.013,0.012,1143.361,1432.108,1.004
"K_uu_weight[46, 48]",0.957,0.437,0.356,1.82,0.013,0.012,1118.96,1462.651,1.004
"K_uu_weight[46, 49]",0.929,0.429,0.326,1.764,0.013,0.012,1089.049,1426.481,1.004
"K_uu_weight[47, 0]",0.0,0.001,0.0,0.0,0.0,0.0,765.563,1178.203,1.004
"K_uu_weight[47, 1]",0.0,0.001,0.0,0.001,0.0,0.0,765.839,1178.203,1.004
"K_uu_weight[47, 2]",0.0,0.001,0.0,0.001,0.0,0.0,765.793,1208.227,1.004
"K_uu_weight[47, 3]",0.0,0.001,0.0,0.001,0.0,0.0,765.152,1178.632,1.004
"K_uu_weight[47, 4]",0.0,0.002,0.0,0.002,0.0,0.0,764.619,1178.632,1.004
"K_uu_weight[47, 5]",0.001,0.002,0.0,0.002,0.0,0.0,765.604,1178.632,1.004
"K_uu_weight[47, 6]",0.001,0.002,0.0,0.003,0.0,0.0,764.271,1178.632,1.004
"K_uu_weight[47, 7]",0.001,0.003,0.0,0.004,0.0,0.0,762.693,1178.632,1.004
"K_uu_weight[47, 8]",0.001,0.004,0.0,0.006,0.0,0.0,761.85,1193.423,1.004
"K_uu_weight[47, 9]",0.002,0.005,0.0,0.008,0.0,0.001,760.266,1178.546,1.004
"K_uu_weight[47, 10]",0.002,0.006,0.0,0.01,0.0,0.001,759.205,1178.546,1.004
"K_uu_weight[47, 11]",0.003,0.007,0.0,0.013,0.0,0.001,758.24,1178.546,1.004
"K_uu_weight[47, 12]",0.004,0.009,0.0,0.016,0.0,0.001,756.597,1164.047,1.004
"K_uu_weight[47, 13]",0.005,0.011,0.0,0.021,0.0,0.001,756.689,1123.112,1.004
"K_uu_weight[47, 14]",0.007,0.014,0.0,0.027,0.0,0.001,756.171,1123.112,1.004
