,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"K_uu_weight[12, 49]",0.002,0.006,0.0,0.008,0.0,0.001,856.041,991.443,1.003
"K_uu_weight[13, 0]",0.383,0.25,0.036,0.834,0.008,0.007,931.548,1244.029,1.001
"K_uu_weight[13, 1]",0.437,0.271,0.06,0.941,0.008,0.008,957.417,1315.966,1.001
"K_uu_weight[13, 2]",0.494,0.292,0.079,1.043,0.009,0.008,988.848,1317.779,1.001
"K_uu_weight[13, 3]",0.554,0.313,0.097,1.134,0.01,0.009,1023.021,1327.38,1.001
"K_uu_weight[13, 4]",0.615,0.333,0.115,1.227,0.01,0.01,1063.981,1423.921,1.0
"K_uu_weight[13, 5]",0.677,0.353,0.157,1.343,0.01,0.01,1102.628,1513.821,1.0
"K_uu_weight[13, 6]",0.737,0.372,0.214,1.443,0.011,0.011,1143.18,1489.403,1.0
"K_uu_weight[13, 7]",0.794,0.39,0.233,1.514,0.011,0.011,1184.611,1606.641,1.0
"K_uu_weight[13, 8]",0.846,0.406,0.245,1.584,0.011,0.012,1217.786,1606.696,0.999
"K_uu_weight[13, 9]",0.892,0.421,0.264,1.66,0.012,0.012,1236.559,1634.584,0.999
"K_uu_weight[13, 10]",0.93,0.433,0.28,1.715,0.012,0.012,1253.945,1634.412,0.999
"K_uu_weight[13, 11]",0.957,0.443,0.295,1.76,0.012,0.013,1264.327,1634.498,0.999
"K_uu_weight[13, 12]",0.975,0.449,0.291,1.786,0.012,0.013,1272.911,1606.75,0.999
"K_uu_weight[13, 13]",0.981,0.451,0.304,1.805,0.012,0.013,1274.384,1579.983,0.999
"K_uu_weight[13, 14]",0.975,0.449,0.291,1.786,0.012,0.013,1272.911,1606.75,0.999
"K_uu_weight[13, 15]",0.957,0.443,0.295,1.76,0.012,0.013,1264.327,1634.498,0.999
"K_uu_weight[13, 16]",0.93,0.433,0.28,1.715,0.012,0.012,1253.945,1634.412,0.999
"K_uu_weight[13, 17]",0.892,0.421,0.264,1.66,0.012,0.012,1236.559,1634.584,0.999
"K_uu_weight[13, 18]",0.846,0.406,0.245,1.584,0.011,0.012,1217.786,1606.696,0.999
"K_uu_weight[13, 19]",0.794,0.39,0.233,1.514,0.011,0.011,1184.611,1606.641,1.0
"K_uu_weight[13, 20]",0.737,0.372,0.214,1.443,0.011,0.011,1143.18,1489.403,1.0
"K_uu_weight[13, 21]",0.677,0.353,0.157,1.343,0.01,0.01,1102.628,1513.821,1.0
"K_uu_weight[13, 22]",0.615,0.333,0.115,1.227,0.01,0.01,1063.981,1423.921,1.0
"K_uu_weight[13, 23]",0.554,0.313,0.097,1.134,0.01,0.009,1023.021,1327.38,1.001
"K_uu_weight[13, 24]",0.494,0.292,0.079,1.043,0.009,0.008,988.848,1317.779,1.001
"K_uu_weight[13, 25]",0.437,0.271,0.06,0.941,0.008,0.008,957.417,1315.966,1.001
"K_uu_weight[13, 26]",0.383,0.25,0.036,0.834,0.008,0.007,931.548,1244.029,1.001
"K_uu_weight[13, 27]",0.332,0.229,0.016,0.736,0.007,0.007,910.145,1229.145,1.002
"K_uu_weight[13, 28]",0.286,0.208,0.003,0.653,0.007,0.006,895.656,1199.894,1.002
"K_uu_weight[13, 29]",0.245,0.188,0.007,0.584,0.006,0.006,881.347,1185.831,1.002
"K_uu_weight[13, 30]",0.208,0.169,0.001,0.51,0.005,0.005,871.449,1097.944,1.002
"K_uu_weight[13, 31]",0.175,0.15,0.002,0.446,0.005,0.005,863.465,1110.482,1.002
"K_uu_weight[13, 32]",0.146,0.133,0.001,0.384,0.004,0.005,857.683,1016.366,1.002
"K_uu_weight[13, 33]",0.122,0.117,0.0,0.33,0.004,0.004,853.929,1050.021,1.002
"K_uu_weight[13, 34]",0.1,0.102,0.0,0.282,0.003,0.004,850.991,1025.609,1.003
"K_uu_weight[13, 35]",0.082,0.089,0.0,0.238,0.003,0.004,848.067,1043.692,1.003
"K_uu_weight[13, 36]",0.067,0.077,0.0,0.198,0.002,0.003,847.525,1044.192,1.003
"K_uu_weight[13, 37]",0.054,0.066,0.0,0.166,0.002,0.003,846.241,1044.895,1.003
"K_uu_weight[13, 38]",0.044,0.056,0.0,0.137,0.002,0.003,845.701,1044.895,1.003
"K_uu_weight[13, 39]",0.035,0.048,0.0,0.112,0.001,0.002,843.918,961.991,1.003
"K_uu_weight[13, 40]",0.028,0.041,0.0,0.092,0.001,0.002,845.084,961.991,1.003
"K_uu_weight[13, 41]",0.022,0.034,0.0,0.075,0.001,0.002,846.436,975.929,1.003
"K_uu_weight[13, 42]",0.018,0.029,0.0,0.061,0.001,0.002,847.319,975.929,1.003
"K_uu_weight[13, 43]",0.014,0.024,0.0,0.048,0.001,0.002,848.535,970.248,1.003
"K_uu_weight[13, 44]",0.011,0.02,0.0,0.038,0.001,0.001,849.902,960.262,1.003
"K_uu_weight[13, 45]",0.008,0.017,0.0,0.03,0.0,0.001,850.652,959.395,1.003
"K_uu_weight[13, 46]",0.007,0.014,0.0,0.024,0.0,0.001,851.999,959.395,1.003
"K_uu_weight[13, 47]",0.005,0.011,0.0,0.019,0.0,0.001,853.048,991.443,1.003
"K_uu_weight[13, 48]",0.004,0.009,0.0,0.014,0.0,0.001,854.228,991.443,1.003
"K_uu_weight[13, 49]",0.003,0.007,0.0,0.011,0.0,0.001,855.452,991.443,1.003
"K_uu_weight[14, 0]",0.332,0.229,0.016,0.736,0.007,0.007,910.145,1229.145,1.002
"K_uu_weight[14, 1]",0.383,0.25,0.036,0.834,0.008,0.007,931.548,1244.029,1.001
"K_uu_weight[14, 2]",0.437,0.271,0.06,0.941,0.008,0.008,957.417,1315.966,1.001
"K_uu_weight[14, 3]",0.494,0.292,0.079,1.043,0.009,0.008,988.848,1317.779,1.001
"K_uu_weight[14, 4]",0.554,0.313,0.097,1.134,0.01,0.009,1023.021,1327.38,1.001
"K_uu_weight[14, 5]",0.615,0.333,0.115,1.227,0.01,0.01,1063.981,1423.921,1.0
"K_uu_weight[14, 6]",0.677,0.353,0.157,1.343,0.01,0.01,1102.628,1513.821,1.0
"K_uu_weight[14, 7]",0.737,0.372,0.214,1.443,0.011,0.011,1143.18,1489.403,1.0
"K_uu_weight[14, 8]",0.794,0.39,0.233,1.514,0.011,0.011,1184.611,1606.641,1.0
"K_uu_weight[14, 9]",0.846,0.406,0.245,1.584,0.011,0.012,1217.786,1606.696,0.999
"K_uu_weight[14, 10]",0.892,0.421,0.264,1.66,0.012,0.012,1236.559,1634.584,0.999
"K_uu_weight[14, 11]",0.93,0.433,0.28,1.715,0.012,0.012,1253.945,1634.412,0.999
"K_uu_weight[14, 12]",0.957,0.443,0.295,1.76,0.012,0.013,1264.327,1634.498,0.999
"K_uu_weight[14, 13]",0.975,0.449,0.291,1.786,0.012,0.013,1272.911,1606.75,0.999
"K_uu_weight[14, 14]",0.981,0.451,0.304,1.805,0.012,0.013,1274.384,1579.983,0.999
"K_uu_weight[14, 15]",0.975,0.449,0.291,1.786,0.012,0.013,1272.911,1606.75,0.999
"K_uu_weight[14, 16]",0.957,0.443,0.295,1.76,0.012,0.013,1264.327,1634.498,0.999
"K_uu_weight[14, 17]",0.93,0.433,0.28,1.715,0.012,0.012,1253.945,1634.412,0.999
"K_uu_weight[14, 18]",0.892,0.421,0.264,1.66,0.012,0.012,1236.559,1634.584,0.999
"K_uu_weight[14, 19]",0.846,0.406,0.245,1.584,0.011,0.012,1217.786,1606.696,0.999
"K_uu_weight[14, 20]",0.794,0.39,0.233,1.514,0.011,0.011,1184.611,1606.641,1.0
"K_uu_weight[14, 21]",0.737,0.372,0.214,1.443,0.011,0.011,1143.18,1489.403,1.0
"K_uu_weight[14, 22]",0.677,0.353,0.157,1.343,0.01,0.01,1102.628,1513.821,1.0
"K_uu_weight[14, 23]",0.615,0.333,0.115,1.227,0.01,0.01,1063.981,1423.921,1.0
"K_uu_weight[14, 24]",0.554,0.313,0.097,1.134,0.01,0.009,1023.021,1327.38,1.001
"K_uu_weight[14, 25]",0.494,0.292,0.079,1.043,0.009,0.008,988.848,1317.779,1.001
"K_uu_weight[14, 26]",0.437,0.271,0.06,0.941,0.008,0.008,957.417,1315.966,1.001
"K_uu_weight[14, 27]",0.383,0.25,0.036,0.834,0.008,0.007,931.548,1244.029,1.001
"K_uu_weight[14, 28]",0.332,0.229,0.016,0.736,0.007,0.007,910.145,1229.145,1.002
"K_uu_weight[14, 29]",0.286,0.208,0.003,0.653,0.007,0.006,895.656,1199.894,1.002
"K_uu_weight[14, 30]",0.245,0.188,0.007,0.584,0.006,0.006,881.347,1185.831,1.002
"K_uu_weight[14, 31]",0.208,0.169,0.001,0.51,0.005,0.005,871.449,1097.944,1.002
"K_uu_weight[14, 32]",0.175,0.15,0.002,0.446,0.005,0.005,863.465,1110.482,1.002
"K_uu_weight[14, 33]",0.146,0.133,0.001,0.384,0.004,0.005,857.683,1016.366,1.002
"K_uu_weight[14, 34]",0.122,0.117,0.0,0.33,0.004,0.004,853.929,1050.021,1.002
"K_uu_weight[14, 35]",0.1,0.102,0.0,0.282,0.003,0.004,850.991,1025.609,1.003
"K_uu_weight[14, 36]",0.082,0.089,0.0,0.238,0.003,0.004,848.067,1043.692,1.003
"K_uu_weight[14, 37]",0.067,0.077,0.0,0.198,0.002,0.003,847.525,1044.192,1.003
"K_uu_weight[14, 38]",0.054,0.066,0.0,0.166,0.002,0.003,846.241,1044.895,1.003
"K_uu_weight[14, 39]",0.044,0.056,0.0,0.137,0.002,0.003,845.701,1044.895,1.003
"K_uu_weight[14, 40]",0.035,0.048,0.0,0.112,0.001,0.002,843.918,961.991,1.003
"K_uu_weight[14, 41]",0.028,0.041,0.0,0.092,0.001,0.002,845.084,961.991,1.003
"K_uu_weight[14, 42]",0.022,0.034,0.0,0.075,0.001,0.002,846.436,975.929,1.003
"K_uu_weight[14, 43]",0.018,0.029,0.0,0.061,0.001,0.002,847.319,975.929,1.003
"K_uu_weight[14, 44]",0.014,0.024,0.0,0.048,0.001,0.002,848.535,970.248,1.003
"K_uu_weight[14, 45]",0.011,0.02,0.0,0.038,0.001,0.001,849.902,960.262,1.003
"K_uu_weight[14, 46]",0.008,0.017,0.0,0.03,0.0,0.001,850.652,959.395,1.003
"K_uu_weight[14, 47]",0.007,0.014,0.0,0.024,0.0,0.001,851.999,959.395,1.003
"K_uu_weight[14, 48]",0.005,0.011,0.0,0.019,0.0,0.001,853.048,991.443,1.003
"K_uu_weight[14, 49]",0.004,0.009,0.0,0.014,0.0,0.001,854.228,991.443,1.003
"K_uu_weight[15, 0]",0.286,0.208,0.003,0.653,0.007,0.006,895.656,1199.894,1.002
"K_uu_weight[15, 1]",0.332,0.229,0.016,0.736,0.007,0.007,910.145,1229.145,1.002
"K_uu_weight[15, 2]",0.383,0.25,0.036,0.834,0.008,0.007,931.548,1244.029,1.001
"K_uu_weight[15, 3]",0.437,0.271,0.06,0.941,0.008,0.008,957.417,1315.966,1.001
"K_uu_weight[15, 4]",0.494,0.292,0.079,1.043,0.009,0.008,988.848,1317.779,1.001
"K_uu_weight[15, 5]",0.554,0.313,0.097,1.134,0.01,0.009,1023.021,1327.38,1.001
"K_uu_weight[15, 6]",0.615,0.333,0.115,1.227,0.01,0.01,1063.981,1423.921,1.0
"K_uu_weight[15, 7]",0.677,0.353,0.157,1.343,0.01,0.01,1102.628,1513.821,1.0
"K_uu_weight[15, 8]",0.737,0.372,0.214,1.443,0.011,0.011,1143.18,1489.403,1.0
"K_uu_weight[15, 9]",0.794,0.39,0.233,1.514,0.011,0.011,1184.611,1606.641,1.0
"K_uu_weight[15, 10]",0.846,0.406,0.245,1.584,0.011,0.012,1217.786,1606.696,0.999
"K_uu_weight[15, 11]",0.892,0.421,0.264,1.66,0.012,0.012,1236.559,1634.584,0.999
"K_uu_weight[15, 12]",0.93,0.433,0.28,1.715,0.012,0.012,1253.945,1634.412,0.999
"K_uu_weight[15, 13]",0.957,0.443,0.295,1.76,0.012,0.013,1264.327,1634.498,0.999
"K_uu_weight[15, 14]",0.975,0.449,0.291,1.786,0.012,0.013,1272.911,1606.75,0.999
"K_uu_weight[15, 15]",0.981,0.451,0.304,1.805,0.012,0.013,1274.384,1579.983,0.999
"K_uu_weight[15, 16]",0.975,0.449,0.291,1.786,0.012,0.013,1272.911,1606.75,0.999
"K_uu_weight[15, 17]",0.957,0.443,0.295,1.76,0.012,0.013,1264.327,1634.498,0.999
"K_uu_weight[15, 18]",0.93,0.433,0.28,1.715,0.012,0.012,1253.945,1634.412,0.999
"K_uu_weight[15, 19]",0.892,0.421,0.264,1.66,0.012,0.012,1236.559,1634.584,0.999
"K_uu_weight[15, 20]",0.846,0.406,0.245,1.584,0.011,0.012,1217.786,1606.696,0.999
"K_uu_weight[15, 21]",0.794,0.39,0.233,1.514,0.011,0.011,1184.611,1606.641,1.0
"K_uu_weight[15, 22]",0.737,0.372,0.214,1.443,0.011,0.011,1143.18,1489.403,1.0
"K_uu_weight[15, 23]",0.677,0.353,0.157,1.343,0.01,0.01,1102.628,1513.821,1.0
"K_uu_weight[15, 24]",0.615,0.333,0.115,1.227,0.01,0.01,1063.981,1423.921,1.0
"K_uu_weight[15, 25]",0.554,0.313,0.097,1.134,0.01,0.009,1023.021,1327.38,1.001
"K_uu_weight[15, 26]",0.494,0.292,0.079,1.043,0.009,0.008,988.848,1317.779,1.001
"K_uu_weight[15, 27]",0.437,0.271,0.06,0.941,0.008,0.008,957.417,1315.966,1.001
"K_uu_weight[15, 28]",0.383,0.25,0.036,0.834,0.008,0.007,931.548,1244.029,1.001
"K_uu_weight[15, 29]",0.332,0.229,0.016,0.736,0.007,0.007,910.145,1229.145,1.002
"K_uu_weight[15, 30]",0.286,0.208,0.003,0.653,0.007,0.006,895.656,1199.894,1.002
"K_uu_weight[15, 31]",0.245,0.188,0.007,0.584,0.006,0.006,881.347,1185.831,1.002
"K_uu_weight[15, 32]",0.208,0.169,0.001,0.51,0.005,0.005,871.449,1097.944,1.002
"K_uu_weight[15, 33]",0.175,0.15,0.002,0.446,0.005,0.005,863.465,1110.482,1.002
"K_uu_weight[15, 34]",0.146,0.133,0.001,0.384,0.004,0.005,857.683,1016.366,1.002
"K_uu_weight[15, 35]",0.122,0.117,0.0,0.33,0.004,0.004,853.929,1050.021,1.002
"K_uu_weight[15, 36]",0.1,0.102,0.0,0.282,0.003,0.004,850.991,1025.609,1.003
"K_uu_weight[15, 37]",0.082,0.089,0.0,0.238,0.003,0.004,848.067,1043.692,1.003
"K_uu_weight[15, 38]",0.067,0.077,0.0,0.198,0.002,0.003,847.525,1044.192,1.003
"K_uu_weight[15, 39]",0.054,0.066,0.0,0.166,0.002,0.003,846.241,1044.895,1.003
"K_uu_weight[15, 40]",0.044,0.056,0.0,0.137,0.002,0.003,845.701,1044.895,1.003
"K_uu_weight[15, 41]",0.035,0.048,0.0,0.112,0.001,0.002,843.918,961.991,1.003
"K_uu_weight[15, 42]",0.028,0.041,0.0,0.092,0.001,0.002,845.084,961.991,1.003
"K_uu_weight[15, 43]",0.022,0.034,0.0,0.075,0.001,0.002,846.436,975.929,1.003
"K_uu_weight[15, 44]",0.018,0.029,0.0,0.061,0.001,0.002,847.319,975.929,1.003
"K_uu_weight[15, 45]",0.014,0.024,0.0,0.048,0.001,0.002,848.535,970.248,1.003
"K_uu_weight[15, 46]",0.011,0.02,0.0,0.038,0.001,0.001,849.902,960.262,1.003
"K_uu_weight[15, 47]",0.008,0.017,0.0,0.03,0.0,0.001,850.652,959.395,1.003
"K_uu_weight[15, 48]",0.007,0.014,0.0,0.024,0.0,0.001,851.999,959.395,1.003
"K_uu_weight[15, 49]",0.005,0.011,0.0,0.019,0.0,0.001,853.048,991.443,1.003
"K_uu_weight[16, 0]",0.245,0.188,0.007,0.584,0.006,0.006,881.347,1185.831,1.002
"K_uu_weight[16, 1]",0.286,0.208,0.003,0.653,0.007,0.006,895.656,1199.894,1.002
"K_uu_weight[16, 2]",0.332,0.229,0.016,0.736,0.007,0.007,910.145,1229.145,1.002
"K_uu_weight[16, 3]",0.383,0.25,0.036,0.834,0.008,0.007,931.548,1244.029,1.001
"K_uu_weight[16, 4]",0.437,0.271,0.06,0.941,0.008,0.008,957.417,1315.966,1.001
"K_uu_weight[16, 5]",0.494,0.292,0.079,1.043,0.009,0.008,988.848,1317.779,1.001
"K_uu_weight[16, 6]",0.554,0.313,0.097,1.134,0.01,0.009,1023.021,1327.38,1.001
"K_uu_weight[16, 7]",0.615,0.333,0.115,1.227,0.01,0.01,1063.981,1423.921,1.0
"K_uu_weight[16, 8]",0.677,0.353,0.157,1.343,0.01,0.01,1102.628,1513.821,1.0
"K_uu_weight[16, 9]",0.737,0.372,0.214,1.443,0.011,0.011,1143.18,1489.403,1.0
"K_uu_weight[16, 10]",0.794,0.39,0.233,1.514,0.011,0.011,1184.611,1606.641,1.0
"K_uu_weight[16, 11]",0.846,0.406,0.245,1.584,0.011,0.012,1217.786,1606.696,0.999
"K_uu_weight[16, 12]",0.892,0.421,0.264,1.66,0.012,0.012,1236.559,1634.584,0.999
"K_uu_weight[16, 13]",0.93,0.433,0.28,1.715,0.012,0.012,1253.945,1634.412,0.999
"K_uu_weight[16, 14]",0.957,0.443,0.295,1.76,0.012,0.013,1264.327,1634.498,0.999
"K_uu_weight[16, 15]",0.975,0.449,0.291,1.786,0.012,0.013,1272.911,1606.75,0.999
"K_uu_weight[16, 16]",0.981,0.451,0.304,1.805,0.012,0.013,1274.384,1579.983,0.999
"K_uu_weight[16, 17]",0.975,0.449,0.291,1.786,0.012,0.013,1272.911,1606.75,0.999
"K_uu_weight[16, 18]",0.957,0.443,0.295,1.76,0.012,0.013,1264.327,1634.498,0.999
"K_uu_weight[16, 19]",0.93,0.433,0.28,1.715,0.012,0.012,1253.945,1634.412,0.999
"K_uu_weight[16, 20]",0.892,0.421,0.264,1.66,0.012,0.012,1236.559,1634.584,0.999
"K_uu_weight[16, 21]",0.846,0.406,0.245,1.584,0.011,0.012,1217.786,1606.696,0.999
"K_uu_weight[16, 22]",0.794,0.39,0.233,1.514,0.011,0.011,1184.611,1606.641,1.0
"K_uu_weight[16, 23]",0.737,0.372,0.214,1.443,0.011,0.011,1143.18,1489.403,1.0
"K_uu_weight[16, 24]",0.677,0.353,0.157,1.343,0.01,0.01,1102.628,1513.821,1.0
"K_uu_weight[16, 25]",0.615,0.333,0.115,1.227,0.01,0.01,1063.981,1423.921,1.0
"K_uu_weight[16, 26]",0.554,0.313,0.097,1.134,0.01,0.009,1023.021,1327.38,1.001
"K_uu_weight[16, 27]",0.494,0.292,0.079,1.043,0.009,0.008,988.848,1317.779,1.001
"K_uu_weight[16, 28]",0.437,0.271,0.06,0.941,0.008,0.008,957.417,1315.966,1.001
"K_uu_weight[16, 29]",0.383,0.25,0.036,0.834,0.008,0.007,931.548,1244.029,1.001
"K_uu_weight[16, 30]",0.332,0.229,0.016,0.736,0.007,0.007,910.145,1229.145,1.002
"K_uu_weight[16, 31]",0.286,0.208,0.003,0.653,0.007,0.006,895.656,1199.894,1.002
"K_uu_weight[16, 32]",0.245,0.188,0.007,0.584,0.006,0.006,881.347,1185.831,1.002
"K_uu_weight[16, 33]",0.208,0.169,0.001,0.51,0.005,0.005,871.449,1097.944,1.002
"K_uu_weight[16, 34]",0.175,0.15,0.002,0.446,0.005,0.005,863.465,1110.482,1.002
"K_uu_weight[16, 35]",0.146,0.133,0.001,0.384,0.004,0.005,857.683,1016.366,1.002
"K_uu_weight[16, 36]",0.122,0.117,0.0,0.33,0.004,0.004,853.929,1050.021,1.002
"K_uu_weight[16, 37]",0.1,0.102,0.0,0.282,0.003,0.004,850.991,1025.609,1.003
"K_uu_weight[16, 38]",0.082,0.089,0.0,0.238,0.003,0.004,848.067,1043.692,1.003
"K_uu_weight[16, 39]",0.067,0.077,0.0,0.198,0.002,0.003,847.525,1044.192,1.003
"K_uu_weight[16, 40]",0.054,0.066,0.0,0.166,0.002,0.003,846.241,1044.895,1.003
"K_uu_weight[16, 41]",0.044,0.056,0.0,0.137,0.002,0.003,845.701,1044.895,1.003
"K_uu_weight[16, 42]",0.035,0.048,0.0,0.112,0.001,0.002,843.918,961.991,1.003
"K_uu_weight[16, 43]",0.028,0.041,0.0,0.092,0.001,0.002,845.084,961.991,1.003
"K_uu_weight[16, 44]",0.022,0.034,0.0,0.075,0.001,0.002,846.436,975.929,1.003
"K_uu_weight[16, 45]",0.018,0.029,0.0,0.061,0.001,0.002,847.319,975.929,1.003
"K_uu_weight[16, 46]",0.014,0.024,0.0,0.048,0.001,0.002,848.535,970.248,1.003
"K_uu_weight[16, 47]",0.011,0.02,0.0,0.038,0.001,0.001,849.902,960.262,1.003
"K_uu_weight[16, 48]",0.008,0.017,0.0,0.03,0.0,0.001,850.652,959.395,1.003
"K_uu_weight[16, 49]",0.007,0.014,0.0,0.024,0.0,0.001,851.999,959.395,1.003
"K_uu_weight[17, 0]",0.208,0.169,0.001,0.51,0.005,0.005,871.449,1097.944,1.002
"K_uu_weight[17, 1]",0.245,0.188,0.007,0.584,0.006,0.006,881.347,1185.831,1.002
"K_uu_weight[17, 2]",0.286,0.208,0.003,0.653,0.007,0.006,895.656,1199.894,1.002
"K_uu_weight[17, 3]",0.332,0.229,0.016,0.736,0.007,0.007,910.145,1229.145,1.002
"K_uu_weight[17, 4]",0.383,0.25,0.036,0.834,0.008,0.007,931.548,1244.029,1.001
"K_uu_weight[17, 5]",0.437,0.271,0.06,0.941,0.008,0.008,957.417,1315.966,1.001
"K_uu_weight[17, 6]",0.494,0.292,0.079,1.043,0.009,0.008,988.848,1317.779,1.001
"K_uu_weight[17, 7]",0.554,0.313,0.097,1.134,0.01,0.009,1023.021,1327.38,1.001
"K_uu_weight[17, 8]",0.615,0.333,0.115,1.227,0.01,0.01,1063.981,1423.921,1.0
"K_uu_weight[17, 9]",0.677,0.353,0.157,1.343,0.01,0.01,1102.628,1513.821,1.0
"K_uu_weight[17, 10]",0.737,0.372,0.214,1.443,0.011,0.011,1143.18,1489.403,1.0
"K_uu_weight[17, 11]",0.794,0.39,0.233,1.514,0.011,0.011,1184.611,1606.641,1.0
"K_uu_weight[17, 12]",0.846,0.406,0.245,1.584,0.011,0.012,1217.786,1606.696,0.999
"K_uu_weight[17, 13]",0.892,0.421,0.264,1.66,0.012,0.012,1236.559,1634.584,0.999
"K_uu_weight[17, 14]",0.93,0.433,0.28,1.715,0.012,0.012,1253.945,1634.412,0.999
"K_uu_weight[17, 15]",0.957,0.443,0.295,1.76,0.012,0.013,1264.327,1634.498,0.999
"K_uu_weight[17, 16]",0.975,0.449,0.291,1.786,0.012,0.013,1272.911,1606.75,0.999
"K_uu_weight[17, 17]",0.981,0.451,0.304,1.805,0.012,0.013,1274.384,1579.983,0.999
"K_uu_weight[17, 18]",0.975,0.449,0.291,1.786,0.012,0.013,1272.911,1606.75,0.999
"K_uu_weight[17, 19]",0.957,0.443,0.295,1.76,0.012,0.013,1264.327,1634.498,0.999
"K_uu_weight[17, 20]",0.93,0.433,0.28,1.715,0.012,0.012,1253.945,1634.412,0.999
"K_uu_weight[17, 21]",0.892,0.421,0.264,1.66,0.012,0.012,1236.559,1634.584,0.999
"K_uu_weight[17, 22]",0.846,0.406,0.245,1.584,0.011,0.012,1217.786,1606.696,0.999
"K_uu_weight[17, 23]",0.794,0.39,0.233,1.514,0.011,0.011,1184.611,1606.641,1.0
"K_uu_weight[17, 24]",0.737,0.372,0.214,1.443,0.011,0.011,1143.18,1489.403,1.0
"K_uu_weight[17, 25]",0.677,0.353,0.157,1.343,0.01,0.01,1102.628,1513.821,1.0
"K_uu_weight[17, 26]",0.615,0.333,0.115,1.227,0.01,0.01,1063.981,1423.921,1.0
"K_uu_weight[17, 27]",0.554,0.313,0.097,1.134,0.01,0.009,1023.021,1327.38,1.001
"K_uu_weight[17, 28]",0.494,0.292,0.079,1.043,0.009,0.008,988.848,1317.779,1.001
"K_uu_weight[17, 29]",0.437,0.271,0.06,0.941,0.008,0.008,957.417,1315.966,1.001
"K_uu_weight[17, 30]",0.383,0.25,0.036,0.834,0.008,0.007,931.548,1244.029,1.001
"K_uu_weight[17, 31]",0.332,0.229,0.016,0.736,0.007,0.007,910.145,1229.145,1.002
"K_uu_weight[17, 32]",0.286,0.208,0.003,0.653,0.007,0.006,895.656,1199.894,1.002
"K_uu_weight[17, 33]",0.245,0.188,0.007,0.584,0.006,0.006,881.347,1185.831,1.002
"K_uu_weight[17, 34]",0.208,0.169,0.001,0.51,0.005,0.005,871.449,1097.944,1.002
"K_uu_weight[17, 35]",0.175,0.15,0.002,0.446,0.005,0.005,863.465,1110.482,1.002
"K_uu_weight[17, 36]",0.146,0.133,0.001,0.384,0.004,0.005,857.683,1016.366,1.002
"K_uu_weight[17, 37]",0.122,0.117,0.0,0.33,0.004,0.004,853.929,1050.021,1.002
"K_uu_weight[17, 38]",0.1,0.102,0.0,0.282,0.003,0.004,850.991,1025.609,1.003
"K_uu_weight[17, 39]",0.082,0.089,0.0,0.238,0.003,0.004,848.067,1043.692,1.003
"K_uu_weight[17, 40]",0.067,0.077,0.0,0.198,0.002,0.003,847.525,1044.192,1.003
"K_uu_weight[17, 41]",0.054,0.066,0.0,0.166,0.002,0.003,846.241,1044.895,1.003
"K_uu_weight[17, 42]",0.044,0.056,0.0,0.137,0.002,0.003,845.701,1044.895,1.003
"K_uu_weight[17, 43]",0.035,0.048,0.0,0.112,0.001,0.002,843.918,961.991,1.003
"K_uu_weight[17, 44]",0.028,0.041,0.0,0.092,0.001,0.002,845.084,961.991,1.003
"K_uu_weight[17, 45]",0.022,0.034,0.0,0.075,0.001,0.002,846.436,975.929,1.003
"K_uu_weight[17, 46]",0.018,0.029,0.0,0.061,0.001,0.002,847.319,975.929,1.003
"K_uu_weight[17, 47]",0.014,0.024,0.0,0.048,0.001,0.002,848.535,970.248,1.003
"K_uu_weight[17, 48]",0.011,0.02,0.0,0.038,0.001,0.001,849.902,960.262,1.003
"K_uu_weight[17, 49]",0.008,0.017,0.0,0.03,0.0,0.001,850.652,959.395,1.003
"K_uu_weight[18, 0]",0.175,0.15,0.002,0.446,0.005,0.005,863.465,1110.482,1.002
"K_uu_weight[18, 1]",0.208,0.169,0.001,0.51,0.005,0.005,871.449,1097.944,1.002
"K_uu_weight[18, 2]",0.245,0.188,0.007,0.584,0.006,0.006,881.347,1185.831,1.002
"K_uu_weight[18, 3]",0.286,0.208,0.003,0.653,0.007,0.006,895.656,1199.894,1.002
"K_uu_weight[18, 4]",0.332,0.229,0.016,0.736,0.007,0.007,910.145,1229.145,1.002
"K_uu_weight[18, 5]",0.383,0.25,0.036,0.834,0.008,0.007,931.548,1244.029,1.001
"K_uu_weight[18, 6]",0.437,0.271,0.06,0.941,0.008,0.008,957.417,1315.966,1.001
"K_uu_weight[18, 7]",0.494,0.292,0.079,1.043,0.009,0.008,988.848,1317.779,1.001
"K_uu_weight[18, 8]",0.554,0.313,0.097,1.134,0.01,0.009,1023.021,1327.38,1.001
"K_uu_weight[18, 9]",0.615,0.333,0.115,1.227,0.01,0.01,1063.981,1423.921,1.0
"K_uu_weight[18, 10]",0.677,0.353,0.157,1.343,0.01,0.01,1102.628,1513.821,1.0
"K_uu_weight[18, 11]",0.737,0.372,0.214,1.443,0.011,0.011,1143.18,1489.403,1.0
"K_uu_weight[18, 12]",0.794,0.39,0.233,1.514,0.011,0.011,1184.611,1606.641,1.0
"K_uu_weight[18, 13]",0.846,0.406,0.245,1.584,0.011,0.012,1217.786,1606.696,0.999
"K_uu_weight[18, 14]",0.892,0.421,0.264,1.66,0.012,0.012,1236.559,1634.584,0.999
