,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"eta_inducing_raw[25, 1]",-0.143,0.991,-1.962,1.743,0.015,0.022,4492.913,1533.229,1.003
"eta_inducing_raw[26, 0]",-0.125,0.94,-1.77,1.722,0.018,0.025,2826.969,1648.893,1.007
"eta_inducing_raw[26, 1]",-0.11,0.997,-1.974,1.783,0.017,0.024,3420.873,1338.457,1.008
"eta_inducing_raw[27, 0]",-0.168,0.988,-1.957,1.729,0.015,0.028,4136.548,1379.62,1.004
"eta_inducing_raw[27, 1]",-0.13,0.948,-1.977,1.53,0.017,0.023,3022.141,1401.648,1.005
"eta_inducing_raw[28, 0]",-0.165,0.973,-2.04,1.682,0.017,0.029,3326.124,1585.826,1.002
"eta_inducing_raw[28, 1]",-0.115,0.98,-1.895,1.768,0.017,0.027,3416.092,1320.923,1.004
"eta_inducing_raw[29, 0]",-0.153,0.962,-1.944,1.599,0.017,0.025,3301.302,1385.365,1.002
"eta_inducing_raw[29, 1]",-0.11,1.018,-2.03,1.744,0.017,0.029,3746.195,1121.937,1.008
"eta_inducing_raw[30, 0]",-0.09,0.951,-1.726,1.878,0.016,0.029,3741.78,1396.379,1.004
"eta_inducing_raw[30, 1]",-0.109,1.026,-2.026,1.645,0.019,0.031,3055.837,1463.884,1.006
"eta_inducing_raw[31, 0]",-0.035,0.896,-1.733,1.562,0.015,0.019,3792.727,1643.326,1.003
"eta_inducing_raw[31, 1]",-0.105,1.02,-2.094,1.708,0.021,0.024,2371.287,1254.023,1.007
"eta_inducing_raw[32, 0]",0.057,0.939,-1.53,1.972,0.016,0.021,3463.932,1587.527,1.001
"eta_inducing_raw[32, 1]",-0.101,1.006,-1.868,1.969,0.015,0.03,4616.335,1250.429,1.003
"eta_inducing_raw[33, 0]",0.151,0.924,-1.555,1.814,0.016,0.023,3265.717,1442.109,0.999
"eta_inducing_raw[33, 1]",-0.1,1.011,-1.928,1.775,0.017,0.026,3692.836,1349.285,1.002
"eta_inducing_raw[34, 0]",0.227,0.935,-1.508,1.965,0.015,0.023,4040.208,1550.495,1.001
"eta_inducing_raw[34, 1]",-0.096,1.027,-2.037,1.816,0.017,0.027,3788.019,1238.719,1.004
"eta_inducing_raw[35, 0]",0.312,0.975,-1.686,1.995,0.017,0.024,3441.058,1486.904,1.001
"eta_inducing_raw[35, 1]",-0.072,1.011,-1.906,1.842,0.016,0.028,3726.497,1515.292,1.002
"eta_inducing_raw[36, 0]",0.367,0.914,-1.324,2.078,0.015,0.025,3784.431,1495.956,1.001
"eta_inducing_raw[36, 1]",-0.091,1.001,-1.952,1.79,0.017,0.029,3322.711,1096.573,1.004
"eta_inducing_raw[37, 0]",0.385,0.963,-1.4,2.149,0.018,0.025,2853.038,1622.191,1.014
"eta_inducing_raw[37, 1]",-0.068,0.965,-1.897,1.707,0.015,0.026,3901.287,1645.824,1.007
"eta_inducing_raw[38, 0]",0.402,0.934,-1.244,2.208,0.015,0.021,3983.361,1444.443,1.001
"eta_inducing_raw[38, 1]",-0.065,1.016,-1.924,1.72,0.016,0.025,3848.174,1402.95,1.002
"eta_inducing_raw[39, 0]",0.369,0.926,-1.521,2.04,0.017,0.023,3097.082,1300.122,1.003
"eta_inducing_raw[39, 1]",-0.059,1.007,-2.012,1.733,0.018,0.024,3203.045,1523.458,1.0
"eta_inducing_raw[40, 0]",0.369,0.925,-1.449,2.001,0.016,0.024,3519.624,1417.802,1.001
"eta_inducing_raw[40, 1]",-0.086,0.998,-1.986,1.757,0.017,0.026,3569.015,1311.398,1.002
"eta_inducing_raw[41, 0]",0.293,0.961,-1.552,1.977,0.017,0.02,3077.929,1487.813,1.0
"eta_inducing_raw[41, 1]",-0.047,0.962,-2.005,1.635,0.015,0.024,4020.944,1423.98,1.006
"eta_inducing_raw[42, 0]",0.239,0.985,-1.499,2.216,0.016,0.024,3721.163,1475.149,1.001
"eta_inducing_raw[42, 1]",-0.045,1.019,-1.923,1.892,0.017,0.024,3861.484,1365.604,1.001
"eta_inducing_raw[43, 0]",0.207,0.984,-1.729,1.95,0.014,0.025,4979.032,1580.418,1.004
"eta_inducing_raw[43, 1]",-0.027,0.997,-1.873,1.885,0.017,0.027,3415.485,1262.956,1.0
"eta_inducing_raw[44, 0]",0.159,0.946,-1.564,1.893,0.015,0.022,3860.449,1581.661,1.002
"eta_inducing_raw[44, 1]",-0.062,0.989,-1.922,1.854,0.016,0.026,3999.711,1305.09,0.999
"eta_inducing_raw[45, 0]",0.149,0.994,-1.765,2.008,0.018,0.023,3199.831,1518.458,1.0
"eta_inducing_raw[45, 1]",-0.023,0.999,-1.833,1.903,0.016,0.034,3737.445,1001.913,0.999
"eta_inducing_raw[46, 0]",0.079,1.006,-1.735,1.983,0.016,0.025,3783.524,1176.255,1.005
"eta_inducing_raw[46, 1]",-0.049,1.051,-1.894,1.99,0.016,0.027,4377.052,1367.765,1.005
"eta_inducing_raw[47, 0]",0.063,1.01,-1.948,1.857,0.018,0.028,3245.106,1359.466,1.005
"eta_inducing_raw[47, 1]",-0.03,1.02,-1.911,1.908,0.015,0.028,4513.718,1323.351,1.002
"eta_inducing_raw[48, 0]",0.044,1.025,-1.885,1.929,0.017,0.024,3476.453,1520.071,0.999
"eta_inducing_raw[48, 1]",-0.015,0.959,-1.865,1.741,0.016,0.023,3555.805,1586.866,1.0
"eta_inducing_raw[49, 0]",0.027,0.996,-1.962,1.825,0.017,0.025,3420.849,1288.936,1.004
"eta_inducing_raw[49, 1]",-0.018,1.001,-2.028,1.713,0.016,0.028,3948.439,1225.721,1.007
"eta_inducing[0, 0]",-1.679,0.477,-2.481,-0.68,0.01,0.011,2397.198,1458.99,1.0
"eta_inducing[0, 1]",-1.29,0.505,-2.176,-0.44,0.014,0.011,1228.66,1293.771,0.999
"eta_inducing[1, 0]",-0.591,0.751,-2.064,0.751,0.016,0.016,2191.002,1525.75,1.002
"eta_inducing[1, 1]",-0.032,0.747,-1.44,1.378,0.015,0.021,2611.372,1385.469,1.003
"eta_inducing[2, 0]",-0.634,0.936,-2.421,1.052,0.016,0.024,3526.182,1419.119,1.0
"eta_inducing[2, 1]",-0.059,0.868,-1.697,1.54,0.016,0.023,3017.221,1268.114,1.003
"eta_inducing[3, 0]",-0.758,0.922,-2.422,1.022,0.016,0.02,3429.834,1513.041,0.999
"eta_inducing[3, 1]",-0.033,0.927,-1.756,1.706,0.014,0.024,4137.096,1424.185,1.003
"eta_inducing[4, 0]",-0.637,0.946,-2.538,1.048,0.018,0.025,2703.767,1384.527,1.003
"eta_inducing[4, 1]",-0.046,0.99,-1.837,1.851,0.015,0.025,4064.14,1377.495,1.003
"eta_inducing[5, 0]",-0.544,0.941,-2.265,1.246,0.017,0.02,2980.273,1576.337,1.0
"eta_inducing[5, 1]",-0.076,0.995,-2.079,1.751,0.016,0.026,4089.998,1351.886,1.001
"eta_inducing[6, 0]",-0.426,0.953,-2.297,1.254,0.016,0.023,3360.251,1557.463,1.004
"eta_inducing[6, 1]",-0.094,0.921,-1.646,1.736,0.015,0.021,3753.314,1625.547,1.001
"eta_inducing[7, 0]",-0.236,0.944,-1.9,1.578,0.017,0.023,3120.186,1359.049,1.002
"eta_inducing[7, 1]",-0.153,0.985,-1.869,1.872,0.017,0.024,3600.524,1477.157,1.006
"eta_inducing[8, 0]",-0.115,0.983,-2.005,1.678,0.017,0.023,3349.942,1464.012,1.002
"eta_inducing[8, 1]",-0.137,1.001,-2.073,1.695,0.018,0.027,3256.222,1135.753,1.006
"eta_inducing[9, 0]",0.024,0.965,-1.818,1.766,0.016,0.023,3435.176,1446.343,1.0
"eta_inducing[9, 1]",-0.174,0.971,-1.967,1.679,0.017,0.027,3325.259,1273.507,1.001
"eta_inducing[10, 0]",0.226,0.956,-1.509,2.059,0.017,0.024,3024.933,1458.073,1.0
"eta_inducing[10, 1]",-0.182,0.985,-2.081,1.641,0.017,0.027,3470.611,1222.709,1.004
"eta_inducing[11, 0]",0.32,0.979,-1.519,2.213,0.017,0.026,3377.129,1390.658,1.0
"eta_inducing[11, 1]",-0.188,0.997,-2.039,1.683,0.018,0.026,3005.001,1512.57,1.001
"eta_inducing[12, 0]",0.371,0.924,-1.249,2.167,0.015,0.023,3722.104,1404.665,1.002
"eta_inducing[12, 1]",-0.181,0.988,-2.121,1.593,0.015,0.027,4226.404,1434.673,0.999
"eta_inducing[13, 0]",0.468,0.932,-1.319,2.26,0.016,0.023,3158.638,1479.901,1.005
"eta_inducing[13, 1]",-0.172,0.99,-1.92,1.735,0.017,0.025,3315.31,1390.921,1.004
"eta_inducing[14, 0]",0.478,0.99,-1.236,2.451,0.017,0.027,3439.544,1102.056,1.004
"eta_inducing[14, 1]",-0.18,1.0,-1.99,1.717,0.017,0.026,3624.568,1477.224,1.0
"eta_inducing[15, 0]",0.463,0.999,-1.48,2.308,0.017,0.024,3486.682,1304.598,1.002
"eta_inducing[15, 1]",-0.178,1.009,-2.107,1.675,0.016,0.025,3961.887,1345.448,1.0
"eta_inducing[16, 0]",0.469,0.957,-1.468,2.206,0.019,0.023,2632.68,1265.256,0.999
"eta_inducing[16, 1]",-0.203,1.013,-2.115,1.688,0.016,0.022,3806.134,1678.304,1.002
"eta_inducing[17, 0]",0.442,0.943,-1.194,2.317,0.018,0.022,2815.41,1599.4,1.004
"eta_inducing[17, 1]",-0.169,0.987,-1.965,1.778,0.017,0.028,3488.958,1365.501,1.003
"eta_inducing[18, 0]",0.383,0.934,-1.466,2.121,0.017,0.027,3188.22,1311.777,1.006
"eta_inducing[18, 1]",-0.188,1.014,-2.025,1.719,0.018,0.03,3298.369,1219.188,1.005
"eta_inducing[19, 0]",0.348,0.91,-1.429,1.984,0.016,0.024,3148.28,1278.977,1.001
"eta_inducing[19, 1]",-0.175,0.942,-1.906,1.611,0.016,0.022,3622.696,1471.84,1.0
"eta_inducing[20, 0]",0.296,0.954,-1.476,2.101,0.016,0.023,3559.35,1487.766,1.004
"eta_inducing[20, 1]",-0.196,0.985,-1.907,1.734,0.018,0.022,2970.612,1451.014,1.008
"eta_inducing[21, 0]",0.216,0.942,-1.446,2.069,0.019,0.027,2536.2,1006.874,1.001
"eta_inducing[21, 1]",-0.116,0.986,-1.869,1.81,0.017,0.024,3530.828,1621.133,1.005
"eta_inducing[22, 0]",0.142,0.959,-1.758,1.906,0.018,0.029,2811.093,1089.175,1.001
"eta_inducing[22, 1]",-0.132,1.002,-2.06,1.651,0.018,0.026,2996.971,1425.687,0.999
"eta_inducing[23, 0]",0.067,1.009,-1.796,1.986,0.016,0.026,3854.782,874.354,1.005
"eta_inducing[23, 1]",-0.147,0.97,-1.975,1.557,0.018,0.022,2848.333,1473.736,0.999
"eta_inducing[24, 0]",-0.01,0.991,-1.875,1.84,0.019,0.025,2705.258,1291.781,1.0
"eta_inducing[24, 1]",-0.153,0.931,-1.819,1.687,0.015,0.022,3779.558,1395.859,1.002
"eta_inducing[25, 0]",-0.063,0.956,-1.72,1.94,0.016,0.025,3618.181,1574.495,1.002
"eta_inducing[25, 1]",-0.143,0.991,-1.962,1.743,0.015,0.022,4492.913,1533.229,1.003
"eta_inducing[26, 0]",-0.125,0.94,-1.77,1.722,0.018,0.025,2826.969,1648.893,1.007
"eta_inducing[26, 1]",-0.11,0.997,-1.974,1.783,0.017,0.024,3420.873,1338.457,1.008
"eta_inducing[27, 0]",-0.168,0.988,-1.957,1.729,0.015,0.028,4136.548,1379.62,1.004
"eta_inducing[27, 1]",-0.13,0.948,-1.977,1.53,0.017,0.023,3022.141,1401.648,1.005
"eta_inducing[28, 0]",-0.165,0.973,-2.04,1.682,0.017,0.029,3326.124,1585.826,1.002
"eta_inducing[28, 1]",-0.115,0.98,-1.895,1.768,0.017,0.027,3416.092,1320.923,1.004
"eta_inducing[29, 0]",-0.153,0.962,-1.944,1.599,0.017,0.025,3301.302,1385.365,1.002
"eta_inducing[29, 1]",-0.11,1.018,-2.03,1.744,0.017,0.029,3746.195,1121.937,1.008
"eta_inducing[30, 0]",-0.09,0.951,-1.726,1.878,0.016,0.029,3741.78,1396.379,1.004
"eta_inducing[30, 1]",-0.109,1.026,-2.026,1.645,0.019,0.031,3055.837,1463.884,1.006
"eta_inducing[31, 0]",-0.035,0.896,-1.733,1.562,0.015,0.019,3792.727,1643.326,1.003
"eta_inducing[31, 1]",-0.105,1.02,-2.094,1.708,0.021,0.024,2371.287,1254.023,1.007
"eta_inducing[32, 0]",0.057,0.939,-1.53,1.972,0.016,0.021,3463.932,1587.527,1.001
"eta_inducing[32, 1]",-0.101,1.006,-1.868,1.969,0.015,0.03,4616.335,1250.429,1.003
"eta_inducing[33, 0]",0.151,0.924,-1.555,1.814,0.016,0.023,3265.717,1442.109,0.999
"eta_inducing[33, 1]",-0.1,1.011,-1.928,1.775,0.017,0.026,3692.836,1349.285,1.002
"eta_inducing[34, 0]",0.227,0.935,-1.508,1.965,0.015,0.023,4040.208,1550.495,1.001
"eta_inducing[34, 1]",-0.096,1.027,-2.037,1.816,0.017,0.027,3788.019,1238.719,1.004
"eta_inducing[35, 0]",0.312,0.975,-1.686,1.995,0.017,0.024,3441.058,1486.904,1.001
"eta_inducing[35, 1]",-0.072,1.011,-1.906,1.842,0.016,0.028,3726.497,1515.292,1.002
"eta_inducing[36, 0]",0.367,0.914,-1.324,2.078,0.015,0.025,3784.431,1495.956,1.001
"eta_inducing[36, 1]",-0.091,1.001,-1.952,1.79,0.017,0.029,3322.711,1096.573,1.004
"eta_inducing[37, 0]",0.385,0.963,-1.4,2.149,0.018,0.025,2853.038,1622.191,1.014
"eta_inducing[37, 1]",-0.068,0.965,-1.897,1.707,0.015,0.026,3901.287,1645.824,1.007
"eta_inducing[38, 0]",0.402,0.934,-1.244,2.208,0.015,0.021,3983.361,1444.443,1.001
"eta_inducing[38, 1]",-0.065,1.016,-1.924,1.72,0.016,0.025,3848.174,1402.95,1.002
"eta_inducing[39, 0]",0.369,0.926,-1.521,2.04,0.017,0.023,3097.082,1300.122,1.003
"eta_inducing[39, 1]",-0.059,1.007,-2.012,1.733,0.018,0.024,3203.045,1523.458,1.0
"eta_inducing[40, 0]",0.369,0.925,-1.449,2.001,0.016,0.024,3519.624,1417.802,1.001
"eta_inducing[40, 1]",-0.086,0.998,-1.986,1.757,0.017,0.026,3569.015,1311.398,1.002
"eta_inducing[41, 0]",0.293,0.961,-1.552,1.977,0.017,0.02,3077.929,1487.813,1.0
"eta_inducing[41, 1]",-0.047,0.962,-2.005,1.635,0.015,0.024,4020.944,1423.98,1.006
"eta_inducing[42, 0]",0.239,0.985,-1.499,2.216,0.016,0.024,3721.163,1475.149,1.001
"eta_inducing[42, 1]",-0.045,1.019,-1.923,1.892,0.017,0.024,3861.484,1365.604,1.001
"eta_inducing[43, 0]",0.207,0.984,-1.729,1.95,0.014,0.025,4979.032,1580.418,1.004
"eta_inducing[43, 1]",-0.027,0.997,-1.873,1.885,0.017,0.027,3415.485,1262.956,1.0
"eta_inducing[44, 0]",0.159,0.946,-1.564,1.893,0.015,0.022,3860.449,1581.661,1.002
"eta_inducing[44, 1]",-0.062,0.989,-1.922,1.854,0.016,0.026,3999.711,1305.09,0.999
"eta_inducing[45, 0]",0.149,0.994,-1.765,2.008,0.018,0.023,3199.831,1518.458,1.0
"eta_inducing[45, 1]",-0.023,0.999,-1.833,1.903,0.016,0.034,3737.445,1001.913,0.999
"eta_inducing[46, 0]",0.079,1.006,-1.735,1.983,0.016,0.025,3783.524,1176.255,1.005
"eta_inducing[46, 1]",-0.049,1.051,-1.894,1.99,0.016,0.027,4377.052,1367.765,1.005
"eta_inducing[47, 0]",0.063,1.01,-1.948,1.857,0.018,0.028,3245.106,1359.466,1.005
"eta_inducing[47, 1]",-0.03,1.02,-1.911,1.908,0.015,0.028,4513.718,1323.351,1.002
"eta_inducing[48, 0]",0.044,1.025,-1.885,1.929,0.017,0.024,3476.453,1520.071,0.999
"eta_inducing[48, 1]",-0.015,0.959,-1.865,1.741,0.016,0.023,3555.805,1586.866,1.0
"eta_inducing[49, 0]",0.027,0.996,-1.962,1.825,0.017,0.025,3420.849,1288.936,1.004
"eta_inducing[49, 1]",-0.018,1.001,-2.028,1.713,0.016,0.028,3948.439,1225.721,1.007
"K_uu_weight[0, 0]",0.992,0.428,0.333,1.776,0.011,0.01,1441.945,1498.889,1.001
"K_uu_weight[0, 1]",0.986,0.426,0.322,1.759,0.011,0.01,1446.984,1521.845,1.001
"K_uu_weight[0, 2]",0.969,0.421,0.347,1.767,0.011,0.01,1466.607,1509.554,1.001
"K_uu_weight[0, 3]",0.941,0.413,0.337,1.73,0.011,0.01,1499.402,1521.845,1.001
"K_uu_weight[0, 4]",0.904,0.402,0.318,1.665,0.01,0.01,1547.302,1451.598,1.001
"K_uu_weight[0, 5]",0.858,0.388,0.286,1.582,0.01,0.01,1582.386,1451.737,1.001
"K_uu_weight[0, 6]",0.806,0.374,0.257,1.497,0.01,0.01,1607.482,1429.5,1.0
"K_uu_weight[0, 7]",0.749,0.357,0.232,1.42,0.009,0.009,1588.045,1450.908,1.0
"K_uu_weight[0, 8]",0.689,0.34,0.214,1.344,0.009,0.009,1563.876,1495.402,1.0
"K_uu_weight[0, 9]",0.627,0.321,0.142,1.207,0.008,0.009,1535.799,1417.792,1.0
"K_uu_weight[0, 10]",0.565,0.302,0.127,1.132,0.008,0.009,1507.486,1394.267,1.0
"K_uu_weight[0, 11]",0.505,0.283,0.078,1.019,0.007,0.008,1477.232,1398.481,1.0
"K_uu_weight[0, 12]",0.446,0.263,0.075,0.951,0.007,0.008,1450.967,1420.242,1.001
"K_uu_weight[0, 13]",0.392,0.243,0.036,0.835,0.006,0.007,1424.696,1358.48,1.001
"K_uu_weight[0, 14]",0.34,0.223,0.026,0.744,0.006,0.007,1403.857,1320.138,1.001
"K_uu_weight[0, 15]",0.294,0.203,0.01,0.653,0.005,0.007,1382.877,1320.085,1.001
"K_uu_weight[0, 16]",0.251,0.183,0.006,0.577,0.005,0.006,1363.607,1309.311,1.001
"K_uu_weight[0, 17]",0.213,0.165,0.002,0.51,0.004,0.006,1351.051,1308.984,1.001
"K_uu_weight[0, 18]",0.18,0.147,0.001,0.447,0.004,0.005,1337.263,1301.736,1.001
"K_uu_weight[0, 19]",0.15,0.13,0.001,0.389,0.004,0.005,1327.776,1301.377,1.002
"K_uu_weight[0, 20]",0.125,0.115,0.0,0.333,0.003,0.005,1320.926,1327.835,1.002
"K_uu_weight[0, 21]",0.103,0.1,0.0,0.288,0.003,0.004,1313.899,1321.051,1.002
"K_uu_weight[0, 22]",0.085,0.087,0.0,0.243,0.002,0.004,1308.936,1321.051,1.002
"K_uu_weight[0, 23]",0.069,0.075,0.0,0.206,0.002,0.004,1304.594,1338.51,1.002
"K_uu_weight[0, 24]",0.056,0.065,0.0,0.174,0.002,0.003,1300.62,1302.169,1.002
"K_uu_weight[0, 25]",0.045,0.055,0.0,0.144,0.002,0.003,1298.015,1301.716,1.002
"K_uu_weight[0, 26]",0.036,0.047,0.0,0.119,0.001,0.003,1295.83,1301.716,1.002
"K_uu_weight[0, 27]",0.029,0.04,0.0,0.098,0.001,0.002,1293.119,1235.915,1.002
"K_uu_weight[0, 28]",0.023,0.033,0.0,0.079,0.001,0.002,1291.024,1235.915,1.002
"K_uu_weight[0, 29]",0.018,0.028,0.0,0.063,0.001,0.002,1290.126,1235.915,1.002
"K_uu_weight[0, 30]",0.014,0.023,0.0,0.05,0.001,0.002,1289.302,1266.078,1.003
"K_uu_weight[0, 31]",0.011,0.019,0.0,0.04,0.001,0.002,1288.452,1286.076,1.003
"K_uu_weight[0, 32]",0.008,0.016,0.0,0.032,0.0,0.001,1287.787,1230.803,1.003
"K_uu_weight[0, 33]",0.007,0.013,0.0,0.025,0.0,0.001,1286.842,1231.804,1.003
"K_uu_weight[0, 34]",0.005,0.011,0.0,0.02,0.0,0.001,1286.554,1216.876,1.003
"K_uu_weight[0, 35]",0.004,0.009,0.0,0.015,0.0,0.001,1286.426,1216.876,1.003
"K_uu_weight[0, 36]",0.003,0.007,0.0,0.012,0.0,0.001,1286.539,1270.899,1.003
"K_uu_weight[0, 37]",0.002,0.006,0.0,0.009,0.0,0.001,1286.181,1270.899,1.003
"K_uu_weight[0, 38]",0.002,0.005,0.0,0.007,0.0,0.001,1285.077,1270.899,1.003
"K_uu_weight[0, 39]",0.001,0.004,0.0,0.005,0.0,0.001,1284.819,1270.899,1.003
"K_uu_weight[0, 40]",0.001,0.003,0.0,0.004,0.0,0.0,1284.887,1270.899,1.003
"K_uu_weight[0, 41]",0.001,0.003,0.0,0.003,0.0,0.0,1284.734,1270.899,1.003
"K_uu_weight[0, 42]",0.001,0.002,0.0,0.002,0.0,0.0,1284.843,1270.899,1.003
"K_uu_weight[0, 43]",0.0,0.002,0.0,0.002,0.0,0.0,1285.119,1270.899,1.003
"K_uu_weight[0, 44]",0.0,0.001,0.0,0.001,0.0,0.0,1285.802,1260.09,1.003
"K_uu_weight[0, 45]",0.0,0.001,0.0,0.001,0.0,0.0,1285.832,1287.242,1.003
