,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"eta_inducing_raw[31, 1]",-0.061,0.979,-1.825,1.789,0.016,0.023,3913.632,1350.019,1.001
"eta_inducing_raw[32, 0]",0.022,0.986,-1.894,1.704,0.014,0.028,4725.054,1337.662,1.008
"eta_inducing_raw[32, 1]",-0.091,1.021,-1.987,1.806,0.017,0.025,3636.807,1362.602,1.007
"eta_inducing_raw[33, 0]",0.176,0.946,-1.672,1.803,0.017,0.02,3108.605,1667.915,1.002
"eta_inducing_raw[33, 1]",-0.078,0.961,-1.83,1.648,0.014,0.024,4718.495,1564.664,1.002
"eta_inducing_raw[34, 0]",0.215,0.944,-1.593,1.919,0.015,0.023,4223.974,1403.006,1.002
"eta_inducing_raw[34, 1]",-0.076,1.003,-2.08,1.698,0.018,0.024,2934.021,1495.52,1.002
"eta_inducing_raw[35, 0]",0.267,0.935,-1.327,2.143,0.014,0.025,4654.815,1351.009,1.001
"eta_inducing_raw[35, 1]",-0.022,1.016,-1.978,1.733,0.016,0.026,3851.182,1173.143,1.002
"eta_inducing_raw[36, 0]",0.37,0.943,-1.466,2.039,0.018,0.029,3199.856,1272.741,1.002
"eta_inducing_raw[36, 1]",-0.024,0.967,-1.843,1.832,0.016,0.024,3568.825,1207.678,1.001
"eta_inducing_raw[37, 0]",0.385,0.981,-1.449,2.231,0.017,0.026,3279.029,1379.505,0.999
"eta_inducing_raw[37, 1]",-0.034,1.005,-1.913,1.793,0.015,0.026,4741.433,1443.061,1.001
"eta_inducing_raw[38, 0]",0.37,0.953,-1.438,2.124,0.015,0.023,4322.023,1579.05,0.999
"eta_inducing_raw[38, 1]",-0.041,1.041,-1.941,1.856,0.015,0.025,4790.522,1552.701,1.0
"eta_inducing_raw[39, 0]",0.363,0.935,-1.366,2.122,0.015,0.024,3787.749,1472.115,1.005
"eta_inducing_raw[39, 1]",-0.05,0.984,-1.831,1.758,0.015,0.029,4314.071,994.695,1.005
"eta_inducing_raw[40, 0]",0.352,0.962,-1.354,2.193,0.016,0.027,3520.356,1272.548,1.004
"eta_inducing_raw[40, 1]",-0.032,1.019,-1.928,1.916,0.017,0.03,3566.845,1148.838,1.008
"eta_inducing_raw[41, 0]",0.302,0.925,-1.374,2.009,0.016,0.022,3491.98,1223.59,1.003
"eta_inducing_raw[41, 1]",-0.022,1.0,-1.776,1.86,0.015,0.024,4617.979,1334.343,1.001
"eta_inducing_raw[42, 0]",0.251,0.999,-1.648,2.08,0.016,0.027,3787.167,1105.788,1.004
"eta_inducing_raw[42, 1]",-0.002,0.96,-1.824,1.732,0.014,0.027,4344.906,1556.886,1.004
"eta_inducing_raw[43, 0]",0.202,0.973,-1.682,1.968,0.016,0.023,3632.154,1512.837,1.008
"eta_inducing_raw[43, 1]",-0.03,0.995,-1.827,1.818,0.015,0.024,4464.144,1320.963,1.008
"eta_inducing_raw[44, 0]",0.158,1.032,-1.801,2.049,0.015,0.026,4523.567,1502.791,1.004
"eta_inducing_raw[44, 1]",-0.023,1.019,-1.949,1.882,0.016,0.026,4198.874,1362.663,1.006
"eta_inducing_raw[45, 0]",0.108,1.018,-1.748,2.044,0.015,0.024,4646.123,1474.502,1.009
"eta_inducing_raw[45, 1]",-0.006,1.024,-2.043,1.805,0.017,0.027,3824.784,1266.327,1.003
"eta_inducing_raw[46, 0]",0.103,0.965,-1.632,1.949,0.016,0.021,3607.673,1537.39,1.002
"eta_inducing_raw[46, 1]",-0.006,0.971,-1.749,1.95,0.016,0.026,3848.028,1493.2,1.007
"eta_inducing_raw[47, 0]",0.073,0.977,-1.727,1.919,0.016,0.026,3614.089,1246.661,1.002
"eta_inducing_raw[47, 1]",0.025,0.967,-1.726,1.937,0.017,0.024,3446.507,1431.459,1.008
"eta_inducing_raw[48, 0]",0.03,0.965,-1.811,1.938,0.014,0.027,4909.443,1212.972,1.004
"eta_inducing_raw[48, 1]",0.023,0.996,-1.873,1.925,0.016,0.025,3887.059,1277.008,1.003
"eta_inducing_raw[49, 0]",0.041,1.012,-1.967,1.852,0.016,0.026,4021.342,1285.364,1.001
"eta_inducing_raw[49, 1]",-0.021,0.986,-1.999,1.739,0.016,0.028,3704.665,1250.137,1.0
"eta_inducing[0, 0]",-1.666,0.488,-2.631,-0.818,0.01,0.011,2213.438,1512.607,1.001
"eta_inducing[0, 1]",-1.336,0.504,-2.236,-0.438,0.013,0.011,1374.54,697.351,1.005
"eta_inducing[1, 0]",-0.626,0.777,-2.026,0.797,0.016,0.021,2236.036,1468.069,1.001
"eta_inducing[1, 1]",-0.025,0.665,-1.313,1.208,0.014,0.016,2447.415,1552.229,1.002
"eta_inducing[2, 0]",-0.673,0.94,-2.415,1.069,0.017,0.02,3103.271,1594.996,1.002
"eta_inducing[2, 1]",-0.069,0.896,-1.719,1.604,0.015,0.025,3389.335,1172.738,1.002
"eta_inducing[3, 0]",-0.803,0.982,-2.52,1.133,0.017,0.023,3486.771,1441.64,1.0
"eta_inducing[3, 1]",-0.066,0.925,-1.735,1.754,0.014,0.021,4351.34,1675.801,0.999
"eta_inducing[4, 0]",-0.63,0.911,-2.38,1.05,0.016,0.022,3249.973,1341.914,1.002
"eta_inducing[4, 1]",-0.072,0.957,-2.01,1.581,0.017,0.025,2997.002,1510.747,1.003
"eta_inducing[5, 0]",-0.555,0.967,-2.325,1.333,0.017,0.029,3249.349,1277.671,1.008
"eta_inducing[5, 1]",-0.125,1.004,-2.069,1.668,0.016,0.025,4098.24,1490.104,1.0
"eta_inducing[6, 0]",-0.435,0.921,-2.131,1.274,0.017,0.022,3090.239,1344.942,1.0
"eta_inducing[6, 1]",-0.129,0.95,-1.83,1.755,0.014,0.029,4331.089,1434.103,1.003
"eta_inducing[7, 0]",-0.24,0.97,-2.076,1.538,0.018,0.023,3050.65,1262.375,1.001
"eta_inducing[7, 1]",-0.156,0.995,-2.001,1.66,0.016,0.024,3775.006,1364.292,1.003
"eta_inducing[8, 0]",-0.092,0.977,-1.826,1.858,0.018,0.026,2897.264,1470.731,1.003
"eta_inducing[8, 1]",-0.197,1.009,-2.122,1.598,0.016,0.03,4107.73,1256.153,1.004
"eta_inducing[9, 0]",0.053,0.967,-1.875,1.746,0.016,0.026,3616.756,1367.524,1.003
"eta_inducing[9, 1]",-0.212,0.993,-2.035,1.604,0.016,0.028,3778.304,1291.433,1.003
"eta_inducing[10, 0]",0.191,0.932,-1.45,2.086,0.015,0.024,3751.829,1421.107,1.002
"eta_inducing[10, 1]",-0.219,0.973,-2.069,1.63,0.016,0.022,3512.642,1488.432,1.005
"eta_inducing[11, 0]",0.316,0.942,-1.48,2.022,0.016,0.024,3476.345,1466.583,1.0
"eta_inducing[11, 1]",-0.242,0.939,-1.975,1.504,0.014,0.025,4714.813,1449.743,1.003
"eta_inducing[12, 0]",0.396,0.923,-1.362,2.082,0.016,0.022,3407.015,1300.474,1.004
"eta_inducing[12, 1]",-0.197,0.964,-1.946,1.589,0.017,0.025,3368.068,1255.711,0.999
"eta_inducing[13, 0]",0.459,0.957,-1.236,2.293,0.017,0.023,3063.004,1321.463,1.001
"eta_inducing[13, 1]",-0.231,1.018,-2.342,1.561,0.017,0.027,3667.564,1411.564,1.0
"eta_inducing[14, 0]",0.465,0.958,-1.198,2.426,0.017,0.026,3059.007,940.568,1.001
"eta_inducing[14, 1]",-0.188,1.037,-2.098,1.736,0.016,0.03,4259.498,1356.784,1.003
"eta_inducing[15, 0]",0.481,0.919,-1.178,2.194,0.017,0.022,2849.363,1388.626,1.001
"eta_inducing[15, 1]",-0.21,0.983,-1.988,1.738,0.016,0.025,3618.499,1429.322,1.001
"eta_inducing[16, 0]",0.441,1.021,-1.45,2.385,0.016,0.03,3887.899,1191.109,1.005
"eta_inducing[16, 1]",-0.155,1.013,-2.069,1.711,0.016,0.025,4034.563,1591.215,1.005
"eta_inducing[17, 0]",0.397,0.988,-1.35,2.335,0.016,0.027,3632.417,1261.184,1.005
"eta_inducing[17, 1]",-0.195,0.981,-1.918,1.726,0.016,0.025,3657.163,1442.859,1.0
"eta_inducing[18, 0]",0.362,0.966,-1.405,2.11,0.016,0.023,3650.476,1469.669,1.003
"eta_inducing[18, 1]",-0.162,0.973,-1.907,1.737,0.016,0.024,3833.199,1628.087,1.002
"eta_inducing[19, 0]",0.319,0.965,-1.405,2.216,0.016,0.026,3831.972,1292.786,1.003
"eta_inducing[19, 1]",-0.162,0.973,-1.96,1.679,0.015,0.024,4101.384,1331.839,1.0
"eta_inducing[20, 0]",0.27,0.927,-1.454,1.981,0.018,0.022,2517.286,1222.918,1.004
"eta_inducing[20, 1]",-0.159,1.005,-2.108,1.598,0.015,0.028,4470.133,1453.373,1.008
"eta_inducing[21, 0]",0.17,0.917,-1.595,1.793,0.016,0.022,3135.234,1506.157,1.003
"eta_inducing[21, 1]",-0.137,1.007,-2.058,1.617,0.018,0.025,3169.715,1578.378,1.0
"eta_inducing[22, 0]",0.144,0.976,-1.608,1.94,0.017,0.022,3304.452,1515.257,1.004
"eta_inducing[22, 1]",-0.141,0.997,-1.894,1.754,0.017,0.026,3552.021,1198.15,1.003
"eta_inducing[23, 0]",0.078,0.97,-1.702,1.83,0.018,0.022,2776.03,1414.781,1.006
"eta_inducing[23, 1]",-0.133,0.985,-1.915,1.75,0.019,0.024,2829.63,1281.823,1.001
"eta_inducing[24, 0]",-0.013,0.969,-1.906,1.741,0.016,0.026,3602.971,1249.825,1.001
"eta_inducing[24, 1]",-0.126,0.966,-1.904,1.632,0.015,0.026,4446.132,1519.33,1.005
"eta_inducing[25, 0]",-0.119,0.938,-1.767,1.722,0.016,0.026,3415.868,1288.394,1.009
"eta_inducing[25, 1]",-0.12,0.998,-1.896,1.777,0.014,0.025,5507.184,1535.685,1.005
"eta_inducing[26, 0]",-0.128,0.957,-1.897,1.639,0.016,0.024,3421.319,1539.322,1.001
"eta_inducing[26, 1]",-0.091,1.012,-1.888,1.827,0.015,0.026,4681.319,1214.568,0.999
"eta_inducing[27, 0]",-0.174,0.97,-1.919,1.708,0.014,0.025,4798.633,1416.412,1.003
"eta_inducing[27, 1]",-0.114,1.024,-2.115,1.766,0.016,0.032,4174.817,1133.125,1.004
"eta_inducing[28, 0]",-0.181,0.908,-1.924,1.493,0.012,0.026,6014.186,1431.261,1.004
"eta_inducing[28, 1]",-0.097,0.983,-2.082,1.631,0.015,0.027,4275.051,1507.847,0.999
"eta_inducing[29, 0]",-0.152,0.964,-1.813,1.708,0.016,0.021,3719.218,1308.371,1.001
"eta_inducing[29, 1]",-0.087,1.016,-1.946,1.781,0.016,0.026,3804.317,1186.903,1.005
"eta_inducing[30, 0]",-0.111,0.952,-1.836,1.722,0.016,0.026,3555.343,1282.164,1.003
"eta_inducing[30, 1]",-0.074,1.021,-2.008,1.814,0.018,0.025,3380.386,1192.142,1.003
"eta_inducing[31, 0]",-0.026,0.944,-1.758,1.723,0.015,0.023,3836.944,1477.782,1.0
"eta_inducing[31, 1]",-0.061,0.979,-1.825,1.789,0.016,0.023,3913.632,1350.019,1.001
"eta_inducing[32, 0]",0.022,0.986,-1.894,1.704,0.014,0.028,4725.054,1337.662,1.008
"eta_inducing[32, 1]",-0.091,1.021,-1.987,1.806,0.017,0.025,3636.807,1362.602,1.007
"eta_inducing[33, 0]",0.176,0.946,-1.672,1.803,0.017,0.02,3108.605,1667.915,1.002
"eta_inducing[33, 1]",-0.078,0.961,-1.83,1.648,0.014,0.024,4718.495,1564.664,1.002
"eta_inducing[34, 0]",0.215,0.944,-1.593,1.919,0.015,0.023,4223.974,1403.006,1.002
"eta_inducing[34, 1]",-0.076,1.003,-2.08,1.698,0.018,0.024,2934.021,1495.52,1.002
"eta_inducing[35, 0]",0.267,0.935,-1.327,2.143,0.014,0.025,4654.815,1351.009,1.001
"eta_inducing[35, 1]",-0.022,1.016,-1.978,1.733,0.016,0.026,3851.182,1173.143,1.002
"eta_inducing[36, 0]",0.37,0.943,-1.466,2.039,0.018,0.029,3199.856,1272.741,1.002
"eta_inducing[36, 1]",-0.024,0.967,-1.843,1.832,0.016,0.024,3568.825,1207.678,1.001
"eta_inducing[37, 0]",0.385,0.981,-1.449,2.231,0.017,0.026,3279.029,1379.505,0.999
"eta_inducing[37, 1]",-0.034,1.005,-1.913,1.793,0.015,0.026,4741.433,1443.061,1.001
"eta_inducing[38, 0]",0.37,0.953,-1.438,2.124,0.015,0.023,4322.023,1579.05,0.999
"eta_inducing[38, 1]",-0.041,1.041,-1.941,1.856,0.015,0.025,4790.522,1552.701,1.0
"eta_inducing[39, 0]",0.363,0.935,-1.366,2.122,0.015,0.024,3787.749,1472.115,1.005
"eta_inducing[39, 1]",-0.05,0.984,-1.831,1.758,0.015,0.029,4314.071,994.695,1.005
"eta_inducing[40, 0]",0.352,0.962,-1.354,2.193,0.016,0.027,3520.356,1272.548,1.004
"eta_inducing[40, 1]",-0.032,1.019,-1.928,1.916,0.017,0.03,3566.845,1148.838,1.008
"eta_inducing[41, 0]",0.302,0.925,-1.374,2.009,0.016,0.022,3491.98,1223.59,1.003
"eta_inducing[41, 1]",-0.022,1.0,-1.776,1.86,0.015,0.024,4617.979,1334.343,1.001
"eta_inducing[42, 0]",0.251,0.999,-1.648,2.08,0.016,0.027,3787.167,1105.788,1.004
"eta_inducing[42, 1]",-0.002,0.96,-1.824,1.732,0.014,0.027,4344.906,1556.886,1.004
"eta_inducing[43, 0]",0.202,0.973,-1.682,1.968,0.016,0.023,3632.154,1512.837,1.008
"eta_inducing[43, 1]",-0.03,0.995,-1.827,1.818,0.015,0.024,4464.144,1320.963,1.008
"eta_inducing[44, 0]",0.158,1.032,-1.801,2.049,0.015,0.026,4523.567,1502.791,1.004
"eta_inducing[44, 1]",-0.023,1.019,-1.949,1.882,0.016,0.026,4198.874,1362.663,1.006
"eta_inducing[45, 0]",0.108,1.018,-1.748,2.044,0.015,0.024,4646.123,1474.502,1.009
"eta_inducing[45, 1]",-0.006,1.024,-2.043,1.805,0.017,0.027,3824.784,1266.327,1.003
"eta_inducing[46, 0]",0.103,0.965,-1.632,1.949,0.016,0.021,3607.673,1537.39,1.002
"eta_inducing[46, 1]",-0.006,0.971,-1.749,1.95,0.016,0.026,3848.028,1493.2,1.007
"eta_inducing[47, 0]",0.073,0.977,-1.727,1.919,0.016,0.026,3614.089,1246.661,1.002
"eta_inducing[47, 1]",0.025,0.967,-1.726,1.937,0.017,0.024,3446.507,1431.459,1.008
"eta_inducing[48, 0]",0.03,0.965,-1.811,1.938,0.014,0.027,4909.443,1212.972,1.004
"eta_inducing[48, 1]",0.023,0.996,-1.873,1.925,0.016,0.025,3887.059,1277.008,1.003
"eta_inducing[49, 0]",0.041,1.012,-1.967,1.852,0.016,0.026,4021.342,1285.364,1.001
"eta_inducing[49, 1]",-0.021,0.986,-1.999,1.739,0.016,0.028,3704.665,1250.137,1.0
"K_uu_weight[0, 0]",1.002,0.456,0.293,1.836,0.012,0.011,1462.273,1781.04,1.0
"K_uu_weight[0, 1]",0.996,0.455,0.292,1.828,0.012,0.011,1458.747,1781.04,1.0
"K_uu_weight[0, 2]",0.979,0.449,0.286,1.811,0.012,0.011,1451.03,1781.233,1.0
"K_uu_weight[0, 3]",0.952,0.44,0.271,1.774,0.012,0.011,1441.477,1730.887,1.0
"K_uu_weight[0, 4]",0.915,0.428,0.291,1.75,0.012,0.01,1414.514,1712.036,1.0
"K_uu_weight[0, 5]",0.869,0.414,0.269,1.677,0.011,0.01,1386.49,1771.981,1.0
"K_uu_weight[0, 6]",0.817,0.397,0.227,1.575,0.011,0.01,1358.483,1732.401,1.0
"K_uu_weight[0, 7]",0.76,0.38,0.221,1.504,0.011,0.009,1306.65,1679.409,1.0
"K_uu_weight[0, 8]",0.7,0.361,0.191,1.401,0.01,0.009,1255.098,1676.122,1.001
"K_uu_weight[0, 9]",0.638,0.341,0.169,1.318,0.009,0.008,1221.282,1564.733,1.001
"K_uu_weight[0, 10]",0.576,0.321,0.141,1.21,0.009,0.008,1208.987,1615.464,1.002
"K_uu_weight[0, 11]",0.515,0.3,0.097,1.098,0.008,0.008,1203.551,1662.897,1.002
"K_uu_weight[0, 12]",0.457,0.279,0.088,1.016,0.008,0.007,1207.151,1663.627,1.003
"K_uu_weight[0, 13]",0.401,0.258,0.058,0.914,0.007,0.007,1203.224,1650.171,1.003
"K_uu_weight[0, 14]",0.35,0.236,0.015,0.794,0.006,0.006,1198.903,1577.561,1.003
"K_uu_weight[0, 15]",0.303,0.216,0.003,0.702,0.006,0.006,1194.865,1569.282,1.003
"K_uu_weight[0, 16]",0.26,0.195,0.001,0.626,0.005,0.006,1194.031,1596.066,1.003
"K_uu_weight[0, 17]",0.221,0.176,0.001,0.551,0.005,0.005,1185.041,1534.282,1.003
"K_uu_weight[0, 18]",0.187,0.157,0.0,0.481,0.004,0.005,1184.665,1198.995,1.003
"K_uu_weight[0, 19]",0.157,0.139,0.0,0.416,0.004,0.004,1180.857,1249.388,1.002
"K_uu_weight[0, 20]",0.131,0.123,0.0,0.357,0.003,0.004,1174.44,1335.102,1.002
"K_uu_weight[0, 21]",0.108,0.107,0.0,0.304,0.003,0.004,1171.667,1254.398,1.002
"K_uu_weight[0, 22]",0.089,0.093,0.0,0.259,0.002,0.003,1176.312,1254.398,1.002
"K_uu_weight[0, 23]",0.073,0.081,0.0,0.221,0.002,0.003,1178.611,1151.272,1.002
"K_uu_weight[0, 24]",0.059,0.07,0.0,0.186,0.002,0.003,1170.234,1139.536,1.002
"K_uu_weight[0, 25]",0.048,0.059,0.0,0.157,0.002,0.003,1167.253,1139.536,1.002
"K_uu_weight[0, 26]",0.039,0.051,0.0,0.13,0.001,0.002,1164.163,1200.08,1.002
"K_uu_weight[0, 27]",0.031,0.043,0.0,0.109,0.001,0.002,1166.779,1191.291,1.002
"K_uu_weight[0, 28]",0.025,0.036,0.0,0.089,0.001,0.002,1167.305,1189.897,1.002
"K_uu_weight[0, 29]",0.02,0.03,0.0,0.072,0.001,0.002,1170.992,1189.897,1.002
"K_uu_weight[0, 30]",0.015,0.025,0.0,0.058,0.001,0.001,1171.796,1266.434,1.002
"K_uu_weight[0, 31]",0.012,0.021,0.0,0.047,0.001,0.001,1172.274,1232.934,1.002
"K_uu_weight[0, 32]",0.009,0.017,0.0,0.036,0.0,0.001,1171.171,1232.934,1.002
"K_uu_weight[0, 33]",0.007,0.014,0.0,0.029,0.0,0.001,1171.25,1234.958,1.002
"K_uu_weight[0, 34]",0.006,0.012,0.0,0.023,0.0,0.001,1172.81,1234.958,1.002
"K_uu_weight[0, 35]",0.004,0.009,0.0,0.018,0.0,0.001,1171.527,1106.427,1.002
"K_uu_weight[0, 36]",0.003,0.008,0.0,0.014,0.0,0.001,1169.32,1106.427,1.002
"K_uu_weight[0, 37]",0.003,0.006,0.0,0.011,0.0,0.001,1167.339,1106.427,1.002
"K_uu_weight[0, 38]",0.002,0.005,0.0,0.008,0.0,0.0,1170.826,1106.427,1.002
"K_uu_weight[0, 39]",0.001,0.004,0.0,0.006,0.0,0.0,1169.613,1106.427,1.002
"K_uu_weight[0, 40]",0.001,0.003,0.0,0.005,0.0,0.0,1170.374,1106.427,1.002
"K_uu_weight[0, 41]",0.001,0.003,0.0,0.003,0.0,0.0,1173.275,1137.952,1.002
"K_uu_weight[0, 42]",0.001,0.002,0.0,0.003,0.0,0.0,1175.75,1137.952,1.002
"K_uu_weight[0, 43]",0.0,0.002,0.0,0.002,0.0,0.0,1178.163,1137.952,1.002
"K_uu_weight[0, 44]",0.0,0.001,0.0,0.001,0.0,0.0,1178.711,1137.952,1.002
"K_uu_weight[0, 45]",0.0,0.001,0.0,0.001,0.0,0.0,1180.362,1137.952,1.002
