,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"K_uu_weight[34, 5]",0.019,0.033,0.0,0.065,0.001,0.003,1206.341,1385.707,1.002
"K_uu_weight[34, 6]",0.024,0.038,0.0,0.08,0.001,0.004,1208.035,1385.707,1.002
"K_uu_weight[34, 7]",0.03,0.045,0.0,0.097,0.001,0.004,1210.356,1385.707,1.002
"K_uu_weight[34, 8]",0.037,0.053,0.0,0.117,0.001,0.004,1214.424,1385.707,1.002
"K_uu_weight[34, 9]",0.046,0.061,0.0,0.142,0.002,0.004,1217.353,1406.052,1.002
"K_uu_weight[34, 10]",0.057,0.071,0.0,0.172,0.002,0.004,1222.348,1405.923,1.002
"K_uu_weight[34, 11]",0.07,0.082,0.0,0.207,0.002,0.005,1227.075,1427.167,1.002
"K_uu_weight[34, 12]",0.086,0.094,0.0,0.247,0.002,0.005,1232.122,1448.927,1.002
"K_uu_weight[34, 13]",0.105,0.108,0.0,0.288,0.003,0.005,1238.785,1448.927,1.002
"K_uu_weight[34, 14]",0.127,0.122,0.0,0.337,0.003,0.005,1244.742,1426.901,1.002
"K_uu_weight[34, 15]",0.152,0.138,0.001,0.389,0.004,0.006,1254.277,1426.407,1.002
"K_uu_weight[34, 16]",0.181,0.155,0.002,0.449,0.004,0.006,1261.066,1446.533,1.002
"K_uu_weight[34, 17]",0.215,0.174,0.004,0.517,0.005,0.006,1272.438,1425.477,1.002
"K_uu_weight[34, 18]",0.253,0.192,0.006,0.582,0.005,0.007,1282.823,1492.087,1.002
"K_uu_weight[34, 19]",0.296,0.212,0.011,0.659,0.005,0.007,1298.927,1540.552,1.002
"K_uu_weight[34, 20]",0.343,0.232,0.02,0.74,0.006,0.007,1316.46,1538.556,1.001
"K_uu_weight[34, 21]",0.394,0.252,0.034,0.825,0.006,0.008,1335.216,1402.432,1.001
"K_uu_weight[34, 22]",0.449,0.273,0.046,0.906,0.007,0.008,1358.295,1278.435,1.001
"K_uu_weight[34, 23]",0.508,0.293,0.068,0.996,0.007,0.009,1384.289,1286.967,1.001
"K_uu_weight[34, 24]",0.569,0.313,0.09,1.086,0.008,0.009,1414.467,1308.678,1.001
"K_uu_weight[34, 25]",0.632,0.332,0.134,1.203,0.008,0.009,1448.036,1408.263,1.001
"K_uu_weight[34, 26]",0.694,0.351,0.154,1.302,0.009,0.01,1478.502,1387.78,1.001
"K_uu_weight[34, 27]",0.755,0.369,0.203,1.417,0.009,0.01,1506.308,1333.87,1.001
"K_uu_weight[34, 28]",0.813,0.387,0.255,1.535,0.009,0.01,1535.929,1401.988,1.001
"K_uu_weight[34, 29]",0.866,0.403,0.256,1.597,0.01,0.011,1560.265,1515.004,1.0
"K_uu_weight[34, 30]",0.912,0.417,0.276,1.673,0.01,0.011,1578.433,1514.381,1.0
"K_uu_weight[34, 31]",0.95,0.429,0.291,1.722,0.01,0.011,1590.899,1539.244,1.0
"K_uu_weight[34, 32]",0.978,0.438,0.301,1.768,0.011,0.011,1597.61,1515.176,1.0
"K_uu_weight[34, 33]",0.995,0.443,0.309,1.8,0.011,0.012,1604.006,1553.939,1.0
"K_uu_weight[34, 34]",1.001,0.445,0.311,1.813,0.011,0.012,1605.742,1528.315,1.0
"K_uu_weight[34, 35]",0.995,0.443,0.309,1.8,0.011,0.012,1604.006,1553.939,1.0
"K_uu_weight[34, 36]",0.978,0.438,0.301,1.768,0.011,0.011,1597.61,1515.176,1.0
"K_uu_weight[34, 37]",0.95,0.429,0.291,1.722,0.01,0.011,1590.899,1539.244,1.0
"K_uu_weight[34, 38]",0.912,0.417,0.276,1.673,0.01,0.011,1578.433,1514.381,1.0
"K_uu_weight[34, 39]",0.866,0.403,0.256,1.597,0.01,0.011,1560.265,1515.004,1.0
"K_uu_weight[34, 40]",0.813,0.387,0.255,1.535,0.009,0.01,1535.929,1401.988,1.001
"K_uu_weight[34, 41]",0.755,0.369,0.203,1.417,0.009,0.01,1506.308,1333.87,1.001
"K_uu_weight[34, 42]",0.694,0.351,0.154,1.302,0.009,0.01,1478.502,1387.78,1.001
"K_uu_weight[34, 43]",0.632,0.332,0.134,1.203,0.008,0.009,1448.036,1408.263,1.001
"K_uu_weight[34, 44]",0.569,0.313,0.09,1.086,0.008,0.009,1414.467,1308.678,1.001
"K_uu_weight[34, 45]",0.508,0.293,0.068,0.996,0.007,0.009,1384.289,1286.967,1.001
"K_uu_weight[34, 46]",0.449,0.273,0.046,0.906,0.007,0.008,1358.295,1278.435,1.001
"K_uu_weight[34, 47]",0.394,0.252,0.034,0.825,0.006,0.008,1335.216,1402.432,1.001
"K_uu_weight[34, 48]",0.343,0.232,0.02,0.74,0.006,0.007,1316.46,1538.556,1.001
"K_uu_weight[34, 49]",0.296,0.212,0.011,0.659,0.005,0.007,1298.927,1540.552,1.002
"K_uu_weight[35, 0]",0.004,0.012,0.0,0.016,0.0,0.002,1196.187,1365.673,1.002
"K_uu_weight[35, 1]",0.005,0.014,0.0,0.02,0.0,0.002,1196.829,1346.268,1.002
"K_uu_weight[35, 2]",0.007,0.017,0.0,0.026,0.0,0.003,1198.038,1365.793,1.002
"K_uu_weight[35, 3]",0.009,0.02,0.0,0.033,0.001,0.003,1199.831,1346.443,1.002
"K_uu_weight[35, 4]",0.012,0.024,0.0,0.042,0.001,0.003,1201.357,1346.443,1.002
"K_uu_weight[35, 5]",0.015,0.028,0.0,0.052,0.001,0.003,1203.435,1365.793,1.002
"K_uu_weight[35, 6]",0.019,0.033,0.0,0.065,0.001,0.003,1206.341,1385.707,1.002
"K_uu_weight[35, 7]",0.024,0.038,0.0,0.08,0.001,0.004,1208.035,1385.707,1.002
"K_uu_weight[35, 8]",0.03,0.045,0.0,0.097,0.001,0.004,1210.356,1385.707,1.002
"K_uu_weight[35, 9]",0.037,0.053,0.0,0.117,0.001,0.004,1214.424,1385.707,1.002
"K_uu_weight[35, 10]",0.046,0.061,0.0,0.142,0.002,0.004,1217.353,1406.052,1.002
"K_uu_weight[35, 11]",0.057,0.071,0.0,0.172,0.002,0.004,1222.348,1405.923,1.002
"K_uu_weight[35, 12]",0.07,0.082,0.0,0.207,0.002,0.005,1227.075,1427.167,1.002
"K_uu_weight[35, 13]",0.086,0.094,0.0,0.247,0.002,0.005,1232.122,1448.927,1.002
"K_uu_weight[35, 14]",0.105,0.108,0.0,0.288,0.003,0.005,1238.785,1448.927,1.002
"K_uu_weight[35, 15]",0.127,0.122,0.0,0.337,0.003,0.005,1244.742,1426.901,1.002
"K_uu_weight[35, 16]",0.152,0.138,0.001,0.389,0.004,0.006,1254.277,1426.407,1.002
"K_uu_weight[35, 17]",0.181,0.155,0.002,0.449,0.004,0.006,1261.066,1446.533,1.002
"K_uu_weight[35, 18]",0.215,0.174,0.004,0.517,0.005,0.006,1272.438,1425.477,1.002
"K_uu_weight[35, 19]",0.253,0.192,0.006,0.582,0.005,0.007,1282.823,1492.087,1.002
"K_uu_weight[35, 20]",0.296,0.212,0.011,0.659,0.005,0.007,1298.927,1540.552,1.002
"K_uu_weight[35, 21]",0.343,0.232,0.02,0.74,0.006,0.007,1316.46,1538.556,1.001
"K_uu_weight[35, 22]",0.394,0.252,0.034,0.825,0.006,0.008,1335.216,1402.432,1.001
"K_uu_weight[35, 23]",0.449,0.273,0.046,0.906,0.007,0.008,1358.295,1278.435,1.001
"K_uu_weight[35, 24]",0.508,0.293,0.068,0.996,0.007,0.009,1384.289,1286.967,1.001
"K_uu_weight[35, 25]",0.569,0.313,0.09,1.086,0.008,0.009,1414.467,1308.678,1.001
"K_uu_weight[35, 26]",0.632,0.332,0.134,1.203,0.008,0.009,1448.036,1408.263,1.001
"K_uu_weight[35, 27]",0.694,0.351,0.154,1.302,0.009,0.01,1478.502,1387.78,1.001
"K_uu_weight[35, 28]",0.755,0.369,0.203,1.417,0.009,0.01,1506.308,1333.87,1.001
"K_uu_weight[35, 29]",0.813,0.387,0.255,1.535,0.009,0.01,1535.929,1401.988,1.001
"K_uu_weight[35, 30]",0.866,0.403,0.256,1.597,0.01,0.011,1560.265,1515.004,1.0
"K_uu_weight[35, 31]",0.912,0.417,0.276,1.673,0.01,0.011,1578.433,1514.381,1.0
"K_uu_weight[35, 32]",0.95,0.429,0.291,1.722,0.01,0.011,1590.899,1539.244,1.0
"K_uu_weight[35, 33]",0.978,0.438,0.301,1.768,0.011,0.011,1597.61,1515.176,1.0
"K_uu_weight[35, 34]",0.995,0.443,0.309,1.8,0.011,0.012,1604.006,1553.939,1.0
"K_uu_weight[35, 35]",1.001,0.445,0.311,1.813,0.011,0.012,1605.742,1528.315,1.0
"K_uu_weight[35, 36]",0.995,0.443,0.309,1.8,0.011,0.012,1604.006,1553.939,1.0
"K_uu_weight[35, 37]",0.978,0.438,0.301,1.768,0.011,0.011,1597.61,1515.176,1.0
"K_uu_weight[35, 38]",0.95,0.429,0.291,1.722,0.01,0.011,1590.899,1539.244,1.0
"K_uu_weight[35, 39]",0.912,0.417,0.276,1.673,0.01,0.011,1578.433,1514.381,1.0
"K_uu_weight[35, 40]",0.866,0.403,0.256,1.597,0.01,0.011,1560.265,1515.004,1.0
"K_uu_weight[35, 41]",0.813,0.387,0.255,1.535,0.009,0.01,1535.929,1401.988,1.001
"K_uu_weight[35, 42]",0.755,0.369,0.203,1.417,0.009,0.01,1506.308,1333.87,1.001
"K_uu_weight[35, 43]",0.694,0.351,0.154,1.302,0.009,0.01,1478.502,1387.78,1.001
"K_uu_weight[35, 44]",0.632,0.332,0.134,1.203,0.008,0.009,1448.036,1408.263,1.001
"K_uu_weight[35, 45]",0.569,0.313,0.09,1.086,0.008,0.009,1414.467,1308.678,1.001
"K_uu_weight[35, 46]",0.508,0.293,0.068,0.996,0.007,0.009,1384.289,1286.967,1.001
"K_uu_weight[35, 47]",0.449,0.273,0.046,0.906,0.007,0.008,1358.295,1278.435,1.001
"K_uu_weight[35, 48]",0.394,0.252,0.034,0.825,0.006,0.008,1335.216,1402.432,1.001
"K_uu_weight[35, 49]",0.343,0.232,0.02,0.74,0.006,0.007,1316.46,1538.556,1.001
"K_uu_weight[36, 0]",0.003,0.01,0.0,0.012,0.0,0.002,1194.398,1365.673,1.002
"K_uu_weight[36, 1]",0.004,0.012,0.0,0.016,0.0,0.002,1196.187,1365.673,1.002
"K_uu_weight[36, 2]",0.005,0.014,0.0,0.02,0.0,0.002,1196.829,1346.268,1.002
"K_uu_weight[36, 3]",0.007,0.017,0.0,0.026,0.0,0.003,1198.038,1365.793,1.002
"K_uu_weight[36, 4]",0.009,0.02,0.0,0.033,0.001,0.003,1199.831,1346.443,1.002
"K_uu_weight[36, 5]",0.012,0.024,0.0,0.042,0.001,0.003,1201.357,1346.443,1.002
"K_uu_weight[36, 6]",0.015,0.028,0.0,0.052,0.001,0.003,1203.435,1365.793,1.002
"K_uu_weight[36, 7]",0.019,0.033,0.0,0.065,0.001,0.003,1206.341,1385.707,1.002
"K_uu_weight[36, 8]",0.024,0.038,0.0,0.08,0.001,0.004,1208.035,1385.707,1.002
"K_uu_weight[36, 9]",0.03,0.045,0.0,0.097,0.001,0.004,1210.356,1385.707,1.002
"K_uu_weight[36, 10]",0.037,0.053,0.0,0.117,0.001,0.004,1214.424,1385.707,1.002
"K_uu_weight[36, 11]",0.046,0.061,0.0,0.142,0.002,0.004,1217.353,1406.052,1.002
"K_uu_weight[36, 12]",0.057,0.071,0.0,0.172,0.002,0.004,1222.348,1405.923,1.002
"K_uu_weight[36, 13]",0.07,0.082,0.0,0.207,0.002,0.005,1227.075,1427.167,1.002
"K_uu_weight[36, 14]",0.086,0.094,0.0,0.247,0.002,0.005,1232.122,1448.927,1.002
"K_uu_weight[36, 15]",0.105,0.108,0.0,0.288,0.003,0.005,1238.785,1448.927,1.002
"K_uu_weight[36, 16]",0.127,0.122,0.0,0.337,0.003,0.005,1244.742,1426.901,1.002
"K_uu_weight[36, 17]",0.152,0.138,0.001,0.389,0.004,0.006,1254.277,1426.407,1.002
"K_uu_weight[36, 18]",0.181,0.155,0.002,0.449,0.004,0.006,1261.066,1446.533,1.002
"K_uu_weight[36, 19]",0.215,0.174,0.004,0.517,0.005,0.006,1272.438,1425.477,1.002
"K_uu_weight[36, 20]",0.253,0.192,0.006,0.582,0.005,0.007,1282.823,1492.087,1.002
"K_uu_weight[36, 21]",0.296,0.212,0.011,0.659,0.005,0.007,1298.927,1540.552,1.002
"K_uu_weight[36, 22]",0.343,0.232,0.02,0.74,0.006,0.007,1316.46,1538.556,1.001
"K_uu_weight[36, 23]",0.394,0.252,0.034,0.825,0.006,0.008,1335.216,1402.432,1.001
"K_uu_weight[36, 24]",0.449,0.273,0.046,0.906,0.007,0.008,1358.295,1278.435,1.001
"K_uu_weight[36, 25]",0.508,0.293,0.068,0.996,0.007,0.009,1384.289,1286.967,1.001
"K_uu_weight[36, 26]",0.569,0.313,0.09,1.086,0.008,0.009,1414.467,1308.678,1.001
"K_uu_weight[36, 27]",0.632,0.332,0.134,1.203,0.008,0.009,1448.036,1408.263,1.001
"K_uu_weight[36, 28]",0.694,0.351,0.154,1.302,0.009,0.01,1478.502,1387.78,1.001
"K_uu_weight[36, 29]",0.755,0.369,0.203,1.417,0.009,0.01,1506.308,1333.87,1.001
"K_uu_weight[36, 30]",0.813,0.387,0.255,1.535,0.009,0.01,1535.929,1401.988,1.001
"K_uu_weight[36, 31]",0.866,0.403,0.256,1.597,0.01,0.011,1560.265,1515.004,1.0
"K_uu_weight[36, 32]",0.912,0.417,0.276,1.673,0.01,0.011,1578.433,1514.381,1.0
"K_uu_weight[36, 33]",0.95,0.429,0.291,1.722,0.01,0.011,1590.899,1539.244,1.0
"K_uu_weight[36, 34]",0.978,0.438,0.301,1.768,0.011,0.011,1597.61,1515.176,1.0
"K_uu_weight[36, 35]",0.995,0.443,0.309,1.8,0.011,0.012,1604.006,1553.939,1.0
"K_uu_weight[36, 36]",1.001,0.445,0.311,1.813,0.011,0.012,1605.742,1528.315,1.0
"K_uu_weight[36, 37]",0.995,0.443,0.309,1.8,0.011,0.012,1604.006,1553.939,1.0
"K_uu_weight[36, 38]",0.978,0.438,0.301,1.768,0.011,0.011,1597.61,1515.176,1.0
"K_uu_weight[36, 39]",0.95,0.429,0.291,1.722,0.01,0.011,1590.899,1539.244,1.0
"K_uu_weight[36, 40]",0.912,0.417,0.276,1.673,0.01,0.011,1578.433,1514.381,1.0
"K_uu_weight[36, 41]",0.866,0.403,0.256,1.597,0.01,0.011,1560.265,1515.004,1.0
"K_uu_weight[36, 42]",0.813,0.387,0.255,1.535,0.009,0.01,1535.929,1401.988,1.001
"K_uu_weight[36, 43]",0.755,0.369,0.203,1.417,0.009,0.01,1506.308,1333.87,1.001
"K_uu_weight[36, 44]",0.694,0.351,0.154,1.302,0.009,0.01,1478.502,1387.78,1.001
"K_uu_weight[36, 45]",0.632,0.332,0.134,1.203,0.008,0.009,1448.036,1408.263,1.001
"K_uu_weight[36, 46]",0.569,0.313,0.09,1.086,0.008,0.009,1414.467,1308.678,1.001
"K_uu_weight[36, 47]",0.508,0.293,0.068,0.996,0.007,0.009,1384.289,1286.967,1.001
"K_uu_weight[36, 48]",0.449,0.273,0.046,0.906,0.007,0.008,1358.295,1278.435,1.001
"K_uu_weight[36, 49]",0.394,0.252,0.034,0.825,0.006,0.008,1335.216,1402.432,1.001
"K_uu_weight[37, 0]",0.003,0.009,0.0,0.009,0.0,0.002,1193.862,1346.327,1.002
"K_uu_weight[37, 1]",0.003,0.01,0.0,0.012,0.0,0.002,1194.398,1365.673,1.002
"K_uu_weight[37, 2]",0.004,0.012,0.0,0.016,0.0,0.002,1196.187,1365.673,1.002
"K_uu_weight[37, 3]",0.005,0.014,0.0,0.02,0.0,0.002,1196.829,1346.268,1.002
"K_uu_weight[37, 4]",0.007,0.017,0.0,0.026,0.0,0.003,1198.038,1365.793,1.002
"K_uu_weight[37, 5]",0.009,0.02,0.0,0.033,0.001,0.003,1199.831,1346.443,1.002
"K_uu_weight[37, 6]",0.012,0.024,0.0,0.042,0.001,0.003,1201.357,1346.443,1.002
"K_uu_weight[37, 7]",0.015,0.028,0.0,0.052,0.001,0.003,1203.435,1365.793,1.002
"K_uu_weight[37, 8]",0.019,0.033,0.0,0.065,0.001,0.003,1206.341,1385.707,1.002
"K_uu_weight[37, 9]",0.024,0.038,0.0,0.08,0.001,0.004,1208.035,1385.707,1.002
"K_uu_weight[37, 10]",0.03,0.045,0.0,0.097,0.001,0.004,1210.356,1385.707,1.002
"K_uu_weight[37, 11]",0.037,0.053,0.0,0.117,0.001,0.004,1214.424,1385.707,1.002
"K_uu_weight[37, 12]",0.046,0.061,0.0,0.142,0.002,0.004,1217.353,1406.052,1.002
"K_uu_weight[37, 13]",0.057,0.071,0.0,0.172,0.002,0.004,1222.348,1405.923,1.002
"K_uu_weight[37, 14]",0.07,0.082,0.0,0.207,0.002,0.005,1227.075,1427.167,1.002
"K_uu_weight[37, 15]",0.086,0.094,0.0,0.247,0.002,0.005,1232.122,1448.927,1.002
"K_uu_weight[37, 16]",0.105,0.108,0.0,0.288,0.003,0.005,1238.785,1448.927,1.002
"K_uu_weight[37, 17]",0.127,0.122,0.0,0.337,0.003,0.005,1244.742,1426.901,1.002
"K_uu_weight[37, 18]",0.152,0.138,0.001,0.389,0.004,0.006,1254.277,1426.407,1.002
"K_uu_weight[37, 19]",0.181,0.155,0.002,0.449,0.004,0.006,1261.066,1446.533,1.002
"K_uu_weight[37, 20]",0.215,0.174,0.004,0.517,0.005,0.006,1272.438,1425.477,1.002
"K_uu_weight[37, 21]",0.253,0.192,0.006,0.582,0.005,0.007,1282.823,1492.087,1.002
"K_uu_weight[37, 22]",0.296,0.212,0.011,0.659,0.005,0.007,1298.927,1540.552,1.002
"K_uu_weight[37, 23]",0.343,0.232,0.02,0.74,0.006,0.007,1316.46,1538.556,1.001
"K_uu_weight[37, 24]",0.394,0.252,0.034,0.825,0.006,0.008,1335.216,1402.432,1.001
"K_uu_weight[37, 25]",0.449,0.273,0.046,0.906,0.007,0.008,1358.295,1278.435,1.001
"K_uu_weight[37, 26]",0.508,0.293,0.068,0.996,0.007,0.009,1384.289,1286.967,1.001
"K_uu_weight[37, 27]",0.569,0.313,0.09,1.086,0.008,0.009,1414.467,1308.678,1.001
"K_uu_weight[37, 28]",0.632,0.332,0.134,1.203,0.008,0.009,1448.036,1408.263,1.001
"K_uu_weight[37, 29]",0.694,0.351,0.154,1.302,0.009,0.01,1478.502,1387.78,1.001
"K_uu_weight[37, 30]",0.755,0.369,0.203,1.417,0.009,0.01,1506.308,1333.87,1.001
"K_uu_weight[37, 31]",0.813,0.387,0.255,1.535,0.009,0.01,1535.929,1401.988,1.001
"K_uu_weight[37, 32]",0.866,0.403,0.256,1.597,0.01,0.011,1560.265,1515.004,1.0
"K_uu_weight[37, 33]",0.912,0.417,0.276,1.673,0.01,0.011,1578.433,1514.381,1.0
"K_uu_weight[37, 34]",0.95,0.429,0.291,1.722,0.01,0.011,1590.899,1539.244,1.0
"K_uu_weight[37, 35]",0.978,0.438,0.301,1.768,0.011,0.011,1597.61,1515.176,1.0
"K_uu_weight[37, 36]",0.995,0.443,0.309,1.8,0.011,0.012,1604.006,1553.939,1.0
"K_uu_weight[37, 37]",1.001,0.445,0.311,1.813,0.011,0.012,1605.742,1528.315,1.0
"K_uu_weight[37, 38]",0.995,0.443,0.309,1.8,0.011,0.012,1604.006,1553.939,1.0
"K_uu_weight[37, 39]",0.978,0.438,0.301,1.768,0.011,0.011,1597.61,1515.176,1.0
"K_uu_weight[37, 40]",0.95,0.429,0.291,1.722,0.01,0.011,1590.899,1539.244,1.0
"K_uu_weight[37, 41]",0.912,0.417,0.276,1.673,0.01,0.011,1578.433,1514.381,1.0
"K_uu_weight[37, 42]",0.866,0.403,0.256,1.597,0.01,0.011,1560.265,1515.004,1.0
"K_uu_weight[37, 43]",0.813,0.387,0.255,1.535,0.009,0.01,1535.929,1401.988,1.001
"K_uu_weight[37, 44]",0.755,0.369,0.203,1.417,0.009,0.01,1506.308,1333.87,1.001
"K_uu_weight[37, 45]",0.694,0.351,0.154,1.302,0.009,0.01,1478.502,1387.78,1.001
"K_uu_weight[37, 46]",0.632,0.332,0.134,1.203,0.008,0.009,1448.036,1408.263,1.001
"K_uu_weight[37, 47]",0.569,0.313,0.09,1.086,0.008,0.009,1414.467,1308.678,1.001
"K_uu_weight[37, 48]",0.508,0.293,0.068,0.996,0.007,0.009,1384.289,1286.967,1.001
"K_uu_weight[37, 49]",0.449,0.273,0.046,0.906,0.007,0.008,1358.295,1278.435,1.001
"K_uu_weight[38, 0]",0.002,0.008,0.0,0.007,0.0,0.002,1193.362,1346.327,1.002
"K_uu_weight[38, 1]",0.003,0.009,0.0,0.009,0.0,0.002,1193.862,1346.327,1.002
"K_uu_weight[38, 2]",0.003,0.01,0.0,0.012,0.0,0.002,1194.398,1365.673,1.002
"K_uu_weight[38, 3]",0.004,0.012,0.0,0.016,0.0,0.002,1196.187,1365.673,1.002
"K_uu_weight[38, 4]",0.005,0.014,0.0,0.02,0.0,0.002,1196.829,1346.268,1.002
"K_uu_weight[38, 5]",0.007,0.017,0.0,0.026,0.0,0.003,1198.038,1365.793,1.002
"K_uu_weight[38, 6]",0.009,0.02,0.0,0.033,0.001,0.003,1199.831,1346.443,1.002
"K_uu_weight[38, 7]",0.012,0.024,0.0,0.042,0.001,0.003,1201.357,1346.443,1.002
"K_uu_weight[38, 8]",0.015,0.028,0.0,0.052,0.001,0.003,1203.435,1365.793,1.002
"K_uu_weight[38, 9]",0.019,0.033,0.0,0.065,0.001,0.003,1206.341,1385.707,1.002
"K_uu_weight[38, 10]",0.024,0.038,0.0,0.08,0.001,0.004,1208.035,1385.707,1.002
"K_uu_weight[38, 11]",0.03,0.045,0.0,0.097,0.001,0.004,1210.356,1385.707,1.002
"K_uu_weight[38, 12]",0.037,0.053,0.0,0.117,0.001,0.004,1214.424,1385.707,1.002
"K_uu_weight[38, 13]",0.046,0.061,0.0,0.142,0.002,0.004,1217.353,1406.052,1.002
"K_uu_weight[38, 14]",0.057,0.071,0.0,0.172,0.002,0.004,1222.348,1405.923,1.002
"K_uu_weight[38, 15]",0.07,0.082,0.0,0.207,0.002,0.005,1227.075,1427.167,1.002
"K_uu_weight[38, 16]",0.086,0.094,0.0,0.247,0.002,0.005,1232.122,1448.927,1.002
"K_uu_weight[38, 17]",0.105,0.108,0.0,0.288,0.003,0.005,1238.785,1448.927,1.002
"K_uu_weight[38, 18]",0.127,0.122,0.0,0.337,0.003,0.005,1244.742,1426.901,1.002
"K_uu_weight[38, 19]",0.152,0.138,0.001,0.389,0.004,0.006,1254.277,1426.407,1.002
"K_uu_weight[38, 20]",0.181,0.155,0.002,0.449,0.004,0.006,1261.066,1446.533,1.002
"K_uu_weight[38, 21]",0.215,0.174,0.004,0.517,0.005,0.006,1272.438,1425.477,1.002
"K_uu_weight[38, 22]",0.253,0.192,0.006,0.582,0.005,0.007,1282.823,1492.087,1.002
"K_uu_weight[38, 23]",0.296,0.212,0.011,0.659,0.005,0.007,1298.927,1540.552,1.002
"K_uu_weight[38, 24]",0.343,0.232,0.02,0.74,0.006,0.007,1316.46,1538.556,1.001
"K_uu_weight[38, 25]",0.394,0.252,0.034,0.825,0.006,0.008,1335.216,1402.432,1.001
"K_uu_weight[38, 26]",0.449,0.273,0.046,0.906,0.007,0.008,1358.295,1278.435,1.001
"K_uu_weight[38, 27]",0.508,0.293,0.068,0.996,0.007,0.009,1384.289,1286.967,1.001
"K_uu_weight[38, 28]",0.569,0.313,0.09,1.086,0.008,0.009,1414.467,1308.678,1.001
"K_uu_weight[38, 29]",0.632,0.332,0.134,1.203,0.008,0.009,1448.036,1408.263,1.001
"K_uu_weight[38, 30]",0.694,0.351,0.154,1.302,0.009,0.01,1478.502,1387.78,1.001
"K_uu_weight[38, 31]",0.755,0.369,0.203,1.417,0.009,0.01,1506.308,1333.87,1.001
"K_uu_weight[38, 32]",0.813,0.387,0.255,1.535,0.009,0.01,1535.929,1401.988,1.001
"K_uu_weight[38, 33]",0.866,0.403,0.256,1.597,0.01,0.011,1560.265,1515.004,1.0
"K_uu_weight[38, 34]",0.912,0.417,0.276,1.673,0.01,0.011,1578.433,1514.381,1.0
"K_uu_weight[38, 35]",0.95,0.429,0.291,1.722,0.01,0.011,1590.899,1539.244,1.0
"K_uu_weight[38, 36]",0.978,0.438,0.301,1.768,0.011,0.011,1597.61,1515.176,1.0
"K_uu_weight[38, 37]",0.995,0.443,0.309,1.8,0.011,0.012,1604.006,1553.939,1.0
"K_uu_weight[38, 38]",1.001,0.445,0.311,1.813,0.011,0.012,1605.742,1528.315,1.0
"K_uu_weight[38, 39]",0.995,0.443,0.309,1.8,0.011,0.012,1604.006,1553.939,1.0
"K_uu_weight[38, 40]",0.978,0.438,0.301,1.768,0.011,0.011,1597.61,1515.176,1.0
"K_uu_weight[38, 41]",0.95,0.429,0.291,1.722,0.01,0.011,1590.899,1539.244,1.0
"K_uu_weight[38, 42]",0.912,0.417,0.276,1.673,0.01,0.011,1578.433,1514.381,1.0
"K_uu_weight[38, 43]",0.866,0.403,0.256,1.597,0.01,0.011,1560.265,1515.004,1.0
"K_uu_weight[38, 44]",0.813,0.387,0.255,1.535,0.009,0.01,1535.929,1401.988,1.001
"K_uu_weight[38, 45]",0.755,0.369,0.203,1.417,0.009,0.01,1506.308,1333.87,1.001
"K_uu_weight[38, 46]",0.694,0.351,0.154,1.302,0.009,0.01,1478.502,1387.78,1.001
"K_uu_weight[38, 47]",0.632,0.332,0.134,1.203,0.008,0.009,1448.036,1408.263,1.001
"K_uu_weight[38, 48]",0.569,0.313,0.09,1.086,0.008,0.009,1414.467,1308.678,1.001
"K_uu_weight[38, 49]",0.508,0.293,0.068,0.996,0.007,0.009,1384.289,1286.967,1.001
"K_uu_weight[39, 0]",0.001,0.006,0.0,0.006,0.0,0.001,1192.806,1346.327,1.002
"K_uu_weight[39, 1]",0.002,0.008,0.0,0.007,0.0,0.002,1193.362,1346.327,1.002
"K_uu_weight[39, 2]",0.003,0.009,0.0,0.009,0.0,0.002,1193.862,1346.327,1.002
"K_uu_weight[39, 3]",0.003,0.01,0.0,0.012,0.0,0.002,1194.398,1365.673,1.002
"K_uu_weight[39, 4]",0.004,0.012,0.0,0.016,0.0,0.002,1196.187,1365.673,1.002
"K_uu_weight[39, 5]",0.005,0.014,0.0,0.02,0.0,0.002,1196.829,1346.268,1.002
"K_uu_weight[39, 6]",0.007,0.017,0.0,0.026,0.0,0.003,1198.038,1365.793,1.002
"K_uu_weight[39, 7]",0.009,0.02,0.0,0.033,0.001,0.003,1199.831,1346.443,1.002
"K_uu_weight[39, 8]",0.012,0.024,0.0,0.042,0.001,0.003,1201.357,1346.443,1.002
"K_uu_weight[39, 9]",0.015,0.028,0.0,0.052,0.001,0.003,1203.435,1365.793,1.002
"K_uu_weight[39, 10]",0.019,0.033,0.0,0.065,0.001,0.003,1206.341,1385.707,1.002
"K_uu_weight[39, 11]",0.024,0.038,0.0,0.08,0.001,0.004,1208.035,1385.707,1.002
"K_uu_weight[39, 12]",0.03,0.045,0.0,0.097,0.001,0.004,1210.356,1385.707,1.002
"K_uu_weight[39, 13]",0.037,0.053,0.0,0.117,0.001,0.004,1214.424,1385.707,1.002
"K_uu_weight[39, 14]",0.046,0.061,0.0,0.142,0.002,0.004,1217.353,1406.052,1.002
"K_uu_weight[39, 15]",0.057,0.071,0.0,0.172,0.002,0.004,1222.348,1405.923,1.002
"K_uu_weight[39, 16]",0.07,0.082,0.0,0.207,0.002,0.005,1227.075,1427.167,1.002
"K_uu_weight[39, 17]",0.086,0.094,0.0,0.247,0.002,0.005,1232.122,1448.927,1.002
