,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
alpha_weight,0.965,0.215,0.597,1.374,0.005,0.004,1502.761,1556.212,1.001
rho_weight,0.191,0.031,0.129,0.246,0.001,0.001,917.493,918.47,1.003
alpha_workout,0.151,0.073,0.051,0.292,0.002,0.002,1085.806,1224.729,1.007
rho_workout,1.267,0.747,0.309,2.649,0.037,0.037,480.239,783.022,1.004
beta,-0.16,0.992,-2.003,1.741,0.016,0.025,3826.89,1404.831,1.003
sigma_weight,0.379,0.026,0.331,0.43,0.0,0.001,3073.149,1467.935,1.001
sigma_workout,0.01,0.0,0.01,0.01,0.0,0.0,2765.09,1172.503,1.0
nu_weight,25.636,14.798,5.268,53.314,0.299,0.438,2640.69,1445.919,1.004
nu_workout,1.427,0.224,1.003,1.802,0.005,0.006,1474.052,641.472,1.005
"eta_inducing_raw[0, 0]",-1.685,0.483,-2.577,-0.861,0.011,0.011,2032.016,1582.824,1.002
"eta_inducing_raw[0, 1]",-1.18,0.513,-2.111,-0.362,0.016,0.013,1062.763,1225.479,1.006
"eta_inducing_raw[1, 0]",-0.546,0.718,-1.843,0.846,0.016,0.014,2019.432,1540.222,1.001
"eta_inducing_raw[1, 1]",-0.142,0.764,-1.482,1.337,0.016,0.021,2420.213,1493.303,1.007
"eta_inducing_raw[2, 0]",-0.662,0.922,-2.285,1.155,0.018,0.019,2682.089,1660.085,1.001
"eta_inducing_raw[2, 1]",-0.106,0.911,-1.808,1.607,0.019,0.023,2410.231,1485.879,1.001
"eta_inducing_raw[3, 0]",-0.783,0.914,-2.649,0.813,0.018,0.021,2658.462,1268.944,1.0
"eta_inducing_raw[3, 1]",-0.081,0.935,-1.912,1.533,0.017,0.022,3020.927,1508.569,1.004
"eta_inducing_raw[4, 0]",-0.611,0.971,-2.37,1.205,0.019,0.025,2683.406,1139.43,1.001
"eta_inducing_raw[4, 1]",-0.078,0.985,-1.956,1.657,0.017,0.029,3375.729,1360.276,1.005
"eta_inducing_raw[5, 0]",-0.549,0.96,-2.289,1.3,0.018,0.023,2982.227,1649.644,1.001
"eta_inducing_raw[5, 1]",-0.059,0.991,-2.035,1.629,0.017,0.022,3501.625,1564.49,1.002
"eta_inducing_raw[6, 0]",-0.428,0.961,-2.324,1.321,0.016,0.026,3445.548,1428.477,0.999
"eta_inducing_raw[6, 1]",-0.145,0.978,-1.91,1.701,0.017,0.024,3401.034,1488.104,0.999
"eta_inducing_raw[7, 0]",-0.293,0.956,-2.037,1.496,0.018,0.023,2982.72,1422.386,1.0
"eta_inducing_raw[7, 1]",-0.099,0.993,-1.905,1.793,0.017,0.026,3615.239,1442.08,1.001
"eta_inducing_raw[8, 0]",-0.106,0.951,-1.743,1.752,0.018,0.021,2847.962,1522.298,1.004
"eta_inducing_raw[8, 1]",-0.084,0.964,-1.988,1.663,0.018,0.023,2942.1,1547.604,1.003
"eta_inducing_raw[9, 0]",0.041,0.936,-1.765,1.795,0.018,0.023,2632.891,1514.964,0.999
"eta_inducing_raw[9, 1]",-0.169,0.974,-1.97,1.717,0.017,0.028,3347.891,1283.35,1.002
"eta_inducing_raw[10, 0]",0.194,1.001,-1.623,2.091,0.018,0.026,3073.56,1297.453,1.002
"eta_inducing_raw[10, 1]",-0.131,0.989,-2.111,1.626,0.017,0.028,3137.861,1313.184,1.003
"eta_inducing_raw[11, 0]",0.318,0.973,-1.574,2.061,0.018,0.023,3020.546,1519.312,1.0
"eta_inducing_raw[11, 1]",-0.132,0.951,-1.997,1.518,0.018,0.023,2669.744,1625.501,1.004
"eta_inducing_raw[12, 0]",0.413,0.962,-1.502,2.057,0.019,0.024,2597.442,1308.018,1.001
"eta_inducing_raw[12, 1]",-0.168,0.945,-1.927,1.577,0.017,0.022,3039.657,1400.275,1.003
"eta_inducing_raw[13, 0]",0.455,0.986,-1.459,2.264,0.016,0.027,3624.996,1483.193,1.0
"eta_inducing_raw[13, 1]",-0.135,0.911,-1.851,1.537,0.014,0.021,4139.674,1610.649,1.002
"eta_inducing_raw[14, 0]",0.497,0.942,-1.164,2.37,0.019,0.023,2524.795,1163.157,1.004
"eta_inducing_raw[14, 1]",-0.203,0.98,-2.091,1.589,0.018,0.023,3108.861,1494.368,1.003
"eta_inducing_raw[15, 0]",0.479,0.935,-1.25,2.212,0.016,0.024,3299.974,1397.812,1.008
"eta_inducing_raw[15, 1]",-0.146,0.968,-1.913,1.731,0.017,0.025,3206.122,1384.346,1.004
"eta_inducing_raw[16, 0]",0.448,0.974,-1.324,2.278,0.018,0.026,2875.004,1420.323,1.003
"eta_inducing_raw[16, 1]",-0.136,0.993,-1.969,1.704,0.019,0.024,2801.751,1492.094,1.004
"eta_inducing_raw[17, 0]",0.436,0.954,-1.308,2.245,0.018,0.021,2797.562,1550.876,1.0
"eta_inducing_raw[17, 1]",-0.151,0.95,-2.003,1.653,0.016,0.024,3426.59,1393.467,1.0
"eta_inducing_raw[18, 0]",0.407,0.977,-1.344,2.338,0.019,0.022,2664.191,1428.585,0.999
"eta_inducing_raw[18, 1]",-0.161,0.984,-1.829,1.844,0.015,0.025,4547.953,1391.809,1.006
"eta_inducing_raw[19, 0]",0.348,0.948,-1.338,2.096,0.021,0.025,2251.526,1189.084,1.0
"eta_inducing_raw[19, 1]",-0.191,1.036,-2.14,1.751,0.019,0.027,2859.654,1372.032,1.0
"eta_inducing_raw[20, 0]",0.28,0.978,-1.621,2.117,0.019,0.021,2588.442,1532.912,1.001
"eta_inducing_raw[20, 1]",-0.141,1.007,-1.995,1.702,0.018,0.027,3305.049,1366.608,1.0
"eta_inducing_raw[21, 0]",0.254,0.96,-1.406,2.122,0.017,0.022,3166.287,1310.59,1.007
"eta_inducing_raw[21, 1]",-0.149,1.011,-2.113,1.625,0.017,0.027,3731.608,1337.962,1.0
"eta_inducing_raw[22, 0]",0.168,0.958,-1.48,2.057,0.019,0.021,2419.24,1493.548,1.001
"eta_inducing_raw[22, 1]",-0.131,0.979,-2.018,1.624,0.019,0.025,2692.502,1307.139,1.004
"eta_inducing_raw[23, 0]",0.084,0.978,-1.746,1.897,0.019,0.024,2633.553,1329.401,1.0
"eta_inducing_raw[23, 1]",-0.156,1.007,-2.01,1.672,0.017,0.025,3378.774,1396.519,1.002
"eta_inducing_raw[24, 0]",0.027,0.937,-1.783,1.755,0.019,0.022,2495.023,1339.096,1.002
"eta_inducing_raw[24, 1]",-0.149,0.975,-2.037,1.64,0.018,0.024,3052.014,1456.334,1.0
"eta_inducing_raw[25, 0]",-0.061,0.976,-1.896,1.754,0.017,0.022,3208.643,1321.477,1.005
"eta_inducing_raw[25, 1]",-0.13,1.003,-2.05,1.69,0.018,0.022,3020.405,1512.026,1.006
"eta_inducing_raw[26, 0]",-0.121,0.951,-1.849,1.655,0.018,0.024,2874.1,1436.797,1.002
"eta_inducing_raw[26, 1]",-0.136,1.002,-2.087,1.69,0.017,0.025,3357.868,1464.574,1.0
"eta_inducing_raw[27, 0]",-0.17,0.922,-1.867,1.615,0.016,0.022,3428.562,1501.779,1.001
"eta_inducing_raw[27, 1]",-0.13,0.992,-1.9,1.794,0.017,0.023,3427.648,1279.664,1.001
"eta_inducing_raw[28, 0]",-0.14,0.881,-1.732,1.531,0.015,0.02,3304.274,1593.643,1.002
"eta_inducing_raw[28, 1]",-0.111,0.986,-2.137,1.571,0.018,0.022,3033.721,1508.142,1.001
"eta_inducing_raw[29, 0]",-0.162,0.909,-1.865,1.542,0.017,0.021,2843.834,1602.637,1.002
"eta_inducing_raw[29, 1]",-0.153,0.995,-2.084,1.673,0.018,0.025,3014.201,1513.901,1.004
"eta_inducing_raw[30, 0]",-0.083,0.896,-1.726,1.63,0.016,0.02,3054.897,1461.295,0.999
"eta_inducing_raw[30, 1]",-0.144,0.998,-2.029,1.637,0.017,0.029,3478.037,1315.255,1.001
"eta_inducing_raw[31, 0]",-0.015,0.901,-1.715,1.638,0.016,0.023,3059.222,1623.57,1.002
"eta_inducing_raw[31, 1]",-0.097,1.025,-2.03,1.807,0.02,0.024,2699.562,1474.586,1.004
"eta_inducing_raw[32, 0]",0.07,0.977,-1.736,1.941,0.017,0.025,3364.48,1234.536,1.001
"eta_inducing_raw[32, 1]",-0.134,0.962,-1.764,1.905,0.015,0.024,3950.785,1595.791,1.004
"eta_inducing_raw[33, 0]",0.181,0.935,-1.596,1.788,0.015,0.025,3708.355,1300.432,1.006
"eta_inducing_raw[33, 1]",-0.114,0.986,-1.958,1.75,0.018,0.022,3099.42,1530.827,1.002
"eta_inducing_raw[34, 0]",0.246,0.942,-1.469,2.002,0.017,0.023,3134.091,1493.848,1.002
"eta_inducing_raw[34, 1]",-0.063,0.946,-1.729,1.889,0.018,0.022,2798.284,1362.218,1.004
"eta_inducing_raw[35, 0]",0.334,0.95,-1.323,2.185,0.019,0.027,2668.609,1511.972,1.001
"eta_inducing_raw[35, 1]",-0.092,1.015,-1.816,1.914,0.016,0.027,3927.783,1481.057,1.003
"eta_inducing_raw[36, 0]",0.35,0.981,-1.565,2.125,0.018,0.024,2835.622,1414.234,1.005
"eta_inducing_raw[36, 1]",-0.087,0.992,-1.999,1.678,0.019,0.024,2613.362,1368.395,1.002
"eta_inducing_raw[37, 0]",0.37,0.93,-1.297,2.209,0.016,0.024,3434.77,1420.745,1.002
"eta_inducing_raw[37, 1]",-0.1,0.98,-2.058,1.663,0.014,0.024,4845.925,1444.743,1.008
"eta_inducing_raw[38, 0]",0.393,1.008,-1.479,2.227,0.018,0.026,3237.392,1256.464,1.0
"eta_inducing_raw[38, 1]",-0.09,0.956,-1.877,1.66,0.016,0.022,3579.116,1542.462,1.001
"eta_inducing_raw[39, 0]",0.368,0.951,-1.474,2.044,0.017,0.021,3291.43,1624.791,1.0
"eta_inducing_raw[39, 1]",-0.092,1.014,-2.031,1.827,0.017,0.026,3536.648,1285.244,1.0
"eta_inducing_raw[40, 0]",0.345,0.941,-1.36,2.128,0.017,0.022,2904.673,1415.128,1.004
"eta_inducing_raw[40, 1]",-0.071,1.01,-2.001,1.902,0.017,0.028,3648.048,1284.694,1.003
"eta_inducing_raw[41, 0]",0.313,0.997,-1.596,2.123,0.016,0.023,4072.027,1473.601,1.001
"eta_inducing_raw[41, 1]",-0.063,0.991,-1.929,1.8,0.017,0.028,3408.315,1400.584,1.008
"eta_inducing_raw[42, 0]",0.278,0.922,-1.546,1.843,0.018,0.021,2750.29,1364.506,1.002
"eta_inducing_raw[42, 1]",-0.041,1.022,-1.903,1.946,0.017,0.023,3555.83,1588.76,1.003
"eta_inducing_raw[43, 0]",0.197,0.985,-1.645,2.201,0.017,0.028,3328.209,1091.486,1.001
"eta_inducing_raw[43, 1]",-0.025,1.012,-2.036,1.758,0.016,0.024,3941.119,1496.059,1.003
"eta_inducing_raw[44, 0]",0.149,0.973,-1.686,2.013,0.016,0.027,3490.472,1387.654,1.001
"eta_inducing_raw[44, 1]",-0.078,1.007,-1.949,1.856,0.018,0.026,3229.566,1362.033,1.001
"eta_inducing_raw[45, 0]",0.113,0.973,-1.729,1.914,0.018,0.024,2815.841,1451.849,1.0
"eta_inducing_raw[45, 1]",-0.079,1.002,-2.008,1.715,0.018,0.025,3235.993,1381.944,1.004
"eta_inducing_raw[46, 0]",0.109,0.996,-1.738,1.855,0.018,0.023,3097.263,1481.052,1.007
"eta_inducing_raw[46, 1]",-0.068,1.008,-1.907,1.823,0.019,0.025,2937.766,1089.427,1.005
"eta_inducing_raw[47, 0]",0.08,1.049,-1.739,2.21,0.019,0.027,3068.846,1278.715,1.003
"eta_inducing_raw[47, 1]",-0.031,1.031,-1.962,1.871,0.02,0.026,2656.909,1191.521,1.002
"eta_inducing_raw[48, 0]",0.036,0.979,-1.825,1.931,0.015,0.025,3999.279,1525.39,0.999
"eta_inducing_raw[48, 1]",-0.04,0.981,-1.879,1.716,0.017,0.022,3407.288,1504.707,1.001
"eta_inducing_raw[49, 0]",0.039,1.011,-1.769,2.002,0.018,0.024,3129.011,1161.485,1.001
"eta_inducing_raw[49, 1]",-0.009,0.968,-1.782,1.837,0.016,0.022,3604.348,1582.616,1.003
"eta_inducing[0, 0]",-1.685,0.483,-2.577,-0.861,0.011,0.011,2032.016,1582.824,1.002
"eta_inducing[0, 1]",-1.18,0.513,-2.111,-0.362,0.016,0.013,1062.763,1225.479,1.006
"eta_inducing[1, 0]",-0.546,0.718,-1.843,0.846,0.016,0.014,2019.432,1540.222,1.001
"eta_inducing[1, 1]",-0.142,0.764,-1.482,1.337,0.016,0.021,2420.213,1493.303,1.007
"eta_inducing[2, 0]",-0.662,0.922,-2.285,1.155,0.018,0.019,2682.089,1660.085,1.001
"eta_inducing[2, 1]",-0.106,0.911,-1.808,1.607,0.019,0.023,2410.231,1485.879,1.001
"eta_inducing[3, 0]",-0.783,0.914,-2.649,0.813,0.018,0.021,2658.462,1268.944,1.0
"eta_inducing[3, 1]",-0.081,0.935,-1.912,1.533,0.017,0.022,3020.927,1508.569,1.004
"eta_inducing[4, 0]",-0.611,0.971,-2.37,1.205,0.019,0.025,2683.406,1139.43,1.001
"eta_inducing[4, 1]",-0.078,0.985,-1.956,1.657,0.017,0.029,3375.729,1360.276,1.005
"eta_inducing[5, 0]",-0.549,0.96,-2.289,1.3,0.018,0.023,2982.227,1649.644,1.001
"eta_inducing[5, 1]",-0.059,0.991,-2.035,1.629,0.017,0.022,3501.625,1564.49,1.002
"eta_inducing[6, 0]",-0.428,0.961,-2.324,1.321,0.016,0.026,3445.548,1428.477,0.999
"eta_inducing[6, 1]",-0.145,0.978,-1.91,1.701,0.017,0.024,3401.034,1488.104,0.999
"eta_inducing[7, 0]",-0.293,0.956,-2.037,1.496,0.018,0.023,2982.72,1422.386,1.0
"eta_inducing[7, 1]",-0.099,0.993,-1.905,1.793,0.017,0.026,3615.239,1442.08,1.001
"eta_inducing[8, 0]",-0.106,0.951,-1.743,1.752,0.018,0.021,2847.962,1522.298,1.004
"eta_inducing[8, 1]",-0.084,0.964,-1.988,1.663,0.018,0.023,2942.1,1547.604,1.003
"eta_inducing[9, 0]",0.041,0.936,-1.765,1.795,0.018,0.023,2632.891,1514.964,0.999
"eta_inducing[9, 1]",-0.169,0.974,-1.97,1.717,0.017,0.028,3347.891,1283.35,1.002
"eta_inducing[10, 0]",0.194,1.001,-1.623,2.091,0.018,0.026,3073.56,1297.453,1.002
"eta_inducing[10, 1]",-0.131,0.989,-2.111,1.626,0.017,0.028,3137.861,1313.184,1.003
"eta_inducing[11, 0]",0.318,0.973,-1.574,2.061,0.018,0.023,3020.546,1519.312,1.0
"eta_inducing[11, 1]",-0.132,0.951,-1.997,1.518,0.018,0.023,2669.744,1625.501,1.004
"eta_inducing[12, 0]",0.413,0.962,-1.502,2.057,0.019,0.024,2597.442,1308.018,1.001
"eta_inducing[12, 1]",-0.168,0.945,-1.927,1.577,0.017,0.022,3039.657,1400.275,1.003
"eta_inducing[13, 0]",0.455,0.986,-1.459,2.264,0.016,0.027,3624.996,1483.193,1.0
"eta_inducing[13, 1]",-0.135,0.911,-1.851,1.537,0.014,0.021,4139.674,1610.649,1.002
"eta_inducing[14, 0]",0.497,0.942,-1.164,2.37,0.019,0.023,2524.795,1163.157,1.004
"eta_inducing[14, 1]",-0.203,0.98,-2.091,1.589,0.018,0.023,3108.861,1494.368,1.003
"eta_inducing[15, 0]",0.479,0.935,-1.25,2.212,0.016,0.024,3299.974,1397.812,1.008
"eta_inducing[15, 1]",-0.146,0.968,-1.913,1.731,0.017,0.025,3206.122,1384.346,1.004
"eta_inducing[16, 0]",0.448,0.974,-1.324,2.278,0.018,0.026,2875.004,1420.323,1.003
"eta_inducing[16, 1]",-0.136,0.993,-1.969,1.704,0.019,0.024,2801.751,1492.094,1.004
"eta_inducing[17, 0]",0.436,0.954,-1.308,2.245,0.018,0.021,2797.562,1550.876,1.0
"eta_inducing[17, 1]",-0.151,0.95,-2.003,1.653,0.016,0.024,3426.59,1393.467,1.0
"eta_inducing[18, 0]",0.407,0.977,-1.344,2.338,0.019,0.022,2664.191,1428.585,0.999
"eta_inducing[18, 1]",-0.161,0.984,-1.829,1.844,0.015,0.025,4547.953,1391.809,1.006
"eta_inducing[19, 0]",0.348,0.948,-1.338,2.096,0.021,0.025,2251.526,1189.084,1.0
"eta_inducing[19, 1]",-0.191,1.036,-2.14,1.751,0.019,0.027,2859.654,1372.032,1.0
"eta_inducing[20, 0]",0.28,0.978,-1.621,2.117,0.019,0.021,2588.442,1532.912,1.001
"eta_inducing[20, 1]",-0.141,1.007,-1.995,1.702,0.018,0.027,3305.049,1366.608,1.0
"eta_inducing[21, 0]",0.254,0.96,-1.406,2.122,0.017,0.022,3166.287,1310.59,1.007
"eta_inducing[21, 1]",-0.149,1.011,-2.113,1.625,0.017,0.027,3731.608,1337.962,1.0
"eta_inducing[22, 0]",0.168,0.958,-1.48,2.057,0.019,0.021,2419.24,1493.548,1.001
"eta_inducing[22, 1]",-0.131,0.979,-2.018,1.624,0.019,0.025,2692.502,1307.139,1.004
"eta_inducing[23, 0]",0.084,0.978,-1.746,1.897,0.019,0.024,2633.553,1329.401,1.0
"eta_inducing[23, 1]",-0.156,1.007,-2.01,1.672,0.017,0.025,3378.774,1396.519,1.002
"eta_inducing[24, 0]",0.027,0.937,-1.783,1.755,0.019,0.022,2495.023,1339.096,1.002
"eta_inducing[24, 1]",-0.149,0.975,-2.037,1.64,0.018,0.024,3052.014,1456.334,1.0
"eta_inducing[25, 0]",-0.061,0.976,-1.896,1.754,0.017,0.022,3208.643,1321.477,1.005
"eta_inducing[25, 1]",-0.13,1.003,-2.05,1.69,0.018,0.022,3020.405,1512.026,1.006
"eta_inducing[26, 0]",-0.121,0.951,-1.849,1.655,0.018,0.024,2874.1,1436.797,1.002
"eta_inducing[26, 1]",-0.136,1.002,-2.087,1.69,0.017,0.025,3357.868,1464.574,1.0
"eta_inducing[27, 0]",-0.17,0.922,-1.867,1.615,0.016,0.022,3428.562,1501.779,1.001
"eta_inducing[27, 1]",-0.13,0.992,-1.9,1.794,0.017,0.023,3427.648,1279.664,1.001
"eta_inducing[28, 0]",-0.14,0.881,-1.732,1.531,0.015,0.02,3304.274,1593.643,1.002
"eta_inducing[28, 1]",-0.111,0.986,-2.137,1.571,0.018,0.022,3033.721,1508.142,1.001
"eta_inducing[29, 0]",-0.162,0.909,-1.865,1.542,0.017,0.021,2843.834,1602.637,1.002
"eta_inducing[29, 1]",-0.153,0.995,-2.084,1.673,0.018,0.025,3014.201,1513.901,1.004
"eta_inducing[30, 0]",-0.083,0.896,-1.726,1.63,0.016,0.02,3054.897,1461.295,0.999
"eta_inducing[30, 1]",-0.144,0.998,-2.029,1.637,0.017,0.029,3478.037,1315.255,1.001
"eta_inducing[31, 0]",-0.015,0.901,-1.715,1.638,0.016,0.023,3059.222,1623.57,1.002
"eta_inducing[31, 1]",-0.097,1.025,-2.03,1.807,0.02,0.024,2699.562,1474.586,1.004
"eta_inducing[32, 0]",0.07,0.977,-1.736,1.941,0.017,0.025,3364.48,1234.536,1.001
"eta_inducing[32, 1]",-0.134,0.962,-1.764,1.905,0.015,0.024,3950.785,1595.791,1.004
"eta_inducing[33, 0]",0.181,0.935,-1.596,1.788,0.015,0.025,3708.355,1300.432,1.006
"eta_inducing[33, 1]",-0.114,0.986,-1.958,1.75,0.018,0.022,3099.42,1530.827,1.002
"eta_inducing[34, 0]",0.246,0.942,-1.469,2.002,0.017,0.023,3134.091,1493.848,1.002
"eta_inducing[34, 1]",-0.063,0.946,-1.729,1.889,0.018,0.022,2798.284,1362.218,1.004
"eta_inducing[35, 0]",0.334,0.95,-1.323,2.185,0.019,0.027,2668.609,1511.972,1.001
"eta_inducing[35, 1]",-0.092,1.015,-1.816,1.914,0.016,0.027,3927.783,1481.057,1.003
"eta_inducing[36, 0]",0.35,0.981,-1.565,2.125,0.018,0.024,2835.622,1414.234,1.005
"eta_inducing[36, 1]",-0.087,0.992,-1.999,1.678,0.019,0.024,2613.362,1368.395,1.002
"eta_inducing[37, 0]",0.37,0.93,-1.297,2.209,0.016,0.024,3434.77,1420.745,1.002
"eta_inducing[37, 1]",-0.1,0.98,-2.058,1.663,0.014,0.024,4845.925,1444.743,1.008
"eta_inducing[38, 0]",0.393,1.008,-1.479,2.227,0.018,0.026,3237.392,1256.464,1.0
"eta_inducing[38, 1]",-0.09,0.956,-1.877,1.66,0.016,0.022,3579.116,1542.462,1.001
"eta_inducing[39, 0]",0.368,0.951,-1.474,2.044,0.017,0.021,3291.43,1624.791,1.0
"eta_inducing[39, 1]",-0.092,1.014,-2.031,1.827,0.017,0.026,3536.648,1285.244,1.0
"eta_inducing[40, 0]",0.345,0.941,-1.36,2.128,0.017,0.022,2904.673,1415.128,1.004
"eta_inducing[40, 1]",-0.071,1.01,-2.001,1.902,0.017,0.028,3648.048,1284.694,1.003
"eta_inducing[41, 0]",0.313,0.997,-1.596,2.123,0.016,0.023,4072.027,1473.601,1.001
"eta_inducing[41, 1]",-0.063,0.991,-1.929,1.8,0.017,0.028,3408.315,1400.584,1.008
"eta_inducing[42, 0]",0.278,0.922,-1.546,1.843,0.018,0.021,2750.29,1364.506,1.002
"eta_inducing[42, 1]",-0.041,1.022,-1.903,1.946,0.017,0.023,3555.83,1588.76,1.003
"eta_inducing[43, 0]",0.197,0.985,-1.645,2.201,0.017,0.028,3328.209,1091.486,1.001
"eta_inducing[43, 1]",-0.025,1.012,-2.036,1.758,0.016,0.024,3941.119,1496.059,1.003
"eta_inducing[44, 0]",0.149,0.973,-1.686,2.013,0.016,0.027,3490.472,1387.654,1.001
"eta_inducing[44, 1]",-0.078,1.007,-1.949,1.856,0.018,0.026,3229.566,1362.033,1.001
"eta_inducing[45, 0]",0.113,0.973,-1.729,1.914,0.018,0.024,2815.841,1451.849,1.0
"eta_inducing[45, 1]",-0.079,1.002,-2.008,1.715,0.018,0.025,3235.993,1381.944,1.004
"eta_inducing[46, 0]",0.109,0.996,-1.738,1.855,0.018,0.023,3097.263,1481.052,1.007
"eta_inducing[46, 1]",-0.068,1.008,-1.907,1.823,0.019,0.025,2937.766,1089.427,1.005
"eta_inducing[47, 0]",0.08,1.049,-1.739,2.21,0.019,0.027,3068.846,1278.715,1.003
"eta_inducing[47, 1]",-0.031,1.031,-1.962,1.871,0.02,0.026,2656.909,1191.521,1.002
"eta_inducing[48, 0]",0.036,0.979,-1.825,1.931,0.015,0.025,3999.279,1525.39,0.999
"eta_inducing[48, 1]",-0.04,0.981,-1.879,1.716,0.017,0.022,3407.288,1504.707,1.001
"eta_inducing[49, 0]",0.039,1.011,-1.769,2.002,0.018,0.024,3129.011,1161.485,1.001
"eta_inducing[49, 1]",-0.009,0.968,-1.782,1.837,0.016,0.022,3604.348,1582.616,1.003
"K_uu_weight[0, 0]",0.977,0.45,0.336,1.851,0.011,0.012,1502.823,1556.212,1.001
"K_uu_weight[0, 1]",0.971,0.448,0.333,1.841,0.011,0.012,1504.277,1582.253,1.001
"K_uu_weight[0, 2]",0.954,0.443,0.325,1.812,0.011,0.012,1516.778,1582.253,1.001
"K_uu_weight[0, 3]",0.926,0.434,0.311,1.772,0.011,0.012,1511.794,1637.989,1.001
"K_uu_weight[0, 4]",0.889,0.423,0.274,1.696,0.01,0.012,1527.299,1630.263,1.001
"K_uu_weight[0, 5]",0.843,0.409,0.263,1.639,0.01,0.011,1545.585,1601.327,1.002
"K_uu_weight[0, 6]",0.791,0.393,0.244,1.577,0.01,0.011,1535.507,1564.947,1.002
"K_uu_weight[0, 7]",0.734,0.375,0.181,1.457,0.009,0.011,1507.479,1472.286,1.002
"K_uu_weight[0, 8]",0.675,0.357,0.157,1.367,0.009,0.01,1471.31,1510.315,1.002
"K_uu_weight[0, 9]",0.613,0.337,0.139,1.277,0.009,0.01,1433.65,1376.251,1.003
"K_uu_weight[0, 10]",0.552,0.317,0.103,1.17,0.008,0.009,1398.094,1050.131,1.002
"K_uu_weight[0, 11]",0.493,0.296,0.08,1.067,0.008,0.009,1360.919,1056.67,1.002
"K_uu_weight[0, 12]",0.435,0.275,0.056,0.966,0.007,0.008,1267.076,1031.21,1.003
"K_uu_weight[0, 13]",0.381,0.254,0.04,0.868,0.007,0.007,1195.6,1031.076,1.003
"K_uu_weight[0, 14]",0.331,0.232,0.027,0.774,0.006,0.007,1129.238,958.107,1.003
"K_uu_weight[0, 15]",0.285,0.211,0.011,0.679,0.006,0.006,1089.916,954.04,1.003
"K_uu_weight[0, 16]",0.244,0.19,0.003,0.59,0.005,0.006,1067.482,961.65,1.003
"K_uu_weight[0, 17]",0.207,0.17,0.002,0.512,0.005,0.005,1051.79,935.373,1.003
"K_uu_weight[0, 18]",0.174,0.151,0.001,0.446,0.004,0.005,1030.409,857.206,1.003
"K_uu_weight[0, 19]",0.146,0.134,0.001,0.381,0.004,0.004,1015.165,907.841,1.003
"K_uu_weight[0, 20]",0.121,0.117,0.0,0.324,0.003,0.004,1001.766,916.769,1.003
"K_uu_weight[0, 21]",0.1,0.102,0.0,0.276,0.003,0.004,995.514,954.683,1.003
"K_uu_weight[0, 22]",0.082,0.088,0.0,0.233,0.002,0.003,986.145,886.855,1.003
"K_uu_weight[0, 23]",0.067,0.076,0.0,0.198,0.002,0.003,981.633,886.855,1.003
"K_uu_weight[0, 24]",0.054,0.064,0.0,0.167,0.002,0.002,979.327,990.511,1.003
"K_uu_weight[0, 25]",0.043,0.055,0.0,0.139,0.001,0.002,974.482,946.04,1.003
"K_uu_weight[0, 26]",0.035,0.046,0.0,0.114,0.001,0.002,970.521,946.04,1.003
"K_uu_weight[0, 27]",0.028,0.038,0.0,0.093,0.001,0.002,966.861,937.037,1.002
"K_uu_weight[0, 28]",0.022,0.032,0.0,0.076,0.001,0.001,963.535,932.445,1.002
"K_uu_weight[0, 29]",0.017,0.027,0.0,0.061,0.001,0.001,962.423,945.835,1.002
"K_uu_weight[0, 30]",0.013,0.022,0.0,0.048,0.001,0.001,960.797,945.835,1.002
"K_uu_weight[0, 31]",0.01,0.018,0.0,0.039,0.0,0.001,953.874,913.235,1.002
"K_uu_weight[0, 32]",0.008,0.015,0.0,0.031,0.0,0.001,951.007,905.347,1.002
"K_uu_weight[0, 33]",0.006,0.012,0.0,0.025,0.0,0.001,947.598,905.347,1.002
"K_uu_weight[0, 34]",0.005,0.01,0.0,0.019,0.0,0.001,945.116,905.347,1.002
"K_uu_weight[0, 35]",0.004,0.008,0.0,0.015,0.0,0.0,942.401,878.947,1.002
"K_uu_weight[0, 36]",0.003,0.006,0.0,0.012,0.0,0.0,940.507,878.947,1.002
"K_uu_weight[0, 37]",0.002,0.005,0.0,0.009,0.0,0.0,939.435,878.947,1.002
"K_uu_weight[0, 38]",0.002,0.004,0.0,0.007,0.0,0.0,937.7,905.347,1.002
"K_uu_weight[0, 39]",0.001,0.003,0.0,0.005,0.0,0.0,935.794,905.347,1.002
"K_uu_weight[0, 40]",0.001,0.002,0.0,0.004,0.0,0.0,934.809,905.723,1.002
"K_uu_weight[0, 41]",0.001,0.002,0.0,0.003,0.0,0.0,935.032,905.723,1.002
"K_uu_weight[0, 42]",0.0,0.001,0.0,0.002,0.0,0.0,933.403,905.723,1.002
"K_uu_weight[0, 43]",0.0,0.001,0.0,0.002,0.0,0.0,933.115,905.723,1.002
"K_uu_weight[0, 44]",0.0,0.001,0.0,0.001,0.0,0.0,933.009,905.723,1.002
"K_uu_weight[0, 45]",0.0,0.001,0.0,0.001,0.0,0.0,931.528,905.723,1.002
"K_uu_weight[0, 46]",0.0,0.0,0.0,0.001,0.0,0.0,930.499,905.723,1.002
"K_uu_weight[0, 47]",0.0,0.0,0.0,0.0,0.0,0.0,931.201,905.723,1.002
