beta
-0.231633
0.510596
0.791531
0.00988571
-0.210128
0.333922
-0.40334
-0.683836
0.0177289
-0.429358
0.732316
0.893634
0.814498
-0.148836
-0.0917945
-2.41881
-2.61095
0.973971
-0.644743
-1.38229
0.164481
-2.00305
-0.441916
-0.152756
1.03562
0.925527
-0.851593
-0.488698
-0.172946
-0.335864
-0.110453
0.297555
-0.849064
0.65835
-0.783053
-1.16658
1.15263
-0.660322
0.82218
-1.61823
-0.0254508
-0.637733
0.691129
0.67148
0.112299
-0.579949
-0.0439442
-1.34435
0.898294
0.0894092
-0.183064
-0.798135
-0.563584
-0.842919
0.227239
-0.272008
0.475987
-1.13538
0.705435
0.261704
0.25885
0.80532
0.795696
-0.981779
-0.442244
-0.0709244
-0.702255
-0.536965
0.706223
2.02952
0.597653
-0.327011
-0.911983
1.41105
-0.352334
-1.18537
0.196821
-1.41926
-2.96844
-2.3742
1.7007
-2.04343
-2.23414
0.72697
-0.632616
0.00882702
1.50868
0.889341
-0.997906
-0.185178
1.07012
0.423319
-1.18174
1.34884
0.613038
-0.159912
-0.394074
0.909059
0.483922
-0.563261
0.513598
0.233233
-0.82194
0.439
0.438737
0.688216
-1.24067
1.35895
0.524839
-1.94395
-2.76929
-2.4537
1.3736
0.302476
0.334445
-0.42764
0.718751
-1.1398
-0.407642
-0.498524
0.397726
-1.55615
1.84536
-0.27549
-0.730273
-0.71706
0.580563
-1.04789
0.92838
0.976319
1.92079
1.93148
0.266709
1.36866
-1.71614
1.12718
-0.907551
-0.927821
1.17804
1.03509
-2.00323
1.5679
-1.73544
0.888847
-1.15744
-0.652441
1.53665
-0.4384
-0.879738
-0.242855
0.251604
-0.26944
-0.448329
-0.0403476
-0.0493626
0.34115
-0.438088
-0.35503
0.458825
-0.359386
0.100751
-0.503081
-1.32476
1.2805
1.65441
-0.650713
0.229061
-0.454988
0.00455958
-1.15505
1.58773
0.193087
-1.00389
-1.53233
-0.213903
-0.218668
-0.0668079
-0.491384
0.370441
-0.027022
-0.121355
0.213691
-0.0924067
-0.0700084
-0.292131
-0.661997
0.355687
0.657713
-0.248547
-0.761325
-0.465546
-0.720132
0.421068
0.292164
-0.648274
-0.466375
-0.106161
0.725438
0.104734
-0.633676
-0.477465
0.0168552
-0.75501
-0.166835
0.337671
-0.51274
0.322364
0.526643
0.273149
-0.417847
-0.82239
-1.52306
1.72229
1.0958
-0.371174
0.231256
-0.817878
-0.285167
0.315638
-1.58781
-1.73693
2.01666
-1.39488
-1.95493
-1.41601
-0.0890489
-0.51675
0.0914805
-0.393835
0.97929
-0.860902
-2.17174
2.24295
0.740927
-0.554825
0.0689387
-0.206457
0.465128
-1.36431
0.983508
0.785381
0.057754
-0.379034
0.00315251
-0.887421
-1.04538
-0.389279
0.186354
-0.0812289
-0.686746
0.0271915
-0.46111
-0.668406
-1.3416
-1.07184
0.298329
-0.28987
-0.419317
1.03131
0.346571
1.62327
-0.41876
0.159101
0.108791
-0.00947177
-0.204671
0.144866
0.0971693
0.236992
0.206667
0.0650209
-0.827924
2.01775
0.891951
2.00088
