beta
-1.08127
-2.13678
1.58126
0.102401
-0.356884
1.18449
-1.78215
0.010712
0.345108
-0.635103
0.575603
-1.3967
-0.89675
-1.62765
1.42181
0.721833
-1.555
1.1814
-1.65964
0.0751932
0.0810946
-0.451721
-0.174419
0.248715
0.0811264
-0.0362631
-0.218725
0.79496
-1.56476
0.565469
-0.429834
0.0403751
0.0409884
0.167074
-0.470661
-0.156129
-0.363186
0.328841
-2.02003
1.46436
-1.17409
0.751214
-0.933899
0.450911
1.679
-2.02419
-1.14658
1.03196
-1.37521
-0.167185
0.511309
-1.00522
0.0525438
-0.299142
-0.0905193
0.224353
-0.82997
-0.0263252
1.07078
-0.0996391
-0.470669
-1.37164
0.704691
0.405003
0.382733
-0.306968
0.122172
0.621113
-0.698381
0.937776
0.246582
-0.274194
0.647589
-0.680903
0.795785
-0.909396
0.418264
0.00321606
1.23303
-0.566999
-1.81126
1.04064
-1.11758
0.583689
-0.509779
0.0560813
-0.240292
-0.287348
-0.504003
0.11957
-1.50053
-0.584034
1.00351
-0.266872
-0.728126
0.545931
-0.770554
0.542378
-0.977293
0.415841
-0.585286
0.91979
-0.712594
0.85432
0.327223
-0.607558
0.67303
-0.97446
-1.48915
0.56002
-0.511248
0.346254
1.1059
-1.37964
0.229218
1.78026
-1.76637
0.713518
-1.10381
0.601309
-0.090288
-1.01586
-2.29493
0.882263
1.15428
-0.198059
0.320766
1.29774
0.218723
-1.20496
-0.504503
-0.013501
-0.645477
0.613634
-0.644084
-1.63716
-0.0275885
-0.129556
-0.143894
-0.877202
0.226486
-0.349611
1.1148
1.86541
-2.37627
-0.114216
0.790302
0.125577
0.0208557
-0.307233
-0.964025
1.21446
0.0766381
0.453711
-1.13767
-1.97423
1.2831
-0.877264
0.0403763
0.582592
-0.591619
0.49651
0.30548
0.475532
-1.38948
-0.0792055
1.14523
-1.38046
-2.11861
1.94951
-0.973201
0.40305
-0.744829
-0.848958
-0.509822
0.14729
1.21199
1.14374
1.05307
1.01715
-0.802123
0.439944
-0.128462
-1.68634
1.32686
-0.990095
0.675911
1.13618
-0.276015
0.299156
-1.82718
0.75425
0.901943
-0.495249
-0.723724
0.0526062
-0.686481
-0.596515
0.346917
-0.274782
-0.307475
1.52911
-1.48311
0.982823
-0.641672
0.0280203
-0.131462
-1.30283
0.449112
-0.478557
-0.0480981
0.0603688
0.28503
0.47972
-0.0282946
-0.30807
-0.26831
-0.442518
0.484445
-0.656594
0.550984
0.161751
-0.353738
-0.766566
0.255016
1.16099
-1.12112
0.389704
-0.555469
-0.636114
0.787965
-1.03072
-1.32024
-0.369988
0.120004
-0.488367
-0.156049
0.452116
0.687497
0.652979
-0.696112
0.172195
-0.162297
-2.51352
1.65958
-1.72653
1.52858
-2.35554
0.341833
0.0121055
-0.547743
0.921392
-1.02284
-1.49851
-1.71073
-1.45075
0.746163
0.549296
-1.69851
0.985563
-0.217275
0.0182147
-0.81537
-1.33737
0.573608
-1.64109
-0.10419
-0.942075
0.61833
-1.01472
-1.57377
1.16043
0.763639
-0.789496
0.415071
-0.0691884
-1.57919
0.578626
0.0144248
-0.321583
-0.446981
-0.458477
0.370045
-0.887377
0.380699
-0.146488
0.103947
-0.932798
-0.389203
-0.408356
-0.0941734
-0.0148997
-1.60505
-0.579799
-0.911582
-0.15293
-1.45981
0.897431
-1.27205
1.04408
-1.45066
2.02658
0.755976
-0.746622
-0.957276
-0.0870092
0.292411
0.99737
-1.17124
1.88388
-2.27957
2.21529
0.342087
-0.144949
-0.256929
-0.284531
0.0261071
0.0823225
-0.742147
-0.843862
-0.855501
-0.879802
-0.873319
-0.862195
-0.871873
-0.958086
-0.962045
-1.01834
-0.793442
0.52445
-1.25109
0.716976
0.591827
-0.496277
0.933073
-0.198553
-0.508756
0.196717
0.94263
-1.17874
0.14502
-0.080817
-1.05676
-0.882982
0.651641
-0.867762
0.445882
-0.955707
-0.971417
0.765822
0.563222
-0.736948
0.567902
-0.488723
-0.976512
0.536767
-0.553298
0.697143
1.44359
1.65291
-1.93894
-2.24749
1.57556
-1.60045
0.0633429
-0.623703
-0.262977
-0.108695
0.3705
-0.0722259
-1.48129
0.847452
-0.726579
0.0468987
0.760081
-1.16422
-0.217387
0.285436
-0.911919
0.336671
-1.56832
0.0236168
-0.317864
-0.428094
0.234546
-1.09064
0.469102
-0.645055
-2.02026
0.222452
-0.91503
3.06935
0.37701
0.39958
0.449813
-1.47242
0.96813
0.579493
0.456634
0.190273
-0.371902
-0.035292
0.390092
-0.324596
0.625347
-1.74478
1.58326
-1.55686
1.63262
-1.85461
-0.780423
0.57132
-0.780662
0.449051
-1.05396
-1.57101
1.41376
0.108061
-1.46557
0.508791
-1.03514
0.363564
-1.57184
-0.248469
-0.452546
-0.397118
0.468206
0.606088
-1.3109
1.11687
0.469012
0.873533
-0.613926
0.0419746
0.644259
-0.510116
0.354409
-1.82371
0.714309
0.955411
1.70029
-1.63596
0.414535
-0.337719
0.0758675
0.564735
-0.159255
0.271905
-0.683576
-0.315197
0.41857
0.85032
-1.99721
1.13283
1.23733
-0.54213
0.337423
-1.08965
-1.22812
-1.38952
0.951788
-0.720513
0.48394
0.939256
0.844963
-1.33681
0.115707
0.187255
-0.00318241
0.376052
-0.585692
-0.865264
0.0136432
-0.212596
0.0911024
-0.599741
-1.16542
0.618361
0.259746
0.232429
-0.650787
-0.193078
-0.65737
0.682482
-0.848349
-0.132335
0.293793
-0.123747
0.445977
0.453091
-0.241819
0.11588
-0.267098
0.0268744
0.0587078
0.552471
-0.976438
0.167169
-0.433974
0.291389
-0.828543
-1.35033
0.294465
0.275042
-0.226582
0.430739
-0.472923
-1.45214
0.641656
-1.43263
-1.13175
-0.544686
1.12524
1.00034
-0.491546
0.566978
-0.723662
-0.932948
0.458635
0.444513
0.475895
-0.288403
1.19106
1.0038
1.43034
-0.265404
0.000575243
-0.837483
-0.843141
0.733479
-1.27487
0.797469
-0.213641
1.93711
-2.4103
-0.789395
0.0694376
1.30743
-1.57026
-0.468119
0.0511224
-0.618141
0.0824057
-0.576374
-0.385908
-1.43626
-0.196965
-0.796449
0.362167
-0.306608
0.426529
0.411029
0.00410083
0.00570126
1.30199
0.644764
1.04665
0.791554
-0.149964
1.17462
-1.00529
0.660467
-0.739589
1.27571
-0.370032
0.8462
0.933596
0.162693
0.0847723
-0.254468
-0.83267
-0.0910108
-0.0372057
-0.497336
-1.12416
0.951591
0.0175537
1.79846
-1.37909
0.252625
0.199268
0.927135
-1.12476
0.768586
0.365217
-0.53052
0.0818401
-0.84439
-0.96385
0.41135
0.32757
-0.978321
0.0271781
-0.51018
-1.59941
-1.65423
-1.43085
2.60797
-2.5925
-0.798711
-0.148651
0.40003
0.690477
0.0659983
-0.248178
-0.485964
0.220832
0.376291
0.340855
-1.28995
0.205207
0.110292
-0.427852
-0.0872859
-0.672833
-0.752832
0.143243
-0.287986
-0.748472
0.472542
-1.44473
-0.589392
-1.91325
0.697416
-0.255954
-0.771529
-0.0785143
-0.699633
-0.956554
0.0482018
0.162257
2.48421
0.0871439
1.47002
0.778681
0.790557
0.400201
-0.504479
0.882718
1.27484
-0.612424
0.244163
0.876856
-1.17026
2.64901
2.12063
-0.593912
0.775226
1.27903
-1.6145
1.38719
0.87918
1.89334
0.599705
0.118454
-0.144306
0.107467
-0.670353
1.09275
-1.30777
1.66663
-1.06507
-0.558164
-0.359687
0.0105016
-1.36285
-1.54394
0.723342
-0.341935
0.162578
-0.118053
1.18989
-1.29861
0.640085
0.713757
-0.261453
0.0713195
0.0713195
0.0762015
0.0762015
0.0851226
0.0836162
-0.684376
0.531007
0.281907
0.493959
-0.685934
-0.710788
-1.37232
-1.45358
-0.440181
-0.330712
-0.702809
