beta
0.756716
-0.281231
0.40893
-0.520468
0.769307
-0.109837
0.594085
-0.489019
0.00599549
-0.322975
0.408111
2.48336
-0.213664
-0.993826
-0.801454
0.197034
1.42795
1.04951
0.185106
-0.0182319
0.744577
0.159289
0.388643
0.710345
-1.03178
-0.308228
-0.350385
0.988652
0.883934
-0.358341
-0.445119
0.845647
0.286932
0.0151528
2.13712
-0.602982
1.27237
0.819183
0.577261
-0.303144
-0.796432
1.74024
2.25067
1.11524
1.48326
0.0848207
0.994462
1.28003
0.702314
0.245558
-1.00555
0.716257
-0.341318
-0.63819
0.669374
-1.19251
0.777507
1.05385
1.28415
-0.351663
0.549738
1.11217
1.55759
1.15003
-0.27506
0.434785
0.810161
1.2996
-1.32503
-0.210445
-0.183042
0.905475
0.387057
0.312824
0.465428
-0.419548
0.654774
0.426175
0.429881
1.22668
0.825319
1.06258
1.37046
0.788025
1.00259
0.745466
1.09001
0.974656
0.688625
-0.274544
1.21945
-0.936429
-0.411035
-0.336844
1.48464
-1.04356
0.0143581
1.61513
-0.56533
0.289379
0.0287681
0.409901
0.434468
0.58019
-0.309191
-0.852088
0.00283738
-0.236625
0.385502
-0.124116
0.657518
-0.0922539
0.476977
0.499154
0.614612
-0.57933
-0.0136819
0.677469
-0.192943
0.597396
0.277681
0.354385
1.41541
0.403059
-0.946575
0.684328
-0.105667
-0.149413
-1.74679
-2.34452
-2.1313
1.03135
-0.840428
-1.15256
2.01112
-0.19623
-0.371333
0.849453
1.0042
1.44124
-0.1094
1.00395
-0.915779
1.84654
1.78281
1.75562
1.73886
0.0830159
-0.345404
-0.92345
1.29057
-0.415126
-1.65808
0.984277
0.349105
0.395944
0.731599
0.69167
0.421863
0.610778
-0.481091
-0.440734
0.709727
-1.32263
0.646535
0.504382
1.09835
1.37058
0.0629014
-0.118726
-0.466286
0.0242989
-0.377648
0.40648
1.01978
0.72636
-0.0433426
0.326568
0.0946752
0.188505
-0.502541
0.333512
0.813158
-0.153904
-0.101806
0.0604728
1.70114
-0.398373
0.625983
-0.37158
0.245908
-0.485777
0.752856
-0.165448
-0.621351
-1.24141
0.656136
0.327739
-0.0728529
1.44383
-0.158358
-1.66367
-0.0937987
1.37918
1.2612
0.263465
0.402736
0.0440148
-0.127925
0.704333
2.35675
0.884243
-1.12684
-0.696192
-0.28973
-1.16816
0.858884
0.284895
0.390935
0.0782584
0.0271005
0.951598
-0.951611
-0.425561
1.01097
0.666207
-0.998578
0.745306
0.603138
0.677712
-0.291512
1.06189
-0.108102
-0.522087
1.87564
0.813561
-0.746163
0.974155
0.418232
-0.725006
0.384845
-0.0952734
1.24644
-1.05587
-0.990422
0.637922
-1.39286
1.56897
0.50968
1.15813
-0.799709
0.523152
0.89907
0.572138
0.668767
0.660219
0.666106
0.669332
0.630353
0.418748
0.662842
0.616087
0.343989
1.47974
0.393723
0.889683
1.36323
0.86703
0.0701807
-0.151767
-0.358212
-0.404802
1.38464
1.05144
0.13721
0.10437
1.25214
0.233609
-0.114967
0.0183618
0.0193566
-0.51075
-0.71867
-0.0872202
1.47826
-0.366263
-0.701373
1.6304
-0.289355
0.159212
0.512615
0.33852
0.827964
0.388381
0.572343
0.336737
0.428549
-0.7818
-0.131694
-0.833264
0.936136
0.0887592
0.627359
-0.0355529
-0.00456944
0.309035
1.67468
-0.338707
-0.5294
0.374092
0.200386
-0.289065
0.789172
0.152079
2.50948
-2.12906
0.420313
0.202005
-0.00627545
0.408279
0.646991
0.675174
0.361259
0.864044
-0.752663
0.17809
1.01188
0.0772108
0.722344
-0.729704
1.57085
0.487263
-0.89859
0.38666
0.204035
0.0256468
0.351766
-0.514875
2.0218
-0.748453
1.65128
0.931918
-0.758547
0.334022
0.382309
-0.950265
1.26369
-0.364297
0.325685
-0.529662
0.186357
0.0139396
0.412696
0.824908
0.122466
-0.209393
-0.168936
1.04057
-0.756455
0.452218
0.248219
0.462463
1.34959
0.668785
0.208422
0.0836577
-0.122607
0.130187
1.37417
-0.407387
1.2575
0.445718
0.612472
0.0188524
0.487148
1.49226
-0.459508
1.22477
1.46254
1.22125
1.52269
0.620278
0.883456
0.56091
-0.856731
-0.374046
0.544838
0.404939
0.974362
-0.569978
0.241154
0.442864
0.0537729
1.7692
-1.99927
-0.980962
-0.330332
-0.298973
-0.571731
-0.129175
0.394332
-0.50311
-0.48299
-0.04798
0.561985
-0.0415459
