beta
0.0353474
-0.359955
-0.234085
0.286894
-0.0265681
-0.0608402
-0.895685
0.272489
-1.34512
-1.06479
-0.552036
0.00548907
-0.962661
-0.918142
0.393759
-0.502625
-0.373659
-0.7173
0.874699
0.698891
0.0891436
-0.543878
-0.572951
0.332971
-0.550493
0.339364
-1.24107
1.45941
-0.373167
-0.37624
-0.256397
0.305545
-0.0612165
-0.357089
-0.356101
-0.287904
0.367189
-1.08052
-0.272585
-0.261465
0.0447245
0.676795
1.38346
-0.590079
-1.00209
-0.201619
-0.133516
-0.302604
0.0153909
-0.849324
0.744561
-0.923625
-0.722129
-1.76908
1.491
0.566974
-1.03509
0.352921
-0.783349
0.448277
-0.517199
-0.297392
0.0162106
-0.945727
1.23394
1.35459
0.319633
-0.552628
-0.990204
-1.31111
-0.859479
-0.0842086
-0.939366
0.327739
-0.422486
1.02617
-1.45266
0.686832
-0.819509
1.17527
0.647146
0.574809
-1.5582
-0.085891
-0.112732
-0.48189
-0.40678
-0.886396
0.32034
-1.16358
-0.750338
-0.253774
0.199496
1.27257
1.52679
-1.92614
-0.359533
0.59457
-0.588533
0.00872173
-0.227543
-1.20542
0.781132
-0.740756
-0.729421
0.497801
0.836718
-0.840474
0.465232
-1.32408
-0.947013
0.0851353
-1.43298
0.189401
0.906125
-1.85728
1.43188
0.257737
0.429462
0.237379
-0.0302298
1.14803
-1.28438
-1.91395
-0.007143
0.895972
-1.47978
1.32014
-1.41606
1.24837
1.461
-0.879872
1.09684
0.0616875
-0.295062
-0.525575
-0.264363
-0.560381
-0.0195229
-0.985976
1.00641
-1.37796
-2.15445
1.96098
-1.05262
1.1211
-1.48997
1.53148
-1.73598
1.34147
-1.79233
1.8694
0.364007
1.41451
-1.58612
-0.331501
-0.133128
-0.0274772
-1.23421
-0.0472675
0.2096
-0.231586
-0.701795
0.291407
-1.24537
-0.292258
0.668234
0.108271
-0.333565
-0.12571
0.204246
0.298409
-1.08032
-0.857357
0.660882
-1.24743
0.672903
-0.825603
-0.547784
0.822636
0.318508
-2.4793
-2.64089
0.734633
-0.547906
-0.823266
-0.0550289
-0.559468
-0.550584
-0.264205
-0.435588
-0.213035
0.795278
-1.44519
1.01866
0.597427
1.69233
1.43906
-1.86932
0.274714
-0.95452
-0.568265
0.552303
-0.870182
0.00378032
1.20237
-1.76053
-1.05396
-0.775354
-0.297926
0.701881
0.00442236
0.717186
1.42095
-2.00128
1.6398
-1.99071
1.57829
-0.580338
-0.337757
-1.77277
0.98039
-1.89211
0.973118
-1.187
-0.294252
-0.0617989
-1.77569
-1.40181
-0.897674
0.0985958
-0.383492
-0.333588
-0.494699
-0.333726
-0.842877
0.530562
-0.136394
-0.243729
-0.087748
-1.05681
0.876113
-1.2543
-0.588706
-1.23604
0.494181
-1.1563
-0.850951
-0.709651
0.633812
-1.6584
0.864273
-1.62394
-2.25639
1.83264
0.643206
-1.21646
1.17437
-1.59864
0.29329
-0.240982
-0.12111
-0.144977
-0.545887
-0.456332
-0.615564
0.04858
-0.316044
-0.284885
0.0154025
-0.386298
-0.0440107
-0.136542
-0.192252
1.10827
-1.79196
1.10318
0.541289
-0.32744
0.105922
-1.19664
0.567009
-1.59793
1.5873
-0.963103
0.720785
1.044
-1.47263
0.805338
1.19072
0.851553
0.994384
-1.19778
-0.230483
-0.986973
0.314347
0.591258
-2.33482
0.431877
-0.853894
0.680476
0.127637
-0.0982201
0.35654
-0.312828
-0.440987
-0.0641055
-0.285462
-0.0874404
-0.678072
-0.38331
-1.26519
0.299252
0.476619
-0.580879
-0.117432
0.678968
-0.388728
1.93822
-1.6693
2.17806
-0.191949
0.70964
-1.93884
-2.24673
1.60146
-1.08286
-0.382571
0.316456
-0.28228
0.445073
0.1177
-0.0631714
-1.36196
0.118356
-0.418612
0.0159204
-1.18253
0.355622
1.3498
-0.963776
0.727232
0.509003
1.80403
-1.71804
1.08626
-1.31559
0.314315
-0.4022
-0.0484588
-0.86526
-0.270047
-0.0872545
1.29049
-1.2853
0.692382
0.793845
-1.46946
2.48649
-0.692007
0.486357
1.05974
-1.2837
-0.760703
-0.719935
0.834222
1.21282
0.1744
0.645267
-0.959484
-0.979197
-0.426166
0.325404
-0.244214
0.342539
-0.044658
-0.57698
0.731059
-1.12663
0.816574
-1.84561
1.05078
-1.05796
-1.69872
1.15262
0.636948
1.0212
-0.995713
-0.544755
-0.838585
0.819369
-0.561988
0.410882
-1.79326
0.721135
-0.566781
0.812118
-1.47116
-0.309784
