,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"eta_inducing_raw[29, 0]",-0.135,0.955,-1.905,1.671,0.016,0.021,3706.571,1473.011,1.002
"eta_inducing_raw[29, 1]",-0.076,0.947,-2.063,1.614,0.016,0.025,3685.91,1374.414,1.003
"eta_inducing_raw[30, 0]",-0.083,0.925,-1.792,1.625,0.017,0.025,2972.514,1176.679,1.001
"eta_inducing_raw[30, 1]",-0.099,0.983,-1.876,1.704,0.018,0.032,3518.243,1381.557,1.004
"eta_inducing_raw[31, 0]",-0.012,0.957,-1.804,1.677,0.017,0.024,3025.692,1293.377,1.0
"eta_inducing_raw[31, 1]",-0.076,0.997,-1.944,1.844,0.017,0.025,3591.533,1335.159,0.999
"eta_inducing_raw[32, 0]",0.043,0.929,-1.735,1.803,0.017,0.026,2782.679,1455.571,1.001
"eta_inducing_raw[32, 1]",-0.095,0.998,-1.886,1.8,0.018,0.025,3118.398,1560.784,1.006
"eta_inducing_raw[33, 0]",0.183,1.009,-1.634,2.127,0.017,0.032,3450.589,1122.797,1.001
"eta_inducing_raw[33, 1]",-0.088,1.006,-1.952,1.777,0.015,0.026,4230.728,1284.723,1.001
"eta_inducing_raw[34, 0]",0.215,0.949,-1.634,1.951,0.015,0.024,3822.753,1411.393,1.002
"eta_inducing_raw[34, 1]",-0.108,0.98,-1.931,1.748,0.016,0.025,3809.066,1295.243,1.004
"eta_inducing_raw[35, 0]",0.338,0.97,-1.432,2.113,0.014,0.024,4718.781,1650.852,1.001
"eta_inducing_raw[35, 1]",-0.063,1.001,-1.878,1.885,0.017,0.025,3538.326,1342.801,1.008
"eta_inducing_raw[36, 0]",0.361,0.999,-1.51,2.27,0.018,0.024,3214.662,1514.362,1.002
"eta_inducing_raw[36, 1]",-0.088,1.003,-1.827,1.945,0.016,0.025,4177.259,1504.632,1.002
"eta_inducing_raw[37, 0]",0.378,0.959,-1.519,2.076,0.016,0.022,3736.959,1454.052,1.0
"eta_inducing_raw[37, 1]",-0.065,0.987,-1.954,1.754,0.016,0.023,4002.824,1505.985,1.003
"eta_inducing_raw[38, 0]",0.397,0.986,-1.476,2.126,0.015,0.027,4074.246,1359.497,1.001
"eta_inducing_raw[38, 1]",-0.082,1.045,-2.051,1.777,0.017,0.029,3972.115,1311.719,1.0
"eta_inducing_raw[39, 0]",0.378,0.911,-1.46,1.93,0.017,0.022,2952.539,1285.412,1.006
"eta_inducing_raw[39, 1]",-0.058,0.942,-1.839,1.715,0.016,0.025,3601.392,1317.962,1.002
"eta_inducing_raw[40, 0]",0.338,0.918,-1.432,1.963,0.016,0.022,3510.035,1439.028,1.001
"eta_inducing_raw[40, 1]",-0.038,0.953,-1.805,1.702,0.016,0.024,3812.187,1364.351,1.008
"eta_inducing_raw[41, 0]",0.309,0.944,-1.539,1.885,0.016,0.021,3743.867,1515.53,1.0
"eta_inducing_raw[41, 1]",-0.053,0.997,-1.829,1.78,0.016,0.027,3764.224,1340.409,1.004
"eta_inducing_raw[42, 0]",0.229,0.993,-1.728,1.968,0.017,0.024,3538.02,1390.224,1.002
"eta_inducing_raw[42, 1]",-0.044,1.002,-1.905,1.764,0.016,0.029,4039.82,1238.557,1.001
"eta_inducing_raw[43, 0]",0.223,0.975,-1.6,2.07,0.016,0.025,3544.27,1220.475,1.004
"eta_inducing_raw[43, 1]",-0.023,0.998,-1.826,1.876,0.015,0.022,4354.27,1498.225,1.0
"eta_inducing_raw[44, 0]",0.158,0.985,-1.619,1.978,0.018,0.03,3171.388,1456.412,1.0
"eta_inducing_raw[44, 1]",-0.064,0.977,-1.776,1.867,0.016,0.026,3498.707,1146.52,1.004
"eta_inducing_raw[45, 0]",0.123,0.999,-1.609,2.019,0.017,0.024,3399.025,1610.94,1.002
"eta_inducing_raw[45, 1]",-0.018,1.01,-1.972,1.776,0.015,0.026,4810.681,1323.358,1.001
"eta_inducing_raw[46, 0]",0.096,1.009,-1.858,1.937,0.017,0.03,3654.276,1294.948,1.003
"eta_inducing_raw[46, 1]",-0.031,1.002,-1.924,1.915,0.016,0.029,4034.032,1413.979,1.005
"eta_inducing_raw[47, 0]",0.075,0.989,-1.71,1.969,0.017,0.024,3196.985,1347.235,1.004
"eta_inducing_raw[47, 1]",-0.032,1.007,-1.853,1.892,0.016,0.027,4049.037,1569.208,1.0
"eta_inducing_raw[48, 0]",0.054,0.975,-1.68,1.998,0.016,0.024,3614.518,1446.601,1.002
"eta_inducing_raw[48, 1]",-0.031,1.034,-1.994,1.828,0.018,0.024,3397.693,1459.701,1.002
"eta_inducing_raw[49, 0]",0.039,1.038,-1.886,1.98,0.015,0.026,4343.922,1384.856,1.006
"eta_inducing_raw[49, 1]",-0.041,1.016,-1.973,1.829,0.015,0.029,4468.063,1362.613,1.002
"eta_inducing[0, 0]",-1.699,0.501,-2.655,-0.817,0.011,0.01,2206.753,1594.608,1.004
"eta_inducing[0, 1]",-1.254,0.502,-2.122,-0.374,0.017,0.011,828.675,1074.21,1.004
"eta_inducing[1, 0]",-0.573,0.779,-2.094,0.802,0.015,0.019,2636.632,1445.912,1.001
"eta_inducing[1, 1]",-0.072,0.757,-1.485,1.408,0.016,0.018,2137.428,1306.638,1.001
"eta_inducing[2, 0]",-0.632,0.927,-2.238,1.269,0.016,0.023,3445.635,1464.401,1.005
"eta_inducing[2, 1]",-0.02,0.877,-1.672,1.578,0.017,0.021,2571.784,1456.848,1.002
"eta_inducing[3, 0]",-0.781,0.917,-2.49,0.992,0.016,0.022,3277.386,1857.93,1.001
"eta_inducing[3, 1]",-0.008,0.986,-1.813,2.009,0.016,0.027,3684.998,1353.267,1.006
"eta_inducing[4, 0]",-0.663,0.897,-2.272,1.085,0.017,0.022,2833.344,1242.767,1.007
"eta_inducing[4, 1]",-0.087,0.99,-2.072,1.711,0.016,0.026,4074.237,1445.443,1.0
"eta_inducing[5, 0]",-0.532,0.959,-2.378,1.206,0.016,0.022,3557.721,1690.545,1.012
"eta_inducing[5, 1]",-0.052,1.036,-1.928,1.982,0.018,0.032,3108.63,1156.75,1.003
"eta_inducing[6, 0]",-0.402,0.956,-2.094,1.453,0.017,0.022,3244.934,1391.429,1.0
"eta_inducing[6, 1]",-0.094,0.997,-1.854,1.781,0.015,0.023,4194.499,1470.541,1.001
"eta_inducing[7, 0]",-0.279,0.957,-1.971,1.498,0.017,0.02,3031.399,1779.814,1.001
"eta_inducing[7, 1]",-0.139,1.015,-2.097,1.78,0.018,0.027,3320.786,1169.749,1.004
"eta_inducing[8, 0]",-0.117,0.987,-1.833,1.883,0.018,0.026,2929.171,1360.603,1.001
"eta_inducing[8, 1]",-0.116,0.93,-1.925,1.561,0.017,0.023,2823.861,1396.717,1.001
"eta_inducing[9, 0]",0.054,0.955,-1.889,1.836,0.018,0.024,2736.595,1547.701,1.001
"eta_inducing[9, 1]",-0.131,1.012,-2.084,1.66,0.017,0.029,3508.282,1057.884,1.0
"eta_inducing[10, 0]",0.192,1.008,-1.611,2.194,0.016,0.024,4082.0,1510.783,1.009
"eta_inducing[10, 1]",-0.177,0.985,-2.027,1.635,0.018,0.024,2985.478,1630.308,1.0
"eta_inducing[11, 0]",0.311,0.927,-1.336,2.103,0.018,0.022,2528.019,1081.52,1.001
"eta_inducing[11, 1]",-0.148,0.956,-1.94,1.673,0.017,0.026,3082.04,1358.385,1.009
"eta_inducing[12, 0]",0.444,0.942,-1.3,2.212,0.015,0.022,3965.205,1613.061,0.999
"eta_inducing[12, 1]",-0.145,1.02,-2.152,1.635,0.019,0.025,2864.22,1256.967,1.007
"eta_inducing[13, 0]",0.446,0.961,-1.356,2.205,0.018,0.022,2914.438,1511.317,1.003
"eta_inducing[13, 1]",-0.191,0.954,-2.056,1.511,0.015,0.025,3837.385,1538.714,1.004
"eta_inducing[14, 0]",0.488,0.94,-1.38,2.185,0.016,0.026,3303.66,1614.042,1.0
"eta_inducing[14, 1]",-0.189,0.938,-1.86,1.566,0.016,0.024,3535.167,1545.321,1.0
"eta_inducing[15, 0]",0.514,0.949,-1.406,2.175,0.018,0.023,2674.843,1272.867,1.0
"eta_inducing[15, 1]",-0.174,1.009,-2.223,1.622,0.017,0.031,3357.242,1067.336,1.005
"eta_inducing[16, 0]",0.475,0.957,-1.41,2.115,0.017,0.022,3003.282,1376.24,1.003
"eta_inducing[16, 1]",-0.184,0.99,-1.923,1.748,0.018,0.025,3230.69,1507.223,1.001
"eta_inducing[17, 0]",0.448,0.937,-1.305,2.13,0.017,0.02,3211.043,1465.302,1.003
"eta_inducing[17, 1]",-0.195,1.0,-1.957,1.783,0.02,0.025,2507.678,1146.936,1.003
"eta_inducing[18, 0]",0.39,0.964,-1.532,2.092,0.016,0.024,3630.43,1401.704,0.999
"eta_inducing[18, 1]",-0.188,0.982,-2.052,1.595,0.015,0.021,4261.691,1569.503,1.0
"eta_inducing[19, 0]",0.348,0.968,-1.502,2.157,0.021,0.025,2207.548,1391.223,1.0
"eta_inducing[19, 1]",-0.182,1.001,-2.261,1.548,0.018,0.032,3092.507,1108.64,1.002
"eta_inducing[20, 0]",0.266,0.943,-1.49,2.06,0.015,0.023,3897.393,1488.871,1.003
"eta_inducing[20, 1]",-0.149,0.949,-1.986,1.561,0.018,0.029,2706.43,1221.209,1.01
"eta_inducing[21, 0]",0.204,0.92,-1.47,1.887,0.018,0.02,2677.313,1539.289,1.002
"eta_inducing[21, 1]",-0.189,0.976,-1.923,1.733,0.016,0.026,3876.178,924.969,1.007
"eta_inducing[22, 0]",0.13,0.993,-1.559,2.195,0.017,0.026,3392.014,1419.366,1.002
"eta_inducing[22, 1]",-0.134,0.985,-1.801,1.832,0.016,0.025,3703.982,1419.45,1.003
"eta_inducing[23, 0]",0.08,1.031,-1.89,2.032,0.02,0.03,2579.325,1159.856,1.0
"eta_inducing[23, 1]",-0.128,0.977,-1.931,1.728,0.016,0.025,3758.4,1416.41,1.003
"eta_inducing[24, 0]",-0.008,0.983,-1.853,1.791,0.016,0.024,3605.933,1588.617,1.003
"eta_inducing[24, 1]",-0.152,0.939,-1.984,1.542,0.015,0.027,4015.79,1405.907,1.001
"eta_inducing[25, 0]",-0.078,0.942,-1.841,1.646,0.018,0.023,2804.495,1496.49,1.001
"eta_inducing[25, 1]",-0.141,0.981,-2.03,1.715,0.018,0.026,3018.634,1279.314,1.0
"eta_inducing[26, 0]",-0.139,0.938,-1.976,1.591,0.017,0.024,3192.958,1267.13,1.001
"eta_inducing[26, 1]",-0.136,0.948,-1.956,1.588,0.017,0.024,3201.177,1296.384,1.0
"eta_inducing[27, 0]",-0.156,0.918,-1.861,1.589,0.017,0.021,2809.387,1654.501,1.002
"eta_inducing[27, 1]",-0.134,0.996,-1.954,1.773,0.018,0.025,3208.623,1432.889,0.999
"eta_inducing[28, 0]",-0.179,0.915,-2.067,1.387,0.016,0.02,3262.104,1518.824,1.001
"eta_inducing[28, 1]",-0.113,1.024,-2.045,1.753,0.019,0.027,2795.396,1268.65,1.006
"eta_inducing[29, 0]",-0.135,0.955,-1.905,1.671,0.016,0.021,3706.571,1473.011,1.002
"eta_inducing[29, 1]",-0.076,0.947,-2.063,1.614,0.016,0.025,3685.91,1374.414,1.003
"eta_inducing[30, 0]",-0.083,0.925,-1.792,1.625,0.017,0.025,2972.514,1176.679,1.001
"eta_inducing[30, 1]",-0.099,0.983,-1.876,1.704,0.018,0.032,3518.243,1381.557,1.004
"eta_inducing[31, 0]",-0.012,0.957,-1.804,1.677,0.017,0.024,3025.692,1293.377,1.0
"eta_inducing[31, 1]",-0.076,0.997,-1.944,1.844,0.017,0.025,3591.533,1335.159,0.999
"eta_inducing[32, 0]",0.043,0.929,-1.735,1.803,0.017,0.026,2782.679,1455.571,1.001
"eta_inducing[32, 1]",-0.095,0.998,-1.886,1.8,0.018,0.025,3118.398,1560.784,1.006
"eta_inducing[33, 0]",0.183,1.009,-1.634,2.127,0.017,0.032,3450.589,1122.797,1.001
"eta_inducing[33, 1]",-0.088,1.006,-1.952,1.777,0.015,0.026,4230.728,1284.723,1.001
"eta_inducing[34, 0]",0.215,0.949,-1.634,1.951,0.015,0.024,3822.753,1411.393,1.002
"eta_inducing[34, 1]",-0.108,0.98,-1.931,1.748,0.016,0.025,3809.066,1295.243,1.004
"eta_inducing[35, 0]",0.338,0.97,-1.432,2.113,0.014,0.024,4718.781,1650.852,1.001
"eta_inducing[35, 1]",-0.063,1.001,-1.878,1.885,0.017,0.025,3538.326,1342.801,1.008
"eta_inducing[36, 0]",0.361,0.999,-1.51,2.27,0.018,0.024,3214.662,1514.362,1.002
"eta_inducing[36, 1]",-0.088,1.003,-1.827,1.945,0.016,0.025,4177.259,1504.632,1.002
"eta_inducing[37, 0]",0.378,0.959,-1.519,2.076,0.016,0.022,3736.959,1454.052,1.0
"eta_inducing[37, 1]",-0.065,0.987,-1.954,1.754,0.016,0.023,4002.824,1505.985,1.003
"eta_inducing[38, 0]",0.397,0.986,-1.476,2.126,0.015,0.027,4074.246,1359.497,1.001
"eta_inducing[38, 1]",-0.082,1.045,-2.051,1.777,0.017,0.029,3972.115,1311.719,1.0
"eta_inducing[39, 0]",0.378,0.911,-1.46,1.93,0.017,0.022,2952.539,1285.412,1.006
"eta_inducing[39, 1]",-0.058,0.942,-1.839,1.715,0.016,0.025,3601.392,1317.962,1.002
"eta_inducing[40, 0]",0.338,0.918,-1.432,1.963,0.016,0.022,3510.035,1439.028,1.001
"eta_inducing[40, 1]",-0.038,0.953,-1.805,1.702,0.016,0.024,3812.187,1364.351,1.008
"eta_inducing[41, 0]",0.309,0.944,-1.539,1.885,0.016,0.021,3743.867,1515.53,1.0
"eta_inducing[41, 1]",-0.053,0.997,-1.829,1.78,0.016,0.027,3764.224,1340.409,1.004
"eta_inducing[42, 0]",0.229,0.993,-1.728,1.968,0.017,0.024,3538.02,1390.224,1.002
"eta_inducing[42, 1]",-0.044,1.002,-1.905,1.764,0.016,0.029,4039.82,1238.557,1.001
"eta_inducing[43, 0]",0.223,0.975,-1.6,2.07,0.016,0.025,3544.27,1220.475,1.004
"eta_inducing[43, 1]",-0.023,0.998,-1.826,1.876,0.015,0.022,4354.27,1498.225,1.0
"eta_inducing[44, 0]",0.158,0.985,-1.619,1.978,0.018,0.03,3171.388,1456.412,1.0
"eta_inducing[44, 1]",-0.064,0.977,-1.776,1.867,0.016,0.026,3498.707,1146.52,1.004
"eta_inducing[45, 0]",0.123,0.999,-1.609,2.019,0.017,0.024,3399.025,1610.94,1.002
"eta_inducing[45, 1]",-0.018,1.01,-1.972,1.776,0.015,0.026,4810.681,1323.358,1.001
"eta_inducing[46, 0]",0.096,1.009,-1.858,1.937,0.017,0.03,3654.276,1294.948,1.003
"eta_inducing[46, 1]",-0.031,1.002,-1.924,1.915,0.016,0.029,4034.032,1413.979,1.005
"eta_inducing[47, 0]",0.075,0.989,-1.71,1.969,0.017,0.024,3196.985,1347.235,1.004
"eta_inducing[47, 1]",-0.032,1.007,-1.853,1.892,0.016,0.027,4049.037,1569.208,1.0
"eta_inducing[48, 0]",0.054,0.975,-1.68,1.998,0.016,0.024,3614.518,1446.601,1.002
"eta_inducing[48, 1]",-0.031,1.034,-1.994,1.828,0.018,0.024,3397.693,1459.701,1.002
"eta_inducing[49, 0]",0.039,1.038,-1.886,1.98,0.015,0.026,4343.922,1384.856,1.006
"eta_inducing[49, 1]",-0.041,1.016,-1.973,1.829,0.015,0.029,4468.063,1362.613,1.002
"K_uu_weight[0, 0]",0.98,0.447,0.343,1.851,0.011,0.012,1637.046,1423.879,1.001
"K_uu_weight[0, 1]",0.974,0.445,0.34,1.839,0.011,0.012,1634.948,1423.879,1.001
"K_uu_weight[0, 2]",0.957,0.439,0.331,1.809,0.011,0.012,1623.475,1445.512,1.001
"K_uu_weight[0, 3]",0.93,0.43,0.307,1.743,0.01,0.012,1607.21,1469.372,1.001
"K_uu_weight[0, 4]",0.893,0.418,0.287,1.68,0.01,0.012,1582.258,1491.179,1.001
"K_uu_weight[0, 5]",0.848,0.403,0.262,1.597,0.01,0.011,1547.907,1515.09,1.0
"K_uu_weight[0, 6]",0.797,0.386,0.244,1.508,0.01,0.011,1513.661,1517.146,1.0
"K_uu_weight[0, 7]",0.741,0.368,0.209,1.413,0.009,0.01,1469.899,1494.81,1.0
"K_uu_weight[0, 8]",0.682,0.349,0.189,1.317,0.009,0.01,1427.298,1518.856,1.0
"K_uu_weight[0, 9]",0.621,0.33,0.158,1.222,0.008,0.01,1386.35,1495.514,1.0
"K_uu_weight[0, 10]",0.56,0.309,0.133,1.126,0.008,0.009,1342.578,1444.813,1.0
"K_uu_weight[0, 11]",0.5,0.288,0.096,1.023,0.007,0.009,1304.996,1422.863,1.0
"K_uu_weight[0, 12]",0.443,0.268,0.059,0.919,0.007,0.008,1270.415,1458.828,1.001
"K_uu_weight[0, 13]",0.388,0.247,0.057,0.844,0.006,0.008,1245.385,1427.544,1.001
"K_uu_weight[0, 14]",0.338,0.226,0.026,0.747,0.006,0.007,1223.78,1460.49,1.001
"K_uu_weight[0, 15]",0.292,0.205,0.019,0.668,0.005,0.007,1208.418,1387.175,1.001
"K_uu_weight[0, 16]",0.25,0.185,0.012,0.587,0.005,0.006,1194.732,1377.607,1.002
"K_uu_weight[0, 17]",0.212,0.166,0.001,0.509,0.004,0.006,1181.705,1346.3,1.002
"K_uu_weight[0, 18]",0.179,0.148,0.004,0.446,0.004,0.005,1173.272,1284.363,1.002
"K_uu_weight[0, 19]",0.15,0.131,0.0,0.385,0.003,0.005,1165.641,1282.026,1.002
"K_uu_weight[0, 20]",0.124,0.115,0.0,0.329,0.003,0.004,1158.423,1281.903,1.002
"K_uu_weight[0, 21]",0.103,0.1,0.0,0.279,0.003,0.004,1153.754,1299.427,1.003
"K_uu_weight[0, 22]",0.084,0.087,0.0,0.235,0.002,0.004,1146.322,1273.981,1.003
"K_uu_weight[0, 23]",0.069,0.075,0.0,0.199,0.002,0.003,1142.451,1336.777,1.002
"K_uu_weight[0, 24]",0.056,0.064,0.0,0.166,0.002,0.003,1139.807,1346.06,1.002
"K_uu_weight[0, 25]",0.045,0.055,0.0,0.137,0.001,0.003,1135.06,1308.725,1.002
"K_uu_weight[0, 26]",0.036,0.046,0.0,0.113,0.001,0.002,1134.545,1281.813,1.002
"K_uu_weight[0, 27]",0.029,0.039,0.0,0.092,0.001,0.002,1132.121,1281.813,1.002
"K_uu_weight[0, 28]",0.023,0.033,0.0,0.075,0.001,0.002,1130.268,1299.635,1.002
"K_uu_weight[0, 29]",0.018,0.027,0.0,0.061,0.001,0.002,1128.461,1295.463,1.002
"K_uu_weight[0, 30]",0.014,0.023,0.0,0.049,0.001,0.002,1126.331,1295.463,1.002
"K_uu_weight[0, 31]",0.011,0.019,0.0,0.04,0.0,0.002,1126.533,1295.463,1.002
"K_uu_weight[0, 32]",0.008,0.015,0.0,0.032,0.0,0.001,1125.071,1300.12,1.002
"K_uu_weight[0, 33]",0.007,0.013,0.0,0.025,0.0,0.001,1123.537,1332.491,1.002
"K_uu_weight[0, 34]",0.005,0.01,0.0,0.019,0.0,0.001,1122.219,1336.576,1.002
"K_uu_weight[0, 35]",0.004,0.009,0.0,0.015,0.0,0.001,1120.389,1336.845,1.002
"K_uu_weight[0, 36]",0.003,0.007,0.0,0.012,0.0,0.001,1119.464,1336.845,1.001
"K_uu_weight[0, 37]",0.002,0.006,0.0,0.009,0.0,0.001,1118.09,1336.845,1.001
"K_uu_weight[0, 38]",0.002,0.005,0.0,0.007,0.0,0.001,1117.036,1336.845,1.001
"K_uu_weight[0, 39]",0.001,0.004,0.0,0.005,0.0,0.001,1115.378,1336.845,1.001
"K_uu_weight[0, 40]",0.001,0.003,0.0,0.004,0.0,0.001,1115.095,1336.845,1.001
"K_uu_weight[0, 41]",0.001,0.002,0.0,0.003,0.0,0.001,1114.121,1352.051,1.001
"K_uu_weight[0, 42]",0.001,0.002,0.0,0.002,0.0,0.001,1114.113,1352.051,1.001
"K_uu_weight[0, 43]",0.0,0.002,0.0,0.002,0.0,0.0,1113.426,1352.051,1.001
"K_uu_weight[0, 44]",0.0,0.001,0.0,0.001,0.0,0.0,1112.262,1352.051,1.001
"K_uu_weight[0, 45]",0.0,0.001,0.0,0.001,0.0,0.0,1112.531,1356.41,1.001
