,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
alpha_weight,0.974,0.207,0.602,1.358,0.005,0.004,1566.15,1541.312,1.002
rho_weight,0.195,0.031,0.139,0.253,0.001,0.001,1289.026,1208.548,1.0
alpha_workout,0.242,0.116,0.085,0.45,0.005,0.008,873.402,668.391,1.004
rho_workout,1.646,0.933,0.454,3.614,0.046,0.035,378.541,709.45,1.004
beta,-0.234,0.917,-1.966,1.441,0.017,0.023,3062.901,1525.722,1.001
sigma_weight,0.378,0.026,0.33,0.43,0.0,0.001,3033.771,1505.335,1.002
sigma_workout,0.01,0.0,0.01,0.01,0.0,0.0,2080.316,993.394,1.003
nu_weight,24.984,13.888,4.904,49.062,0.282,0.42,2520.639,1636.648,1.002
nu_workout,1.093,0.08,1.0,1.243,0.001,0.002,2586.447,1132.238,1.002
"eta_inducing_raw[0, 0]",-1.663,0.473,-2.487,-0.722,0.01,0.011,2359.506,1600.925,1.001
"eta_inducing_raw[0, 1]",-1.256,0.511,-2.252,-0.47,0.015,0.011,889.466,663.975,1.004
"eta_inducing_raw[1, 0]",-0.597,0.725,-2.031,0.709,0.017,0.019,1845.871,1372.892,1.004
"eta_inducing_raw[1, 1]",-0.053,0.744,-1.364,1.423,0.016,0.023,2293.07,1234.689,1.004
"eta_inducing_raw[2, 0]",-0.643,0.933,-2.328,1.185,0.017,0.023,3197.408,1482.953,1.002
"eta_inducing_raw[2, 1]",-0.022,0.86,-1.604,1.552,0.016,0.022,3026.393,1453.566,1.003
"eta_inducing_raw[3, 0]",-0.791,0.916,-2.4,0.997,0.015,0.022,3906.112,1518.311,1.001
"eta_inducing_raw[3, 1]",-0.053,0.938,-1.84,1.633,0.016,0.023,3430.276,1263.518,1.003
"eta_inducing_raw[4, 0]",-0.599,0.916,-2.2,1.188,0.014,0.024,4220.759,1413.873,1.002
"eta_inducing_raw[4, 1]",-0.059,0.962,-1.906,1.687,0.017,0.023,3061.177,931.326,1.003
"eta_inducing_raw[5, 0]",-0.56,0.963,-2.277,1.254,0.016,0.022,3753.548,1416.55,1.007
"eta_inducing_raw[5, 1]",-0.072,1.002,-1.818,1.957,0.015,0.024,4424.906,1485.591,1.002
"eta_inducing_raw[6, 0]",-0.407,0.959,-2.2,1.456,0.014,0.022,4508.853,1739.868,0.999
"eta_inducing_raw[6, 1]",-0.118,1.017,-2.0,1.776,0.015,0.027,4937.716,1336.267,1.007
"eta_inducing_raw[7, 0]",-0.245,0.964,-2.008,1.53,0.015,0.023,4110.977,1393.338,1.008
"eta_inducing_raw[7, 1]",-0.14,0.995,-2.014,1.653,0.019,0.026,2906.588,1240.256,1.0
"eta_inducing_raw[8, 0]",-0.11,0.947,-1.903,1.64,0.015,0.024,3777.017,1519.972,0.999
"eta_inducing_raw[8, 1]",-0.125,0.954,-1.995,1.545,0.015,0.025,3838.344,1203.506,1.006
"eta_inducing_raw[9, 0]",0.065,1.002,-1.726,2.0,0.015,0.024,4338.298,1406.859,1.007
"eta_inducing_raw[9, 1]",-0.144,0.99,-2.044,1.699,0.018,0.024,3093.191,1364.027,1.002
"eta_inducing_raw[10, 0]",0.202,0.926,-1.617,1.908,0.015,0.024,3726.631,1441.828,1.006
"eta_inducing_raw[10, 1]",-0.124,0.944,-1.818,1.682,0.024,0.028,1573.409,546.251,1.003
"eta_inducing_raw[11, 0]",0.32,0.983,-1.596,2.098,0.016,0.026,3914.336,1427.767,1.0
"eta_inducing_raw[11, 1]",-0.175,1.025,-2.042,1.841,0.016,0.025,3988.734,1418.457,1.004
"eta_inducing_raw[12, 0]",0.437,0.996,-1.403,2.369,0.015,0.028,4141.28,1459.739,1.0
"eta_inducing_raw[12, 1]",-0.173,0.997,-2.05,1.787,0.014,0.033,4424.059,1080.86,1.004
"eta_inducing_raw[13, 0]",0.444,0.958,-1.272,2.238,0.018,0.024,2674.115,1072.823,1.001
"eta_inducing_raw[13, 1]",-0.178,1.002,-2.081,1.734,0.017,0.025,3475.045,1547.415,1.0
"eta_inducing_raw[14, 0]",0.497,0.912,-1.141,2.237,0.016,0.022,3104.193,1476.875,1.0
"eta_inducing_raw[14, 1]",-0.183,0.982,-1.94,1.795,0.017,0.03,3261.268,1220.877,1.002
"eta_inducing_raw[15, 0]",0.533,0.932,-1.279,2.175,0.014,0.022,4401.479,1649.059,0.999
"eta_inducing_raw[15, 1]",-0.211,1.01,-1.983,1.74,0.018,0.026,2979.239,1297.138,1.002
"eta_inducing_raw[16, 0]",0.468,0.937,-1.388,2.138,0.018,0.025,2649.747,1400.299,1.004
"eta_inducing_raw[16, 1]",-0.166,0.954,-2.066,1.568,0.015,0.026,4076.857,1474.09,1.003
"eta_inducing_raw[17, 0]",0.457,0.909,-1.256,2.06,0.015,0.024,3675.53,1444.199,0.999
"eta_inducing_raw[17, 1]",-0.206,1.009,-1.952,1.76,0.018,0.026,3096.745,932.397,1.002
"eta_inducing_raw[18, 0]",0.384,0.929,-1.375,2.185,0.018,0.024,2839.263,740.336,1.005
"eta_inducing_raw[18, 1]",-0.172,0.981,-2.12,1.538,0.016,0.026,3570.932,1212.144,1.001
"eta_inducing_raw[19, 0]",0.334,0.97,-1.664,2.016,0.02,0.024,2417.293,809.245,1.001
"eta_inducing_raw[19, 1]",-0.15,1.02,-1.956,1.924,0.016,0.033,3856.272,1184.098,1.003
"eta_inducing_raw[20, 0]",0.249,0.976,-1.774,1.939,0.013,0.027,5305.827,1372.588,1.003
"eta_inducing_raw[20, 1]",-0.17,0.94,-1.804,1.717,0.017,0.025,3082.327,1512.141,1.005
"eta_inducing_raw[21, 0]",0.212,0.908,-1.495,1.927,0.016,0.022,3372.611,1417.019,1.002
"eta_inducing_raw[21, 1]",-0.16,0.969,-1.96,1.654,0.018,0.027,2973.442,1188.549,1.005
"eta_inducing_raw[22, 0]",0.138,0.985,-1.821,1.874,0.018,0.024,2980.696,1564.965,1.002
"eta_inducing_raw[22, 1]",-0.143,0.976,-2.134,1.55,0.02,0.028,2427.047,733.203,1.0
"eta_inducing_raw[23, 0]",0.046,0.98,-1.799,1.894,0.017,0.024,3526.46,1276.065,1.001
"eta_inducing_raw[23, 1]",-0.151,0.981,-1.978,1.654,0.015,0.023,4042.267,1461.268,1.003
"eta_inducing_raw[24, 0]",-0.037,0.99,-1.716,1.963,0.019,0.025,2606.674,1249.303,1.004
"eta_inducing_raw[24, 1]",-0.151,0.987,-1.928,1.722,0.015,0.027,4641.559,1415.711,1.004
"eta_inducing_raw[25, 0]",-0.072,0.987,-2.026,1.618,0.016,0.026,3658.642,1538.698,1.002
"eta_inducing_raw[25, 1]",-0.143,0.95,-1.833,1.686,0.015,0.025,3976.368,1611.678,1.003
"eta_inducing_raw[26, 0]",-0.162,0.933,-1.92,1.495,0.018,0.023,2772.144,1400.805,1.004
"eta_inducing_raw[26, 1]",-0.125,1.019,-2.058,1.752,0.017,0.026,3573.549,1234.256,1.006
"eta_inducing_raw[27, 0]",-0.17,0.914,-1.891,1.474,0.015,0.024,3955.14,1410.404,1.002
"eta_inducing_raw[27, 1]",-0.126,0.991,-2.058,1.65,0.017,0.026,3561.011,1529.565,1.003
"eta_inducing_raw[28, 0]",-0.182,0.949,-1.908,1.656,0.015,0.022,4167.107,1373.914,1.002
"eta_inducing_raw[28, 1]",-0.114,0.972,-1.939,1.733,0.017,0.029,3091.065,1180.43,1.005
"eta_inducing_raw[29, 0]",-0.176,0.978,-2.167,1.581,0.018,0.026,2914.745,716.678,1.002
"eta_inducing_raw[29, 1]",-0.059,1.0,-1.716,2.143,0.018,0.026,3122.388,1258.261,1.005
"eta_inducing_raw[30, 0]",-0.089,0.903,-1.825,1.534,0.015,0.023,3386.929,1430.731,1.0
"eta_inducing_raw[30, 1]",-0.122,0.978,-1.935,1.699,0.015,0.025,4077.854,1468.899,1.0
"eta_inducing_raw[31, 0]",-0.014,0.992,-1.875,1.752,0.017,0.028,3331.992,1199.632,1.003
"eta_inducing_raw[31, 1]",-0.069,1.036,-2.125,1.737,0.02,0.029,2486.103,711.006,1.001
"eta_inducing_raw[32, 0]",0.086,0.934,-1.64,1.852,0.016,0.021,3452.751,1338.668,1.002
"eta_inducing_raw[32, 1]",-0.115,0.974,-2.02,1.598,0.015,0.025,3963.399,1340.694,1.004
"eta_inducing_raw[33, 0]",0.185,0.947,-1.635,1.913,0.018,0.026,2681.792,1445.304,1.005
"eta_inducing_raw[33, 1]",-0.072,0.963,-1.859,1.727,0.015,0.029,4347.041,1448.432,1.003
"eta_inducing_raw[34, 0]",0.268,0.934,-1.454,1.903,0.019,0.024,2338.253,1443.374,1.005
"eta_inducing_raw[34, 1]",-0.115,0.979,-1.848,1.72,0.019,0.026,2767.984,610.629,1.0
"eta_inducing_raw[35, 0]",0.293,0.916,-1.388,2.042,0.015,0.022,3575.783,1267.679,1.004
"eta_inducing_raw[35, 1]",-0.082,0.967,-1.908,1.686,0.015,0.028,4399.038,1444.516,1.006
"eta_inducing_raw[36, 0]",0.357,0.982,-1.641,2.005,0.02,0.025,2456.541,1467.529,1.002
"eta_inducing_raw[36, 1]",-0.044,0.993,-1.818,1.815,0.018,0.026,3045.481,1492.636,1.001
"eta_inducing_raw[37, 0]",0.36,0.954,-1.361,2.182,0.015,0.027,4171.851,1339.472,1.002
"eta_inducing_raw[37, 1]",-0.066,1.02,-1.966,1.873,0.016,0.026,4166.889,1229.363,1.001
"eta_inducing_raw[38, 0]",0.398,0.93,-1.303,2.128,0.016,0.023,3615.08,1559.45,1.006
"eta_inducing_raw[38, 1]",-0.053,1.009,-1.96,1.818,0.017,0.026,3329.023,1318.589,1.002
"eta_inducing_raw[39, 0]",0.403,0.922,-1.417,1.969,0.018,0.023,2717.174,1407.483,1.0
"eta_inducing_raw[39, 1]",-0.084,0.992,-1.972,1.77,0.015,0.026,4202.491,1286.32,1.005
"eta_inducing_raw[40, 0]",0.353,0.955,-1.473,2.015,0.017,0.025,3103.583,1275.205,1.004
"eta_inducing_raw[40, 1]",-0.036,1.031,-1.964,1.907,0.02,0.024,2621.212,1394.072,1.002
"eta_inducing_raw[41, 0]",0.315,0.955,-1.408,2.081,0.015,0.023,3963.509,1637.059,1.001
"eta_inducing_raw[41, 1]",-0.053,1.02,-2.06,1.771,0.018,0.023,3278.62,1346.514,1.008
"eta_inducing_raw[42, 0]",0.235,0.931,-1.432,2.028,0.015,0.023,4007.109,1464.355,1.005
"eta_inducing_raw[42, 1]",-0.026,0.992,-1.879,1.814,0.017,0.028,3477.86,1354.872,1.003
"eta_inducing_raw[43, 0]",0.198,0.945,-1.614,2.048,0.015,0.027,3710.086,1235.042,1.003
"eta_inducing_raw[43, 1]",-0.04,0.968,-1.822,1.755,0.015,0.024,4215.204,1450.98,1.0
"eta_inducing_raw[44, 0]",0.158,0.982,-1.806,1.867,0.016,0.027,3938.421,1312.187,1.009
"eta_inducing_raw[44, 1]",-0.08,1.012,-1.892,1.907,0.017,0.025,3652.048,1402.257,0.999
"eta_inducing_raw[45, 0]",0.137,1.0,-1.743,1.906,0.015,0.027,4784.868,1252.502,1.001
"eta_inducing_raw[45, 1]",-0.039,1.019,-1.818,1.896,0.016,0.029,3923.988,1350.211,1.001
"eta_inducing_raw[46, 0]",0.081,1.03,-1.833,1.958,0.016,0.032,3988.215,1124.661,1.019
"eta_inducing_raw[46, 1]",-0.018,0.995,-1.875,1.843,0.017,0.026,3549.455,1264.124,1.004
"eta_inducing_raw[47, 0]",0.047,0.989,-1.862,1.783,0.022,0.027,2070.375,708.607,1.001
"eta_inducing_raw[47, 1]",-0.009,1.017,-1.937,1.857,0.016,0.03,4024.029,1224.675,1.009
"eta_inducing_raw[48, 0]",0.059,0.965,-1.789,1.952,0.017,0.025,3362.719,1304.542,1.001
"eta_inducing_raw[48, 1]",-0.007,0.975,-1.651,2.091,0.015,0.03,4131.493,902.448,1.001
"eta_inducing_raw[49, 0]",0.014,1.042,-1.948,1.939,0.019,0.032,2981.525,618.108,1.002
"eta_inducing_raw[49, 1]",-0.034,0.978,-1.863,1.809,0.017,0.025,3173.137,1410.394,1.004
"eta_inducing[0, 0]",-1.663,0.473,-2.487,-0.722,0.01,0.011,2359.506,1600.925,1.001
"eta_inducing[0, 1]",-1.256,0.511,-2.252,-0.47,0.015,0.011,889.466,663.975,1.004
"eta_inducing[1, 0]",-0.597,0.725,-2.031,0.709,0.017,0.019,1845.871,1372.892,1.004
"eta_inducing[1, 1]",-0.053,0.744,-1.364,1.423,0.016,0.023,2293.07,1234.689,1.004
"eta_inducing[2, 0]",-0.643,0.933,-2.328,1.185,0.017,0.023,3197.408,1482.953,1.002
"eta_inducing[2, 1]",-0.022,0.86,-1.604,1.552,0.016,0.022,3026.393,1453.566,1.003
"eta_inducing[3, 0]",-0.791,0.916,-2.4,0.997,0.015,0.022,3906.112,1518.311,1.001
"eta_inducing[3, 1]",-0.053,0.938,-1.84,1.633,0.016,0.023,3430.276,1263.518,1.003
"eta_inducing[4, 0]",-0.599,0.916,-2.2,1.188,0.014,0.024,4220.759,1413.873,1.002
"eta_inducing[4, 1]",-0.059,0.962,-1.906,1.687,0.017,0.023,3061.177,931.326,1.003
"eta_inducing[5, 0]",-0.56,0.963,-2.277,1.254,0.016,0.022,3753.548,1416.55,1.007
"eta_inducing[5, 1]",-0.072,1.002,-1.818,1.957,0.015,0.024,4424.906,1485.591,1.002
"eta_inducing[6, 0]",-0.407,0.959,-2.2,1.456,0.014,0.022,4508.853,1739.868,0.999
"eta_inducing[6, 1]",-0.118,1.017,-2.0,1.776,0.015,0.027,4937.716,1336.267,1.007
"eta_inducing[7, 0]",-0.245,0.964,-2.008,1.53,0.015,0.023,4110.977,1393.338,1.008
"eta_inducing[7, 1]",-0.14,0.995,-2.014,1.653,0.019,0.026,2906.588,1240.256,1.0
"eta_inducing[8, 0]",-0.11,0.947,-1.903,1.64,0.015,0.024,3777.017,1519.972,0.999
"eta_inducing[8, 1]",-0.125,0.954,-1.995,1.545,0.015,0.025,3838.344,1203.506,1.006
"eta_inducing[9, 0]",0.065,1.002,-1.726,2.0,0.015,0.024,4338.298,1406.859,1.007
"eta_inducing[9, 1]",-0.144,0.99,-2.044,1.699,0.018,0.024,3093.191,1364.027,1.002
"eta_inducing[10, 0]",0.202,0.926,-1.617,1.908,0.015,0.024,3726.631,1441.828,1.006
"eta_inducing[10, 1]",-0.124,0.944,-1.818,1.682,0.024,0.028,1573.409,546.251,1.003
"eta_inducing[11, 0]",0.32,0.983,-1.596,2.098,0.016,0.026,3914.336,1427.767,1.0
"eta_inducing[11, 1]",-0.175,1.025,-2.042,1.841,0.016,0.025,3988.734,1418.457,1.004
"eta_inducing[12, 0]",0.437,0.996,-1.403,2.369,0.015,0.028,4141.28,1459.739,1.0
"eta_inducing[12, 1]",-0.173,0.997,-2.05,1.787,0.014,0.033,4424.059,1080.86,1.004
"eta_inducing[13, 0]",0.444,0.958,-1.272,2.238,0.018,0.024,2674.115,1072.823,1.001
"eta_inducing[13, 1]",-0.178,1.002,-2.081,1.734,0.017,0.025,3475.045,1547.415,1.0
"eta_inducing[14, 0]",0.497,0.912,-1.141,2.237,0.016,0.022,3104.193,1476.875,1.0
"eta_inducing[14, 1]",-0.183,0.982,-1.94,1.795,0.017,0.03,3261.268,1220.877,1.002
"eta_inducing[15, 0]",0.533,0.932,-1.279,2.175,0.014,0.022,4401.479,1649.059,0.999
"eta_inducing[15, 1]",-0.211,1.01,-1.983,1.74,0.018,0.026,2979.239,1297.138,1.002
"eta_inducing[16, 0]",0.468,0.937,-1.388,2.138,0.018,0.025,2649.747,1400.299,1.004
"eta_inducing[16, 1]",-0.166,0.954,-2.066,1.568,0.015,0.026,4076.857,1474.09,1.003
"eta_inducing[17, 0]",0.457,0.909,-1.256,2.06,0.015,0.024,3675.53,1444.199,0.999
"eta_inducing[17, 1]",-0.206,1.009,-1.952,1.76,0.018,0.026,3096.745,932.397,1.002
"eta_inducing[18, 0]",0.384,0.929,-1.375,2.185,0.018,0.024,2839.263,740.336,1.005
"eta_inducing[18, 1]",-0.172,0.981,-2.12,1.538,0.016,0.026,3570.932,1212.144,1.001
"eta_inducing[19, 0]",0.334,0.97,-1.664,2.016,0.02,0.024,2417.293,809.245,1.001
"eta_inducing[19, 1]",-0.15,1.02,-1.956,1.924,0.016,0.033,3856.272,1184.098,1.003
"eta_inducing[20, 0]",0.249,0.976,-1.774,1.939,0.013,0.027,5305.827,1372.588,1.003
"eta_inducing[20, 1]",-0.17,0.94,-1.804,1.717,0.017,0.025,3082.327,1512.141,1.005
"eta_inducing[21, 0]",0.212,0.908,-1.495,1.927,0.016,0.022,3372.611,1417.019,1.002
"eta_inducing[21, 1]",-0.16,0.969,-1.96,1.654,0.018,0.027,2973.442,1188.549,1.005
"eta_inducing[22, 0]",0.138,0.985,-1.821,1.874,0.018,0.024,2980.696,1564.965,1.002
"eta_inducing[22, 1]",-0.143,0.976,-2.134,1.55,0.02,0.028,2427.047,733.203,1.0
"eta_inducing[23, 0]",0.046,0.98,-1.799,1.894,0.017,0.024,3526.46,1276.065,1.001
"eta_inducing[23, 1]",-0.151,0.981,-1.978,1.654,0.015,0.023,4042.267,1461.268,1.003
"eta_inducing[24, 0]",-0.037,0.99,-1.716,1.963,0.019,0.025,2606.674,1249.303,1.004
"eta_inducing[24, 1]",-0.151,0.987,-1.928,1.722,0.015,0.027,4641.559,1415.711,1.004
"eta_inducing[25, 0]",-0.072,0.987,-2.026,1.618,0.016,0.026,3658.642,1538.698,1.002
"eta_inducing[25, 1]",-0.143,0.95,-1.833,1.686,0.015,0.025,3976.368,1611.678,1.003
"eta_inducing[26, 0]",-0.162,0.933,-1.92,1.495,0.018,0.023,2772.144,1400.805,1.004
"eta_inducing[26, 1]",-0.125,1.019,-2.058,1.752,0.017,0.026,3573.549,1234.256,1.006
"eta_inducing[27, 0]",-0.17,0.914,-1.891,1.474,0.015,0.024,3955.14,1410.404,1.002
"eta_inducing[27, 1]",-0.126,0.991,-2.058,1.65,0.017,0.026,3561.011,1529.565,1.003
"eta_inducing[28, 0]",-0.182,0.949,-1.908,1.656,0.015,0.022,4167.107,1373.914,1.002
"eta_inducing[28, 1]",-0.114,0.972,-1.939,1.733,0.017,0.029,3091.065,1180.43,1.005
"eta_inducing[29, 0]",-0.176,0.978,-2.167,1.581,0.018,0.026,2914.745,716.678,1.002
"eta_inducing[29, 1]",-0.059,1.0,-1.716,2.143,0.018,0.026,3122.388,1258.261,1.005
"eta_inducing[30, 0]",-0.089,0.903,-1.825,1.534,0.015,0.023,3386.929,1430.731,1.0
"eta_inducing[30, 1]",-0.122,0.978,-1.935,1.699,0.015,0.025,4077.854,1468.899,1.0
"eta_inducing[31, 0]",-0.014,0.992,-1.875,1.752,0.017,0.028,3331.992,1199.632,1.003
"eta_inducing[31, 1]",-0.069,1.036,-2.125,1.737,0.02,0.029,2486.103,711.006,1.001
"eta_inducing[32, 0]",0.086,0.934,-1.64,1.852,0.016,0.021,3452.751,1338.668,1.002
"eta_inducing[32, 1]",-0.115,0.974,-2.02,1.598,0.015,0.025,3963.399,1340.694,1.004
"eta_inducing[33, 0]",0.185,0.947,-1.635,1.913,0.018,0.026,2681.792,1445.304,1.005
"eta_inducing[33, 1]",-0.072,0.963,-1.859,1.727,0.015,0.029,4347.041,1448.432,1.003
"eta_inducing[34, 0]",0.268,0.934,-1.454,1.903,0.019,0.024,2338.253,1443.374,1.005
"eta_inducing[34, 1]",-0.115,0.979,-1.848,1.72,0.019,0.026,2767.984,610.629,1.0
"eta_inducing[35, 0]",0.293,0.916,-1.388,2.042,0.015,0.022,3575.783,1267.679,1.004
"eta_inducing[35, 1]",-0.082,0.967,-1.908,1.686,0.015,0.028,4399.038,1444.516,1.006
"eta_inducing[36, 0]",0.357,0.982,-1.641,2.005,0.02,0.025,2456.541,1467.529,1.002
"eta_inducing[36, 1]",-0.044,0.993,-1.818,1.815,0.018,0.026,3045.481,1492.636,1.001
"eta_inducing[37, 0]",0.36,0.954,-1.361,2.182,0.015,0.027,4171.851,1339.472,1.002
"eta_inducing[37, 1]",-0.066,1.02,-1.966,1.873,0.016,0.026,4166.889,1229.363,1.001
"eta_inducing[38, 0]",0.398,0.93,-1.303,2.128,0.016,0.023,3615.08,1559.45,1.006
"eta_inducing[38, 1]",-0.053,1.009,-1.96,1.818,0.017,0.026,3329.023,1318.589,1.002
"eta_inducing[39, 0]",0.403,0.922,-1.417,1.969,0.018,0.023,2717.174,1407.483,1.0
"eta_inducing[39, 1]",-0.084,0.992,-1.972,1.77,0.015,0.026,4202.491,1286.32,1.005
"eta_inducing[40, 0]",0.353,0.955,-1.473,2.015,0.017,0.025,3103.583,1275.205,1.004
"eta_inducing[40, 1]",-0.036,1.031,-1.964,1.907,0.02,0.024,2621.212,1394.072,1.002
"eta_inducing[41, 0]",0.315,0.955,-1.408,2.081,0.015,0.023,3963.509,1637.059,1.001
"eta_inducing[41, 1]",-0.053,1.02,-2.06,1.771,0.018,0.023,3278.62,1346.514,1.008
"eta_inducing[42, 0]",0.235,0.931,-1.432,2.028,0.015,0.023,4007.109,1464.355,1.005
"eta_inducing[42, 1]",-0.026,0.992,-1.879,1.814,0.017,0.028,3477.86,1354.872,1.003
"eta_inducing[43, 0]",0.198,0.945,-1.614,2.048,0.015,0.027,3710.086,1235.042,1.003
"eta_inducing[43, 1]",-0.04,0.968,-1.822,1.755,0.015,0.024,4215.204,1450.98,1.0
"eta_inducing[44, 0]",0.158,0.982,-1.806,1.867,0.016,0.027,3938.421,1312.187,1.009
"eta_inducing[44, 1]",-0.08,1.012,-1.892,1.907,0.017,0.025,3652.048,1402.257,0.999
"eta_inducing[45, 0]",0.137,1.0,-1.743,1.906,0.015,0.027,4784.868,1252.502,1.001
"eta_inducing[45, 1]",-0.039,1.019,-1.818,1.896,0.016,0.029,3923.988,1350.211,1.001
"eta_inducing[46, 0]",0.081,1.03,-1.833,1.958,0.016,0.032,3988.215,1124.661,1.019
"eta_inducing[46, 1]",-0.018,0.995,-1.875,1.843,0.017,0.026,3549.455,1264.124,1.004
"eta_inducing[47, 0]",0.047,0.989,-1.862,1.783,0.022,0.027,2070.375,708.607,1.001
"eta_inducing[47, 1]",-0.009,1.017,-1.937,1.857,0.016,0.03,4024.029,1224.675,1.009
"eta_inducing[48, 0]",0.059,0.965,-1.789,1.952,0.017,0.025,3362.719,1304.542,1.001
"eta_inducing[48, 1]",-0.007,0.975,-1.651,2.091,0.015,0.03,4131.493,902.448,1.001
"eta_inducing[49, 0]",0.014,1.042,-1.948,1.939,0.019,0.032,2981.525,618.108,1.002
"eta_inducing[49, 1]",-0.034,0.978,-1.863,1.809,0.017,0.025,3173.137,1410.394,1.004
"K_uu_weight[0, 0]",0.992,0.431,0.345,1.82,0.011,0.011,1566.153,1541.312,1.002
"K_uu_weight[0, 1]",0.987,0.43,0.345,1.817,0.011,0.011,1566.25,1567.117,1.002
"K_uu_weight[0, 2]",0.97,0.424,0.339,1.796,0.011,0.011,1547.694,1593.379,1.002
"K_uu_weight[0, 3]",0.943,0.416,0.329,1.758,0.011,0.011,1542.178,1647.581,1.001
"K_uu_weight[0, 4]",0.907,0.405,0.313,1.707,0.011,0.011,1536.174,1591.68,1.001
"K_uu_weight[0, 5]",0.862,0.391,0.282,1.626,0.01,0.011,1527.172,1564.374,1.001
"K_uu_weight[0, 6]",0.811,0.375,0.229,1.513,0.01,0.01,1518.157,1593.593,1.002
"K_uu_weight[0, 7]",0.755,0.358,0.214,1.444,0.009,0.01,1506.321,1620.492,1.002
"K_uu_weight[0, 8]",0.695,0.34,0.169,1.329,0.009,0.009,1485.966,1582.806,1.002
"K_uu_weight[0, 9]",0.634,0.322,0.159,1.249,0.008,0.009,1460.299,1375.823,1.002
"K_uu_weight[0, 10]",0.573,0.302,0.127,1.136,0.008,0.008,1432.489,1278.716,1.002
"K_uu_weight[0, 11]",0.513,0.282,0.093,1.037,0.008,0.008,1401.653,1374.834,1.002
"K_uu_weight[0, 12]",0.455,0.262,0.067,0.94,0.007,0.007,1376.445,1317.198,1.002
"K_uu_weight[0, 13]",0.4,0.242,0.04,0.844,0.006,0.007,1355.145,1265.97,1.002
"K_uu_weight[0, 14]",0.348,0.222,0.022,0.753,0.006,0.006,1337.181,1250.76,1.001
"K_uu_weight[0, 15]",0.301,0.202,0.014,0.666,0.005,0.006,1324.504,1268.836,1.001
"K_uu_weight[0, 16]",0.258,0.182,0.008,0.585,0.005,0.005,1312.032,1253.651,1.001
"K_uu_weight[0, 17]",0.22,0.164,0.004,0.522,0.004,0.005,1303.933,1190.125,1.001
"K_uu_weight[0, 18]",0.185,0.146,0.001,0.45,0.004,0.004,1296.384,1196.132,1.0
"K_uu_weight[0, 19]",0.155,0.129,0.002,0.391,0.003,0.004,1292.848,1207.7,1.0
"K_uu_weight[0, 20]",0.129,0.114,0.001,0.338,0.003,0.004,1286.571,1207.945,1.0
"K_uu_weight[0, 21]",0.107,0.099,0.0,0.289,0.003,0.003,1282.622,1192.934,1.001
"K_uu_weight[0, 22]",0.088,0.086,0.0,0.244,0.002,0.003,1280.784,1208.485,1.001
"K_uu_weight[0, 23]",0.072,0.074,0.0,0.207,0.002,0.003,1278.94,1208.485,1.001
"K_uu_weight[0, 24]",0.058,0.063,0.0,0.173,0.002,0.002,1278.938,1209.04,1.001
"K_uu_weight[0, 25]",0.047,0.054,0.0,0.144,0.001,0.002,1276.408,1192.616,1.001
"K_uu_weight[0, 26]",0.038,0.046,0.0,0.12,0.001,0.002,1273.656,1192.616,1.001
"K_uu_weight[0, 27]",0.03,0.038,0.0,0.099,0.001,0.002,1272.754,1192.616,1.001
"K_uu_weight[0, 28]",0.024,0.032,0.0,0.081,0.001,0.001,1274.325,1224.542,1.001
"K_uu_weight[0, 29]",0.019,0.027,0.0,0.066,0.001,0.001,1274.591,1193.699,1.001
"K_uu_weight[0, 30]",0.015,0.022,0.0,0.053,0.001,0.001,1276.88,1192.385,1.002
"K_uu_weight[0, 31]",0.011,0.018,0.0,0.043,0.0,0.001,1276.47,1222.756,1.002
"K_uu_weight[0, 32]",0.009,0.015,0.0,0.034,0.0,0.001,1277.189,1224.225,1.002
"K_uu_weight[0, 33]",0.007,0.012,0.0,0.027,0.0,0.001,1277.126,1193.534,1.002
"K_uu_weight[0, 34]",0.005,0.01,0.0,0.021,0.0,0.001,1277.537,1193.534,1.002
"K_uu_weight[0, 35]",0.004,0.008,0.0,0.016,0.0,0.001,1279.572,1193.534,1.002
"K_uu_weight[0, 36]",0.003,0.006,0.0,0.012,0.0,0.0,1279.868,1178.948,1.002
"K_uu_weight[0, 37]",0.002,0.005,0.0,0.01,0.0,0.0,1279.538,1178.948,1.002
"K_uu_weight[0, 38]",0.002,0.004,0.0,0.007,0.0,0.0,1280.327,1178.948,1.002
"K_uu_weight[0, 39]",0.001,0.003,0.0,0.006,0.0,0.0,1280.881,1178.948,1.002
"K_uu_weight[0, 40]",0.001,0.003,0.0,0.004,0.0,0.0,1281.751,1208.871,1.002
"K_uu_weight[0, 41]",0.001,0.002,0.0,0.003,0.0,0.0,1282.28,1208.871,1.002
"K_uu_weight[0, 42]",0.001,0.002,0.0,0.002,0.0,0.0,1282.93,1208.871,1.002
"K_uu_weight[0, 43]",0.0,0.001,0.0,0.002,0.0,0.0,1282.4,1208.871,1.002
"K_uu_weight[0, 44]",0.0,0.001,0.0,0.001,0.0,0.0,1282.439,1208.871,1.002
"K_uu_weight[0, 45]",0.0,0.001,0.0,0.001,0.0,0.0,1282.3,1193.985,1.002
"K_uu_weight[0, 46]",0.0,0.001,0.0,0.001,0.0,0.0,1281.615,1193.985,1.001
