beta
-0.349625
-1.02788
-0.724148
0.560272
0.47319
-0.297922
1.10227
-0.474125
-0.178382
0.328923
-1.20614
-0.923726
0.254533
-0.163732
-1.97621
-1.6804
-0.0320197
-1.04269
-1.24371
0.665325
0.355399
0.239427
1.37291
1.11147
-0.283668
0.759036
-1.29686
-2.09008
-2.78544
-0.547084
-1.01111
-0.504925
0.140715
0.816823
0.217892
0.388199
-1.8227
-2.01268
-0.098167
0.983669
1.09639
0.788293
0.645588
1.07903
-0.98898
-0.196014
-0.736746
-0.96809
0.80854
-0.0951975
-1.03972
0.742789
2.5347
1.19168
-0.57293
0.149062
0.0452761
0.467841
-0.983933
-1.8841
1.48294
-1.25353
-1.29956
0.170973
-0.175799
-1.23745
-1.01872
0.652692
0.498542
0.0502871
1.40822
-1.54017
-0.483554
0.585602
-0.613709
-0.248678
-0.554142
-0.306166
-0.184479
-0.285002
-1.05687
-1.17413
1.19609
-1.46861
0.160623
0.92362
0.884949
-0.387134
0.201842
0.245256
-0.112027
0.00736906
0.0775678
0.592728
1.03388
-1.84333
0.315958
0.558101
0.857446
-2.16639
-0.412508
-0.586875
-0.852209
0.424308
1.35805
0.313837
-0.646663
0.46011
-0.949745
-1.42896
-2.0196
-1.05648
0.323637
-0.895831
-0.75549
-1.47424
-0.404474
-0.530545
-0.567622
-1.15136
1.23333
-0.31599
0.671103
0.741394
0.0858078
-0.561935
0.582327
-1.23807
0.204543
-0.636932
-0.0295512
0.241074
-0.440122
1.12194
0.580669
-0.430148
-1.09909
-0.348056
0.181839
-0.601677
-0.823419
0.070295
-0.32324
0.161029
-0.101939
0.100319
-0.985197
-0.683156
0.176571
-0.591779
0.473142
0.0623487
-0.394859
-0.0630004
-0.17406
-0.561318
-0.62455
0.0973386
0.418082
-1.14527
0.434667
0.56581
0.586402
-0.425065
0.885741
0.367133
-1.1562
-0.991043
0.913949
0.359498
0.343306
-0.200543
0.486251
0.641983
0.595589
0.526946
0.843775
0.910494
0.759544
-0.351098
-1.20408
0.908289
0.455949
0.182512
-0.720557
-0.430295
-0.0567786
-0.429964
-0.236803
-0.591341
-0.0932987
0.138732
0.107541
-1.29095
0.263017
-1.6503
-0.0172921
-0.0712277
0.387209
-0.501443
-0.418715
-0.792632
0.0756057
-0.424297
-1.03698
0.591057
-0.34762
0.7132
-0.00154372
-1.16175
-0.446742
0.00531068
-0.0817188
0.496161
-0.328527
0.104935
0.808171
0.735395
0.556827
-1.12156
-0.177246
-0.469421
0.0471008
-0.544627
-0.770453
-0.17364
0.154904
0.166276
-0.159406
-0.385672
-0.22013
-0.976066
0.625915
-2.49133
1.32773
-1.60274
-0.702826
0.952834
-0.110858
-0.892714
0.163827
-0.156812
-0.711463
-0.0474428
-1.15054
-2.73564
-1.88647
-1.07783
0.20276
1.15343
0.801137
-1.71999
-0.451809
-1.67812
-0.659126
-0.182367
-0.429423
0.458575
-0.535542
-0.0495813
-1.54435
-2.14967
0.168298
-0.322948
-0.300238
-0.443236
0.815091
0.110175
1.09488
1.26582
0.884611
0.814949
-0.281566
0.195014
0.982261
-1.79247
-1.19131
-0.132259
-0.518717
-0.0672265
0.888544
0.634477
-0.0946865
0.434045
0.804317
1.04813
0.711807
-1.40251
-0.613038
-1.59231
-1.66799
1.24385
0.736272
0.993075
0.474457
0.348466
0.487077
-0.225212
-0.753832
0.148526
0.337958
-0.496884
-0.426996
0.0593021
-0.607377
-0.330646
0.438787
-0.0130704
-0.626528
-0.394736
-1.41676
-2.19524
-0.349522
-1.01788
0.325802
0.202143
-0.179719
0.111372
-1.78884
0.518966
-1.23589
-0.177176
-0.286465
-0.760963
-1.22993
-0.228312
-0.235436
-1.45357
0.32732
-0.776424
0.86321
-0.599443
1.38552
-0.061739
-1.61608
-1.24014
-0.443904
-0.904884
-1.52789
0.43676
-1.70374
-1.10706
-1.24273
0.649611
-0.306483
-0.932836
-0.367577
0.288717
0.272283
-1.47902
0.283834
0.186778
-1.90808
-0.298862
0.26573
-0.139502
-0.986515
-0.0884598
0.632822
1.40886
0.0359826
0.397682
-0.780446
-0.562366
0.668297
0.461472
-0.597547
1.21779
0.319154
-0.422481
-0.997161
-0.204112
-0.966036
-1.25238
0.664468
-0.145222
-0.0504427
-0.534855
-1.14858
-0.764957
-1.24566
-0.275187
-1.17561
-0.950743
-0.577177
-0.351501
2.01424
1.59525
-2.02757
-0.213712
1.03048
0.841151
0.442811
0.512486
0.696053
-0.290016
1.17569
1.41369
1.15441
0.598979
-0.436339
-0.890705
1.20524
-0.520748
0.151368
-0.527219
0.572412
1.36976
0.108206
-1.27607
-0.367955
-1.59768
1.17973
0.126374
0.519843
0.615328
-0.531087
0.302101
0.786631
0.111632
0.0873217
-0.370481
0.528533
-0.699218
-0.565985
-0.913048
-0.895945
-0.685809
0.373862
-1.70751
0.692611
-1.58038
-1.06642
0.275926
-1.64506
-1.8951
-0.700142
-1.87693
-0.410165
-1.92835
-0.414038
-0.394716
0.135025
-0.607406
0.146887
0.0605688
-0.291708
-0.987381
0.282535
0.199075
-0.52094
-1.15092
0.792245
-0.0493929
0.0325586
-0.385391
-0.413608
-0.472852
-0.138027
-1.24878
-0.92181
-0.439928
-0.113856
0.701215
-1.5385
-1.07561
-0.503603
-0.0624446
0.855526
-0.847756
0.191219
0.257051
-1.74272
0.0225695
0.566595
0.998165
-0.911179
-0.469647
-0.344063
-0.392331
-0.00728632
-1.07955
-0.462948
-0.598796
-0.41604
-0.632654
-0.0301155
-1.0721
1.30009
-2.06375
-1.79763
0.229416
1.04131
-0.546201
-0.378509
-0.482007
-1.27939
-1.70743
0.100719
-0.0862062
-1.06658
-0.470201
-0.325612
0.0493074
0.459225
0.024033
-0.690839
-0.550611
-0.656222
0.306621
-0.520774
-1.07629
-0.714727
0.587379
-1.46117
-0.367403
1.37986
-2.04607
-1.63222
1.32681
-2.22117
-1.88479
0.546095
-1.19424
-0.989277
0.395028
-0.580288
-0.100859
0.632091
-0.102344
0.259931
-1.17352
0.00352385
-0.205629
0.598684
-1.46969
0.557205
-0.984275
-0.985792
-1.1774
0.48261
-0.189932
-0.37202
-1.19808
-0.685156
0.00155605
0.478967
-0.470573
-0.229519
-0.180136
-1.08519
0.581059
0.0836717
-0.873759
0.170897
0.616327
-0.756551
-1.76054
0.887948
-0.446248
-1.01703
0.857881
-1.75439
1.43156
-1.19365
-0.995
-0.175748
0.121732
0.897068
-1.52473
-1.36341
-0.0178345
0.168259
-1.74156
-0.182462
0.274077
0.562415
-1.1355
0.548108
-0.71584
0.0537715
-1.18324
0.395262
-1.72406
-2.44726
-0.319365
0.21063
-0.920298
-1.27857
-1.60361
-0.422469
0.872665
-1.18733
-0.0780021
-1.39382
0.0595987
-0.371043
-0.224229
-0.634721
-0.936134
0.00341941
0.225005
0.989271
-0.868865
0.144707
-0.46181
0.141006
-1.01129
1.01454
-1.81259
1.7491
-0.0331594
-0.596851
0.0638373
0.564338
-0.317758
0.582281
-1.40899
-1.84292
0.205626
-0.800219
-0.501125
-0.479465
0.11019
-0.642743
0.220768
0.198657
1.02072
-1.70687
0.17371
0.784086
0.768136
-1.35212
-0.507403
