,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
alpha_weight,0.978,0.212,0.607,1.366,0.006,0.005,1379.368,1654.678,1.001
rho_weight,0.194,0.031,0.132,0.248,0.001,0.001,958.134,1268.835,1.001
alpha_workout,0.358,0.148,0.14,0.639,0.005,0.005,860.659,1074.01,1.005
rho_workout,1.427,0.882,0.35,3.154,0.053,0.069,392.106,287.678,1.013
beta,-0.257,0.843,-1.932,1.233,0.019,0.02,1987.25,1333.451,1.002
sigma_weight,0.376,0.026,0.326,0.426,0.0,0.001,3254.396,1397.171,1.002
sigma_workout,0.01,0.0,0.01,0.011,0.0,0.0,2095.02,875.608,1.001
nu_weight,24.871,14.116,5.908,52.272,0.287,0.389,2439.056,1489.615,1.001
nu_workout,1.04,0.04,1.0,1.116,0.001,0.001,2662.648,1254.759,1.002
"eta_inducing_raw[0, 0]",-1.682,0.473,-2.567,-0.828,0.011,0.011,1909.118,1511.665,1.001
"eta_inducing_raw[0, 1]",-1.309,0.485,-2.247,-0.519,0.017,0.012,857.188,1060.977,1.005
"eta_inducing_raw[1, 0]",-0.605,0.757,-2.07,0.788,0.016,0.016,2106.534,1570.054,1.0
"eta_inducing_raw[1, 1]",-0.019,0.682,-1.26,1.367,0.016,0.019,1894.388,984.766,1.003
"eta_inducing_raw[2, 0]",-0.689,0.944,-2.406,1.114,0.016,0.023,3380.159,1608.06,1.001
"eta_inducing_raw[2, 1]",-0.047,0.851,-1.632,1.509,0.015,0.02,3054.515,1474.428,1.002
"eta_inducing_raw[3, 0]",-0.789,0.904,-2.438,0.838,0.016,0.023,3305.46,1580.148,1.001
"eta_inducing_raw[3, 1]",-0.096,0.951,-1.928,1.665,0.017,0.024,2965.676,1620.479,1.0
"eta_inducing_raw[4, 0]",-0.631,0.956,-2.259,1.261,0.016,0.022,3442.864,1722.107,1.004
"eta_inducing_raw[4, 1]",-0.081,0.972,-1.834,1.71,0.016,0.022,3484.828,1835.281,1.001
"eta_inducing_raw[5, 0]",-0.533,0.964,-2.259,1.217,0.016,0.027,3457.899,1648.124,1.003
"eta_inducing_raw[5, 1]",-0.128,0.986,-1.915,1.751,0.017,0.021,3271.402,1674.204,1.0
"eta_inducing_raw[6, 0]",-0.43,0.933,-2.104,1.311,0.016,0.021,3236.075,1495.515,1.007
"eta_inducing_raw[6, 1]",-0.144,0.999,-2.133,1.626,0.017,0.025,3343.679,1550.985,1.002
"eta_inducing_raw[7, 0]",-0.284,0.981,-2.069,1.574,0.016,0.024,3805.732,1599.192,1.001
"eta_inducing_raw[7, 1]",-0.168,0.982,-2.035,1.674,0.017,0.022,3173.795,1577.582,1.004
"eta_inducing_raw[8, 0]",-0.103,0.916,-1.755,1.615,0.017,0.02,2941.163,1607.072,1.002
"eta_inducing_raw[8, 1]",-0.169,0.975,-1.991,1.612,0.016,0.025,3770.069,1327.827,1.004
"eta_inducing_raw[9, 0]",0.036,0.936,-1.731,1.703,0.017,0.023,3099.629,1584.229,1.0
"eta_inducing_raw[9, 1]",-0.174,1.018,-2.077,1.781,0.018,0.025,3039.115,1399.21,1.001
"eta_inducing_raw[10, 0]",0.179,0.991,-1.739,1.882,0.02,0.024,2415.529,1216.949,1.002
"eta_inducing_raw[10, 1]",-0.212,0.966,-2.066,1.547,0.015,0.025,3913.421,1542.895,1.003
"eta_inducing_raw[11, 0]",0.322,0.952,-1.365,2.172,0.017,0.019,3105.667,1770.241,1.001
"eta_inducing_raw[11, 1]",-0.199,0.926,-1.999,1.494,0.015,0.023,3671.737,1361.3,1.003
"eta_inducing_raw[12, 0]",0.424,0.979,-1.535,2.232,0.017,0.026,3254.651,1278.317,1.001
"eta_inducing_raw[12, 1]",-0.221,0.989,-2.057,1.623,0.016,0.026,3835.804,1385.892,1.0
"eta_inducing_raw[13, 0]",0.468,0.953,-1.316,2.295,0.02,0.023,2228.445,1494.277,1.002
"eta_inducing_raw[13, 1]",-0.228,0.933,-2.029,1.421,0.018,0.023,2666.907,1462.774,1.0
"eta_inducing_raw[14, 0]",0.485,0.914,-1.293,2.089,0.015,0.021,3508.314,1565.992,1.002
"eta_inducing_raw[14, 1]",-0.187,0.937,-1.882,1.662,0.016,0.023,3624.194,1756.135,1.001
"eta_inducing_raw[15, 0]",0.475,0.96,-1.238,2.362,0.019,0.024,2564.953,1546.164,1.0
"eta_inducing_raw[15, 1]",-0.189,1.012,-2.067,1.731,0.019,0.025,2984.29,1482.41,1.004
"eta_inducing_raw[16, 0]",0.454,0.976,-1.485,2.158,0.017,0.023,3112.936,1307.938,0.999
"eta_inducing_raw[16, 1]",-0.191,1.001,-1.985,1.662,0.016,0.025,3701.343,1327.113,1.004
"eta_inducing_raw[17, 0]",0.418,0.949,-1.273,2.29,0.017,0.025,3252.142,1521.819,0.999
"eta_inducing_raw[17, 1]",-0.167,0.952,-1.897,1.746,0.015,0.025,4123.129,1281.078,1.01
"eta_inducing_raw[18, 0]",0.361,0.965,-1.341,2.316,0.018,0.023,2961.024,1386.536,1.001
"eta_inducing_raw[18, 1]",-0.166,0.977,-2.094,1.585,0.016,0.024,3544.22,1503.14,1.0
"eta_inducing_raw[19, 0]",0.311,0.915,-1.403,1.964,0.017,0.019,3060.015,1695.958,1.001
"eta_inducing_raw[19, 1]",-0.14,0.998,-1.905,1.843,0.017,0.021,3494.311,1717.439,1.0
"eta_inducing_raw[20, 0]",0.251,0.933,-1.404,2.004,0.017,0.021,2862.866,1554.161,1.004
"eta_inducing_raw[20, 1]",-0.129,0.942,-1.888,1.696,0.016,0.022,3442.263,1438.216,1.001
"eta_inducing_raw[21, 0]",0.227,0.96,-1.526,2.033,0.018,0.023,2936.741,1646.084,1.0
"eta_inducing_raw[21, 1]",-0.142,0.968,-1.915,1.648,0.016,0.022,3774.644,1479.042,1.004
"eta_inducing_raw[22, 0]",0.127,0.973,-1.779,1.892,0.017,0.022,3180.683,1559.88,1.001
"eta_inducing_raw[22, 1]",-0.109,0.982,-1.807,1.741,0.016,0.023,3919.481,1589.652,1.003
"eta_inducing_raw[23, 0]",0.046,0.957,-1.767,1.739,0.02,0.021,2279.999,1506.093,1.001
"eta_inducing_raw[23, 1]",-0.122,0.957,-1.823,1.8,0.014,0.027,4436.515,1345.648,1.0
"eta_inducing_raw[24, 0]",-0.033,0.977,-1.734,1.898,0.018,0.023,3000.629,1538.736,1.005
"eta_inducing_raw[24, 1]",-0.116,0.983,-1.952,1.666,0.013,0.023,5480.22,1518.286,1.002
"eta_inducing_raw[25, 0]",-0.085,0.933,-1.934,1.666,0.016,0.022,3466.976,1370.533,1.002
"eta_inducing_raw[25, 1]",-0.106,0.969,-1.94,1.827,0.016,0.024,4342.4,1466.246,0.999
"eta_inducing_raw[26, 0]",-0.152,0.963,-2.147,1.47,0.018,0.027,2974.922,1302.449,1.003
"eta_inducing_raw[26, 1]",-0.114,0.991,-1.943,1.627,0.017,0.023,3662.631,1443.353,1.0
"eta_inducing_raw[27, 0]",-0.178,0.931,-1.777,1.735,0.015,0.023,4022.181,1379.695,1.0
"eta_inducing_raw[27, 1]",-0.122,1.029,-1.931,1.956,0.018,0.028,3102.365,1322.864,1.002
"eta_inducing_raw[28, 0]",-0.173,0.95,-1.937,1.662,0.016,0.026,3590.499,1401.081,1.0
"eta_inducing_raw[28, 1]",-0.111,0.972,-1.962,1.664,0.016,0.023,3834.303,1345.835,1.005
"eta_inducing_raw[29, 0]",-0.16,0.952,-1.885,1.597,0.016,0.021,3645.841,1469.402,1.002
"eta_inducing_raw[29, 1]",-0.072,1.01,-1.981,1.743,0.017,0.024,3625.27,1449.166,1.001
"eta_inducing_raw[30, 0]",-0.073,0.915,-1.747,1.719,0.016,0.022,3190.131,1407.142,1.005
"eta_inducing_raw[30, 1]",-0.078,1.006,-1.979,1.836,0.016,0.027,4060.701,1325.925,1.001
"eta_inducing_raw[31, 0]",-0.048,0.968,-1.97,1.726,0.018,0.022,2909.866,1710.563,1.001
"eta_inducing_raw[31, 1]",-0.075,0.974,-1.866,1.813,0.017,0.025,3494.107,1413.066,1.002
"eta_inducing_raw[32, 0]",0.056,1.011,-1.813,2.003,0.019,0.024,2933.374,1462.384,1.003
"eta_inducing_raw[32, 1]",-0.056,0.978,-1.813,1.86,0.017,0.027,3150.949,949.628,1.008
"eta_inducing_raw[33, 0]",0.121,0.98,-1.719,1.928,0.014,0.024,5087.396,1567.152,1.0
"eta_inducing_raw[33, 1]",-0.058,0.985,-1.87,1.73,0.017,0.024,3279.369,1165.112,0.999
"eta_inducing_raw[34, 0]",0.219,0.926,-1.5,2.008,0.016,0.022,3277.306,1365.02,1.002
"eta_inducing_raw[34, 1]",-0.049,1.022,-2.136,1.717,0.017,0.024,3672.853,1571.539,1.0
"eta_inducing_raw[35, 0]",0.311,0.952,-1.403,2.138,0.016,0.024,3563.091,1376.467,1.0
"eta_inducing_raw[35, 1]",-0.035,0.987,-1.977,1.88,0.015,0.024,4442.165,1545.156,1.001
"eta_inducing_raw[36, 0]",0.351,0.919,-1.247,2.111,0.018,0.02,2692.873,1464.702,1.001
"eta_inducing_raw[36, 1]",-0.058,1.006,-1.827,1.888,0.018,0.023,3057.589,1675.328,1.005
"eta_inducing_raw[37, 0]",0.381,0.94,-1.35,2.134,0.016,0.022,3508.273,1452.672,1.0
"eta_inducing_raw[37, 1]",-0.072,0.981,-1.887,1.791,0.016,0.025,3838.86,1369.539,1.001
"eta_inducing_raw[38, 0]",0.361,0.97,-1.538,2.12,0.017,0.027,3146.598,1153.855,1.006
"eta_inducing_raw[38, 1]",-0.055,0.965,-1.821,1.705,0.015,0.02,4096.26,1709.678,1.002
"eta_inducing_raw[39, 0]",0.391,0.951,-1.316,2.259,0.016,0.022,3559.478,1565.513,1.0
"eta_inducing_raw[39, 1]",-0.042,1.022,-1.867,1.919,0.017,0.027,3632.937,1470.607,1.009
"eta_inducing_raw[40, 0]",0.365,0.977,-1.396,2.137,0.017,0.023,3452.864,1432.429,1.0
"eta_inducing_raw[40, 1]",-0.035,0.99,-2.11,1.643,0.016,0.029,3942.411,1402.287,1.002
"eta_inducing_raw[41, 0]",0.294,0.973,-1.477,2.106,0.017,0.022,3280.519,1518.464,1.001
"eta_inducing_raw[41, 1]",-0.03,0.985,-1.754,1.91,0.017,0.02,3412.82,1770.739,1.001
"eta_inducing_raw[42, 0]",0.242,0.966,-1.505,2.081,0.018,0.022,2940.93,1458.328,0.999
"eta_inducing_raw[42, 1]",-0.015,1.006,-1.842,1.767,0.015,0.026,4703.279,1467.832,1.0
"eta_inducing_raw[43, 0]",0.204,0.986,-1.71,1.951,0.016,0.023,3723.792,1447.476,1.002
"eta_inducing_raw[43, 1]",0.006,0.975,-1.762,1.927,0.017,0.027,3224.616,1168.102,1.006
"eta_inducing_raw[44, 0]",0.138,1.013,-1.85,1.96,0.016,0.022,3940.844,1517.481,1.001
"eta_inducing_raw[44, 1]",-0.012,1.007,-1.883,1.925,0.017,0.026,3455.889,1535.149,1.003
"eta_inducing_raw[45, 0]",0.132,0.995,-1.909,1.94,0.017,0.026,3337.403,1430.567,1.005
"eta_inducing_raw[45, 1]",0.026,0.961,-1.79,1.813,0.017,0.024,3227.603,1451.929,1.001
"eta_inducing_raw[46, 0]",0.082,1.001,-1.755,1.935,0.016,0.027,3787.128,1508.576,1.001
"eta_inducing_raw[46, 1]",-0.038,0.978,-1.786,1.893,0.017,0.024,3445.774,1457.524,1.001
"eta_inducing_raw[47, 0]",0.042,1.005,-1.689,2.005,0.014,0.024,4841.267,1599.548,1.001
"eta_inducing_raw[47, 1]",-0.012,1.002,-1.905,1.844,0.015,0.024,4353.161,1514.517,1.003
"eta_inducing_raw[48, 0]",0.027,1.004,-1.908,1.853,0.016,0.024,3871.877,1623.348,1.006
"eta_inducing_raw[48, 1]",-0.005,0.96,-1.754,1.751,0.016,0.023,3466.459,1369.681,1.003
"eta_inducing_raw[49, 0]",0.039,0.967,-1.63,2.048,0.017,0.026,3474.344,1030.565,1.001
"eta_inducing_raw[49, 1]",0.021,0.973,-1.833,1.8,0.017,0.021,3311.045,1675.535,1.0
"eta_inducing[0, 0]",-1.682,0.473,-2.567,-0.828,0.011,0.011,1909.118,1511.665,1.001
"eta_inducing[0, 1]",-1.309,0.485,-2.247,-0.519,0.017,0.012,857.188,1060.977,1.005
"eta_inducing[1, 0]",-0.605,0.757,-2.07,0.788,0.016,0.016,2106.534,1570.054,1.0
"eta_inducing[1, 1]",-0.019,0.682,-1.26,1.367,0.016,0.019,1894.388,984.766,1.003
"eta_inducing[2, 0]",-0.689,0.944,-2.406,1.114,0.016,0.023,3380.159,1608.06,1.001
"eta_inducing[2, 1]",-0.047,0.851,-1.632,1.509,0.015,0.02,3054.515,1474.428,1.002
"eta_inducing[3, 0]",-0.789,0.904,-2.438,0.838,0.016,0.023,3305.46,1580.148,1.001
"eta_inducing[3, 1]",-0.096,0.951,-1.928,1.665,0.017,0.024,2965.676,1620.479,1.0
"eta_inducing[4, 0]",-0.631,0.956,-2.259,1.261,0.016,0.022,3442.864,1722.107,1.004
"eta_inducing[4, 1]",-0.081,0.972,-1.834,1.71,0.016,0.022,3484.828,1835.281,1.001
"eta_inducing[5, 0]",-0.533,0.964,-2.259,1.217,0.016,0.027,3457.899,1648.124,1.003
"eta_inducing[5, 1]",-0.128,0.986,-1.915,1.751,0.017,0.021,3271.402,1674.204,1.0
"eta_inducing[6, 0]",-0.43,0.933,-2.104,1.311,0.016,0.021,3236.075,1495.515,1.007
"eta_inducing[6, 1]",-0.144,0.999,-2.133,1.626,0.017,0.025,3343.679,1550.985,1.002
"eta_inducing[7, 0]",-0.284,0.981,-2.069,1.574,0.016,0.024,3805.732,1599.192,1.001
"eta_inducing[7, 1]",-0.168,0.982,-2.035,1.674,0.017,0.022,3173.795,1577.582,1.004
"eta_inducing[8, 0]",-0.103,0.916,-1.755,1.615,0.017,0.02,2941.163,1607.072,1.002
"eta_inducing[8, 1]",-0.169,0.975,-1.991,1.612,0.016,0.025,3770.069,1327.827,1.004
"eta_inducing[9, 0]",0.036,0.936,-1.731,1.703,0.017,0.023,3099.629,1584.229,1.0
"eta_inducing[9, 1]",-0.174,1.018,-2.077,1.781,0.018,0.025,3039.115,1399.21,1.001
"eta_inducing[10, 0]",0.179,0.991,-1.739,1.882,0.02,0.024,2415.529,1216.949,1.002
"eta_inducing[10, 1]",-0.212,0.966,-2.066,1.547,0.015,0.025,3913.421,1542.895,1.003
"eta_inducing[11, 0]",0.322,0.952,-1.365,2.172,0.017,0.019,3105.667,1770.241,1.001
"eta_inducing[11, 1]",-0.199,0.926,-1.999,1.494,0.015,0.023,3671.737,1361.3,1.003
"eta_inducing[12, 0]",0.424,0.979,-1.535,2.232,0.017,0.026,3254.651,1278.317,1.001
"eta_inducing[12, 1]",-0.221,0.989,-2.057,1.623,0.016,0.026,3835.804,1385.892,1.0
"eta_inducing[13, 0]",0.468,0.953,-1.316,2.295,0.02,0.023,2228.445,1494.277,1.002
"eta_inducing[13, 1]",-0.228,0.933,-2.029,1.421,0.018,0.023,2666.907,1462.774,1.0
"eta_inducing[14, 0]",0.485,0.914,-1.293,2.089,0.015,0.021,3508.314,1565.992,1.002
"eta_inducing[14, 1]",-0.187,0.937,-1.882,1.662,0.016,0.023,3624.194,1756.135,1.001
"eta_inducing[15, 0]",0.475,0.96,-1.238,2.362,0.019,0.024,2564.953,1546.164,1.0
"eta_inducing[15, 1]",-0.189,1.012,-2.067,1.731,0.019,0.025,2984.29,1482.41,1.004
"eta_inducing[16, 0]",0.454,0.976,-1.485,2.158,0.017,0.023,3112.936,1307.938,0.999
"eta_inducing[16, 1]",-0.191,1.001,-1.985,1.662,0.016,0.025,3701.343,1327.113,1.004
"eta_inducing[17, 0]",0.418,0.949,-1.273,2.29,0.017,0.025,3252.142,1521.819,0.999
"eta_inducing[17, 1]",-0.167,0.952,-1.897,1.746,0.015,0.025,4123.129,1281.078,1.01
"eta_inducing[18, 0]",0.361,0.965,-1.341,2.316,0.018,0.023,2961.024,1386.536,1.001
"eta_inducing[18, 1]",-0.166,0.977,-2.094,1.585,0.016,0.024,3544.22,1503.14,1.0
"eta_inducing[19, 0]",0.311,0.915,-1.403,1.964,0.017,0.019,3060.015,1695.958,1.001
"eta_inducing[19, 1]",-0.14,0.998,-1.905,1.843,0.017,0.021,3494.311,1717.439,1.0
"eta_inducing[20, 0]",0.251,0.933,-1.404,2.004,0.017,0.021,2862.866,1554.161,1.004
"eta_inducing[20, 1]",-0.129,0.942,-1.888,1.696,0.016,0.022,3442.263,1438.216,1.001
"eta_inducing[21, 0]",0.227,0.96,-1.526,2.033,0.018,0.023,2936.741,1646.084,1.0
"eta_inducing[21, 1]",-0.142,0.968,-1.915,1.648,0.016,0.022,3774.644,1479.042,1.004
"eta_inducing[22, 0]",0.127,0.973,-1.779,1.892,0.017,0.022,3180.683,1559.88,1.001
"eta_inducing[22, 1]",-0.109,0.982,-1.807,1.741,0.016,0.023,3919.481,1589.652,1.003
"eta_inducing[23, 0]",0.046,0.957,-1.767,1.739,0.02,0.021,2279.999,1506.093,1.001
"eta_inducing[23, 1]",-0.122,0.957,-1.823,1.8,0.014,0.027,4436.515,1345.648,1.0
"eta_inducing[24, 0]",-0.033,0.977,-1.734,1.898,0.018,0.023,3000.629,1538.736,1.005
"eta_inducing[24, 1]",-0.116,0.983,-1.952,1.666,0.013,0.023,5480.22,1518.286,1.002
"eta_inducing[25, 0]",-0.085,0.933,-1.934,1.666,0.016,0.022,3466.976,1370.533,1.002
"eta_inducing[25, 1]",-0.106,0.969,-1.94,1.827,0.016,0.024,4342.4,1466.246,0.999
"eta_inducing[26, 0]",-0.152,0.963,-2.147,1.47,0.018,0.027,2974.922,1302.449,1.003
"eta_inducing[26, 1]",-0.114,0.991,-1.943,1.627,0.017,0.023,3662.631,1443.353,1.0
"eta_inducing[27, 0]",-0.178,0.931,-1.777,1.735,0.015,0.023,4022.181,1379.695,1.0
"eta_inducing[27, 1]",-0.122,1.029,-1.931,1.956,0.018,0.028,3102.365,1322.864,1.002
"eta_inducing[28, 0]",-0.173,0.95,-1.937,1.662,0.016,0.026,3590.499,1401.081,1.0
"eta_inducing[28, 1]",-0.111,0.972,-1.962,1.664,0.016,0.023,3834.303,1345.835,1.005
"eta_inducing[29, 0]",-0.16,0.952,-1.885,1.597,0.016,0.021,3645.841,1469.402,1.002
"eta_inducing[29, 1]",-0.072,1.01,-1.981,1.743,0.017,0.024,3625.27,1449.166,1.001
"eta_inducing[30, 0]",-0.073,0.915,-1.747,1.719,0.016,0.022,3190.131,1407.142,1.005
"eta_inducing[30, 1]",-0.078,1.006,-1.979,1.836,0.016,0.027,4060.701,1325.925,1.001
"eta_inducing[31, 0]",-0.048,0.968,-1.97,1.726,0.018,0.022,2909.866,1710.563,1.001
"eta_inducing[31, 1]",-0.075,0.974,-1.866,1.813,0.017,0.025,3494.107,1413.066,1.002
"eta_inducing[32, 0]",0.056,1.011,-1.813,2.003,0.019,0.024,2933.374,1462.384,1.003
"eta_inducing[32, 1]",-0.056,0.978,-1.813,1.86,0.017,0.027,3150.949,949.628,1.008
"eta_inducing[33, 0]",0.121,0.98,-1.719,1.928,0.014,0.024,5087.396,1567.152,1.0
"eta_inducing[33, 1]",-0.058,0.985,-1.87,1.73,0.017,0.024,3279.369,1165.112,0.999
"eta_inducing[34, 0]",0.219,0.926,-1.5,2.008,0.016,0.022,3277.306,1365.02,1.002
"eta_inducing[34, 1]",-0.049,1.022,-2.136,1.717,0.017,0.024,3672.853,1571.539,1.0
"eta_inducing[35, 0]",0.311,0.952,-1.403,2.138,0.016,0.024,3563.091,1376.467,1.0
"eta_inducing[35, 1]",-0.035,0.987,-1.977,1.88,0.015,0.024,4442.165,1545.156,1.001
"eta_inducing[36, 0]",0.351,0.919,-1.247,2.111,0.018,0.02,2692.873,1464.702,1.001
"eta_inducing[36, 1]",-0.058,1.006,-1.827,1.888,0.018,0.023,3057.589,1675.328,1.005
"eta_inducing[37, 0]",0.381,0.94,-1.35,2.134,0.016,0.022,3508.273,1452.672,1.0
"eta_inducing[37, 1]",-0.072,0.981,-1.887,1.791,0.016,0.025,3838.86,1369.539,1.001
"eta_inducing[38, 0]",0.361,0.97,-1.538,2.12,0.017,0.027,3146.598,1153.855,1.006
"eta_inducing[38, 1]",-0.055,0.965,-1.821,1.705,0.015,0.02,4096.26,1709.678,1.002
"eta_inducing[39, 0]",0.391,0.951,-1.316,2.259,0.016,0.022,3559.478,1565.513,1.0
"eta_inducing[39, 1]",-0.042,1.022,-1.867,1.919,0.017,0.027,3632.937,1470.607,1.009
"eta_inducing[40, 0]",0.365,0.977,-1.396,2.137,0.017,0.023,3452.864,1432.429,1.0
"eta_inducing[40, 1]",-0.035,0.99,-2.11,1.643,0.016,0.029,3942.411,1402.287,1.002
"eta_inducing[41, 0]",0.294,0.973,-1.477,2.106,0.017,0.022,3280.519,1518.464,1.001
"eta_inducing[41, 1]",-0.03,0.985,-1.754,1.91,0.017,0.02,3412.82,1770.739,1.001
"eta_inducing[42, 0]",0.242,0.966,-1.505,2.081,0.018,0.022,2940.93,1458.328,0.999
"eta_inducing[42, 1]",-0.015,1.006,-1.842,1.767,0.015,0.026,4703.279,1467.832,1.0
"eta_inducing[43, 0]",0.204,0.986,-1.71,1.951,0.016,0.023,3723.792,1447.476,1.002
"eta_inducing[43, 1]",0.006,0.975,-1.762,1.927,0.017,0.027,3224.616,1168.102,1.006
"eta_inducing[44, 0]",0.138,1.013,-1.85,1.96,0.016,0.022,3940.844,1517.481,1.001
"eta_inducing[44, 1]",-0.012,1.007,-1.883,1.925,0.017,0.026,3455.889,1535.149,1.003
"eta_inducing[45, 0]",0.132,0.995,-1.909,1.94,0.017,0.026,3337.403,1430.567,1.005
"eta_inducing[45, 1]",0.026,0.961,-1.79,1.813,0.017,0.024,3227.603,1451.929,1.001
"eta_inducing[46, 0]",0.082,1.001,-1.755,1.935,0.016,0.027,3787.128,1508.576,1.001
"eta_inducing[46, 1]",-0.038,0.978,-1.786,1.893,0.017,0.024,3445.774,1457.524,1.001
"eta_inducing[47, 0]",0.042,1.005,-1.689,2.005,0.014,0.024,4841.267,1599.548,1.001
"eta_inducing[47, 1]",-0.012,1.002,-1.905,1.844,0.015,0.024,4353.161,1514.517,1.003
"eta_inducing[48, 0]",0.027,1.004,-1.908,1.853,0.016,0.024,3871.877,1623.348,1.006
"eta_inducing[48, 1]",-0.005,0.96,-1.754,1.751,0.016,0.023,3466.459,1369.681,1.003
"eta_inducing[49, 0]",0.039,0.967,-1.63,2.048,0.017,0.026,3474.344,1030.565,1.001
"eta_inducing[49, 1]",0.021,0.973,-1.833,1.8,0.017,0.021,3311.045,1675.535,1.0
"K_uu_weight[0, 0]",1.001,0.454,0.333,1.801,0.012,0.017,1379.367,1654.678,1.001
"K_uu_weight[0, 1]",0.995,0.452,0.318,1.78,0.012,0.017,1376.707,1654.724,1.001
"K_uu_weight[0, 2]",0.978,0.446,0.324,1.769,0.012,0.017,1375.763,1663.349,1.001
"K_uu_weight[0, 3]",0.95,0.437,0.309,1.724,0.011,0.017,1373.108,1579.794,1.001
"K_uu_weight[0, 4]",0.913,0.425,0.289,1.667,0.011,0.016,1362.935,1578.843,1.001
"K_uu_weight[0, 5]",0.868,0.411,0.277,1.606,0.011,0.015,1352.808,1559.501,1.001
"K_uu_weight[0, 6]",0.816,0.395,0.255,1.529,0.01,0.014,1337.731,1546.952,1.001
"K_uu_weight[0, 7]",0.759,0.377,0.213,1.438,0.01,0.013,1323.582,1474.46,1.001
"K_uu_weight[0, 8]",0.698,0.358,0.192,1.359,0.01,0.012,1295.884,1521.796,1.001
"K_uu_weight[0, 9]",0.636,0.339,0.14,1.247,0.009,0.011,1268.243,1409.047,1.001
"K_uu_weight[0, 10]",0.574,0.318,0.097,1.135,0.009,0.01,1245.658,1388.088,1.001
"K_uu_weight[0, 11]",0.513,0.297,0.101,1.068,0.008,0.009,1221.369,1348.659,1.002
"K_uu_weight[0, 12]",0.455,0.276,0.062,0.954,0.008,0.009,1200.78,1348.524,1.002
"K_uu_weight[0, 13]",0.4,0.254,0.04,0.863,0.007,0.008,1178.201,1329.013,1.002
"K_uu_weight[0, 14]",0.348,0.233,0.021,0.758,0.006,0.007,1155.271,1386.341,1.002
"K_uu_weight[0, 15]",0.301,0.212,0.013,0.672,0.006,0.006,1133.096,1327.209,1.002
"K_uu_weight[0, 16]",0.258,0.191,0.005,0.594,0.005,0.006,1113.025,1345.401,1.002
"K_uu_weight[0, 17]",0.219,0.172,0.001,0.525,0.005,0.005,1099.114,1289.219,1.002
"K_uu_weight[0, 18]",0.185,0.153,0.002,0.46,0.004,0.005,1089.443,1288.816,1.002
"K_uu_weight[0, 19]",0.155,0.135,0.0,0.399,0.004,0.004,1081.236,1306.629,1.002
"K_uu_weight[0, 20]",0.129,0.119,0.0,0.347,0.003,0.004,1070.043,1306.775,1.002
"K_uu_weight[0, 21]",0.107,0.104,0.0,0.299,0.003,0.003,1052.602,1289.22,1.002
"K_uu_weight[0, 22]",0.088,0.09,0.0,0.253,0.003,0.003,1045.836,1307.555,1.002
"K_uu_weight[0, 23]",0.071,0.077,0.0,0.214,0.002,0.003,1039.05,1238.596,1.002
"K_uu_weight[0, 24]",0.058,0.066,0.0,0.18,0.002,0.003,1033.716,1271.874,1.002
"K_uu_weight[0, 25]",0.047,0.056,0.0,0.15,0.002,0.002,1028.267,1272.403,1.002
"K_uu_weight[0, 26]",0.037,0.048,0.0,0.124,0.001,0.002,1022.092,1307.391,1.002
"K_uu_weight[0, 27]",0.03,0.04,0.0,0.102,0.001,0.002,1016.078,1308.008,1.002
"K_uu_weight[0, 28]",0.024,0.034,0.0,0.083,0.001,0.002,1010.543,1308.008,1.002
"K_uu_weight[0, 29]",0.019,0.028,0.0,0.067,0.001,0.001,1006.843,1307.5,1.002
"K_uu_weight[0, 30]",0.015,0.023,0.0,0.053,0.001,0.001,1001.896,1307.5,1.002
"K_uu_weight[0, 31]",0.011,0.019,0.0,0.043,0.001,0.001,999.057,1307.5,1.002
"K_uu_weight[0, 32]",0.009,0.016,0.0,0.034,0.0,0.001,995.135,1305.653,1.002
"K_uu_weight[0, 33]",0.007,0.013,0.0,0.027,0.0,0.001,991.676,1287.704,1.002
"K_uu_weight[0, 34]",0.005,0.01,0.0,0.021,0.0,0.001,989.906,1269.819,1.002
"K_uu_weight[0, 35]",0.004,0.008,0.0,0.016,0.0,0.001,987.327,1252.989,1.002
"K_uu_weight[0, 36]",0.003,0.007,0.0,0.013,0.0,0.001,984.832,1287.598,1.002
"K_uu_weight[0, 37]",0.002,0.005,0.0,0.01,0.0,0.0,982.247,1269.989,1.002
"K_uu_weight[0, 38]",0.002,0.004,0.0,0.008,0.0,0.0,979.915,1269.989,1.002
"K_uu_weight[0, 39]",0.001,0.003,0.0,0.006,0.0,0.0,977.934,1287.405,1.002
"K_uu_weight[0, 40]",0.001,0.003,0.0,0.004,0.0,0.0,976.668,1287.405,1.002
"K_uu_weight[0, 41]",0.001,0.002,0.0,0.003,0.0,0.0,976.142,1323.177,1.002
"K_uu_weight[0, 42]",0.001,0.002,0.0,0.002,0.0,0.0,975.628,1342.136,1.002
"K_uu_weight[0, 43]",0.0,0.001,0.0,0.002,0.0,0.0,973.488,1342.136,1.002
"K_uu_weight[0, 44]",0.0,0.001,0.0,0.001,0.0,0.0,971.715,1342.136,1.002
"K_uu_weight[0, 45]",0.0,0.001,0.0,0.001,0.0,0.0,970.433,1342.136,1.002
"K_uu_weight[0, 46]",0.0,0.001,0.0,0.001,0.0,0.0,968.388,1342.136,1.002
"K_uu_weight[0, 47]",0.0,0.0,0.0,0.0,0.0,0.0,967.984,1342.136,1.002
